#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   2.06900000   0.00000000
  0.00000000   2.06900000   0.00000000
  0.00000000   3.38294292   0.00000000
 16.28336106   3.38294292   0.00000000
 16.28336106   3.40170207   0.00000000
 45.66959785   3.40170207   0.00000000
 45.66959785   4.44999970   0.00000000
200.36196262   4.44999970   0.00000000
200.36196262   4.44999970   0.00000000
209.36196262   4.44999970   0.00000000
209.36196262   4.44888944   0.00000000
209.86196262   4.44888944   0.00000000
209.86196262   4.44802016   0.00000000
210.36196262   4.44802016   0.00000000
210.36196262   4.44655388   0.00000000
210.86196262   4.44655388   0.00000000
210.86196262   4.44414291   0.00000000
211.36196262   4.44414291   0.00000000
211.36196262   4.44027852   0.00000000
211.86196262   4.44027852   0.00000000
211.86196262   4.43424077   0.00000000
212.36196262   4.43424077   0.00000000
212.36196262   4.42504542   0.00000000
212.86196262   4.42504542   0.00000000
212.86196262   4.41139488   0.00000000
213.36196262   4.41139488   0.00000000
213.36196262   4.39164322   0.00000000
213.86196262   4.39164322   0.00000000
213.86196262   4.36378784   0.00000000
214.36196262   4.36378784   0.00000000
214.36196262   4.32550198   0.00000000
214.86196262   4.32550198   0.00000000
214.86196262   4.27422122   0.00000000
215.36196262   4.27422122   0.00000000
215.36196262   4.20729308   0.00000000
215.86196262   4.20729308   0.00000000
215.86196262   4.12219111   0.00000000
216.36196262   4.12219111   0.00000000
216.36196262   4.01678407   0.00000000
216.86196262   4.01678407   0.00000000
216.86196262   3.88963781   0.00000000
217.36196262   3.88963781   0.00000000
217.36196262   3.74031439   0.00000000
217.86196262   3.74031439   0.00000000
217.86196262   3.56962339   0.00000000
218.36196262   3.56962339   0.00000000
218.36196262   3.37977587   0.00000000
218.86196262   3.37977587   0.00000000
218.86196262   3.17439615   0.00000000
219.36196262   3.17439615   0.00000000
219.36196262   2.95836057   0.00000000
219.86196262   2.95836057   0.00000000
219.86196262   2.73745561   0.00000000
220.36196262   2.73745561   0.00000000
220.36196262   2.51787749   0.00000000
220.86196262   2.51787749   0.00000000
220.86196262   2.30562599   0.00000000
221.36196262   2.30562599   0.00000000
221.36196262   2.10587177   0.00000000
221.86196262   2.10587177   0.00000000
221.86196262   1.92239127   0.00000000
222.36196262   1.92239127   0.00000000
222.36196262   1.75716240   0.00000000
222.86196262   1.75716240   0.00000000
222.86196262   1.61019530   0.00000000
223.36196262   1.61019530   0.00000000
223.36196262   1.47963731   0.00000000
223.86196262   1.47963731   0.00000000
223.86196262   1.36214530   0.00000000
224.36196262   1.36214530   0.00000000
224.36196262   1.25347124   0.00000000
224.86196262   1.25347124   0.00000000
224.86196262   1.14916662   0.00000000
225.36196262   1.14916662   0.00000000
225.36196262   1.04528878   0.00000000
225.86196262   1.04528878   0.00000000
225.86196262   0.93899087   0.00000000
226.36196262   0.93899087   0.00000000
226.36196262   0.82889973   0.00000000
226.86196262   0.82889973   0.00000000
226.86196262   0.71522754   0.00000000
227.36196262   0.71522754   0.00000000
227.36196262   0.59961377   0.00000000
227.86196262   0.59961377   0.00000000
227.86196262   0.48474506   0.00000000
228.36196262   0.48474506   0.00000000
228.36196262   0.37383852   0.00000000
228.86196262   0.37383852   0.00000000
228.86196262   0.27009213   0.00000000
229.36196262   0.27009213   0.00000000
229.36196262   0.17620122   0.00000000
229.86196262   0.17620122   0.00000000
229.86196262   0.09401524   0.00000000
230.36196262   0.09401524   0.00000000
230.36196262   0.02437151   0.00000000
230.86196262   0.02437151   0.00000000
230.86196262  -0.03289640   0.00000000
231.36196262  -0.03289640   0.00000000
231.36196262  -0.07881016   0.00000000
231.86196262  -0.07881016   0.00000000
231.86196262  -0.11501141   0.00000000
232.36196262  -0.11501141   0.00000000
232.36196262  -0.14349569   0.00000000
232.86196262  -0.14349569   0.00000000
232.86196262  -0.16636284   0.00000000
233.36196262  -0.16636284   0.00000000
233.36196262  -0.18561370   0.00000000
233.86196262  -0.18561370   0.00000000
233.86196262  -0.20300549   0.00000000
234.36196262  -0.20300549   0.00000000
234.36196262  -0.21996311   0.00000000
234.86196262  -0.21996311   0.00000000
234.86196262  -0.23753550   0.00000000
235.36196262  -0.23753550   0.00000000
235.36196262  -0.25638366   0.00000000
235.86196262  -0.25638366   0.00000000
235.86196262  -0.27678927   0.00000000
236.36196262  -0.27678927   0.00000000
236.36196262  -0.29867752   0.00000000
236.86196262  -0.29867752   0.00000000
236.86196262  -0.32165248   0.00000000
237.36196262  -0.32165248   0.00000000
237.36196262  -0.34504603   0.00000000
237.86196262  -0.34504603   0.00000000
237.86196262  -0.36798239   0.00000000
238.36196262  -0.36798239   0.00000000
238.36196262  -0.38945825   0.00000000
238.86196262  -0.38945825   0.00000000
238.86196262  -0.40843567   0.00000000
