# intensity: 1
# background: 0
#           Q (1/A)             dQ (1/A)                    R                   dR               theory              fresnel
          0.00877296 8.57369676736154e-05   0.0202407068694814 0.000483080320729333   0.0200019568550427   0.0169595434228295
           0.0100889 9.85973994514066e-05    0.014164137893166 0.000347091702160742   0.0136953087636531   0.0111912151161353
           0.0114048 0.000111457409223373  0.00929643082012781 0.000255772684712052   0.0095340595795216  0.00746297876122538
           0.0127208 0.000124318361121249  0.00661477985334459 0.000194406890963107  0.00687623705289224  0.00513709241561656
           0.0140367 0.000137178296537108  0.00512129265958328 0.000151704516124982  0.00511700013196901  0.00363621894486049
           0.0153526 0.000150038188692536  0.00391953689884572 0.000121081298474864  0.00391440321403921  0.00263780129938423
           0.0166685 0.000162898033531676  0.00320722271626395 9.85427444245649e-05  0.00306833526763418  0.00195541358268639
           0.0179845 0.000175758804258743   0.0024812634059957 8.15722993706737e-05  0.00245754050236009   0.0014775925698868
           0.0193004 0.000188618542293017  0.00199131740282966 6.85383763107536e-05  0.00200637309675822  0.00113576140176702
           0.0206163 0.000201478220842578  0.00158554186547303   5.834769029333e-05  0.00166610613837717  0.00088641318178463
           0.0219322 0.000214337835851184  0.00136098336844219 5.02691357924511e-05  0.00140557692072526 0.000702059660060672
           0.0241253 0.000235769723821315  0.00107289048944762 4.00969938161949e-05   0.0010899482672453 0.000488883964937472
           0.0263185   0.0002572023824813 0.000849133187010092 3.27352906319866e-05 0.000871002131916782 0.000349830757534811
           0.0285116 0.000278633838586312 0.000775810434528407 2.72625049963237e-05 0.000714422863458596 0.000256659485202247
           0.0307047 0.000300065050592837  0.00057712897941566 2.30876413437066e-05 0.000598919731400014 0.000192415169230044
           0.0328977 0.000321495022526369 0.000511570062573661 1.98308156863443e-05 0.000511383426785095 0.000147000370082531
           0.0350908 0.000342925690002228 0.000428815791162766 1.72394187753506e-05 0.000443433268225792 0.000114182871994776
           0.0372838 0.000364355079865535 0.000389013062417985 1.51415303254013e-05 0.000389559739563957 9.00071275723351e-05
           0.0394768 0.000385784150525367 0.000363192239454228 1.34166898192969e-05 0.000346024093795417 7.18871211605491e-05
           0.0416698  0.00040721288319657 0.000279982752226522 1.19789344848098e-05 0.000310233842561839 5.80948376976889e-05
           0.0438627 0.000428640281974596 0.000290226782377057 1.07672836876584e-05 0.000280437621442363 4.74922791197175e-05
           0.0473713 0.000462922940267723 0.000241571129574051 9.18299954398413e-06 0.000241800455883432 3.50818825418725e-05
           0.0508798 0.000497203583214105  0.00022509572914099 7.92241811879972e-06 0.000211137993534823 2.64334472405839e-05
           0.0543882 0.000531482133943782 0.000194571638587025 6.89985616586309e-06 0.000186200295629436 2.02897629378052e-05
           0.0578966 0.000565759492576199 0.000165438381679212 6.05557143615321e-06 0.000165423517234963 1.58295186829961e-05
           0.0614048  0.00060003362821969 0.000151297107228142 5.34802437736829e-06 0.000147753574076727 1.25290555374005e-05
           0.0649128 0.000634304464109654 0.000125585707258249 4.74751279825083e-06 0.000132460657098619 1.00449240836945e-05
           0.0684208 0.000668573877234887 0.000119157942761228 4.23228772980962e-06  0.00011902910450332 8.14648850770166e-06
           0.0719286 0.000702839836928123 0.000105178201268878 3.78621960017018e-06 0.000107090097089468 6.67579124169249e-06
           0.0754363  0.00073710324321804 9.84459289187745e-05 3.39703719484035e-06 9.63738883027956e-05 5.52227197681038e-06
           0.0789438 0.000771363042478343 8.97353334502911e-05 3.05526859730219e-06 8.66818327872576e-05 4.60735086028924e-06
           0.0824512 0.000805620134643632  7.9050494436789e-05 2.75349380433928e-06 7.78649355945042e-05  3.8741946489833e-06
           0.0859585 0.000839874442811113 6.80721045159527e-05 2.48562533876574e-06 6.97961172030347e-05 3.27897813370087e-06
            0.087712 0.000856999430181491  6.2043470101779e-05 2.36306265278951e-06 6.60268403288939e-05 3.02475045859635e-06
            0.091219 0.000891247953378265  6.0264502262202e-05 2.13816415930905e-06 5.89770151768884e-05 2.58889383045579e-06
           0.0947258 0.000925492523961103 5.26091674213794e-05 1.93691080337009e-06 5.24938110645913e-05 2.22708449334404e-06
           0.0982324 0.000959733065178519 4.70797239464776e-05 1.75661240258536e-06 4.65453141623276e-05 1.92632069578971e-06
            0.101739  0.00099397145301271 4.14602345350332e-05 1.59483940226364e-06 4.10926164032373e-05 1.67463178235152e-06
            0.105245  0.00102820175250849 3.18798694709293e-05  1.4495777394095e-06 3.61044685272905e-05 1.46275521497001e-06
            0.108751  0.00106242974511247 3.37929143048549e-05 1.31905909775378e-06  3.1552298586572e-05 1.28333951913454e-06
            0.112257   0.0010966553536645 2.97811353867503e-05 1.20179236614766e-06 2.74116113969109e-05 1.13059715071168e-06
            0.115762   0.0011308687400236  2.3585842676895e-05 1.09651029719038e-06 2.36610495609135e-05 9.99944651040402e-07
            0.119268  0.00116508934960268 2.02013246840814e-05 1.00202160818207e-06 2.02774290634011e-05 8.87595820760696e-07
            0.122773  0.00119929758402514 1.57012526297491e-05  9.1737784354314e-07 1.72424394944671e-05 7.90612384615717e-07
            0.126278  0.00123350312701843 1.38346763991103e-05 8.41655671826114e-07 1.45352617333124e-05 7.06516931818103e-07
            0.129782  0.00126769614344654 1.26576269313437e-05 7.74070678835755e-07 1.21368990151465e-05 6.33327973234613e-07
            0.133287   0.0013018960725967 9.76682329512545e-06 7.13846116397979e-07 1.00263582681511e-05 5.69356121364347e-07
            0.136791  0.00133608332224885 9.16362639240439e-06 6.60339901960813e-07 8.18517797950488e-06 5.13274239649103e-07
            0.140295  0.00137026757298047 6.80443995586297e-06 6.12903155521812e-07 6.59301973423682e-06 4.63929074567158e-07
            0.143798  0.00140443899299659 4.62253067965418e-06 5.70954657368437e-07 5.23053984132469e-06 4.20384416380953e-07
            0.147302  0.00143861701473919 3.77742095200587e-06  5.3391155664103e-07 4.07733465106978e-06 3.81819720871992e-07
            0.150805  0.00147278205283279 3.31346348303032e-06 5.01233416305788e-07 3.11206823340747e-06 3.47529986618561e-07
            0.153432  0.00149840122771363 1.94311834460667e-06 4.79360791121179e-07 2.50604776683497e-06 3.24401658627057e-07
             0.15781  0.00154109238113463 2.53375712153635e-06 4.47234116721274e-07  1.6895003830632e-06 2.90014441561983e-07
            0.162187   0.0015837683784041 1.15122771387401e-06 4.19685543398602e-07 1.07678001963857e-06 2.59967636477163e-07
