Q I dI dQ
0.0029689032449782098 0.958894722368143 0.11702646035007988 0.0010470639774331392
0.0032088757757470594 0.6662592204518593 0.08322681294299815 0.0010492440220195882
0.0034682449694489344 0.6505936873542162 0.07691658911550323 0.0010517850072177368
0.0037485786327479177 0.7595736367168026 0.0710714356036658 0.001054745609932615
0.004051571296051481 0.7805030197642232 0.06565605515801302 0.00105819366833299
0.004379054456423398 0.6559210736888761 0.06063775748894215 0.0010622074830282284
0.004733007648417785 0.737021664062511 0.055986264033789306 0.0010668772598245793
0.005115570409754071 0.7695921929607121 0.05167352791314987 0.0010723066950819617
0.0055290552141616725 0.6658414242069308 0.04767356814332686 0.001078614699263799
0.005975961449569428 0.7136193976468446 0.04396231729623884 0.001085937247138347
0.006458990526133614 0.7599178793427428 0.04051748192657818 0.0010944293341665135
0.006981062205427993 0.6709306586289031 0.0373184152210388 0.0011042670080087605
0.007545332249500647 0.7251957773452198 0.03434600146889378 0.00111564943221051
0.008155211496480883 0.747793644527653 0.03158255211014957 0.0011288009267987817
0.008814386478042153 0.6692503115963895 0.029011713290112595 0.0011439729190635178
0.009526841703347425 0.6707080665216676 0.02661838504059771 0.001161445729068678
0.010296883744176293 0.6400990505433217 0.024388652420693598 0.0011815301107766585
0.01112916726682128 0.6469280856844499 0.02230972918532102 0.0012045684736488932
0.012028723168107826 0.5968486521337066 0.02036991480642981 0.0012309357235807483
0.013000988985611722 0.6015321488756553 0.018558565943298858 0.0012610396875889288
0.013000988985611722 0.6086300332650231 0.01688682839500481 0.002147209995990484
0.014051841765894248 0.5719346748878699 0.013064412280014471 0.0021675208158054345
0.014051841765894248 0.5972710543646248 0.016866083729494535 0.001295321123792392
0.015187633589433378 0.5622994267722554 0.0118388723490122 0.002191009291285045
0.015187633589433378 0.5446349944323136 0.015283918481866585 0.001334253364728875
0.016415229966988295 0.5230854424577084 0.010692992204531173 0.002218133336086609
0.016415229966988295 0.5398509407235945 0.01380459357642498 0.0013783416932864065
0.01774205133949137 0.5296516671580704 0.012421750149777346 0.0014281225997354627
0.01774205133949137 0.5026103184010776 0.00962184629216743 0.0022494052176258166
0.01917611793232162 0.4847951231903759 0.011130213723714963 0.0014841631076912012
0.01917611793232162 0.4802088909240057 0.008621426478335439 0.002285394890043879
0.020726098235089918 0.45373591497230525 0.007688710305241817 0.0023267327929350863
0.020726098235089918 0.4471581500146734 0.009926082322004974 0.001547060379077829
0.02240136139998123 0.40822110177628285 0.006821742868191771 0.002374111976529169
0.02240136139998123 0.4101810536261431 0.008806832173538634 0.0016174418085026013
0.024212033875385695 0.37651006377874396 0.006019723592724419 0.002428289449548039
