#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                  10                    0     2.04889233148738                    0
                 0.5                    0     2.04889233148738                    0
                 0.5                    0     2.04889233148738                    0
                 0.5                    0     2.04889233148738                    0
                 0.5                    0     2.04889233148738                    0
                 0.5                    0     2.04889233148738                    0
                 0.5                    0     2.04889233148738                    0
                 0.5                    0     2.04889233148738                    0
                 0.5                    0     2.04889233148738                    0
                 0.5                    0     2.04889233148738                    0
                 0.5                    0     2.04889233148738                    0
                 0.5                    0     2.04889233148738                    0
                 0.5                    0     2.04794357399519                    0
                 0.5                    0     2.04716584099231                    0
                 0.5                    0     2.04586803411019                    0
                 0.5                    0     2.04379241271261                    0
                 0.5                    0     2.04061268096899                    0
                 0.5                    0     2.03595013441862                    0
                 0.5                    0     2.02941200800882                    0
                 0.5                    0     2.02065449098913                    0
                 0.5                    0     2.00946636032525                    0
                 0.5                    0     1.99586067309392                    0
                 0.5                    0     1.98015386216718                    0
                 0.5                    0     1.96300727879115                    0
                 0.5                    0     1.94540888508313                    0
                 0.5                    0     1.92858377824727                    0
                 0.5                    0     1.91383978599422                    0
                 0.5                    0     1.90237347588419                    0
                 0.5                    0     1.89507561657992                    0
                 0.5                    0     1.89237722603635                    0
                 0.5                    0     1.89416537938797                    0
                 0.5                    0      1.8997750317128                    0
                 0.5                    0     1.90803750005406                    0
                 0.5                    0     1.91734853020177                    0
                 0.5                    0       1.925717647058                    0
                 0.5                    0     1.93077833727607                    0
                 0.5                    0     1.92977015040343                    0
                 0.5                    0     1.91953684134594                    0
                 0.5                    0     1.89660436977652                    0
                 0.5                    0     1.85739717748164                    0
                 0.5                    0     1.79861728650559                    0
                 0.5                    0       1.717755963321                    0
                 0.5                    0     1.61364911510988                    0
                 0.5                    0     1.48694657132142                    0
                 0.5                    0     1.34035978467757                    0
                 0.5                    0      1.1785892916279                    0
                 0.5                    0      1.0079049449202                    0
                 0.5                    0    0.835437954706992                    0
                 0.5                    0    0.668317533224568                    0
                 0.5                    0    0.512823291262568                    0
                 0.5                    0    0.373716246048406                    0
