210
         0.2002          0.5918          0.7401          0.4262          0.2145          0.0702           0.932          0.9253          0.1153          0.4489          0.0681          0.4102          0.7983          0.6107          0.1949          0.6084          0.2071          0.4983          0.3162          0.8534          0.7077          0.1442          0.3632          0.7934          0.6907          0.6152          0.5368          0.3593          0.4419          0.9184          0.9279 
         0.8946          0.1322          0.3705          0.0287          0.0255          0.0256          0.0183          0.3135          0.1861          0.5231          0.2259          0.7986           0.869           0.456          0.6156          0.4176          0.5863          0.5036          0.9211          0.0508          0.8373          0.5379          0.8725          0.2312          0.7232          0.5764          0.2976          0.8343          0.1894          0.6568          0.6054 
         0.8071          0.7649          0.8658          0.8681          0.4603          0.2134          0.0578          0.2895          0.6903          0.2969          0.1003           0.682          0.4906          0.8402          0.2373          0.2211          0.6874          0.5134          0.0565          0.6654          0.6749          0.8405          0.8666          0.0433          0.7739          0.2386          0.8074           0.795          0.3842           0.961          0.8049 
         0.6942          0.1342          0.3252          0.0287          0.0245          0.4842          0.0183          0.4135          0.8861          0.6501          0.2159          0.3986           0.895           0.355          0.8154          0.4499          0.5808          0.4136          0.9211          0.1468          0.8371          0.5375          0.8735          0.1422          0.1232          0.0767          0.2046          0.8375          0.1894          0.9568          0.8855 
         0.7419          0.6862          0.1883           0.579          0.5654          0.5718          0.1927          0.4368           0.031          0.2679          0.9845          0.0523          0.6338          0.7358          0.1636          0.3346          0.6491          0.5955          0.0468          0.5931          0.5524          0.9844           0.474          0.5679          0.3411          0.5732          0.4098          0.2266          0.6937          0.8019          0.8779 
         0.2962          0.9982          0.8775          0.6481          0.8463          0.2186          0.1997          0.7159          0.5389          0.0765          0.9224           0.229          0.8343          0.2806          0.6739           0.849          0.5965          0.4585          0.3503          0.4616          0.3285          0.5963          0.1912           0.803          0.4239          0.6352          0.8608          0.3353          0.9896          0.9538           0.279 
         0.9071          0.5146          0.7675          0.8787          0.0503           0.972          0.5776          0.8916          0.9401           0.108          0.9011          0.5414           0.421          0.1854          0.5682           0.599            0.75          0.4191          0.3757          0.5576          0.4637           0.382          0.0062          0.5412          0.6047          0.2733          0.8686          0.7927          0.4897          0.9169           0.245 
         0.1381           0.373          0.9992          0.6756          0.8758          0.0392           0.647          0.0366          0.8616          0.6142          0.4865           0.077          0.7283          0.8275          0.9053          0.9321          0.9991          0.0588          0.3791          0.9489          0.0427          0.0442          0.7632          0.7948          0.6302          0.6152          0.5347          0.3093          0.4399          0.9184          0.9274 
         0.1665          0.5382          0.7498          0.7423          0.9063          0.1196          0.4927          0.7459          0.4379          0.0764          0.9233           0.559          0.1323          0.0812          0.1737          0.8391          0.0698          0.4151          0.4432          0.2577          0.4634          0.6476          0.2911          0.5228          0.7388          0.8415          0.3414          0.8805          0.8117          0.0762          0.8635 
         0.6268          0.5409           0.549          0.0551          0.8604          0.1243          0.3186          0.9864          0.7829          0.5542           0.096          0.5548          0.3016          0.6273          0.4564          0.4352          0.9268           0.021          0.8486          0.6136          0.1106          0.3469          0.6027          0.4174          0.3952          0.7374          0.1346          0.4793          0.7437          0.5224          0.9805 
         0.9971          0.5644          0.7465          0.7987          0.3931          0.0588          0.6601          0.8765          0.9077          0.8914          0.0472          0.6482            0.08          0.6025          0.4692          0.9941          0.0315          0.9886            0.05           0.946          0.9251          0.2463          0.2968          0.2015          0.8732          0.4746          0.5224          0.7376          0.4436          0.9506           0.536 
         0.8599          0.8952          0.0005            0.64          0.0727          0.1393          0.5429          0.6849          0.6429          0.7604          0.9125          0.9807          0.3584          0.9919          0.0967          0.4869          0.3474          0.6284           0.645          0.7188          0.3178          0.7605          0.7013          0.4298          0.0526          0.5337          0.0377          0.0819          0.2339          0.0667          0.7607 
         0.4275           0.936          0.1491          0.4649          0.1972          0.4774          0.3026          0.3687          0.7193           0.438          0.4961          0.4199          0.6526          0.3837          0.1335          0.4386          0.7443          0.8783          0.7894          0.7985          0.0283          0.5841          0.1842          0.2278          0.6886          0.6748          0.5978          0.6263          0.7139          0.8092          0.5201 
         0.7867          0.3131          0.0192          0.3153          0.1818          0.2377          0.7106          0.5565          0.3108          0.4656          0.0638          0.3983          0.3601          0.7556          0.2783          0.6232          0.3527          0.2179          0.4573          0.0187          0.5424          0.3846          0.6546          0.5248          0.6889          0.0747          0.4457          0.5319          0.0138          0.3015          0.1891 
         0.1063          0.1358          0.8397           0.549          0.1141          0.5245          0.2129          0.3639          0.7503           0.731          0.0631          0.0126          0.1333          0.3807          0.3421          0.4374          0.7643          0.1763           0.138          0.7993          0.6109          0.4305          0.8659          0.9422          0.1504          0.3737          0.1055          0.9372          0.1897          0.9568          0.2053 
         0.1212            0.16          0.0821          0.2249          0.4375          0.4303          0.7429          0.6615          0.6309           0.838          0.3961          0.0119          0.7729          0.5931          0.0336          0.0376          0.7503          0.6783          0.7994          0.7956          0.5213          0.5783          0.1806          0.0279          0.3889          0.6748          0.5954          0.1273          0.9131          0.8422          0.1891 
          0.011          0.8907           0.442          0.6119          0.0322          0.2644          0.9021           0.394          0.6406          0.7601           0.922          0.7542          0.6598          0.6978          0.9495          0.4856          0.6427          0.2285          0.6455          0.4158          0.9511          0.9175          0.8573          0.4386          0.0437           0.416          0.6926          0.4122          0.0219          0.6325          0.8092 
         0.2801          0.1632          0.3205          0.0217          0.6155          0.0256          0.0034          0.5165          0.1591          0.9532           0.215          0.6983           0.893          0.3547          0.8526          0.1099          0.9578          0.5136          0.9814          0.5371          0.8577          0.5179          0.2559          0.8187           0.944          0.1104          0.4686          0.7958          0.7882          0.8616          0.7666 
         0.6252          0.2342          0.3495          0.0649          0.0376          0.8274          0.9606          0.3383          0.9485          0.5721          0.9623          0.7402          0.9471          0.0379          0.5749          0.8639           0.056          0.5132          0.5603          0.1357          0.4637          0.3875          0.4321          0.5268          0.7388          0.1315          0.0425          0.8813          0.0877          0.9762          0.8631 
         0.2362          0.4217          0.4292          0.7577          0.6549          0.1924          0.6389          0.1495          0.2232          0.7553          0.9358          0.2392          0.8263          0.9615          0.4794          0.6877          0.6407          0.0586          0.3022          0.8603          0.1028           0.946          0.8911          0.1805          0.5666          0.5347          0.4489          0.1918          0.5338          0.0667          0.7667 
         0.2046          0.2618          0.6008          0.2499          0.1603          0.3798          0.8807          0.3545          0.2858          0.3483          0.9262          0.6629          0.4005          0.8108          0.6177          0.3761          0.2477           0.899          0.7008          0.2693          0.4697          0.0728          0.6202          0.5107          0.3864          0.6344          0.3306          0.7793          0.9737          0.1507          0.5869 
         0.6567          0.5807          0.5492          0.3726          0.8014          0.0323          0.8101          0.0066          0.4674          0.2122          0.0215          0.0153          0.2683          0.5173          0.2063          0.3795          0.9232          0.9888          0.3737          0.0261          0.0482          0.9462          0.0236          0.5593           0.265          0.9247          0.0734          0.3111          0.2328          0.1662          0.0004 
         0.7897          0.0771           0.999          0.0554          0.8608          0.1843          0.3026          0.9564          0.7883          0.1912          0.0967          0.5598          0.3016          0.4283          0.4514          0.5792          0.9228           0.021          0.8888          0.6136          0.1566          0.3069          0.6063          0.4576          0.3652          0.6974          0.1346          0.6793          0.7407          0.5244          0.9809 
         0.6885          0.0951          0.1892          0.6804          0.5811          0.0317          0.1106          0.8262          0.9205          0.0656          0.2033          0.5963          0.3602           0.876          0.3003          0.4238          0.9727          0.8825          0.0038          0.7857          0.2531          0.9509           0.671          0.5106          0.3837          0.7547          0.1706          0.8193          0.9877          0.4697           0.184 
         0.8091          0.8957          0.0605            0.64          0.0722          0.5393          0.4429          0.5847          0.7313           0.438          0.2261          0.0189          0.6525          0.3837          0.3335          0.4386          0.7443          0.8783          0.7794          0.7985          0.0903          0.5817          0.1846          0.2278          0.6829          0.6748          0.5918          0.6263          0.9139          0.8022          0.5891 
         0.5904          0.3461          0.2152          0.5804          0.1816          0.0819          0.6703          0.8705          0.9779          0.5916          0.0477          0.7482          0.0403          0.6025          0.6696          0.9941          0.0355          0.9889            0.05          0.9466          0.9349          0.2463          0.0868          0.2415          0.8754          0.5346          0.7287          0.7806          0.4466          0.9556           0.539 
         0.9911          0.5644          0.7665          0.9967          0.3231          0.0868          0.5706          0.5962          0.0701          0.6926          0.1623          0.0953          0.3677          0.9466          0.4004          0.6432          0.5456          0.5006          0.0562          0.8057          0.1605          0.4842          0.1815          0.5971          0.3024          0.3778          0.4903          0.8917           0.812          0.8041          0.4196 
         0.3045          0.5381          0.3758          0.7906          0.8761          0.4842          0.8131          0.4363          0.3634           0.206          0.7255           0.205           0.028          0.5176          0.5073          0.3797          0.9732          0.3884          0.3737          0.2986          0.0487          0.9572          0.6836          0.9598          0.2206          0.9817          0.0337          0.0315          0.2668          0.1667          0.1549 
          0.957          0.2118          0.3269          0.7091          0.0908          0.0345           0.211          0.9979          0.9385          0.6418          0.0658          0.0129          0.6923          0.3988          0.6437          0.9376           0.817          0.5763            0.39          0.1637          0.5498          0.5846          0.1143          0.2569          0.6889          0.6728          0.9957          0.8283          0.9741          0.8522          0.5871 
         0.2034          0.7318          0.6322          0.5404          0.1811          0.0815          0.4706          0.5962          0.5502          0.8056          0.1633          0.0953          0.3677          0.9169          0.4004          0.6432          0.5626          0.5209          0.0462          0.2653           0.466          0.4842          0.1547          0.6277          0.6426          0.9398          0.4953          0.8975           0.892          0.8341          0.2196 
         0.5914          0.1467          0.2652           0.581          0.1103           0.999          0.5376          0.8753          0.9128          0.4938          0.9062          0.5475          0.3117          0.1454          0.5032          0.5993          0.0465          0.8585          0.2573          0.8616          0.3285          0.5883          0.8116            0.56          0.9438           0.131          0.8674          0.3303          0.9892           0.955           0.299 
         0.9777          0.9101          0.5456          0.0001          0.8604          0.3843          0.3726          0.3164          0.8883          0.2912          0.0963          0.5088          0.8066          0.6144          0.2827          0.6904          0.4408          0.6586          0.3072          0.7573           0.202          0.9268          0.8111           0.278          0.1419          0.8381           0.042          0.1305             0.6          0.2516          0.0218 
         0.3468          0.5446          0.2761          0.8887          0.3746          0.0845          0.0349          0.4436          0.7373           0.091          0.0681          0.0827          0.9023          0.3087          0.3485          0.4976          0.9943          0.4703          0.1193          0.2937          0.4774          0.5514          0.6543          0.1272          0.6982          0.6714          0.3953          0.0217          0.0128          0.8026          0.1513 
