# z rho mu
243.351 3.18769e-06 0
243.851 3.18769e-06 0
243.851 3.24123e-06 0
244.351 3.24123e-06 0
244.351 3.29489e-06 0
244.851 3.29489e-06 0
244.851 3.34698e-06 0
245.351 3.34698e-06 0
245.351 3.39592e-06 0
245.851 3.39592e-06 0
245.851 3.44035e-06 0
246.351 3.44035e-06 0
246.351 3.47931e-06 0
246.851 3.47931e-06 0
246.851 3.51231e-06 0
247.351 3.51231e-06 0
247.351 3.53928e-06 0
247.851 3.53928e-06 0
247.851 3.56057e-06 0
248.351 3.56057e-06 0
248.351 3.57678e-06 0
248.851 3.57678e-06 0
248.851 3.58869e-06 0
249.351 3.58869e-06 0
249.351 3.59714e-06 0
249.851 3.59714e-06 0
249.851 3.60292e-06 0
250.351 3.60292e-06 0
250.351 3.60674e-06 0
250.851 3.60674e-06 0
250.851 3.60918e-06 0
251.351 3.60918e-06 0
251.351 3.61068e-06 0
251.851 3.61068e-06 0
251.851 3.61266e-06 0
252.351 3.61266e-06 0
252.351 3.61266e-06 0
252.851 3.61266e-06 0
252.851 3.61266e-06 0
253.351 3.61266e-06 0
253.351 3.61266e-06 0
253.851 3.61266e-06 0
253.851 3.61266e-06 0
254.351 3.61266e-06 0
254.351 3.61266e-06 0
254.851 3.61266e-06 0
254.851 3.61266e-06 0
255.351 3.61266e-06 0
255.351 3.61266e-06 0
255.851 3.61266e-06 0
255.851 3.61266e-06 0
256.351 3.61266e-06 0
256.351 3.61266e-06 0
256.851 3.61266e-06 0
256.851 3.61266e-06 0
257.351 3.61266e-06 0
257.351 3.61266e-06 0
257.851 3.61266e-06 0
257.851 3.61266e-06 0
258.351 3.61266e-06 0
258.351 3.61266e-06 0
258.851 3.61266e-06 0
258.851 3.61266e-06 0
259.351 3.61266e-06 0
259.351 3.61266e-06 0
259.851 3.61266e-06 0
259.851 3.61266e-06 0
260.351 3.61266e-06 0
260.351 3.61266e-06 0
260.851 3.61266e-06 0
260.851 3.61266e-06 0
261.351 3.61266e-06 0
261.351 3.61266e-06 0
261.851 3.61266e-06 0
261.851 3.61266e-06 0
262.351 3.61266e-06 0
262.351 3.61266e-06 0
262.851 3.61266e-06 0
262.851 3.61266e-06 0
263.351 3.61266e-06 0
263.351 3.61266e-06 0
263.851 3.61266e-06 0
263.851 3.61266e-06 0
264.351 3.61266e-06 0
264.351 3.61266e-06 0
264.851 3.61266e-06 0
264.851 3.61266e-06 0
265.351 3.61266e-06 0
265.351 3.61266e-06 0
265.851 3.61266e-06 0
265.851 3.61266e-06 0
266.351 3.61266e-06 0
266.351 3.61266e-06 0
266.851 3.61266e-06 0
266.851 3.61266e-06 0
267.351 3.61266e-06 0
267.351 3.61266e-06 0
267.851 3.61266e-06 0
267.851 3.61266e-06 0
268.351 3.61266e-06 0
268.351 3.61266e-06 0
268.851 3.61266e-06 0
268.851 3.61266e-06 0
269.351 3.61266e-06 0
269.351 3.61266e-06 0
269.851 3.61266e-06 0
269.851 3.61266e-06 0
270.351 3.61266e-06 0
270.351 3.61266e-06 0
270.851 3.61266e-06 0
270.851 3.61266e-06 0
271.351 3.61266e-06 0
271.351 3.61266e-06 0
271.851 3.61266e-06 0
271.851 3.61266e-06 0
272.351 3.61266e-06 0
272.351 3.61266e-06 0
272.851 3.61266e-06 0
272.851 3.61266e-06 0
273.351 3.61266e-06 0
273.351 3.61266e-06 0
273.851 3.61266e-06 0
273.851 3.61266e-06 0
274.351 3.61266e-06 0
274.351 3.61266e-06 0
274.851 3.61266e-06 0
274.851 3.61266e-06 0
275.351 3.61266e-06 0
275.351 3.61266e-06 0
275.851 3.61266e-06 0
275.851 3.61266e-06 0
276.351 3.61266e-06 0
276.351 3.61266e-06 0
276.851 3.61266e-06 0
276.851 3.61266e-06 0
277.351 3.61266e-06 0
277.351 3.61266e-06 0
277.851 3.61266e-06 0
277.851 3.61266e-06 0
278.351 3.61266e-06 0
278.351 3.61266e-06 0
278.851 3.61266e-06 0
278.851 3.61266e-06 0
279.351 3.61266e-06 0
279.351 3.61266e-06 0
279.851 3.61266e-06 0
279.851 3.61266e-06 0
280.351 3.61266e-06 0
280.351 3.61266e-06 0
280.851 3.61266e-06 0
280.851 3.61266e-06 0
281.351 3.61266e-06 0
281.351 3.61266e-06 0
281.851 3.61266e-06 0
281.851 3.61266e-06 0
282.351 3.61266e-06 0
282.351 3.61266e-06 0
282.851 3.61266e-06 0
282.851 3.61266e-06 0
283.351 3.61266e-06 0
283.351 3.61266e-06 0
283.851 3.61266e-06 0
283.851 3.61266e-06 0
284.351 3.61266e-06 0
284.351 3.61266e-06 0
