Q I dI dQ
0.0029689032449782098 0.9329580025027384 0.1312693047778411 0.0010470639774331392
0.0032088757757470594 1.1186582363445392 0.09330304922045217 0.0010492440220195882
0.0034682449694489344 1.0862828902529242 0.08617176419976555 0.0010517850072177368
0.0037485786327479177 0.8339636599752763 0.07956180549849458 0.001054745609932615
0.004051571296051481 1.0147146897966848 0.07343333362557804 0.00105819366833299
0.004379054456423398 0.9944430681626123 0.06774944938681478 0.0010622074830282284
0.004733007648417785 0.8311790921671598 0.06247597843717085 0.0010668772598245793
0.005115570409754071 0.8938078146572712 0.05758127418397183 0.0010723066950819617
0.0055290552141616725 0.9403618706839414 0.053036038289511034 0.001078614699263799
0.005975961449569428 0.8821577627127029 0.04881315821857862 0.001085937247138347
0.006458990526133614 0.8912953065368576 0.04488756148232573 0.0010944293341665135
0.006981062205427993 0.8584687045300298 0.04123608644405614 0.0011042670080087605
0.007545332249500647 0.857822148685964 0.03783736977151651 0.00111564943221051
0.008155211496480883 0.8034804054692177 0.034671750836075876 0.0011288009267987817
0.008814386478042153 0.7768584062469449 0.03172119355669157 0.0011439729190635178
0.009526841703347425 0.7798881219905084 0.028969226339548713 0.001161445729068678
0.010296883744176293 0.7322031351561491 0.026400900829326723 0.0011815301107766585
0.01112916726682128 0.7860043305372706 0.02400277009598954 0.0012045684736488932
0.012028723168107826 0.7204536032846109 0.021762886523403364 0.0012309357235807483
0.013000988985611722 0.7112238507142293 0.01967081887577667 0.0012610396875889288
0.013000988985611722 0.6923742937358235 0.017898890666409765 0.002147209995990484
0.014051841765894248 0.6355474657760152 0.013724060980190642 0.0021675208158054345
0.014051841765894248 0.6432406432010229 0.017717686539537765 0.001295321123792392
0.015187633589433378 0.5959349362268729 0.012313148519535392 0.002191009291285045
0.015187633589433378 0.6252957143484733 0.01589620638517971 0.001334253364728875
0.016415229966988295 0.5611608249761322 0.01099984860643359 0.002218133336086609
0.016415229966988295 0.5694287957267469 0.01420074348784004 0.0013783416932864065
0.01774205133949137 0.5366189546888417 0.012627350245964647 0.0014281225997354627
0.01774205133949137 0.5337015234533895 0.00978110344186984 0.0022494052176258166
0.01917611793232162 0.460413434755695 0.0111737680973048 0.0014841631076912012
0.01917611793232162 0.4902547073707281 0.008655163551049028 0.002285394890043879
0.020726098235089918 0.446491315450357 0.007621528305277667 0.0023267327929350863
0.020726098235089918 0.43907884525787283 0.009839350732996289 0.001547060379077829
0.02240136139998123 0.3780534431201825 0.006680777540732821 0.002374111976529169
0.02240136139998123 0.38547602976372175 0.008624846718324908 0.0016174418085026013
0.024212033875385695 0.34956538341076004 0.005834227268882752 0.002428289449548039
0.024212033875385695 0.34014563743025494 0.007531955016790705 0.0016959657949319753
0.026169060617151418 0.3125196597519687 0.005083329621622215 0.002490086704526087
0.026169060617151418 0.31253560758950905 0.008010348339628841 0.0017833233365967375
0.02828427124746191 0.2783881726212959 0.00442875419693714 0.0025603894555312344
0.02828427124746191 0.2652991539998517 0.009031276743053802 0.0018802405406725124
0.03057045156124839 0.24674380846873015 0.0038691796346664764 0.0026401467189067127
0.03057045156124839 0.24725943973971792 0.0103330689111929 0.0019874820814655943
0.03304142081237099 0.22303946680200545 0.003400034936407945 0.0027303694681022374
0.03304142081237099 0.22508029574136668 0.013616285227840098 0.0021058555883863034
0.035712115246739916 0.23852080701643147 0.037583504211126995 0.002236216904687587
0.035712115246739916 0.20057658732512937 0.003012717183785064 0.0028321291845566656
0.03859867838730863 0.19720337871772126 0.0026949342783642526 0.0029465566926258064
0.0417185586166838 0.1819991868843925 0.002432438745480276 0.0030748416949206254
0.045090614647208836 0.17468056595357834 0.0022115659811102113 0.0032182334082853387
0.048735229516055134 0.16940389836145853 0.002021345015559587 0.0033780426413153033
0.052674433794385946 0.16576929809583899 0.001308060682906323 0.006338721516352649
