Chisq background_data0 intensity_data0 siox_interface siox_rho siox_thickness d2o_rho surfasil_thickness surfasil_roughness surfasil_volfrac background_data1 h2o_rho 
-1837.3070173684955 1.185774630657185e-06 1.0300215384586595 2.1277215159021936 3.4245766986359576 63.153722507463705 5.889109013486885 60.784957019366516 6.676075237720984 0.9881083921355783 1.423135440456202e-07 5.013105419698445 
-1341.8616903438447 7.710971919690598e-08 0.9754192895164661 2.571560942123258 3.5959498335747666 61.75543781116532 6.0907541310058075 60.56477363405845 7.508978431729295 0.9935009721625631 -6.080451401242416e-08 5.1061261806954015 
-2607.7906505291126 1.2912210375721642e-07 1.0423969096017363 2.1215535472688147 3.4077866772445775 62.25830638414809 5.903826671631638 57.9223065256758 8.171399934600291 0.9924230699317598 6.164734720109743e-07 5.09613407567003 
-2074.1257083301434 3.757233379234979e-07 1.047235696106352 2.8818980687775992 3.4125239162743912 62.13662390534852 5.916421787206148 60.32378185766372 7.431432080906571 0.977884646691673 3.1501095670072334e-06 5.021758097330007 
-2700.908365577455 1.94389064770387e-07 1.0321020695129695 2.3986274875262024 3.434738210144554 64.15825009347103 5.973050009557346 59.387578175935026 5.613468422334583 0.983754554899424 2.032827833851697e-06 4.8950454986305445 
-1179.0651368226236 -9.071384958771749e-08 1.0344183805601657 2.274045589419736 3.6508285062503014 60.766563953909994 5.916888104743049 60.02495185037654 7.6855925963951295 0.9829908649190985 6.411271127142596e-07 5.0119639853453934 
-1342.7152894356518 1.031519819614693e-07 1.04475909098374 2.9345577019949376 3.5268642846956832 59.39864064042679 6.008522692180396 61.00402681119135 5.625269953343953 0.9724583430378201 7.514879194363387e-08 5.070170533643993 
-1716.4489906604176 -6.953052880901268e-08 0.9774170908452267 2.835052590383601 3.6125253639767725 58.55943890798038 6.0278902362278375 62.28843211588245 5.835157262325168 0.9845246905595265 1.1675913585414726e-06 5.130194799144737 
-3683.275622909898 5.578593905113303e-07 1.028067746493455 2.963487804399149 3.6173547063851466 66.12415078868226 5.893043823476941 58.11412124341769 8.610441852559548 0.9656801557333216 9.081444895718667e-07 4.976647584822524 
-1053.002767539311 1.9018513097283157e-08 0.95445774126921 2.4686603397527853 3.542114628030483 59.409489832831184 6.019300656639888 61.10989994207099 6.114738083559081 0.9998141832273992 5.097925530619554e-07 5.096824991611216 
-1541.1305674632727 4.746228510971362e-08 1.0417889626104266 2.684922756417603 3.27861062676723 63.493126928113796 5.916674788120411 61.04189925421094 5.923435571079064 0.9942073930077673 1.0020754397427268e-06 4.911547544679111 
-1429.1922147268265 4.770818109718997e-07 1.0109056118542943 2.511277064978904 3.418593269780512 61.77322052880677 5.992195583682453 61.596312743566564 6.548986033353143 0.9870484613101181 1.6737801484069002e-06 5.06438176704781 
-981.0657479319727 1.1323932126017105e-07 1.0327676320011785 2.35350154641774 3.5068990004412646 62.69939847506543 5.925156331601131 60.92422399592953 6.900765138650838 0.991425079794753 1.5401413250611094e-06 5.035255435892209 
-1638.4427694944366 -9.795498189531036e-08 0.9974014061166514 2.0741297245237442 3.5334608766815125 61.78969136294861 6.107914928945208 61.31212536352544 5.714357995443289 0.9733191051203215 4.7598729053428195e-07 5.034819965300913 
-940.3538461429296 -2.5505526618160818e-08 1.025876456005612 2.8191469999866436 3.518783488478968 60.563014351146855 5.886544427917384 60.903742090039486 6.7776494623230965 0.9901639547125679 1.3205633712815177e-06 4.997917194325552 
-1692.953637232778 5.929624489197751e-07 1.0474847036889645 2.964315651574803 3.5762978262737826 59.656506421276106 5.8347778755537165 61.117106592085065 8.129136374747384 0.9997392644407389 1.9038416594307098e-06 4.982146476681205 
-1134.9981720016515 -2.33707317704568e-08 1.0362349393525376 2.8535463800035368 3.460470928956298 60.49481449709804 6.00941996269184 61.636153218998686 6.669834511909242 0.9858408286568103 7.955501098057324e-07 5.075308948064116 
-1550.797709934502 5.5549730711427596e-08 1.0379988645824243 2.5980518864347104 3.581652561065712 60.21578181080742 5.922844463716922 61.8895425672466 6.567368098894954 0.9978548428962188 9.0089599111363e-07 4.903569608334579 
-3072.6315883401066 2.15824398196726e-07 0.9598173153163141 2.688327270606744 3.675932753238656 59.237733064795336 6.158176074716007 60.28185189800704 9.516697907144886 0.9958732821091021 2.3334506726380703e-06 5.098846359372649 
-1434.5309420799135 6.513382274334812e-07 0.9780640494933671 2.5939050530416337 3.52546027288292 60.910809097654926 5.956605090007718 61.437843086574354 6.713065526342064 0.9989298051830261 4.897640550380291e-07 5.130028018883173 
-1724.3305214552083 4.477467991638864e-07 1.0325780186502178 2.5298891743612315 3.4750827994316196 60.407747906966854 6.009380926529285 60.38348912283605 5.300916042033239 0.9807408885879515 8.265557534991287e-09 5.049152723098515 
-2912.6602646539377 1.3872258791157316e-06 0.9510940249061375 2.924271927558235 3.6628181066350187 64.48316185767824 5.972556660185864 60.19753633618245 5.997667827194681 0.9730515884775646 1.5865766114515416e-06 5.062306530700618 
-1801.3759788973975 1.141869549799398e-06 0.9898095941743988 2.916087886781759 3.615746759630845 60.9720544446994 5.958217523420867 61.258281982759385 7.887385183432699 0.9933111821101241 1.5363678977064337e-06 5.054286045077787 
-1666.0867190653626 2.3268589023495158e-07 1.0482665457756855 2.6758630141141673 3.390807899536817 61.26326918882783 5.925232462887857 60.777044506810775 5.1929140061424475 0.985563154778752 1.0959650488447445e-06 4.909108776195927 
-3947.6054065231883 1.0909522299423877e-06 1.0339790257101702 2.495008697619596 3.3424353664013617 53.64335922944676 5.9336665899690955 61.11122941209697 7.149651555520193 0.9871675133034727 2.244254990485037e-06 4.841332575767543 
-1553.7093467560962 2.5298625701262833e-07 1.00245621509975 2.4704884312750157 3.688489843892139 60.31808231923471 6.004813721942158 61.531436075381755 8.303871409776638 0.9967130872016033 9.050342023566603e-07 4.986349575324065 
-1514.3989019709516 5.681820343879974e-07 0.9562615254416893 2.9833589799884783 3.5056343121206437 60.5925908611204 6.027086079702475 60.695603823136324 5.832389494978433 0.990964771925829 -6.136659502492777e-08 5.077315079085108 
-2928.4497448840966 9.605731631915153e-07 1.0130217008665106 2.4415767023775032 3.4981960492361095 62.22670387912825 5.966210837746259 58.79106827902119 8.451474627933203 0.997400681208948 2.635664057901191e-06 5.139797631276216 
-2516.4503026109082 1.4480743325358707e-07 1.0478133160209868 2.845014837931437 3.6212127287402516 64.62608187974132 5.996465035728591 60.889608769977286 7.696785551865064 0.9618557569528788 1.0931816069161442e-06 4.850112783993897 
-981.0657479319727 1.1323932126017105e-07 1.0327676320011785 2.35350154641774 3.5068990004412646 62.69939847506543 5.925156331601131 60.92422399592953 6.900765138650838 0.991425079794753 1.5401413250611094e-06 5.035255435892209 
-2254.729784908452 1.700082703492605e-07 1.0482631690784803 2.6464907808558724 3.3517802938807333 67.03290489973399 6.028865701993471 60.445099613143 7.168626452216966 0.9886520531629026 1.8704393846655835e-06 4.9493562451927176 
-1341.8616903438447 7.710971919690598e-08 0.9754192895164661 2.571560942123258 3.5959498335747666 61.75543781116532 6.0907541310058075 60.56477363405845 7.508978431729295 0.9935009721625631 -6.080451401242416e-08 5.1061261806954015 
-8246.420089294012 3.402711206865889e-07 0.9949316234830897 2.8716732729942342 3.3656940404797995 41.897731753806525 5.8673953380472925 64.88084987439497 9.037117095680147 0.993117302548778 3.8103645241776745e-06 5.034996649020174 
-2880.424376018539 8.799649534118816e-08 1.011116933794572 2.8985144411579626 3.4658096788320867 67.51566929698417 5.900289918141931 59.01818487453063 6.088682556109238 0.9770382300272898 2.653420405750428e-08 5.0167406981068305 
-1514.3989019709516 5.681820343879974e-07 0.9562615254416893 2.9833589799884783 3.5056343121206437 60.5925908611204 6.027086079702475 60.695603823136324 5.832389494978433 0.990964771925829 -6.136659502492777e-08 5.077315079085108 
-2034.583149361463 4.810655577746809e-07 1.0190978452007706 2.6519920632590384 3.2765451214062504 61.73571397945347 5.941260964410186 59.78589554697987 6.758103838291974 0.9963991789204043 2.0353526072016165e-06 4.911426376457713 
-1637.5175159190637 -9.795497248628651e-08 0.9974008229484409 2.074128847908846 3.613886355471481 61.78962200156835 6.107919402612502 61.31210420456291 5.714353596168347 0.9733187292938932 4.759872228187852e-07 5.0348220195845474 
-1828.1761527540089 1.8131719494156786e-07 0.9909506458040437 2.300483466664001 3.4743998788496135 61.97442471564693 5.950992594653368 59.969730015689784 6.7933859248120125 0.9891622881376134 1.1152734167576096e-06 5.162532025222607 
-1103.1865600668218 4.741353120228033e-07 0.9744156316050283 2.890858240671581 3.557197012721351 61.85807228286494 6.00104178218948 60.74132448053016 6.32954148061573 0.9893512122427731 3.494200629738758e-07 5.056328168966771 
-1817.1519544355538 5.465471758037086e-07 1.0061382125324594 2.7628622438227257 3.5589230207518003 60.41314627539333 5.970931409394863 61.9319721090774 7.5552227455926255 0.9870803723516601 2.336864203963691e-06 5.075176814543794 
-1388.9625375409644 2.394090570290871e-07 1.004957099532838 2.358933298975943 3.4180635390758956 61.31830269980058 6.0389678460578455 61.63303737671771 6.595249969965308 0.984082715134786 1.0922578611635619e-06 4.991018316517318 
-2326.306872684071 8.329236023647699e-07 1.0138791705657768 2.411574710764517 3.699534148495477 59.032341697764785 6.028128785065822 62.18670667632317 6.492790461724715 0.9529195197920582 1.1410405387084133e-06 5.018103839054257 
-1801.3759788973975 1.141869549799398e-06 0.9898095941743988 2.916087886781759 3.615746759630845 60.9720544446994 5.958217523420867 61.258281982759385 7.887385183432699 0.9933111821101241 1.5363678977064337e-06 5.054286045077787 
-2475.382533281938 5.365368797722509e-07 1.0354034934319127 2.275802241897918 3.3967588175541588 61.634401623550815 5.940068198806067 60.47586706407772 8.133616241208955 0.9810261006813018 1.2267549118965237e-06 4.832098065638947 
-2709.1560849220987 -3.167238868389226e-08 0.9600966648019683 2.619302529854096 3.6803087525872527 61.86280607113663 6.093710693435638 59.28417841101279 9.524917717797111 0.9975143709481858 1.0188146267884655e-06 4.974995216064796 
-1616.5335437193025 -6.801600992134743e-08 1.00535513610103 2.874314906052361 3.509546476703502 60.59233669281217 5.948331406148029 61.57608896799199 5.763057959834458 0.9761272920816539 -4.1168863803261615e-08 4.945692958911939 
-1340.602056805295 -8.389095145726491e-08 0.9841029277748676 2.0695513144517093 3.6497089906573312 60.847135894636 5.919736824288595 60.8376999909018 5.776051976483109 0.9978701667095619 6.126369668323607e-07 5.1118554389882265 
-2951.3909113999616 1.1446244917952847e-07 1.043268096487093 2.4931038817229134 3.140928606768862 60.10099073004212 6.008067607009958 62.48635925808074 7.406886465845055 0.9879046287648958 1.922127558296161e-06 4.954583944688352 
-2412.492940333508 8.725648934075984e-07 1.0477562381622931 2.6988119324924162 3.585700998727923 59.466307257277315 5.897237122842285 60.06439378937214 6.738655174790021 0.9436746602094782 3.322821850426504e-07 5.070575833350626 
-1103.1865600668218 4.741353120228033e-07 0.9744156316050283 2.890858240671581 3.557197012721351 61.85807228286494 6.00104178218948 60.74132448053016 6.32954148061573 0.9893512122427731 3.494200629738758e-07 5.056328168966771 
-1143.3446477592197 1.96148903700768e-07 0.9833985886327109 2.391852129143632 3.623273975075931 62.49898715366637 5.975628236294578 59.96678342464149 7.747486241159751 0.9971105144550882 1.1858401814968866e-06 5.114671028167298 
-2614.135942721781 4.4476436866734527e-07 1.020784025405089 2.206959804189699 3.4194506096870967 64.38800247013273 5.9720028929670335 58.119339723944286 8.280127989505138 0.9929042175508983 1.6535574014685715e-06 5.118856123112441 
-2951.3909113999616 1.1446244917952847e-07 1.043268096487093 2.4931038817229134 3.140928606768862 60.10099073004212 6.008067607009958 62.48635925808074 7.406886465845055 0.9879046287648958 1.922127558296161e-06 4.954583944688352 
-977.1786969627245 1.2279827076779223e-07 1.0363521764970998 2.5032612915729593 3.6149721508096477 62.41536969633622 5.976311959216949 59.81253663793329 7.623958750004429 0.9936721342945396 6.579366842592342e-07 5.0344500786342365 
-1493.6677571717528 1.7463234298666558e-07 0.9842677131419276 2.9722806515425866 3.650789402142451 58.55938567664388 6.000391102850719 62.01036602212812 6.336442838855147 0.9893522456088089 5.936627920749568e-07 4.978770003443727 
-1224.8198384943266 7.710971060742676e-08 0.9754197305795681 2.8138427497455147 3.595950566618549 61.75534962796586 6.090752286237506 60.56475174552701 6.190917091096923 0.9935010676540261 6.876750830192777e-07 5.106113189820163 
-1495.2914341320295 4.224813143328816e-08 1.037998055462464 2.895167425245877 3.58165421531128 60.21572459313543 5.9228518631418865 61.88956224392848 6.567367223835037 0.9978547166313162 6.700543454958385e-07 4.903572012431146 
-1103.1865600668218 4.741353120228033e-07 0.9744156316050283 2.890858240671581 3.557197012721351 61.85807228286494 6.00104178218948 60.74132448053016 6.32954148061573 0.9893512122427731 3.494200629738758e-07 5.056328168966771 
-4162.582579084645 1.9252438212427845e-06 1.0358928096165003 2.0155176329083737 3.4511979436323568 63.791897482798916 5.969263947165645 61.641528533413435 5.6546322292600095 0.9482454828612745 7.8988169980108e-07 5.059651517801196 
-2708.0248179021537 2.5722837724345794e-07 1.0368410741563496 2.2916091269949006 3.233324746077597 67.62172801416041 5.934786623280554 60.07697919480514 6.225270439756424 0.971880962681234 1.4867338784495638e-06 5.032886752471771 
-1462.6906282398568 2.579915590045915e-07 0.9206821910707316 2.590291113543571 3.6374132674036477 62.98968250151544 6.043720090910941 60.39996525063579 6.3690089525045614 0.9851147950601798 8.926499460441466e-07 5.116465940524635 
-4018.8740236753956 1.3455410657740596e-06 1.0111549605332821 2.6304753116963537 3.465073008247795 58.22071622195391 6.015339384616032 61.01526156178146 5.681696487469351 0.9484110667976876 2.9657893808248623e-06 5.045888779472245 
-1209.371880423018 5.004840301856621e-07 1.0174012801077719 2.5712425124462497 3.475086052516161 59.59091154650378 5.97322018705302 61.0378407210509 7.4304295714036375 0.9835101439037578 9.612475551337434e-07 5.075044197640116 
