#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-20.00000000   2.06900183   0.00000000
-10.00000000   2.06900183   0.00000000
-10.00000000   2.06900562   0.00000000
 -9.50000000   2.06900562   0.00000000
 -9.50000000   2.06901642   0.00000000
 -9.00000000   2.06901642   0.00000000
 -9.00000000   2.06904550   0.00000000
 -8.50000000   2.06904550   0.00000000
 -8.50000000   2.06911959   0.00000000
 -8.00000000   2.06911959   0.00000000
 -8.00000000   2.06929827   0.00000000
 -7.50000000   2.06929827   0.00000000
 -7.50000000   2.06970610   0.00000000
 -7.00000000   2.06970610   0.00000000
 -7.00000000   2.07058716   0.00000000
 -6.50000000   2.07058716   0.00000000
 -6.50000000   2.07238862   0.00000000
 -6.00000000   2.07238862   0.00000000
 -6.00000000   2.07587480   0.00000000
 -5.50000000   2.07587480   0.00000000
 -5.50000000   2.08226010   0.00000000
 -5.00000000   2.08226010   0.00000000
 -5.00000000   2.09332931   0.00000000
 -4.50000000   2.09332931   0.00000000
 -4.50000000   2.11149108   0.00000000
 -4.00000000   2.11149108   0.00000000
 -4.00000000   2.13969472   0.00000000
 -3.50000000   2.13969472   0.00000000
 -3.50000000   2.18114794   0.00000000
 -3.00000000   2.18114794   0.00000000
 -3.00000000   2.23881364   0.00000000
 -2.50000000   2.23881364   0.00000000
 -2.50000000   2.31473841   0.00000000
 -2.00000000   2.31473841   0.00000000
 -2.00000000   2.40935251   0.00000000
 -1.50000000   2.40935251   0.00000000
 -1.50000000   2.52094504   0.00000000
 -1.00000000   2.52094504   0.00000000
 -1.00000000   2.64551726   0.00000000
 -0.50000000   2.64551726   0.00000000
 -0.50000000   2.77713495   0.00000000
  0.00000000   2.77713495   0.00000000
  0.00000000   2.90875263   0.00000000
  0.50000000   2.90875263   0.00000000
  0.50000000   3.03332486   0.00000000
  1.00000000   3.03332486   0.00000000
  1.00000000   3.14491739   0.00000000
  1.50000000   3.14491739   0.00000000
  1.50000000   3.23953149   0.00000000
  2.00000000   3.23953149   0.00000000
  2.00000000   3.31545626   0.00000000
  2.50000000   3.31545626   0.00000000
  2.50000000   3.37312196   0.00000000
  3.00000000   3.37312196   0.00000000
  3.00000000   3.41457518   0.00000000
  3.50000000   3.41457518   0.00000000
  3.50000000   3.44277882   0.00000000
  4.00000000   3.44277882   0.00000000
  4.00000000   3.46094059   0.00000000
  4.50000000   3.46094059   0.00000000
  4.50000000   3.47200980   0.00000000
  5.00000000   3.47200980   0.00000000
  5.00000000   3.47839510   0.00000000
  5.50000000   3.47839510   0.00000000
  5.50000000   3.48188128   0.00000000
  6.00000000   3.48188128   0.00000000
  6.00000000   3.48368274   0.00000000
  6.50000000   3.48368274   0.00000000
  6.50000000   3.48456380   0.00000000
  7.00000000   3.48456380   0.00000000
  7.00000000   3.48497163   0.00000000
  7.50000000   3.48497163   0.00000000
  7.50000000   3.48515031   0.00000000
  8.00000000   3.48515031   0.00000000
  8.00000000   3.48522440   0.00000000
  8.50000000   3.48522440   0.00000000
  8.50000000   3.48525348   0.00000000
  9.00000000   3.48525348   0.00000000
  9.00000000   3.48526428   0.00000000
  9.50000000   3.48526428   0.00000000
  9.50000000   3.48526807   0.00000000
 10.00000000   3.48526807   0.00000000
 10.00000000   3.48526934   0.00000000
 10.50000000   3.48526934   0.00000000
 10.50000000   3.48526974   0.00000000
 11.00000000   3.48526974   0.00000000
 11.00000000   3.48526985   0.00000000
 11.50000000   3.48526985   0.00000000
 11.50000000   3.48526989   0.00000000
 12.00000000   3.48526989   0.00000000
 12.00000000   3.48526990   0.00000000
 12.50000000   3.48526990   0.00000000
 12.50000000   3.48526990   0.00000000
 13.00000000   3.48526990   0.00000000
 13.00000000   3.48526990   0.00000000
 13.50000000   3.48526990   0.00000000
 13.50000000   3.48526990   0.00000000
 14.00000000   3.48526990   0.00000000
 14.00000000   3.48526990   0.00000000
 14.50000000   3.48526990   0.00000000
 14.50000000   3.48526990   0.00000000
 15.00000000   3.48526990   0.00000000
 15.00000000   3.48526990   0.00000000
 15.50000000   3.48526990   0.00000000
 15.50000000   3.48526990   0.00000000
 16.00000000   3.48526990   0.00000000
 16.00000000   3.48526990   0.00000000
 16.50000000   3.48526990   0.00000000
 16.50000000   3.48526990   0.00000000
 17.00000000   3.48526990   0.00000000
 17.00000000   3.48526990   0.00000000
 17.50000000   3.48526990   0.00000000
 17.50000000   3.48526990   0.00000000
 18.00000000   3.48526990   0.00000000
 18.00000000   3.48526990   0.00000000
 18.50000000   3.48526990   0.00000000
 18.50000000   3.48526990   0.00000000
 19.00000000   3.48526990   0.00000000
 19.00000000   3.48526990   0.00000000
 19.50000000   3.48526990   0.00000000
 19.50000000   3.48526990   0.00000000
 20.00000000   3.48526990   0.00000000
 20.00000000   3.48526990   0.00000000
 20.50000000   3.48526990   0.00000000
 20.50000000   3.48526990   0.00000000
 21.00000000   3.48526990   0.00000000
 21.00000000   3.48526990   0.00000000
 21.50000000   3.48526990   0.00000000
 21.50000000   3.48526990   0.00000000
 22.00000000   3.48526990   0.00000000
 22.00000000   3.48526990   0.00000000
 22.50000000   3.48526990   0.00000000
 22.50000000   3.48526990   0.00000000
 23.00000000   3.48526990   0.00000000
 23.00000000   3.48526990   0.00000000
 23.50000000   3.48526990   0.00000000
 23.50000000   3.48526990   0.00000000
 24.00000000   3.48526990   0.00000000
 24.00000000   3.48526990   0.00000000
 24.50000000   3.48526990   0.00000000
 24.50000000   3.48526990   0.00000000
 25.00000000   3.48526990   0.00000000
 25.00000000   3.48526990   0.00000000
 25.50000000   3.48526990   0.00000000
 25.50000000   3.48526990   0.00000000
 26.00000000   3.48526990   0.00000000
 26.00000000   3.48526990   0.00000000
 26.50000000   3.48526990   0.00000000
 26.50000000   3.48526990   0.00000000
 27.00000000   3.48526990   0.00000000
 27.00000000   3.48526990   0.00000000
 27.50000000   3.48526990   0.00000000
 27.50000000   3.48526990   0.00000000
 28.00000000   3.48526990   0.00000000
 28.00000000   3.48526990   0.00000000
 28.50000000   3.48526990   0.00000000
 28.50000000   3.48526990   0.00000000
 29.00000000   3.48526990   0.00000000
 29.00000000   3.48526990   0.00000000
 29.50000000   3.48526990   0.00000000
 29.50000000   3.48526990   0.00000000
 30.00000000   3.48526990   0.00000000
 30.00000000   3.48526990   0.00000000
 30.50000000   3.48526990   0.00000000
 30.50000000   3.48526990   0.00000000
 31.00000000   3.48526990   0.00000000
 31.00000000   3.48526990   0.00000000
 31.50000000   3.48526990   0.00000000
 31.50000000   3.48526990   0.00000000
 32.00000000   3.48526990   0.00000000
 32.00000000   3.48526990   0.00000000
 32.50000000   3.48526990   0.00000000
 32.50000000   3.48526990   0.00000000
 33.00000000   3.48526990   0.00000000
 33.00000000   3.48526990   0.00000000
 33.50000000   3.48526990   0.00000000
 33.50000000   3.48526990   0.00000000
 34.00000000   3.48526990   0.00000000
 34.00000000   3.48526990   0.00000000
 34.50000000   3.48526990   0.00000000
 34.50000000   3.48526990   0.00000000
 35.00000000   3.48526990   0.00000000
 35.00000000   3.48526990   0.00000000
 35.50000000   3.48526990   0.00000000
 35.50000000   3.48526990   0.00000000
 36.00000000   3.48526990   0.00000000
 36.00000000   3.48526990   0.00000000
 36.50000000   3.48526990   0.00000000
 36.50000000   3.48526990   0.00000000
 37.00000000   3.48526990   0.00000000
 37.00000000   3.48526990   0.00000000
 37.50000000   3.48526990   0.00000000
 37.50000000   3.48526990   0.00000000
 38.00000000   3.48526990   0.00000000
 38.00000000   3.48526990   0.00000000
 38.50000000   3.48526990   0.00000000
 38.50000000   3.48526990   0.00000000
 39.00000000   3.48526990   0.00000000
 39.00000000   3.48526990   0.00000000
 39.50000000   3.48526990   0.00000000
