#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   3.99779601   0.00000000
 10.00000000   3.99779601   0.00000000
 10.00000000   3.99779601   0.00000000
 10.50000000   3.99779601   0.00000000
 10.50000000   3.99779601   0.00000000
 11.00000000   3.99779601   0.00000000
 11.00000000   3.99779601   0.00000000
 11.50000000   3.99779601   0.00000000
 11.50000000   3.99634564   0.00000000
 12.00000000   3.99634564   0.00000000
 12.00000000   3.99568821   0.00000000
 12.50000000   3.99568821   0.00000000
 12.50000000   3.99477111   0.00000000
 13.00000000   3.99477111   0.00000000
 13.00000000   3.99350903   0.00000000
 13.50000000   3.99350903   0.00000000
 13.50000000   3.99179561   0.00000000
 14.00000000   3.99179561   0.00000000
 14.00000000   3.98950076   0.00000000
 14.50000000   3.98950076   0.00000000
 14.50000000   3.98646851   0.00000000
 15.00000000   3.98646851   0.00000000
 15.00000000   3.98251569   0.00000000
 15.50000000   3.98251569   0.00000000
 15.50000000   3.97743181   0.00000000
 16.00000000   3.97743181   0.00000000
 16.00000000   3.97098055   0.00000000
 16.50000000   3.97098055   0.00000000
 16.50000000   3.96290306   0.00000000
 17.00000000   3.96290306   0.00000000
 17.00000000   3.95292335   0.00000000
 17.50000000   3.95292335   0.00000000
 17.50000000   3.94075584   0.00000000
 18.00000000   3.94075584   0.00000000
 18.00000000   3.92611478   0.00000000
 18.50000000   3.92611478   0.00000000
 18.50000000   3.90872541   0.00000000
 19.00000000   3.90872541   0.00000000
 19.00000000   3.88833590   0.00000000
 19.50000000   3.88833590   0.00000000
 19.50000000   3.86472952   0.00000000
 20.00000000   3.86472952   0.00000000
 20.00000000   3.83773559   0.00000000
 20.50000000   3.83773559   0.00000000
 20.50000000   3.80723832   0.00000000
 21.00000000   3.80723832   0.00000000
 21.00000000   3.77318203   0.00000000
 21.50000000   3.77318203   0.00000000
 21.50000000   3.73557184   0.00000000
 22.00000000   3.73557184   0.00000000
 22.00000000   3.69446874   0.00000000
 22.50000000   3.69446874   0.00000000
 22.50000000   3.64997880   0.00000000
 23.00000000   3.64997880   0.00000000
 23.00000000   3.60223645   0.00000000
 23.50000000   3.60223645   0.00000000
 23.50000000   3.55138255   0.00000000
 24.00000000   3.55138255   0.00000000
 24.00000000   3.49753864   0.00000000
 24.50000000   3.49753864   0.00000000
 24.50000000   3.44077933   0.00000000
 25.00000000   3.44077933   0.00000000
 25.00000000   3.38110521   0.00000000
 25.50000000   3.38110521   0.00000000
 25.50000000   3.31841930   0.00000000
 26.00000000   3.31841930   0.00000000
 26.00000000   3.25250967   0.00000000
 26.50000000   3.25250967   0.00000000
 26.50000000   3.18304125   0.00000000
 27.00000000   3.18304125   0.00000000
 27.00000000   3.10955876   0.00000000
 27.50000000   3.10955876   0.00000000
 27.50000000   3.03150247   0.00000000
 28.00000000   3.03150247   0.00000000
 28.00000000   2.94823694   0.00000000
 28.50000000   2.94823694   0.00000000
 28.50000000   2.85909217   0.00000000
 29.00000000   2.85909217   0.00000000
 29.00000000   2.76341492   0.00000000
 29.50000000   2.76341492   0.00000000
 29.50000000   2.66062713   0.00000000
 30.00000000   2.66062713   0.00000000
 30.00000000   2.55028696   0.00000000
 30.50000000   2.55028696   0.00000000
 30.50000000   2.43214776   0.00000000
 31.00000000   2.43214776   0.00000000
 31.00000000   2.30620967   0.00000000
 31.50000000   2.30620967   0.00000000
 31.50000000   2.17275891   0.00000000
 32.00000000   2.17275891   0.00000000
 32.00000000   2.03239069   0.00000000
 32.50000000   2.03239069   0.00000000
 32.50000000   1.88601280   0.00000000
 33.00000000   1.88601280   0.00000000
 33.00000000   1.73482836   0.00000000
 33.50000000   1.73482836   0.00000000
 33.50000000   1.58029834   0.00000000
