# z rho mu
179 1.06549e-05 2.12236e-07
179.5 1.06549e-05 2.12236e-07
179.5 1.06503e-05 2.12581e-07
180 1.06503e-05 2.12581e-07
180 1.0646e-05 2.12893e-07
180.5 1.0646e-05 2.12893e-07
180.5 1.06423e-05 2.13173e-07
181 1.06423e-05 2.13173e-07
181 1.06389e-05 2.13423e-07
181.5 1.06389e-05 2.13423e-07
181.5 1.06359e-05 2.13643e-07
182 1.06359e-05 2.13643e-07
182 1.06333e-05 2.13834e-07
182.5 1.06333e-05 2.13834e-07
182.5 1.06311e-05 2.13998e-07
183 1.06311e-05 2.13998e-07
183 1.06292e-05 2.14135e-07
183.5 1.06292e-05 2.14135e-07
183.5 1.06277e-05 2.14246e-07
184 1.06277e-05 2.14246e-07
184 1.06265e-05 2.14333e-07
184.5 1.06265e-05 2.14333e-07
184.5 1.06257e-05 2.14397e-07
185 1.06257e-05 2.14397e-07
185 1.06251e-05 2.14437e-07
185.5 1.06251e-05 2.14437e-07
185.5 1.06249e-05 2.14457e-07
186 1.06249e-05 2.14457e-07
186 1.06249e-05 2.14455e-07
186.5 1.06249e-05 2.14455e-07
186.5 1.06252e-05 2.14434e-07
187 1.06252e-05 2.14434e-07
187 1.06257e-05 2.14395e-07
187.5 1.06257e-05 2.14395e-07
187.5 1.06265e-05 2.14337e-07
188 1.06265e-05 2.14337e-07
188 1.06275e-05 2.14264e-07
188.5 1.06275e-05 2.14264e-07
188.5 1.06287e-05 2.14174e-07
189 1.06287e-05 2.14174e-07
189 1.06301e-05 2.14071e-07
189.5 1.06301e-05 2.14071e-07
189.5 1.06317e-05 2.13953e-07
190 1.06317e-05 2.13953e-07
190 1.06334e-05 2.13824e-07
190.5 1.06334e-05 2.13824e-07
190.5 1.06354e-05 2.13682e-07
191 1.06354e-05 2.13682e-07
191 1.06374e-05 2.1353e-07
191.5 1.06374e-05 2.1353e-07
191.5 1.06396e-05 2.13369e-07
192 1.06396e-05 2.13369e-07
192 1.06419e-05 2.13199e-07
192.5 1.06419e-05 2.13199e-07
192.5 1.06443e-05 2.13022e-07
193 1.06443e-05 2.13022e-07
193 1.06468e-05 2.12838e-07
193.5 1.06468e-05 2.12838e-07
193.5 1.06494e-05 2.12648e-07
194 1.06494e-05 2.12648e-07
194 1.0652e-05 2.12455e-07
194.5 1.0652e-05 2.12455e-07
194.5 1.06547e-05 2.12257e-07
195 1.06547e-05 2.12257e-07
195 1.06574e-05 2.12057e-07
195.5 1.06574e-05 2.12057e-07
195.5 1.06603e-05 2.11842e-07
196 1.06603e-05 2.11842e-07
196 1.06638e-05 2.11579e-07
196.5 1.06638e-05 2.11579e-07
196.5 1.0668e-05 2.11273e-07
197 1.0668e-05 2.11273e-07
197 1.06727e-05 2.10925e-07
197.5 1.06727e-05 2.10925e-07
197.5 1.06779e-05 2.10541e-07
198 1.06779e-05 2.10541e-07
198 1.06836e-05 2.10123e-07
198.5 1.06836e-05 2.10123e-07
198.5 1.06896e-05 2.09675e-07
199 1.06896e-05 2.09675e-07
199 1.0696e-05 2.09201e-07
199.5 1.0696e-05 2.09201e-07
199.5 1.07028e-05 2.08704e-07
200 1.07028e-05 2.08704e-07
200 1.07098e-05 2.08187e-07
200.5 1.07098e-05 2.08187e-07
200.5 1.0717e-05 2.07655e-07
201 1.0717e-05 2.07655e-07
201 1.07243e-05 2.07111e-07
201.5 1.07243e-05 2.07111e-07
201.5 1.07318e-05 2.06558e-07
202 1.07318e-05 2.06558e-07
202 1.07394e-05 2.06e-07
202.5 1.07394e-05 2.06e-07
202.5 1.0747e-05 2.05441e-07
203 1.0747e-05 2.05441e-07
203 1.07545e-05 2.04883e-07
203.5 1.07545e-05 2.04883e-07
203.5 1.0762e-05 2.04332e-07
204 1.0762e-05 2.04332e-07
204 1.07693e-05 2.03789e-07
204.5 1.07693e-05 2.03789e-07
204.5 1.07765e-05 2.0326e-07
205 1.07765e-05 2.0326e-07
205 1.07834e-05 2.02747e-07
205.5 1.07834e-05 2.02747e-07
205.5 1.07901e-05 2.02254e-07
206 1.07901e-05 2.02254e-07
206 1.07965e-05 2.01784e-07
206.5 1.07965e-05 2.01784e-07
206.5 1.08025e-05 2.01341e-07
207 1.08025e-05 2.01341e-07
207 1.0808e-05 2.0093e-07
207.5 1.0808e-05 2.0093e-07
207.5 1.08132e-05 2.00547e-07
208 1.08132e-05 2.00547e-07
208 1.08184e-05 2.00161e-07
208.5 1.08184e-05 2.00161e-07
208.5 1.08238e-05 1.99768e-07
209 1.08238e-05 1.99768e-07
209 1.08292e-05 1.99368e-07
209.5 1.08292e-05 1.99368e-07
209.5 1.08346e-05 1.98964e-07
210 1.08346e-05 1.98964e-07
210 1.08402e-05 1.98556e-07
210.5 1.08402e-05 1.98556e-07
210.5 1.08457e-05 1.98146e-07
211 1.08457e-05 1.98146e-07
211 1.08513e-05 1.97736e-07
211.5 1.08513e-05 1.97736e-07
211.5 1.08568e-05 1.97327e-07
212 1.08568e-05 1.97327e-07
212 1.08623e-05 1.9692e-07
212.5 1.08623e-05 1.9692e-07
212.5 1.08678e-05 1.96518e-07
213 1.08678e-05 1.96518e-07
213 1.08731e-05 1.96121e-07
213.5 1.08731e-05 1.96121e-07
213.5 1.08784e-05 1.95731e-07
214 1.08784e-05 1.95731e-07
214 1.08836e-05 1.9535e-07
214.5 1.08836e-05 1.9535e-07
214.5 1.08886e-05 1.94979e-07
215 1.08886e-05 1.94979e-07
215 1.08935e-05 1.9462e-07
215.5 1.08935e-05 1.9462e-07
215.5 1.08982e-05 1.94273e-07
216 1.08982e-05 1.94273e-07
216 1.09027e-05 1.93941e-07
216.5 1.09027e-05 1.93941e-07
216.5 1.09069e-05 1.93625e-07
217 1.09069e-05 1.93625e-07
217 1.0911e-05 1.93327e-07
217.5 1.0911e-05 1.93327e-07
217.5 1.09147e-05 1.93048e-07
218 1.09147e-05 1.93048e-07
218 1.09182e-05 1.92789e-07
218.5 1.09182e-05 1.92789e-07
218.5 1.09215e-05 1.92553e-07
219 1.09215e-05 1.92553e-07
219 1.09243e-05 1.9234e-07
219.5 1.09243e-05 1.9234e-07
219.5 1.09269e-05 1.92151e-07
220 1.09269e-05 1.92151e-07
220 1.09291e-05 1.9199e-07
220.5 1.09291e-05 1.9199e-07
220.5 1.09309e-05 1.91856e-07
221 1.09309e-05 1.91856e-07
221 1.09323e-05 1.91752e-07
221.5 1.09323e-05 1.91752e-07
221.5 1.09333e-05 1.91679e-07
222 1.09333e-05 1.91679e-07
222 1.09338e-05 1.91639e-07
222.5 1.09338e-05 1.91639e-07
222.5 1.0934e-05 1.91629e-07
223 1.0934e-05 1.91629e-07
223 1.09338e-05 1.9164e-07
223.5 1.09338e-05 1.9164e-07
223.5 1.09334e-05 1.91669e-07
224 1.09334e-05 1.91669e-07
224 1.09328e-05 1.91717e-07
224.5 1.09328e-05 1.91717e-07
224.5 1.09319e-05 1.91782e-07
225 1.09319e-05 1.91782e-07
225 1.09308e-05 1.91864e-07
225.5 1.09308e-05 1.91864e-07
225.5 1.09295e-05 1.91962e-07
226 1.09295e-05 1.91962e-07
226 1.09279e-05 1.92075e-07
226.5 1.09279e-05 1.92075e-07
226.5 1.09262e-05 1.92204e-07
227 1.09262e-05 1.92204e-07
227 1.09242e-05 1.92346e-07
227.5 1.09242e-05 1.92346e-07
227.5 1.09221e-05 1.92502e-07
228 1.09221e-05 1.92502e-07
228 1.09198e-05 1.92672e-07
228.5 1.09198e-05 1.92672e-07
228.5 1.09174e-05 1.92853e-07
229 1.09174e-05 1.92853e-07
229 1.09148e-05 1.93046e-07
229.5 1.09148e-05 1.93046e-07
229.5 1.0912e-05 1.9325e-07
230 1.0912e-05 1.9325e-07
230 1.09091e-05 1.93464e-07
230.5 1.09091e-05 1.93464e-07
230.5 1.09061e-05 1.93688e-07
231 1.09061e-05 1.93688e-07
231 1.09029e-05 1.93921e-07
231.5 1.09029e-05 1.93921e-07
231.5 1.08997e-05 1.94163e-07
232 1.08997e-05 1.94163e-07
232 1.08963e-05 1.94412e-07
232.5 1.08963e-05 1.94412e-07
232.5 1.08928e-05 1.94668e-07
233 1.08928e-05 1.94668e-07
233 1.08893e-05 1.94931e-07
233.5 1.08893e-05 1.94931e-07
233.5 1.08856e-05 1.95199e-07
234 1.08856e-05 1.95199e-07
234 1.08819e-05 1.95473e-07
234.5 1.08819e-05 1.95473e-07
234.5 1.08782e-05 1.95751e-07
235 1.08782e-05 1.95751e-07
235 1.08743e-05 1.96032e-07
235.5 1.08743e-05 1.96032e-07
235.5 1.08705e-05 1.96317e-07
236 1.08705e-05 1.96317e-07
236 1.08666e-05 1.96605e-07
236.5 1.08666e-05 1.96605e-07
236.5 1.08627e-05 1.96894e-07
237 1.08627e-05 1.96894e-07
237 1.08587e-05 1.97185e-07
237.5 1.08587e-05 1.97185e-07
237.5 1.08548e-05 1.97476e-07
238 1.08548e-05 1.97476e-07
238 1.08508e-05 1.97767e-07
238.5 1.08508e-05 1.97767e-07
238.5 1.08469e-05 1.98058e-07
239 1.08469e-05 1.98058e-07
239 1.0843e-05 1.98347e-07
239.5 1.0843e-05 1.98347e-07
239.5 1.08391e-05 1.98634e-07
240 1.08391e-05 1.98634e-07
240 1.08353e-05 1.98918e-07
240.5 1.08353e-05 1.98918e-07
240.5 1.08315e-05 1.992e-07
241 1.08315e-05 1.992e-07
241 1.08277e-05 1.99477e-07
241.5 1.08277e-05 1.99477e-07
241.5 1.0824e-05 1.99749e-07
242 1.0824e-05 1.99749e-07
242 1.08204e-05 2.00018e-07
242.5 1.08204e-05 2.00018e-07
242.5 1.08166e-05 2.00298e-07
243 1.08166e-05 2.00298e-07
243 1.08126e-05 2.00593e-07
243.5 1.08126e-05 2.00593e-07
243.5 1.08084e-05 2.00904e-07
244 1.08084e-05 2.00904e-07
244 1.0804e-05 2.0123e-07
244.5 1.0804e-05 2.0123e-07
244.5 1.07993e-05 2.01573e-07
245 1.07993e-05 2.01573e-07
245 1.07945e-05 2.01931e-07
245.5 1.07945e-05 2.01931e-07
245.5 1.07894e-05 2.02306e-07
246 1.07894e-05 2.02306e-07
246 1.07841e-05 2.02696e-07
246.5 1.07841e-05 2.02696e-07
246.5 1.07786e-05 2.03103e-07
247 1.07786e-05 2.03103e-07
247 1.07729e-05 2.03527e-07
247.5 1.07729e-05 2.03527e-07
247.5 1.07669e-05 2.03967e-07
248 1.07669e-05 2.03967e-07
248 1.07607e-05 2.04424e-07
248.5 1.07607e-05 2.04424e-07
248.5 1.07543e-05 2.04897e-07
249 1.07543e-05 2.04897e-07
249 1.07477e-05 2.05388e-07
249.5 1.07477e-05 2.05388e-07
249.5 1.07408e-05 2.05896e-07
250 1.07408e-05 2.05896e-07
250 1.07337e-05 2.06422e-07
250.5 1.07337e-05 2.06422e-07
250.5 1.07263e-05 2.06962e-07
251 1.07263e-05 2.06962e-07
251 1.07189e-05 2.07514e-07
251.5 1.07189e-05 2.07514e-07
251.5 1.07112e-05 2.08077e-07
252 1.07112e-05 2.08077e-07
252 1.07035e-05 2.0865e-07
252.5 1.07035e-05 2.0865e-07
252.5 1.06956e-05 2.09233e-07
253 1.06956e-05 2.09233e-07
253 1.06876e-05 2.09824e-07
253.5 1.06876e-05 2.09824e-07
253.5 1.06795e-05 2.10423e-07
254 1.06795e-05 2.10423e-07
254 1.06713e-05 2.11029e-07
254.5 1.06713e-05 2.11029e-07
254.5 1.0663e-05 2.11642e-07
255 1.0663e-05 2.11642e-07
255 1.06546e-05 2.12262e-07
255.5 1.06546e-05 2.12262e-07
255.5 1.06461e-05 2.12886e-07
256 1.06461e-05 2.12886e-07
256 1.06376e-05 2.13515e-07
256.5 1.06376e-05 2.13515e-07
256.5 1.0629e-05 2.14148e-07
257 1.0629e-05 2.14148e-07
257 1.06204e-05 2.14784e-07
257.5 1.06204e-05 2.14784e-07
257.5 1.06118e-05 2.15423e-07
258 1.06118e-05 2.15423e-07
258 1.06031e-05 2.16064e-07
258.5 1.06031e-05 2.16064e-07
258.5 1.05944e-05 2.16707e-07
259 1.05944e-05 2.16707e-07
259 1.05857e-05 2.17349e-07
259.5 1.05857e-05 2.17349e-07
259.5 1.0577e-05 2.17992e-07
260 1.0577e-05 2.17992e-07
260 1.05683e-05 2.18634e-07
260.5 1.05683e-05 2.18634e-07
260.5 1.05596e-05 2.19274e-07
261 1.05596e-05 2.19274e-07
261 1.0551e-05 2.19913e-07
261.5 1.0551e-05 2.19913e-07
261.5 1.05424e-05 2.20548e-07
262 1.05424e-05 2.20548e-07
262 1.05338e-05 2.2118e-07
262.5 1.05338e-05 2.2118e-07
262.5 1.05253e-05 2.21808e-07
263 1.05253e-05 2.21808e-07
263 1.05169e-05 2.22431e-07
263.5 1.05169e-05 2.22431e-07
263.5 1.05085e-05 2.23049e-07
264 1.05085e-05 2.23049e-07
264 1.05003e-05 2.23661e-07
264.5 1.05003e-05 2.23661e-07
264.5 1.04921e-05 2.24265e-07
265 1.04921e-05 2.24265e-07
265 1.0484e-05 2.24862e-07
265.5 1.0484e-05 2.24862e-07
265.5 1.0476e-05 2.25451e-07
266 1.0476e-05 2.25451e-07
266 1.04682e-05 2.26031e-07
266.5 1.04682e-05 2.26031e-07
266.5 1.04604e-05 2.26602e-07
267 1.04604e-05 2.26602e-07
267 1.04528e-05 2.27162e-07
267.5 1.04528e-05 2.27162e-07
267.5 1.04454e-05 2.27711e-07
268 1.04454e-05 2.27711e-07
268 1.04381e-05 2.28249e-07
268.5 1.04381e-05 2.28249e-07
268.5 1.0431e-05 2.28775e-07
269 1.0431e-05 2.28775e-07
269 1.04241e-05 2.29287e-07
269.5 1.04241e-05 2.29287e-07
269.5 1.04173e-05 2.29786e-07
270 1.04173e-05 2.29786e-07
270 1.04108e-05 2.30271e-07
270.5 1.04108e-05 2.30271e-07
270.5 1.04044e-05 2.3074e-07
271 1.04044e-05 2.3074e-07
271 1.03983e-05 2.31191e-07
271.5 1.03983e-05 2.31191e-07
271.5 1.03926e-05 2.31614e-07
272 1.03926e-05 2.31614e-07
272 1.03872e-05 2.3201e-07
272.5 1.03872e-05 2.3201e-07
272.5 1.03822e-05 2.3238e-07
273 1.03822e-05 2.3238e-07
273 1.03775e-05 2.32725e-07
273.5 1.03775e-05 2.32725e-07
273.5 1.03732e-05 2.33047e-07
274 1.03732e-05 2.33047e-07
274 1.03691e-05 2.33348e-07
274.5 1.03691e-05 2.33348e-07
274.5 1.03653e-05 2.33629e-07
275 1.03653e-05 2.33629e-07
275 1.03617e-05 2.33891e-07
275.5 1.03617e-05 2.33891e-07
275.5 1.03584e-05 2.34136e-07
276 1.03584e-05 2.34136e-07
276 1.03553e-05 2.34365e-07
276.5 1.03553e-05 2.34365e-07
276.5 1.03524e-05 2.34581e-07
277 1.03524e-05 2.34581e-07
277 1.03496e-05 2.34783e-07
277.5 1.03496e-05 2.34783e-07
277.5 1.03471e-05 2.34975e-07
278 1.03471e-05 2.34975e-07
278 1.03446e-05 2.35157e-07
278.5 1.03446e-05 2.35157e-07
278.5 1.03422e-05 2.3533e-07
279 1.03422e-05 2.3533e-07
279 1.034e-05 2.35496e-07
279.5 1.034e-05 2.35496e-07
279.5 1.03378e-05 2.35658e-07
280 1.03378e-05 2.35658e-07
280 1.03357e-05 2.35815e-07
280.5 1.03357e-05 2.35815e-07
280.5 1.03336e-05 2.3597e-07
281 1.03336e-05 2.3597e-07
281 1.03315e-05 2.36124e-07
281.5 1.03315e-05 2.36124e-07
281.5 1.03294e-05 2.36278e-07
282 1.03294e-05 2.36278e-07
282 1.03273e-05 2.36435e-07
282.5 1.03273e-05 2.36435e-07
282.5 1.03251e-05 2.36595e-07
283 1.03251e-05 2.36595e-07
283 1.03229e-05 2.3676e-07
283.5 1.03229e-05 2.3676e-07
283.5 1.03206e-05 2.3693e-07
284 1.03206e-05 2.3693e-07
284 1.03183e-05 2.37096e-07
284.5 1.03183e-05 2.37096e-07
284.5 1.03162e-05 2.37257e-07
285 1.03162e-05 2.37257e-07
285 1.0314e-05 2.37413e-07
285.5 1.0314e-05 2.37413e-07
285.5 1.0312e-05 2.37564e-07
286 1.0312e-05 2.37564e-07
286 1.031e-05 2.3771e-07
286.5 1.031e-05 2.3771e-07
286.5 1.03081e-05 2.37851e-07
287 1.03081e-05 2.37851e-07
287 1.03063e-05 2.37988e-07
287.5 1.03063e-05 2.37988e-07
287.5 1.03045e-05 2.3812e-07
288 1.03045e-05 2.3812e-07
288 1.03027e-05 2.38248e-07
288.5 1.03027e-05 2.38248e-07
288.5 1.0301e-05 2.38373e-07
289 1.0301e-05 2.38373e-07
289 1.02994e-05 2.38494e-07
289.5 1.02994e-05 2.38494e-07
289.5 1.02978e-05 2.38611e-07
290 1.02978e-05 2.38611e-07
290 1.02963e-05 2.38725e-07
290.5 1.02963e-05 2.38725e-07
290.5 1.02948e-05 2.38836e-07
291 1.02948e-05 2.38836e-07
291 1.02933e-05 2.38944e-07
291.5 1.02933e-05 2.38944e-07
291.5 1.02919e-05 2.3905e-07
292 1.02919e-05 2.3905e-07
292 1.02905e-05 2.39153e-07
292.5 1.02905e-05 2.39153e-07
292.5 1.02891e-05 2.39253e-07
293 1.02891e-05 2.39253e-07
293 1.02878e-05 2.39352e-07
293.5 1.02878e-05 2.39352e-07
293.5 1.02865e-05 2.39449e-07
294 1.02865e-05 2.39449e-07
294 1.02852e-05 2.39544e-07
294.5 1.02852e-05 2.39544e-07
294.5 1.02839e-05 2.39637e-07
295 1.02839e-05 2.39637e-07
295 1.02827e-05 2.39729e-07
295.5 1.02827e-05 2.39729e-07
295.5 1.02814e-05 2.39821e-07
296 1.02814e-05 2.39821e-07
296 1.02802e-05 2.39911e-07
296.5 1.02802e-05 2.39911e-07
296.5 1.0279e-05 2.4e-07
297 1.0279e-05 2.4e-07
297 1.02778e-05 2.40089e-07
297.5 1.02778e-05 2.40089e-07
297.5 1.02766e-05 2.40178e-07
298 1.02766e-05 2.40178e-07
298 1.02754e-05 2.40267e-07
298.5 1.02754e-05 2.40267e-07
298.5 1.02742e-05 2.40354e-07
299 1.02742e-05 2.40354e-07
299 1.02731e-05 2.40439e-07
299.5 1.02731e-05 2.40439e-07
299.5 1.02719e-05 2.40523e-07
300 1.02719e-05 2.40523e-07
300 1.02708e-05 2.40604e-07
300.5 1.02708e-05 2.40604e-07
300.5 1.02698e-05 2.40683e-07
301 1.02698e-05 2.40683e-07
301 1.02687e-05 2.4076e-07
301.5 1.02687e-05 2.4076e-07
301.5 1.02677e-05 2.40835e-07
302 1.02677e-05 2.40835e-07
302 1.02667e-05 2.40908e-07
302.5 1.02667e-05 2.40908e-07
302.5 1.02658e-05 2.40978e-07
303 1.02658e-05 2.40978e-07
303 1.02648e-05 2.41047e-07
303.5 1.02648e-05 2.41047e-07
303.5 1.02639e-05 2.41114e-07
304 1.02639e-05 2.41114e-07
304 1.02631e-05 2.41178e-07
304.5 1.02631e-05 2.41178e-07
304.5 1.02622e-05 2.4124e-07
305 1.02622e-05 2.4124e-07
305 1.02614e-05 2.413e-07
305.5 1.02614e-05 2.413e-07
305.5 1.02606e-05 2.41358e-07
306 1.02606e-05 2.41358e-07
306 1.02599e-05 2.41414e-07
306.5 1.02599e-05 2.41414e-07
306.5 1.02591e-05 2.41468e-07
307 1.02591e-05 2.41468e-07
307 1.02584e-05 2.41519e-07
307.5 1.02584e-05 2.41519e-07
307.5 1.02578e-05 2.41568e-07
308 1.02578e-05 2.41568e-07
308 1.02571e-05 2.41615e-07
308.5 1.02571e-05 2.41615e-07
308.5 1.02565e-05 2.4166e-07
309 1.02565e-05 2.4166e-07
309 1.0256e-05 2.41703e-07
309.5 1.0256e-05 2.41703e-07
309.5 1.02554e-05 2.41743e-07
310 1.02554e-05 2.41743e-07
310 1.02549e-05 2.41781e-07
310.5 1.02549e-05 2.41781e-07
310.5 1.02544e-05 2.41817e-07
311 1.02544e-05 2.41817e-07
311 1.0254e-05 2.41851e-07
311.5 1.0254e-05 2.41851e-07
311.5 1.02535e-05 2.41882e-07
312 1.02535e-05 2.41882e-07
312 1.02532e-05 2.4191e-07
312.5 1.02532e-05 2.4191e-07
312.5 1.02529e-05 2.41925e-07
313 1.02529e-05 2.41925e-07
313 1.02529e-05 2.4193e-07
313.5 1.02529e-05 2.4193e-07
313.5 1.0253e-05 2.41924e-07
314 1.0253e-05 2.41924e-07
314 1.02532e-05 2.4191e-07
314.5 1.02532e-05 2.4191e-07
314.5 1.02534e-05 2.41889e-07
315 1.02534e-05 2.41889e-07
315 1.02538e-05 2.41862e-07
315.5 1.02538e-05 2.41862e-07
315.5 1.02542e-05 2.4183e-07
316 1.02542e-05 2.4183e-07
316 1.02547e-05 2.41796e-07
316.5 1.02547e-05 2.41796e-07
316.5 1.02552e-05 2.4176e-07
317 1.02552e-05 2.4176e-07
317 1.02557e-05 2.41725e-07
317.5 1.02557e-05 2.41725e-07
317.5 1.02561e-05 2.4169e-07
318 1.02561e-05 2.4169e-07
318 1.02566e-05 2.41658e-07
318.5 1.02566e-05 2.41658e-07
318.5 1.02569e-05 2.4163e-07
319 1.02569e-05 2.4163e-07
319 1.02572e-05 2.41608e-07
319.5 1.02572e-05 2.41608e-07
319.5 1.02575e-05 2.41592e-07
320 1.02575e-05 2.41592e-07
320 1.02576e-05 2.41585e-07
320.5 1.02576e-05 2.41585e-07
320.5 1.02575e-05 2.41588e-07
321 1.02575e-05 2.41588e-07
321 1.02573e-05 2.41601e-07
321.5 1.02573e-05 2.41601e-07
321.5 1.0257e-05 2.41627e-07
322 1.0257e-05 2.41627e-07
322 1.02564e-05 2.41667e-07
322.5 1.02564e-05 2.41667e-07
322.5 1.02557e-05 2.4172e-07
323 1.02557e-05 2.4172e-07
323 1.02548e-05 2.41785e-07
323.5 1.02548e-05 2.41785e-07
323.5 1.02538e-05 2.41861e-07
324 1.02538e-05 2.41861e-07
324 1.02527e-05 2.41946e-07
324.5 1.02527e-05 2.41946e-07
324.5 1.02514e-05 2.4204e-07
325 1.02514e-05 2.4204e-07
325 1.025e-05 2.42142e-07
325.5 1.025e-05 2.42142e-07
325.5 1.02486e-05 2.42249e-07
326 1.02486e-05 2.42249e-07
326 1.0247e-05 2.42363e-07
326.5 1.0247e-05 2.42363e-07
326.5 1.02454e-05 2.42481e-07
327 1.02454e-05 2.42481e-07
327 1.02438e-05 2.42602e-07
327.5 1.02438e-05 2.42602e-07
327.5 1.02421e-05 2.42726e-07
328 1.02421e-05 2.42726e-07
328 1.02404e-05 2.42851e-07
328.5 1.02404e-05 2.42851e-07
328.5 1.02387e-05 2.42977e-07
329 1.02387e-05 2.42977e-07
329 1.0237e-05 2.43102e-07
329.5 1.0237e-05 2.43102e-07
329.5 1.02354e-05 2.43225e-07
330 1.02354e-05 2.43225e-07
330 1.02337e-05 2.43345e-07
330.5 1.02337e-05 2.43345e-07
330.5 1.02321e-05 2.43462e-07
331 1.02321e-05 2.43462e-07
331 1.02306e-05 2.43574e-07
331.5 1.02306e-05 2.43574e-07
331.5 1.02292e-05 2.4368e-07
332 1.02292e-05 2.4368e-07
332 1.02278e-05 2.4378e-07
332.5 1.02278e-05 2.4378e-07
332.5 1.02266e-05 2.43871e-07
333 1.02266e-05 2.43871e-07
333 1.02255e-05 2.43954e-07
333.5 1.02255e-05 2.43954e-07
333.5 1.02245e-05 2.44027e-07
334 1.02245e-05 2.44027e-07
334 1.02237e-05 2.44088e-07
334.5 1.02237e-05 2.44088e-07
334.5 1.0223e-05 2.44138e-07
335 1.0223e-05 2.44138e-07
335 1.02225e-05 2.44175e-07
335.5 1.02225e-05 2.44175e-07
335.5 1.02222e-05 2.44198e-07
336 1.02222e-05 2.44198e-07
336 1.02221e-05 2.44206e-07
336.5 1.02221e-05 2.44206e-07
336.5 1.02221e-05 2.44206e-07
337 1.02221e-05 2.44206e-07
337 1.02221e-05 2.44206e-07
337.5 1.02221e-05 2.44206e-07
337.5 1.02221e-05 2.44206e-07
338 1.02221e-05 2.44206e-07
338 1.02221e-05 2.44206e-07
338.5 1.02221e-05 2.44206e-07
338.5 1.02221e-05 2.44206e-07
339 1.02221e-05 2.44206e-07
339 1.02221e-05 2.44206e-07
339.5 1.02221e-05 2.44206e-07
339.5 1.02221e-05 2.44206e-07
340 1.02221e-05 2.44206e-07
340 1.02221e-05 2.44206e-07
340.5 1.02221e-05 2.44206e-07
340.5 1.02221e-05 2.44206e-07
341 1.02221e-05 2.44206e-07
341 1.02221e-05 2.44206e-07
341.5 1.02221e-05 2.44206e-07
341.5 1.02221e-05 2.44206e-07
342 1.02221e-05 2.44206e-07
342 1.02221e-05 2.44206e-07
342.5 1.02221e-05 2.44206e-07
342.5 1.02221e-05 2.44206e-07
343 1.02221e-05 2.44206e-07
343 1.02221e-05 2.44206e-07
343.5 1.02221e-05 2.44206e-07
343.5 1.02221e-05 2.44206e-07
344 1.02221e-05 2.44206e-07
344 1.02221e-05 2.44206e-07
344.5 1.02221e-05 2.44206e-07
344.5 1.02221e-05 2.44206e-07
345 1.02221e-05 2.44206e-07
345 1.02221e-05 2.44206e-07
345.5 1.02221e-05 2.44206e-07
345.5 1.02221e-05 2.44206e-07
346 1.02221e-05 2.44206e-07
346 1.02221e-05 2.44206e-07
346.5 1.02221e-05 2.44206e-07
346.5 1.02221e-05 2.44206e-07
347 1.02221e-05 2.44206e-07
347 1.02221e-05 2.44206e-07
347.5 1.02221e-05 2.44206e-07
347.5 1.02221e-05 2.44206e-07
348 1.02221e-05 2.44206e-07
348 1.02221e-05 2.44206e-07
348.5 1.02221e-05 2.44206e-07
348.5 1.02221e-05 2.44206e-07
349 1.02221e-05 2.44206e-07
349 1.02221e-05 2.44206e-07
349.5 1.02221e-05 2.44206e-07
349.5 1.02221e-05 2.44206e-07
350 1.02221e-05 2.44206e-07
350 1.02221e-05 2.44206e-07
350.5 1.02221e-05 2.44206e-07
350.5 1.02221e-05 2.44206e-07
351 1.02221e-05 2.44206e-07
351 1.02221e-05 2.44206e-07
351.5 1.02221e-05 2.44206e-07
351.5 1.02221e-05 2.44206e-07
352 1.02221e-05 2.44206e-07
352 1.02221e-05 2.44206e-07
352.5 1.02221e-05 2.44206e-07
352.5 1.02221e-05 2.44206e-07
353 1.02221e-05 2.44206e-07
353 1.02221e-05 2.44206e-07
353.5 1.02221e-05 2.44206e-07
353.5 1.02221e-05 2.44206e-07
354 1.02221e-05 2.44206e-07
354 1.02221e-05 2.44206e-07
354.5 1.02221e-05 2.44206e-07
354.5 1.02221e-05 2.44206e-07
355 1.02221e-05 2.44206e-07
355 1.02221e-05 2.44206e-07
355.5 1.02221e-05 2.44206e-07
355.5 1.02221e-05 2.44206e-07
356 1.02221e-05 2.44206e-07
356 1.02221e-05 2.44206e-07
356.5 1.02221e-05 2.44206e-07
356.5 1.02221e-05 2.44206e-07
357 1.02221e-05 2.44206e-07
357 1.02221e-05 2.44206e-07
357.5 1.02221e-05 2.44206e-07
357.5 1.02221e-05 2.44206e-07
358 1.02221e-05 2.44206e-07
358 1.02221e-05 2.44206e-07
358.5 1.02221e-05 2.44206e-07
358.5 1.02221e-05 2.44206e-07
359 1.02221e-05 2.44206e-07
359 1.02221e-05 2.44206e-07
359.5 1.02221e-05 2.44206e-07
359.5 1.02221e-05 2.44206e-07
360 1.02221e-05 2.44206e-07
360 1.02221e-05 2.44206e-07
360.5 1.02221e-05 2.44206e-07
360.5 1.02221e-05 2.44206e-07
361 1.02221e-05 2.44206e-07
361 1.02221e-05 2.44206e-07
361.5 1.02221e-05 2.44206e-07
361.5 1.02221e-05 2.44206e-07
362 1.02221e-05 2.44206e-07
362 1.02221e-05 2.44206e-07
362.5 1.02221e-05 2.44206e-07
362.5 1.02221e-05 2.44206e-07
363 1.02221e-05 2.44206e-07
363 1.02221e-05 2.44206e-07
