44
          23.85     3.34304e-06          7.2856         10.7725         13.6795         0.90781      5.1554e-07          2.6744          2.0852         -5.2508 
         16.084     3.68294e-06          2.9044         12.1165         14.8485         0.99857      2.2868e-07          4.6514          4.1228         -7.5036 
         24.884      3.7247e-06          3.6262          13.127          13.465         0.98094      3.6824e-07          2.1989          4.6619         -7.1956 
         29.766     3.61154e-06          1.8658          10.305          10.997         0.99001      3.4802e-07          4.3502          3.7874         -7.1004 
          10.43     3.73982e-06          6.0328           11.14         14.8645         0.92931      4.1156e-07          3.0587          3.6491         -5.7484 
         10.392     3.62276e-06          1.7137         10.1705          13.452           0.972      3.6494e-07          2.7497          4.4357          -7.122 
         14.978     3.67958e-06          1.8712         14.6205          13.465         0.99008      1.2602e-07          2.5502          4.6784         -7.3792 
         23.622     3.51542e-06          3.5866         10.0655          14.997         0.98715      4.9292e-07          4.9079          3.4469          -6.034 
         15.562     3.49598e-06          1.8658         11.3485          11.928          0.9157      3.7232e-07          2.3576          3.5237         -6.1732 
          11.91       3.731e-06          2.5444         14.3395         14.9725          0.9487      4.5308e-07          2.9978          4.1615         -6.3744 
         12.802      3.4355e-06          9.5662          13.498          11.408         0.92675       7.352e-08          2.6882           2.033         -5.5368 
         17.684      3.2027e-06          2.8801          12.322         14.8925         0.99565      1.7204e-07          4.9514          2.3123         -7.6988 
          10.91       3.731e-06          2.5444         14.3495         12.9925          0.9987      4.8308e-07          2.9417          2.0039         -7.2148 
         18.414     3.34694e-06          4.1329          13.686         14.6905          0.9751      4.6394e-07          2.7581          2.5937         -7.6532 
         22.642     3.52262e-06          1.7758         13.5435          13.977         0.90719      2.2784e-07          3.8714          4.1216         -7.5036 
          23.83     3.33104e-06          2.7856          10.773          13.718         0.96409       4.967e-07          2.3276          2.2559         -8.2944 
         15.562     3.25058e-06          1.8649         14.3235          11.727          0.9157      3.1232e-07          4.8188          4.1735         -7.7916 
         18.004      3.5189e-06          5.5864         12.6265          14.565         0.91003      1.0772e-07          4.7714          2.3228          -6.374 
         16.084     3.68294e-06          3.0826         12.1165         14.8435         0.99874      5.1674e-07          2.6714          3.5603         -8.7884 
          11.09      3.7349e-06          2.7991         10.1705          13.102         0.99006      3.6494e-07          2.7497          2.9357         -7.3612 
         25.572     3.37688e-06          1.8658          11.425         10.9985         0.98094      3.7304e-07          2.1932          4.5113         -8.7684 
         18.014     3.51914e-06          6.3982         10.6415          13.068         0.95001      5.5316e-07          3.7505          3.5519         -7.9956 
         16.084     3.20258e-06          2.9044         12.1165         14.8485         0.99825      2.5244e-07          2.6624          3.6113         -8.7684 
         19.618     3.34694e-06          4.1329         10.1595         12.3405         0.99645      2.9528e-07          2.9513          4.8566         -6.8668 
         16.096     3.63914e-06          6.3442          13.953          12.909         0.99561      4.8974e-07           3.254          3.2837         -7.6048 
