# Q Iq dIq dQ fit
1.555999999999999883e-01 8.472999999999999976e-02 1.355000000000000085e-03 9.367000000000000326e-03 8.202102257881423164e-02
1.607999999999999985e-01 8.420999999999999319e-02 1.366999999999999943e-03 9.556000000000000258e-03 8.179473855407366767e-02
1.660000000000000087e-01 8.483999999999999875e-02 1.167000000000000069e-03 9.747000000000000455e-03 8.124787651897756591e-02
1.711999999999999911e-01 8.341999999999999416e-02 1.227999999999999925e-03 9.939999999999999183e-03 8.042677205043285982e-02
1.763000000000000123e-01 8.333000000000000129e-02 1.250999999999999942e-03 1.013000000000000012e-02 7.940282209017796022e-02
1.814999999999999947e-01 8.135000000000000564e-02 1.281999999999999936e-03 1.033000000000000064e-02 7.817811190819336231e-02
1.865999999999999881e-01 8.011000000000000065e-02 1.252000000000000075e-03 1.052999999999999943e-02 7.696176371065184540e-02
1.917000000000000093e-01 7.738000000000000433e-02 1.283000000000000069e-03 1.072999999999999995e-02 7.569686923230052600e-02
1.968000000000000027e-01 7.613000000000000322e-02 1.136999999999999990e-03 1.093000000000000048e-02 7.450441525774559315e-02
2.018999999999999961e-01 7.166999999999999760e-02 1.147999999999999932e-03 1.112999999999999927e-02 7.341995153254937678e-02
2.069999999999999896e-01 7.352999999999999814e-02 1.085000000000000027e-03 1.132999999999999979e-02 7.240397662368242004e-02
2.121000000000000107e-01 7.310999999999999444e-02 1.201999999999999943e-03 1.153000000000000032e-02 7.137275066530958390e-02
2.172000000000000042e-01 7.037000000000000199e-02 1.159000000000000091e-03 1.174000000000000044e-02 7.026250196142264093e-02
2.222999999999999976e-01 6.915999999999999925e-02 9.372000000000000122e-04 1.193999999999999923e-02 6.912577213731169179e-02
2.273000000000000020e-01 6.605999999999999373e-02 1.106999999999999911e-03 1.214999999999999934e-02 6.806148360861684343e-02
2.323000000000000065e-01 6.815999999999999837e-02 1.072000000000000036e-03 1.234999999999999987e-02 6.718280672113427499e-02
2.373999999999999999e-01 6.693999999999999950e-02 1.074000000000000085e-03 1.255999999999999998e-02 6.643399450578232890e-02
2.424000000000000044e-01 6.426999999999999380e-02 1.069999999999999988e-03 1.277000000000000010e-02 6.589439267729420291e-02
2.474000000000000088e-01 6.557000000000000328e-02 9.947999999999998944e-04 1.297000000000000063e-02 6.551782340092186796e-02
2.524000000000000132e-01 6.475000000000000200e-02 1.080999999999999930e-03 1.318000000000000074e-02 6.528998751322441507e-02
2.572999999999999732e-01 6.447999999999999565e-02 1.008999999999999914e-03 1.339000000000000086e-02 6.519804421840828812e-02
2.622999999999999776e-01 6.716999999999999360e-02 9.771999999999999003e-04 1.359999999999999924e-02 6.519361407981251466e-02
2.671999999999999931e-01 6.625000000000000333e-02 9.219999999999999680e-04 1.380999999999999936e-02 6.525793372471500042e-02
2.721999999999999975e-01 6.461999999999999689e-02 9.315000000000000363e-04 1.401999999999999948e-02 6.538176896264703830e-02
2.771000000000000130e-01 6.582999999999999963e-02 1.038999999999999993e-03 1.422000000000000000e-02 6.553629976137660684e-02
2.819999999999999729e-01 6.492000000000000548e-02 9.409000000000000479e-04 1.443000000000000012e-02 6.571927449883276096e-02
2.868999999999999884e-01 6.422999999999999543e-02 1.069999999999999988e-03 1.464000000000000024e-02 6.592001642052290611e-02
2.917000000000000148e-01 6.511000000000000121e-02 9.083000000000000145e-04 1.485000000000000035e-02 6.612061136432764719e-02
2.965999999999999748e-01 6.393999999999999684e-02 9.100999999999999498e-04 1.506000000000000047e-02 6.632284901613122452e-02
3.014999999999999902e-01 6.468999999999999750e-02 8.863000000000000218e-04 1.527000000000000059e-02 6.651407865115714635e-02
3.063000000000000167e-01 6.422999999999999543e-02 9.539000000000000387e-04 1.546999999999999938e-02 6.668231560194982921e-02
3.110999999999999877e-01 6.451999999999999402e-02 9.724999999999999487e-04 1.567999999999999949e-02 6.681315491909456394e-02
3.159000000000000141e-01 6.393999999999999684e-02 9.936999999999999219e-04 1.589000000000000135e-02 6.691740983517159569e-02
3.206999999999999851e-01 6.490999999999999548e-02 9.997000000000000677e-04 1.609999999999999973e-02 6.698298621645862316e-02
3.254000000000000226e-01 6.686000000000000276e-02 1.128000000000000096e-03 1.631000000000000158e-02 6.700859720569500577e-02
3.301999999999999935e-01 6.758999999999999730e-02 1.100000000000000066e-03 1.651000000000000037e-02 6.699787730477835268e-02
3.348999999999999755e-01 6.401999999999999358e-02 9.962000000000000369e-04 1.671999999999999875e-02 6.695548235050742536e-02
3.397000000000000020e-01 6.547999999999999654e-02 1.118999999999999986e-03 1.693000000000000060e-02 6.688546659063018818e-02
3.443999999999999839e-01 6.543999999999999817e-02 1.188999999999999953e-03 1.712999999999999939e-02 6.679402685054428024e-02
3.489999999999999769e-01 6.560000000000000553e-02 1.123999999999999999e-03 1.734000000000000125e-02 6.669068247640917713e-02
3.537000000000000144e-01 6.481000000000000649e-02 1.115000000000000106e-03 1.754000000000000004e-02 6.657436627455597111e-02
3.583999999999999964e-01 6.464999999999999913e-02 1.191000000000000001e-03 1.774999999999999842e-02 6.644916025476242660e-02
3.629999999999999893e-01 6.368999999999999662e-02 1.144000000000000052e-03 1.795000000000000068e-02 6.632049508582064934e-02
3.675999999999999823e-01 6.395000000000000684e-02 1.137999999999999906e-03 1.814999999999999947e-02 6.618540537240701072e-02
3.721999999999999753e-01 6.676999999999999602e-02 1.203000000000000076e-03 1.836000000000000132e-02 6.605352881890250161e-02
3.768000000000000238e-01 6.226000000000000284e-02 1.118999999999999986e-03 1.856000000000000011e-02 6.592452763667382143e-02
3.814000000000000168e-01 6.389000000000000234e-02 1.208000000000000089e-03 1.875999999999999890e-02 6.580461371666652959e-02
3.859000000000000208e-01 6.324000000000000454e-02 1.157999999999999958e-03 1.897000000000000075e-02 6.568742727527340786e-02
3.905000000000000138e-01 6.507000000000000284e-02 1.268000000000000030e-03 1.916999999999999954e-02 6.557402947984128372e-02
3.950000000000000178e-01 6.322999999999999454e-02 1.237999999999999951e-03 1.936999999999999833e-02 6.547191951308078961e-02
3.995000000000000218e-01 6.275999999999999635e-02 1.281999999999999936e-03 1.957000000000000059e-02 6.537875351016537995e-02
4.040000000000000258e-01 6.506000000000000671e-02 1.141000000000000087e-03 1.976999999999999938e-02 6.529498090374481756e-02
4.083999999999999853e-01 6.507999999999999896e-02 1.219000000000000031e-03 1.997000000000000164e-02 6.522240907777876462e-02
4.128999999999999893e-01 6.296999999999999820e-02 1.188000000000000037e-03 2.016000000000000084e-02 6.516284818205274332e-02
4.173000000000000043e-01 6.410000000000000420e-02 1.198000000000000063e-03 2.035999999999999963e-02 6.510878765216526753e-02
4.217000000000000193e-01 6.468000000000000138e-02 1.152000000000000029e-03 2.055999999999999842e-02 6.506319037461029409e-02
4.260999999999999788e-01 6.303999999999999881e-02 1.129000000000000012e-03 2.076000000000000068e-02 6.502550496759050558e-02
4.304999999999999938e-01 6.385000000000000397e-02 1.150999999999999896e-03 2.094999999999999987e-02 6.499500868042569490e-02
4.348000000000000198e-01 6.346000000000000252e-02 1.124999999999999915e-03 2.114999999999999866e-02 6.497153233009156370e-02
4.391999999999999793e-01 6.446000000000000341e-02 1.299000000000000024e-03 2.134000000000000133e-02 6.495582971823193885e-02
4.435000000000000053e-01 6.325000000000000067e-02 1.296000000000000060e-03 2.154000000000000012e-02 6.494254472162243330e-02
4.477999999999999758e-01 6.433999999999999442e-02 1.132999999999999893e-03 2.172999999999999932e-02 6.493327007051609423e-02
4.521000000000000019e-01 6.306000000000000494e-02 1.445000000000000104e-03 2.191999999999999851e-02 6.492735999329948826e-02
4.562999999999999834e-01 6.568000000000000227e-02 1.152000000000000029e-03 2.211000000000000118e-02 6.492417815163109562e-02
4.606000000000000094e-01 6.210999999999999854e-02 1.064000000000000059e-03 2.230000000000000038e-02 6.492301015896910499e-02
4.647999999999999909e-01 6.364000000000000212e-02 1.280000000000000105e-03 2.248999999999999957e-02 6.492332815569837323e-02
4.689999999999999725e-01 6.275999999999999635e-02 1.281999999999999936e-03 2.267999999999999877e-02 6.492514629400285286e-02
4.732000000000000095e-01 6.497999999999999610e-02 9.952999999999999608e-04 2.287000000000000144e-02 6.492684546375619703e-02
4.773999999999999910e-01 6.128000000000000114e-02 1.381999999999999982e-03 2.306000000000000064e-02 6.492879337541253293e-02
4.814999999999999836e-01 6.010000000000000064e-02 1.252999999999999991e-03 2.324999999999999983e-02 6.493066961607017740e-02
4.855999999999999761e-01 6.371999999999999886e-02 1.201000000000000028e-03 2.343999999999999903e-02 6.493228339217881062e-02
4.897000000000000242e-01 6.496000000000000385e-02 1.204999999999999908e-03 2.361999999999999864e-02 6.493350116745388867e-02
4.938000000000000167e-01 6.432000000000000217e-02 1.262000000000000101e-03 2.381000000000000130e-02 6.493419849316810211e-02
4.979000000000000092e-01 6.208999999999999936e-02 1.325999999999999922e-03 2.399000000000000091e-02 6.493437671510367271e-02
