#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   2.06900000   0.00000000
  0.00000000   2.06900000   0.00000000
  0.00000000   3.27838041   0.00000000
 10.34449903   3.27838041   0.00000000
 10.34449903   2.26952408   0.00000000
125.80333730   2.26952408   0.00000000
125.80333730   2.26952408   0.00000000
134.80333730   2.26952408   0.00000000
134.80333730   2.26825962   0.00000000
135.30333730   2.26825962   0.00000000
135.30333730   2.26736851   0.00000000
135.80333730   2.26736851   0.00000000
135.80333730   2.26592896   0.00000000
136.30333730   2.26592896   0.00000000
136.30333730   2.26365719   0.00000000
136.80333730   2.26365719   0.00000000
136.80333730   2.26015500   0.00000000
137.30333730   2.26015500   0.00000000
137.30333730   2.25488085   0.00000000
137.80333730   2.25488085   0.00000000
137.80333730   2.24712188   0.00000000
138.30333730   2.24712188   0.00000000
138.30333730   2.23597140   0.00000000
138.80333730   2.23597140   0.00000000
138.80333730   2.22031755   0.00000000
139.30333730   2.22031755   0.00000000
139.30333730   2.19884979   0.00000000
139.80333730   2.19884979   0.00000000
139.80333730   2.17008974   0.00000000
140.30333730   2.17008974   0.00000000
140.30333730   2.13245150   0.00000000
140.80333730   2.13245150   0.00000000
140.80333730   2.08433374   0.00000000
141.30333730   2.08433374   0.00000000
141.30333730   2.02424171   0.00000000
141.80333730   2.02424171   0.00000000
141.80333730   1.95093181   0.00000000
142.30333730   1.95093181   0.00000000
142.30333730   1.86356613   0.00000000
142.80333730   1.86356613   0.00000000
142.80333730   1.76185950   0.00000000
143.30333730   1.76185950   0.00000000
143.30333730   1.64619916   0.00000000
143.80333730   1.64619916   0.00000000
143.80333730   1.51771733   0.00000000
144.30333730   1.51771733   0.00000000
144.30333730   1.37830085   0.00000000
144.80333730   1.37830085   0.00000000
144.80333730   1.23052904   0.00000000
145.30333730   1.23052904   0.00000000
145.30333730   1.07754033   0.00000000
145.80333730   1.07754033   0.00000000
145.80333730   0.92283847   0.00000000
146.30333730   0.92283847   0.00000000
146.30333730   0.77005833   0.00000000
146.80333730   0.77005833   0.00000000
146.80333730   0.62271749   0.00000000
147.30333730   0.62271749   0.00000000
147.30333730   0.48398228   0.00000000
147.80333730   0.48398228   0.00000000
147.80333730   0.35647452   0.00000000
148.30333730   0.35647452   0.00000000
148.30333730   0.24213894   0.00000000
148.80333730   0.24213894   0.00000000
148.80333730   0.14218178   0.00000000
149.30333730   0.14218178   0.00000000
149.30333730   0.05708132   0.00000000
149.80333730   0.05708132   0.00000000
149.80333730  -0.01333883   0.00000000
150.30333730  -0.01333883   0.00000000
150.30333730  -0.06978971   0.00000000
150.80333730  -0.06978971   0.00000000
150.80333730  -0.11336990   0.00000000
151.30333730  -0.11336990   0.00000000
151.30333730  -0.14541174   0.00000000
151.80333730  -0.14541174   0.00000000
151.80333730  -0.16733821   0.00000000
152.30333730  -0.16733821   0.00000000
152.30333730  -0.18054348   0.00000000
152.80333730  -0.18054348   0.00000000
152.80333730  -0.18630437   0.00000000
153.30333730  -0.18630437   0.00000000
153.30333730  -0.18572502   0.00000000
153.80333730  -0.18572502   0.00000000
153.80333730  -0.17971218   0.00000000
154.30333730  -0.17971218   0.00000000
154.30333730  -0.16897624   0.00000000
154.80333730  -0.16897624   0.00000000
154.80333730  -0.15405123   0.00000000
155.30333730  -0.15405123   0.00000000
155.30333730  -0.13532694   0.00000000
155.80333730  -0.13532694   0.00000000
155.80333730  -0.11308723   0.00000000
156.30333730  -0.11308723   0.00000000
156.30333730  -0.08754954   0.00000000
156.80333730  -0.08754954   0.00000000
156.80333730  -0.05890207   0.00000000
157.30333730  -0.05890207   0.00000000
157.30333730  -0.02733655   0.00000000
157.80333730  -0.02733655   0.00000000
157.80333730   0.00692488   0.00000000
158.30333730   0.00692488   0.00000000
158.30333730   0.04360906   0.00000000
158.80333730   0.04360906   0.00000000
158.80333730   0.08237754   0.00000000
159.30333730   0.08237754   0.00000000
159.30333730   0.12281864   0.00000000
159.80333730   0.12281864   0.00000000
159.80333730   0.16444528   0.00000000
160.30333730   0.16444528   0.00000000
160.30333730   0.20669835   0.00000000
160.80333730   0.20669835   0.00000000
160.80333730   0.24895513   0.00000000
161.30333730   0.24895513   0.00000000
161.30333730   0.29054215   0.00000000
161.80333730   0.29054215   0.00000000
161.80333730   0.33075190   0.00000000
162.30333730   0.33075190   0.00000000
162.30333730   0.36886259   0.00000000
162.80333730   0.36886259   0.00000000
162.80333730   0.40415999   0.00000000
163.30333730   0.40415999   0.00000000
163.30333730   0.43596048   0.00000000
163.80333730   0.43596048   0.00000000
163.80333730   0.46363396   0.00000000
164.30333730   0.46363396   0.00000000
164.30333730   0.48662584   0.00000000
164.80333730   0.48662584   0.00000000
164.80333730   0.50447656   0.00000000
