0.008 1.0092629954207173 0.006492914435650021
0.00900001 1.0006153049736266 0.005766573780039253
0.01 0.9947794998789371 0.005185007400323951
0.011 1.001304964823409 0.004708719498154886
0.012 1.0070598335365823 0.004311399266543154
0.013 1.0025207387925041 0.003974827372062294
0.014 0.946284908841459 0.003580804677639554
0.015 0.25275125937395937 0.0017268887847923413
0.016 0.07131160771971154 0.000858236465177086
0.017 0.04375635808687398 0.0006290278914938134
0.018 0.03862249238588079 0.0005614394704778501
0.019 0.038267132921349714 0.0005261642333652514
0.02 0.037757870182503685 0.0004961056908349507
0.021 0.03693943831214796 0.0004653905462841815
0.0219999 0.03470269231184624 0.00043334014457916515
0.023 0.03316516975926358 0.00040047731377391483
0.0240001 0.030627177142267946 0.0003675070629655781
0.025 0.027370447061417 0.00033505329775531794
0.0273999 0.02062982750158138 0.0002618837619056522
0.0298 0.01392861622714347 0.00019817849480597083
0.0321999 0.008761167945134336 0.0001455863787041823
0.0346 0.005371123381441559 0.00010480449761517356
0.037 0.0033990032551446123 7.606194560748338e-05
0.0394 0.0022724113656993265 5.893202051691196e-05
0.0418 0.002010712681306129 5.117780436005589e-05
0.0441999 0.002038469404360192 4.8594658084991925e-05
0.0466001 0.002151482145953893 4.7373875267789956e-05
0.0489999 0.002255327253646223 4.556316288314918e-05
0.0513999 0.0022732680868164925 4.26083814633556e-05
0.0537999 0.0020364228039306495 3.8634000463100014e-05
0.0562001 0.001789275225021015 3.402551173051934e-05
0.0586 0.0014234978379283137 2.923532293772714e-05
0.061 0.0011322483012504332 2.468938668855296e-05
0.0634 0.0009189282982122236 2.0739747582283244e-05
0.0657999 0.0007142500759512431 1.7617593061930993e-05
0.0682 0.0006029430305843864 1.538281639556521e-05
0.0706001 0.0005163795304887704 1.3901649382024446e-05
0.073 0.0005139231611741945 1.2905439803510372e-05
0.0753999 0.0005089874075483883 1.2113574120614325e-05
0.0778 0.00046379506700166146 1.1327562224446364e-05
0.0801999 0.00042824487689507596 1.045426555287383e-05
0.0826001 0.0003630380892765319 9.484702566045298e-06
0.0849999 0.00033227921299297205 8.46349588157086e-06
0.0874001 0.0002818828196429355 7.460291808196521e-06
0.0898 0.00023115252530241687 6.5481475146560645e-06
0.0922 0.0001954850273158578 5.782772591499372e-06
0.0946 0.00017229372832432344 5.1867244307075145e-06
0.097 0.00015208741808922602 4.741886722325893e-06
0.0994 0.00013691868587457253 4.399093530112082e-06
0.1018 0.00012514702744090533 4.100109656148254e-06
0.1042 0.00011337741183311429 3.7983831044503476e-06
