median_area p2sigma_nsld m2sigma_nsld p2sigma_area median_nsl m2sigma_nsl m2sigma_area psigma_area msigma_nsl msigma_nsld p2sigma_nsl zaxis psigma_nsld psigma_nsl median_nsld msigma_area 
1.157492 4.980568824e-06 0.0 8.174407 1.435355e-06 0.0 0.0 3.865286632 2.82762444e-07 1.75717465636e-06 7.603484336e-06 68.0 3.50871586442e-06 3.978627808e-06 2.28778526934e-06 0.206921008 
1.134197 4.91508145984e-06 0.0 7.63973448 1.407803e-06 0.0 0.0 3.717857344 2.746050784e-07 1.74838020767e-06 7.030801344e-06 68.5 3.48313299123e-06 3.79910164e-06 2.27239614055e-06 0.184062336 
1.109237 4.87347029145e-06 0.0 7.298886472 1.402695e-06 0.0 0.0 3.472882672 2.499683704e-07 1.74729666783e-06 6.490959976e-06 69.0 3.51001753236e-06 3.651804928e-06 2.28642869035e-06 0.171555024 
1.101342 4.87418456916e-06 0.0 6.374640728 1.364906e-06 0.0 0.0 3.354917808 2.252720432e-07 1.73558223277e-06 5.927789208e-06 69.5 3.51711505366e-06 3.447563776e-06 2.30334957955e-06 0.16260816 
1.058856 4.83462429193e-06 0.0 5.56133908 1.354181e-06 0.0 0.0 3.19989376 2.2501018e-07 1.73579574706e-06 5.41941268e-06 70.0 3.54250929565e-06 3.282740136e-06 2.31277942041e-06 0.16653604 
1.04541 4.85534399321e-06 0.0 5.23541932 1.319533e-06 0.0 0.0 3.041134488 2.411057192e-07 1.73772442749e-06 5.016651072e-06 70.5 3.5642891384e-06 3.066807496e-06 2.33684318266e-06 0.156643056 
1.028445 4.85105003697e-06 0.0 4.96050728 1.306433e-06 0.0 0.0 2.792764728 2.420195552e-07 1.74310654524e-06 4.970595416e-06 71.0 3.59501371769e-06 2.857061e-06 2.3291184841e-06 0.150775328 
0.973669 4.84877813736e-06 0.0 4.771482024 1.256767e-06 0.0 0.0 2.613675296 2.517392368e-07 1.73590955907e-06 4.631164e-06 71.5 3.58170387245e-06 2.660485584e-06 2.32823370216e-06 0.140051824 
0.939875 4.83320790887e-06 0.0 4.492198552 1.23724e-06 0.0 0.0 2.43133468 2.387962744e-07 1.71075410872e-06 4.531279e-06 72.0 3.60049976864e-06 2.500132328e-06 2.34042178711e-06 0.129842192 
0.906449 4.83127129682e-06 0.0 4.07093344 1.195211e-06 0.0 0.0 2.281147488 2.174289632e-07 1.73217185981e-06 4.425872e-06 72.5 3.62059024121e-06 2.370455648e-06 2.35810321047e-06 0.128173544 
0.881583 4.86796300982e-06 0.0 3.906082816 1.169975e-06 0.0 0.0 2.151080312 2.057711528e-07 1.76846710923e-06 4.230184672e-06 73.0 3.66604078895e-06 2.301404968e-06 2.37249765185e-06 0.137667752 
0.833806 4.88896862428e-06 0.0 3.503582216 1.103684e-06 0.0 0.0 1.913701048 2.048520344e-07 1.78736689075e-06 4.024650112e-06 73.5 3.65675654725e-06 2.245363632e-06 2.40300350107e-06 0.134427264 
0.782266 4.89547861632e-06 0.0 3.323086384 1.065493e-06 0.0 0.0 1.799454 1.934624936e-07 1.78806006689e-06 3.786907464e-06 74.0 3.73033795215e-06 2.155640848e-06 2.45399163474e-06 0.137023448 
0.731114 4.92810517952e-06 0.0 3.119410152 1.015605e-06 0.0 0.0 1.678818608 1.68815784e-07 1.77505837357e-06 3.4478782e-06 74.5 3.76643596994e-06 2.06295856e-06 2.48319070115e-06 0.124392632 
0.697943 4.98649817351e-06 0.0 2.917627808 9.914438e-07 0.0 0.0 1.598217656 1.519666216e-07 1.76762015518e-06 3.324111704e-06 75.0 3.83710043652e-06 1.992342328e-06 2.49286632137e-06 0.10051424 
0.665869 5.02047390449e-06 0.0 2.75938424 9.582526e-07 0.0 0.0 1.54702616 1.422921832e-07 1.75094762514e-06 3.170550472e-06 75.5 3.87252872934e-06 1.962230512e-06 2.48127250939e-06 0.098190688 
0.675294 5.04557449762e-06 0.0 2.651541648 9.400244e-07 0.0 0.0 1.496941944 1.376064312e-07 1.74753204978e-06 3.15381776e-06 76.0 3.87818373419e-06 1.964416376e-06 2.48684460268e-06 0.101342584 
0.67961 5.0669102802e-06 0.0 2.52648524 9.220235e-07 0.0 0.0 1.499363816 1.348554744e-07 1.74026779103e-06 3.096015344e-06 76.5 3.89313850287e-06 1.973487352e-06 2.49240054495e-06 0.088003 
0.676039 5.08940657519e-06 0.0 2.463982768 9.112634e-07 0.0 0.0 1.522455616 1.315429432e-07 1.73368279469e-06 3.198557496e-06 77.0 3.87917927911e-06 2.003596944e-06 2.50412135135e-06 0.085767344 
0.680022 5.09183229048e-06 0.0 2.367401512 9.088879e-07 0.0 0.0 1.507319824 1.112025704e-07 1.72816267075e-06 3.180026512e-06 77.5 3.88075119307e-06 2.038045336e-06 2.51200005292e-06 0.090979704 
0.672195 5.09412540909e-06 0.0 2.386100224 9.309825e-07 0.0 0.0 1.49719284 1.198623744e-07 1.7260529825e-06 3.252246448e-06 78.0 3.90559860909e-06 2.070388424e-06 2.53372609233e-06 0.079581488 
0.698286 5.08195667362e-06 0.0 2.431271344 9.530215e-07 0.0 0.0 1.498143528 1.22057492e-07 1.72617432437e-06 3.321560616e-06 78.5 3.88700773556e-06 2.11138312e-06 2.55733476443e-06 0.087208816 
0.727659 5.11977773876e-06 0.0 2.510788352 1.00789e-06 0.0 0.0 1.53784908 1.21823972e-07 1.7328893986e-06 3.488316728e-06 79.0 3.88128128067e-06 2.194484656e-06 2.59333283488e-06 0.093623 
0.774008 5.1183569222e-06 0.0 2.516863256 1.07189e-06 0.0 0.0 1.630787696 1.16747952e-07 1.71577411289e-06 3.662265496e-06 79.5 3.88001563024e-06 2.298861864e-06 2.58900594708e-06 0.082480296 
0.824045 5.10681278641e-06 0.0 2.59157592 1.155735e-06 0.0 0.0 1.689480032 5.74322384e-08 1.7166482459e-06 3.75038916e-06 80.0 3.87524653388e-06 2.398314336e-06 2.60018436592e-06 0.078776632 
0.890765 5.10110709511e-06 0.0 2.739217728 1.251949e-06 0.0 0.0 1.772735776 5.151353e-08 1.6843615149e-06 3.931684624e-06 80.5 3.88530233754e-06 2.518157992e-06 2.59564159014e-06 0.058259104 
0.968423 5.1251741775e-06 0.0 2.805737192 1.349125e-06 0.0 0.0 1.850960416 6.510586032e-08 1.70096896552e-06 4.112042448e-06 81.0 3.88066848141e-06 2.622874248e-06 2.60362341761e-06 0.070766152 
1.054976 5.09306331674e-06 0.0 2.896037264 1.466548e-06 0.0 0.0 1.973656032 8.237728072e-08 1.6424733866e-06 4.346758872e-06 81.5 3.87526799954e-06 2.760460168e-06 2.60778480284e-06 0.080125832 
1.148919 5.07234610406e-06 0.0 2.982491904 1.59041e-06 0.0 0.0 2.059058872 9.401659176e-08 1.732110443e-06 4.595639496e-06 82.0 3.89678937544e-06 2.925036096e-06 2.6373767663e-06 0.09889796 
1.243475 5.07992213001e-06 0.0 3.161461344 1.699641e-06 0.0 0.0 2.198245648 1.64148116e-07 1.74724518897e-06 4.767836648e-06 82.5 3.88300856076e-06 3.160535816e-06 2.63883600117e-06 0.124678912 
1.339417 5.09017573005e-06 0.0 3.350352536 1.833583e-06 0.0 0.0 2.307822504 2.104786704e-07 1.74988081837e-06 5.002419288e-06 83.0 3.81796640008e-06 3.367697e-06 2.63187400477e-06 0.195553056 
1.468432 5.0810873028e-06 0.0 3.514982384 1.980609e-06 0.0 0.0 2.439645616 3.072573696e-07 1.77050655909e-06 5.158665304e-06 83.5 3.80515333307e-06 3.610644112e-06 2.64997876415e-06 0.2846364 
1.568645 5.06999476043e-06 0.0 3.722531544 2.137679e-06 0.0 0.0 2.616370536 4.152145536e-07 1.79517103712e-06 5.406142928e-06 84.0 3.75747029711e-06 3.78742472e-06 2.65949986213e-06 0.342848264 
1.700673 5.00019606691e-06 0.0 3.92257332 2.33461e-06 0.0 0.0 2.766836336 5.395429096e-07 1.81517587051e-06 5.697800216e-06 84.5 3.74214306521e-06 3.991460576e-06 2.6500725859e-06 0.426830104 
1.843881 4.97335613039e-06 0.0 4.115850688 2.513912e-06 0.0 0.0 2.905473752 7.290122984e-07 1.84457248461e-06 5.916392816e-06 85.0 3.72149703345e-06 4.234829968e-06 2.6479825684e-06 0.56359 
2.027742 4.90986325461e-06 0.0 4.32420452 2.696936e-06 0.0 0.0 3.091157936 9.132525408e-07 1.86823854727e-06 6.204188304e-06 85.5 3.69330405256e-06 4.445293232e-06 2.6453651665e-06 0.670491688 
2.173742 4.91033244008e-06 0.0 4.518763256 2.926791e-06 0.0 0.0 3.262635336 1.138669784e-06 1.90899591688e-06 6.312916008e-06 86.0 3.65296885907e-06 4.719164136e-06 2.65755364463e-06 0.854369032 
2.357146 4.87498269185e-06 0.0 4.7259438 3.181403e-06 0.0 0.0 3.471854576 1.339415792e-06 1.93542670958e-06 6.57243692e-06 86.5 3.62796438106e-06 5.01653808e-06 2.65407164466e-06 1.016573072 
2.550958 4.77733581302e-06 0.0 5.029910784 3.436762e-06 0.0 0.0 3.711591864 1.606250832e-06 1.99400799413e-06 6.877370776e-06 87.0 3.58279603112e-06 5.23639024e-06 2.65710553914e-06 1.178654952 
2.775628 4.69904037183e-06 0.0 5.345158656 3.732884e-06 0.0 0.0 3.961264456 1.884600832e-06 2.01554070405e-06 7.068430192e-06 87.5 3.54157987725e-06 5.454447912e-06 2.64287907846e-06 1.43438592 
3.02918 4.63665062167e-06 1.63553115742e-06 5.763547168 4.020121e-06 1.91289236e-07 0.131053464 4.186405168 2.221696736e-06 2.04282430195e-06 7.49144004e-06 88.0 3.476058537e-06 5.75057356e-06 2.62819377938e-06 1.685345472 
3.265556 4.52037090878e-06 1.73389345329e-06 6.289964752 4.306283e-06 4.397364048e-07 0.313044248 4.506214 2.578517008e-06 2.06412688263e-06 7.946834944e-06 88.5 3.39337345607e-06 5.992640872e-06 2.60976466107e-06 1.969980112 
3.50309 4.44701253141e-06 1.74476060716e-06 6.78001536 4.599174e-06 9.327441e-07 0.851545368 4.785758664 2.91363668e-06 2.06968313382e-06 8.6951078e-06 89.0 3.33001406178e-06 6.25904744e-06 2.57741029727e-06 2.217218928 
3.76905 4.36313111235e-06 1.74785547622e-06 7.23727228 4.899943e-06 1.399372456e-06 1.196279656 5.024597528 3.218996136e-06 2.06510114174e-06 9.318089976e-06 89.5 3.25015419348e-06 6.579462064e-06 2.55897861584e-06 2.483454216 
4.065448 4.36647520121e-06 1.78203429834e-06 7.532508368 5.245777e-06 1.85329416e-06 1.438595072 5.379928144 3.513872224e-06 2.06721698928e-06 1.015687128e-05 90.0 3.24467677034e-06 6.94663384e-06 2.53058723068e-06 2.7785354 
4.311703 4.24426805047e-06 1.77931362822e-06 7.823455336 5.46448e-06 2.194944592e-06 1.794507624 5.680980288 3.839129512e-06 2.04436488458e-06 1.100113264e-05 90.5 3.17086419359e-06 7.350924624e-06 2.50844957604e-06 3.026154304 
4.571115 4.01635761743e-06 1.77178238152e-06 8.378823752 5.71689e-06 2.542755576e-06 2.006400496 5.978115696 4.076596816e-06 2.03673105911e-06 1.159584728e-05 91.0 3.11636150101e-06 7.632658208e-06 2.46898821113e-06 3.262211232 
4.830353 3.85184604083e-06 1.77042617932e-06 8.57174032 5.898711e-06 2.762320312e-06 2.160900816 6.199183264 4.29900712e-06 2.02045280307e-06 1.184367656e-05 91.5 3.06048162859e-06 7.920377992e-06 2.43041440307e-06 3.542011072 
5.040483 3.76925075352e-06 1.77233426913e-06 8.876354784 6.067076e-06 2.795230352e-06 2.221553776 6.511685656 4.511667064e-06 2.00419019499e-06 1.251681392e-05 92.0 3.01622015467e-06 8.225584848e-06 2.40784249549e-06 3.70014664 
5.265332 3.78195973029e-06 1.77859370205e-06 9.321133792 6.253071e-06 2.833019072e-06 2.286468616 6.82862996 4.695487464e-06 2.00082892145e-06 1.248072688e-05 92.5 2.97472303368e-06 8.498294848e-06 2.38148504433e-06 3.870889384 
5.492315 3.74256915589e-06 1.76906759764e-06 9.515346032 6.458439e-06 2.903692072e-06 2.34344516 7.061395256 4.855448008e-06 1.98195733224e-06 1.266444336e-05 93.0 2.93762101926e-06 8.745107584e-06 2.3513234224e-06 4.096131912 
5.685463 3.69531858468e-06 1.7723060457e-06 9.94244536 6.618379e-06 2.913904496e-06 2.419039192 7.36684696 4.921694464e-06 1.96012395739e-06 1.261681184e-05 93.5 2.89434130876e-06 8.93015264e-06 2.32098874986e-06 4.280947768 
5.877128 3.63575847939e-06 1.77092461477e-06 10.290674 6.759258e-06 2.908707512e-06 2.502431872 7.592581632 4.996575704e-06 1.94554669624e-06 1.266711584e-05 94.0 2.85857993854e-06 9.158806176e-06 2.28878412314e-06 4.373245848 
6.008331 3.57508702383e-06 1.7635577138e-06 10.51827408 6.907449e-06 3.135008504e-06 2.592281504 7.8167508 4.988515192e-06 1.92847537702e-06 1.264781568e-05 94.5 2.7994369506e-06 9.229036408e-06 2.25567449965e-06 4.492088992 
6.102947 3.4962050858e-06 1.75853338995e-06 10.639089216 6.993334e-06 3.161770688e-06 2.687933472 8.072636288 5.025006864e-06 1.92275380477e-06 1.274927624e-05 95.0 2.76657946531e-06 9.368342712e-06 2.22496185132e-06 4.582335448 
6.239293 3.45236049295e-06 1.7434388629e-06 11.000266176 7.026368e-06 3.213431584e-06 2.789713544 8.279946576 5.043430032e-06 1.90659239433e-06 1.298565952e-05 95.5 2.73000769018e-06 9.508996368e-06 2.20302126206e-06 4.619527376 
6.313736 3.39036878819e-06 1.72808723075e-06 11.3145774 7.098237e-06 3.258988272e-06 2.895050544 8.450301256 5.1076906e-06 1.88504534315e-06 1.281144744e-05 96.0 2.70960373881e-06 9.609904112e-06 2.18054188421e-06 4.663764344 
6.408759 3.36750137953e-06 1.72038002595e-06 11.325774 7.153691e-06 3.273383528e-06 3.025558072 8.563084976 5.14446672e-06 1.87007708442e-06 1.307586712e-05 96.5 2.67922845792e-06 9.652488136e-06 2.16026748607e-06 4.709509256 
6.450648 3.33286777458e-06 1.71764997473e-06 11.434349288 7.173643e-06 3.289451632e-06 3.100254504 8.713444608 5.169928624e-06 1.85613869007e-06 1.358827896e-05 97.0 2.65807741308e-06 9.622974656e-06 2.14561574934e-06 4.760736752 
6.52132 3.27449603952e-06 1.71475455522e-06 11.637579592 7.174766e-06 3.358978136e-06 3.18540764 8.903040944 5.203613032e-06 1.84908099114e-06 1.403559968e-05 97.5 2.63877800453e-06 9.578771744e-06 2.1259047299e-06 4.83513088 
6.552885 3.26020096588e-06 1.70909184002e-06 11.874352384 7.1703e-06 3.420137976e-06 3.263111416 9.000128224 5.227970688e-06 1.83899448082e-06 1.412970496e-05 98.0 2.59884048086e-06 9.573083176e-06 2.11251451851e-06 4.877929432 
6.575298 3.2188930229e-06 1.70170452214e-06 12.092170064 7.085711e-06 3.476419824e-06 3.372033392 9.127777672 5.231457888e-06 1.82862144914e-06 1.393408176e-05 98.5 2.55000491817e-06 9.593038928e-06 2.10012690561e-06 4.889125824 
6.571059 3.12450153683e-06 1.69608622761e-06 12.021857088 7.056841e-06 3.44703796e-06 3.439545008 9.221810744 5.216829392e-06 1.82529392129e-06 1.382290488e-05 99.0 2.51461325037e-06 9.53878136e-06 2.08471160989e-06 4.899409192 
6.535544 3.04341392856e-06 1.68648379375e-06 11.978767832 6.963666e-06 3.485614296e-06 3.506541816 9.286970904 5.192977592e-06 1.82223441267e-06 1.339881736e-05 99.5 2.4737707434e-06 9.511274464e-06 2.07195680547e-06 4.918428544 
6.490991 2.98994265949e-06 1.67996901207e-06 11.82848204 6.898672e-06 3.489364184e-06 3.568675184 9.199954944 5.16526888e-06 1.81914408719e-06 1.293377e-05 100.0 2.45106976662e-06 9.363358872e-06 2.05483567778e-06 4.940688568 
6.498985 2.90892736641e-06 1.67895650791e-06 11.70194836 6.831597e-06 3.494671936e-06 3.63472908 9.1080192 5.116329376e-06 1.81355232071e-06 1.283682488e-05 100.5 2.41881669869e-06 9.277897328e-06 2.04032638026e-06 4.924441408 
6.448965 2.84853312074e-06 1.67666719362e-06 11.682706632 6.765349e-06 3.489169784e-06 3.693605136 9.035522096 5.090148504e-06 1.81161489751e-06 1.233526528e-05 101.0 2.38082122562e-06 9.181605888e-06 2.02509695623e-06 4.925292736 
6.381921 2.77617193983e-06 1.67316630275e-06 11.417699664 6.652391e-06 3.463256008e-06 3.754179088 8.889305936 5.03233824e-06 1.80493541624e-06 1.229680048e-05 101.5 2.35061578519e-06 9.07974848e-06 2.01341305968e-06 4.909467344 
6.359062 2.68323802201e-06 1.67184928015e-06 11.189694848 6.554109e-06 3.426609192e-06 3.794226288 8.757184936 4.99438208e-06 1.80185171078e-06 1.20862492e-05 102.0 2.32024763438e-06 8.846507608e-06 2.00464433385e-06 4.895924704 
6.285949 2.63154244007e-06 1.66813648087e-06 11.133446 6.416776e-06 3.430997848e-06 3.860700808 8.564524336 4.914160224e-06 1.79415943917e-06 1.163344384e-05 102.5 2.29962582593e-06 8.636303992e-06 1.9884694542e-06 4.8885732 
6.193188 2.58114547328e-06 1.66593189537e-06 10.945103008 6.26019e-06 3.404109104e-06 3.88903532 8.355086512 4.86084152e-06 1.79108804908e-06 1.120442e-05 103.0 2.25748712989e-06 8.449010768e-06 1.9715246177e-06 4.874988856 
6.12339 2.55047687997e-06 1.66125607954e-06 10.680832136 6.168034e-06 3.363053808e-06 3.930101712 8.186814528 4.78211836e-06 1.78659145278e-06 1.07642996e-05 103.5 2.22640035275e-06 8.184168272e-06 1.9563068578e-06 4.85783116 
6.014668 2.49533466678e-06 1.64502289629e-06 10.344776224 5.996276e-06 3.345965664e-06 3.94159648 7.949823384 4.676555952e-06 1.77806131199e-06 1.03805032e-05 104.0 2.21559118458e-06 7.863808024e-06 1.9454175411e-06 4.78272632 
5.903296 2.42684628238e-06 1.63477281216e-06 10.210280688 5.879105e-06 3.314888856e-06 3.9053092 7.750971464 4.57709396e-06 1.7731423877e-06 9.873131296e-06 104.5 2.1954104286e-06 7.566998672e-06 1.93385381918e-06 4.749008936 
5.797837 2.38758604043e-06 1.61254019357e-06 10.04780756 5.762151e-06 3.263584336e-06 3.861508968 7.535133456 4.450082816e-06 1.76841430823e-06 9.376605328e-06 105.0 2.17432928089e-06 7.340806656e-06 1.92363562113e-06 4.667602552 
5.693434 2.37662337546e-06 1.57485821499e-06 9.83327816 5.634482e-06 3.213819992e-06 3.775454792 7.398285592 4.338048808e-06 1.75257021118e-06 8.9738418e-06 105.5 2.15815636198e-06 7.068493264e-06 1.91297986774e-06 4.561771 
5.574477 2.37125386821e-06 1.55373914316e-06 9.423745672 5.482594e-06 3.14908152e-06 3.693380432 7.204428784 4.202719968e-06 1.7466367705e-06 8.640108328e-06 106.0 2.14422165894e-06 6.836017e-06 1.90409355947e-06 4.452334032 
5.455719 2.36852144899e-06 1.51321413188e-06 8.923524232 5.356851e-06 3.088088e-06 3.574539216 6.99028376 4.073686432e-06 1.73672475289e-06 8.403285952e-06 106.5 2.12878728743e-06 6.66969372e-06 1.90184106794e-06 4.37342476 
5.361711 2.38208482059e-06 1.48629700453e-06 8.746540384 5.223061e-06 2.974055752e-06 3.44853492 6.775788424 3.937507336e-06 1.73376476838e-06 8.178098568e-06 107.0 2.12194207244e-06 6.516519264e-06 1.89167630883e-06 4.29584332 
5.225394 2.40040186924e-06 1.45950053229e-06 8.615076032 5.065108e-06 2.776762152e-06 3.281133704 6.609205632 3.858850808e-06 1.72812366789e-06 7.9909568e-06 107.5 2.11031345184e-06 6.392767528e-06 1.88491910035e-06 4.228205688 
5.126687 2.40519930858e-06 1.43402996972e-06 8.509066688 4.913053e-06 2.750903664e-06 3.270123664 6.422591032 3.75008816e-06 1.72792691932e-06 7.827076144e-06 108.0 2.10468477719e-06 6.210396784e-06 1.88033390416e-06 4.137290392 
5.001303 2.42892986733e-06 1.4258974748e-06 8.172898136 4.775784e-06 2.697938528e-06 3.11657916 6.211841456 3.659465256e-06 1.72425078577e-06 7.696782e-06 108.5 2.09615825164e-06 6.047843e-06 1.87614381519e-06 4.027413616 
4.854136 2.42493409902e-06 1.41039172919e-06 8.037939768 4.647269e-06 2.565737688e-06 2.995424136 6.014341648 3.560683448e-06 1.71945798499e-06 7.488215136e-06 109.0 2.09564178084e-06 5.884176528e-06 1.87014040284e-06 3.944379832 
4.739783 2.40076190854e-06 1.39681380289e-06 7.875774904 4.514226e-06 2.481929584e-06 2.850571256 5.900262688 3.464089512e-06 1.71737307882e-06 7.269839496e-06 109.5 2.09090722606e-06 5.747002376e-06 1.86832990132e-06 3.820981736 
4.634136 2.39584153166e-06 1.38417971793e-06 7.618000512 4.376314e-06 2.359133808e-06 2.690986736 5.711405 3.366893912e-06 1.71422950623e-06 7.14683964e-06 110.0 2.08934825757e-06 5.608086944e-06 1.86206734805e-06 3.69648652 
4.523857 2.38635652512e-06 1.39205457308e-06 7.442212568 4.240268e-06 2.270915944e-06 2.519300336 5.578920632 3.25329984e-06 1.71199864709e-06 7.0096626e-06 110.5 2.08916573058e-06 5.463006088e-06 1.85624833633e-06 3.57760464 
4.433071 2.37214114313e-06 1.37825660072e-06 7.37379856 4.157792e-06 2.225521816e-06 2.4190386 5.452446848 3.142426344e-06 1.71032902871e-06 6.795409888e-06 111.0 2.08717249686e-06 5.320215744e-06 1.85334015319e-06 3.457788352 
4.333818 2.39294934679e-06 1.37609104525e-06 7.269173152 4.050655e-06 2.060504096e-06 2.326477384 5.331193136 3.034422992e-06 1.70531797739e-06 6.723560568e-06 111.5 2.08712006244e-06 5.181818816e-06 1.85285412158e-06 3.367347216 
4.22048 2.40876876311e-06 1.3919226223e-06 7.117818792 3.931895e-06 1.995471e-06 2.254501648 5.229080808 2.946746336e-06 1.7035522694e-06 6.559097864e-06 112.0 2.08191066135e-06 5.056562096e-06 1.85053790237e-06 3.29931172 
4.143025 2.40804834186e-06 1.40062564315e-06 6.941779888 3.827451e-06 1.962869032e-06 2.121987 5.135904768 2.852957592e-06 1.70232022935e-06 6.391623576e-06 112.5 2.07993847424e-06 4.97468284e-06 1.85166965128e-06 3.2287936 
4.061823 2.40611483232e-06 1.41418228821e-06 6.783558712 3.729153e-06 1.931599448e-06 2.087031616 5.05390968 2.80499444e-06 1.69794625473e-06 6.288246856e-06 113.0 2.07948250828e-06 4.900764696e-06 1.84794367719e-06 3.124775416 
3.977565 2.42409646409e-06 1.42343684062e-06 6.648573816 3.666898e-06 1.847438824e-06 1.965421272 4.958376976 2.756782296e-06 1.69651553559e-06 6.141075264e-06 113.5 2.0790295678e-06 4.816719192e-06 1.84684241145e-06 3.059441176 
3.901257 2.44183176482e-06 1.44469387434e-06 6.42779456 3.582731e-06 1.759701432e-06 1.860007016 4.831979976 2.6936848e-06 1.69467230796e-06 6.058655808e-06 114.0 2.08114263311e-06 4.697417672e-06 1.84954685862e-06 2.97851868 
3.82676 2.45918841532e-06 1.45600903514e-06 6.244124712 3.519313e-06 1.691292568e-06 1.740126248 4.694331792 2.665046136e-06 1.69132802536e-06 5.940352664e-06 114.5 2.0821993447e-06 4.606707512e-06 1.85110452734e-06 2.926365928 
3.73728 2.49457880078e-06 1.47304670736e-06 6.082532768 3.460291e-06 1.606536064e-06 1.642471728 4.584516584 2.619370592e-06 1.69572124689e-06 5.820940088e-06 115.0 2.09229183518e-06 4.515529624e-06 1.85420067505e-06 2.878161128 
3.640822 2.55026235427e-06 1.48298310621e-06 5.90628296 3.39217e-06 1.522524952e-06 1.58986492 4.491468168 2.581122264e-06 1.69634004283e-06 5.673734744e-06 115.5 2.11472110544e-06 4.421933208e-06 1.86166176349e-06 2.806655152 
3.565865 2.59082922864e-06 1.47100971306e-06 5.732638168 3.328849e-06 1.501481224e-06 1.56341308 4.395172168 2.519492544e-06 1.69446645297e-06 5.570174064e-06 116.0 2.12671451366e-06 4.339788968e-06 1.86757647059e-06 2.776443064 
3.497491 2.59127178247e-06 1.4677914012e-06 5.615014952 3.255929e-06 1.453033056e-06 1.5823804 4.295804432 2.457184e-06 1.69075132383e-06 5.465004824e-06 116.5 2.13289853377e-06 4.249838816e-06 1.87566922632e-06 2.721318784 
3.400941 2.68815846467e-06 1.45070544086e-06 5.402812576 3.202586e-06 1.448094176e-06 1.598607136 4.199008704 2.433066192e-06 1.68344888663e-06 5.301971128e-06 117.0 2.14828378182e-06 4.1810542e-06 1.88475440882e-06 2.673383 
3.322817 2.7244781314e-06 1.4358484156e-06 5.244538488 3.143558e-06 1.437905192e-06 1.648628496 4.1126052 2.394303856e-06 1.67151214455e-06 5.182144752e-06 117.5 2.17682319601e-06 4.052719296e-06 1.89279554573e-06 2.585974288 
3.255512 2.82387080103e-06 1.42436597145e-06 5.109412184 3.087176e-06 1.405579936e-06 1.406430648 4.019734136 2.31301568e-06 1.66349258276e-06 5.108993408e-06 118.0 2.20056056603e-06 3.997511808e-06 1.89457071718e-06 2.490199656 
3.185721 3.00971112168e-06 1.40338734781e-06 4.926777216 3.019046e-06 1.437195512e-06 1.224911424 3.942490312 2.244992528e-06 1.65614381744e-06 4.995630296e-06 118.5 2.23198970009e-06 3.93205684e-06 1.89792883333e-06 2.410546 
3.123766 3.39717888123e-06 1.38647249151e-06 4.767513352 2.975624e-06 1.157898856e-06 0.99132304 3.841620448 2.155942448e-06 1.65301893302e-06 4.917024552e-06 119.0 2.26510851456e-06 3.87719532e-06 1.90574265074e-06 2.342639584 
3.068259 3.59625926351e-06 1.36635848103e-06 4.702664336 2.923199e-06 1.007886808e-06 0.809158272 3.780312688 2.105893288e-06 1.64716168857e-06 4.892201384e-06 119.5 2.29101363469e-06 3.802102768e-06 1.91374339981e-06 2.30828088 
2.984032 3.72441416358e-06 1.34404151953e-06 4.649973952 2.873537e-06 7.751572432e-07 0.6729928 3.72970292 2.057927232e-06 1.6433132233e-06 4.892694e-06 120.0 2.32987960956e-06 3.791733056e-06 1.91615687942e-06 2.223239384 
2.909493 3.86652112429e-06 1.32592889321e-06 4.62281808 2.824473e-06 6.569664776e-07 0.458442888 3.670405584 1.976022944e-06 1.63779196622e-06 4.901329176e-06 120.5 2.37268241952e-06 3.742848576e-06 1.92229345287e-06 2.14253524 
2.844894 3.98855070374e-06 1.30958248318e-06 4.600397952 2.79828e-06 4.193088088e-07 0.392541336 3.643450416 1.924669136e-06 1.63806829071e-06 4.88931508e-06 121.0 2.42291275196e-06 3.698728232e-06 1.93581642712e-06 2.080617 
2.804496 4.08109642264e-06 1.29613121028e-06 4.5916704 2.75664e-06 3.896638144e-07 0.327468048 3.622314664 1.869381192e-06 1.63899220232e-06 4.865075464e-06 121.5 2.46033392265e-06 3.675384248e-06 1.94759244204e-06 2.018513264 
2.729568 4.17585033863e-06 1.28185764954e-06 4.57424828 2.721835e-06 3.7405148e-07 0.293809816 3.609607592 1.80192232e-06 1.63872975206e-06 4.872827328e-06 122.0 2.50452804233e-06 3.656010088e-06 1.96373307252e-06 1.935890776 
2.693681 4.26820029437e-06 1.2762694392e-06 4.545340656 2.678096e-06 3.588364664e-07 0.27253636 3.58439976 1.753314264e-06 1.63258505942e-06 4.866174768e-06 122.5 2.5563073947e-06 3.650923616e-06 1.98117040707e-06 1.861510712 
2.651295 4.37022021843e-06 1.27259721839e-06 4.530798888 2.651593e-06 3.263340408e-07 0.140414264 3.553055072 1.701400496e-06 1.63301346996e-06 4.958039104e-06 123.0 2.6071159523e-06 3.659887688e-06 2.00274236089e-06 1.777058 
2.583975 4.4934351109e-06 1.27031208081e-06 4.518468984 2.615969e-06 2.677214992e-07 0.13157128 3.523086184 1.640964672e-06 1.63907595249e-06 5.006558512e-06 123.5 2.66740494009e-06 3.660247544e-06 2.03126736018e-06 1.707085064 
