0.008 0.43305982744517796 0.004268328480132963
0.00900001 0.3795323657903416 0.0035683720388180466
0.01 0.3373105027981485 0.0029935281988792
0.011 0.28394150040766564 0.002526964774651792
0.012 0.24568243259144548 0.0021426408318056486
0.013 0.21147121244705258 0.0018224285304693356
0.014 0.1772171921808615 0.0015532741069708364
0.015 0.1452114939409528 0.001325466929644875
0.016 0.12596454696836806 0.0011316123594781445
0.017 0.10266688870057836 0.0009659600786326003
0.018 0.08425589281998987 0.0008239491269302774
0.019 0.06773393682399219 0.0007019086341033352
0.02 0.05432602042948262 0.0005968444627551563
0.021 0.04296715807536714 0.0005062921801132621
0.0219999 0.034829400373553594 0.0004282070725871862
0.023 0.02654165388701488 0.00036085700817710625
0.0240001 0.02020875981377316 0.00030280718963188234
0.025 0.0155534611078383 0.00025343367707535337
0.0273999 0.007873486596913708 0.00016133062549995077
0.0298 0.0033724737167855684 9.830908001054011e-05
0.0321999 0.0014664365561079138 5.8303944456186226e-05
0.0346 0.0006942866373177126 3.755180383145011e-05
0.037 0.0006020095584837673 3.1901848727672694e-05
0.0394 0.0007421712840340255 3.2704423058274126e-05
0.0418 0.0008580149401804717 3.365495883465392e-05
0.0441999 0.0009299650235211861 3.304895640333077e-05
0.0466001 0.0009255553517656583 3.0945835121533073e-05
0.0489999 0.000825990931936236 2.78053772269944e-05
0.0513999 0.000699065499460235 2.4100412108149773e-05
0.0537999 0.0005119378693952196 2.0225929320075148e-05
0.0562001 0.0004015830845529401 1.6486243771725913e-05
0.0586 0.00026341302769978354 1.3110492789651453e-05
0.061 0.00018582973481835928 1.0269711607075492e-05
0.0634 0.00010864960498364744 8.092037573641425e-06
0.0657999 8.197731499410814e-05 6.645824764924673e-06
0.0682 6.91390066031876e-05 5.879476956434133e-06
0.0706001 7.012869858375735e-05 5.589239603641377e-06
0.073 7.060923725823121e-05 5.5141165601522425e-06
0.0753999 7.101508005402893e-05 5.459214681192961e-06
0.0778 8.188115395468964e-05 5.325990679438665e-06
0.0801999 8.039840092921788e-05 5.085565954230379e-06
0.0826001 6.696219395847005e-05 4.7491140164362965e-06
0.0849999 6.534077557550977e-05 4.349029046981816e-06
0.0874001 5.04709796117142e-05 3.92729513664281e-06
0.0898 4.5369049536853276e-05 3.528153133784265e-06
0.0922 3.369951752897716e-05 3.1901032792451948e-06
0.0946 3.540115883576253e-05 2.9374342801553317e-06
0.097 3.351129034926877e-05 2.7725504108095063e-06
0.0994 3.458232083056606e-05 2.6758281366263443e-06
0.1018 3.067751526923218e-05 2.615083337768076e-06
0.1042 3.349177561110189e-05 2.5585119200593505e-06
0.1066 3.285516726100434e-05 2.4833626680644765e-06
0.109 3.587225392721654e-05 2.378642482191323e-06
0.1114 3.1819029041012184e-05 2.2441711390779457e-06
0.1138 2.879406877871573e-05 2.08830676038287e-06
0.1162 2.0436675123358973e-05 1.925146098021483e-06
0.1186 1.6908746001079102e-05 1.7714711391291127e-06
0.121 1.5547761074783255e-05 1.6429111173042176e-06
0.1234 9.882460802267196e-06 1.5494920079927574e-06
0.1258 1.1144706913613794e-05 1.4921455454649461e-06
0.1282 1.2915729976707088e-05 1.4625829237172715e-06
0.1306 1.19958350210478e-05 1.4471487127418522e-06
0.133 1.411889144420431e-05 1.4320215118150691e-06
0.1354 1.529658422009951e-05 1.4069051068195742e-06
0.1378 1.5884579460466402e-05 1.3664693777799506e-06
