#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   2.06900000   0.00000000
  0.00000000   2.06900000   0.00000000
  0.00000000   3.28036857   0.00000000
 10.33087640   3.28036857   0.00000000
 10.33087640   2.26991675   0.00000000
125.75023968   2.26991675   0.00000000
125.75023968   2.26991675   0.00000000
134.25023968   2.26991675   0.00000000
134.25023968   2.27095024   0.00000000
134.75023968   2.27095024   0.00000000
134.75023968   2.27171792   0.00000000
135.25023968   2.27171792   0.00000000
135.25023968   2.27298749   0.00000000
135.75023968   2.27298749   0.00000000
135.75023968   2.27503848   0.00000000
136.25023968   2.27503848   0.00000000
136.25023968   2.27827518   0.00000000
136.75023968   2.27827518   0.00000000
136.75023968   2.28326489   0.00000000
137.25023968   2.28326489   0.00000000
137.25023968   2.29077902   0.00000000
137.75023968   2.29077902   0.00000000
137.75023968   2.30183293   0.00000000
138.25023968   2.30183293   0.00000000
138.25023968   2.31771785   0.00000000
138.75023968   2.31771785   0.00000000
138.75023968   2.34001688   0.00000000
139.25023968   2.34001688   0.00000000
139.25023968   2.37059550   0.00000000
139.75023968   2.37059550   0.00000000
139.75023968   2.41155729   0.00000000
140.25023968   2.41155729   0.00000000
140.25023968   2.46515761   0.00000000
140.75023968   2.46515761   0.00000000
140.75023968   2.53367178   0.00000000
141.25023968   2.53367178   0.00000000
141.25023968   2.61922064   0.00000000
141.75023968   2.61922064   0.00000000
141.75023968   2.72356375   0.00000000
142.25023968   2.72356375   0.00000000
142.25023968   2.84787839   0.00000000
142.75023968   2.84787839   0.00000000
142.75023968   2.99254902   0.00000000
143.25023968   2.99254902   0.00000000
143.25023968   3.15699576   0.00000000
143.75023968   3.15699576   0.00000000
143.75023968   3.33956989   0.00000000
144.25023968   3.33956989   0.00000000
144.25023968   3.53753910   0.00000000
144.75023968   3.53753910   0.00000000
144.75023968   3.74717500   0.00000000
145.25023968   3.74717500   0.00000000
145.25023968   3.96394223   0.00000000
145.75023968   3.96394223   0.00000000
145.75023968   4.18277390   0.00000000
146.25023968   4.18277390   0.00000000
146.25023968   4.39840483   0.00000000
146.75023968   4.39840483   0.00000000
146.75023968   4.60572535   0.00000000
147.25023968   4.60572535   0.00000000
147.25023968   4.80011500   0.00000000
147.75023968   4.80011500   0.00000000
147.75023968   4.97771859   0.00000000
148.25023968   4.97771859   0.00000000
148.25023968   5.13563668   0.00000000
148.75023968   5.13563668   0.00000000
148.75023968   5.27201491   0.00000000
149.25023968   5.27201491   0.00000000
149.25023968   5.38603176   0.00000000
149.75023968   5.38603176   0.00000000
149.75023968   5.47779754   0.00000000
150.25023968   5.47779754   0.00000000
150.25023968   5.54818717   0.00000000
150.75023968   5.54818717   0.00000000
150.75023968   5.59863506   0.00000000
151.25023968   5.59863506   0.00000000
151.25023968   5.63092048   0.00000000
151.75023968   5.63092048   0.00000000
151.75023968   5.64696817   0.00000000
152.25023968   5.64696817   0.00000000
152.25023968   5.64868214   0.00000000
152.75023968   5.64868214   0.00000000
152.75023968   5.63782270   0.00000000
153.25023968   5.63782270   0.00000000
153.25023968   5.61592931   0.00000000
153.75023968   5.61592931   0.00000000
153.75023968   5.58428540   0.00000000
154.25023968   5.58428540   0.00000000
154.25023968   5.54391755   0.00000000
154.75023968   5.54391755   0.00000000
154.75023968   5.49561911   0.00000000
155.25023968   5.49561911   0.00000000
155.25023968   5.43998845   0.00000000
155.75023968   5.43998845   0.00000000
155.75023968   5.37747317   0.00000000
156.25023968   5.37747317   0.00000000
156.25023968   5.30841361   0.00000000
156.75023968   5.30841361   0.00000000
156.75023968   5.23308099   0.00000000
157.25023968   5.23308099   0.00000000
157.25023968   5.15170783   0.00000000
157.75023968   5.15170783   0.00000000
157.75023968   5.06450987   0.00000000
158.25023968   5.06450987   0.00000000
158.25023968   4.97169964   0.00000000
158.75023968   4.97169964   0.00000000
158.75023968   4.87349322   0.00000000
159.25023968   4.87349322   0.00000000
159.25023968   4.77011151   0.00000000
159.75023968   4.77011151   0.00000000
159.75023968   4.66177794   0.00000000
160.25023968   4.66177794   0.00000000
160.25023968   4.54871426   0.00000000
160.75023968   4.54871426   0.00000000
160.75023968   4.43113596   0.00000000
161.25023968   4.43113596   0.00000000
161.25023968   4.30924870   0.00000000
161.75023968   4.30924870   0.00000000
161.75023968   4.18324666   0.00000000
162.25023968   4.18324666   0.00000000
162.25023968   4.05331353   0.00000000
162.75023968   4.05331353   0.00000000
162.75023968   3.91962648   0.00000000
163.25023968   3.91962648   0.00000000
163.25023968   3.78236309   0.00000000
163.75023968   3.78236309   0.00000000
163.75023968   3.64171097   0.00000000
164.25023968   3.64171097   0.00000000
164.25023968   3.49787924   0.00000000
164.75023968   3.49787924   0.00000000
164.75023968   3.35111131   0.00000000
