#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   2.06900000   0.00000000
  0.00000000   2.06900000   0.00000000
  0.00000000   3.28036857   0.00000000
 10.33087640   3.28036857   0.00000000
 10.33087640   2.26991675   0.00000000
125.75023968   2.26991675   0.00000000
125.75023968   2.26991675   0.00000000
134.75023968   2.26991675   0.00000000
134.75023968   2.26865166   0.00000000
135.25023968   2.26865166   0.00000000
135.25023968   2.26776017   0.00000000
135.75023968   2.26776017   0.00000000
135.75023968   2.26632005   0.00000000
136.25023968   2.26632005   0.00000000
136.25023968   2.26404746   0.00000000
136.75023968   2.26404746   0.00000000
136.75023968   2.26054410   0.00000000
137.25023968   2.26054410   0.00000000
137.25023968   2.25526833   0.00000000
137.75023968   2.25526833   0.00000000
137.75023968   2.24750718   0.00000000
138.25023968   2.24750718   0.00000000
138.25023968   2.23635383   0.00000000
138.75023968   2.23635383   0.00000000
138.75023968   2.22069629   0.00000000
139.25023968   2.22069629   0.00000000
139.25023968   2.19922392   0.00000000
139.75023968   2.19922392   0.00000000
139.75023968   2.17045825   0.00000000
140.25023968   2.17045825   0.00000000
140.25023968   2.13281331   0.00000000
140.75023968   2.13281331   0.00000000
140.75023968   2.08468776   0.00000000
141.25023968   2.08468776   0.00000000
141.25023968   2.02458687   0.00000000
141.75023968   2.02458687   0.00000000
141.75023968   1.95126710   0.00000000
142.25023968   1.95126710   0.00000000
142.25023968   1.86389065   0.00000000
142.75023968   1.86389065   0.00000000
142.75023968   1.76217246   0.00000000
143.25023968   1.76217246   0.00000000
143.25023968   1.64649989   0.00000000
143.75023968   1.64649989   0.00000000
143.75023968   1.51800529   0.00000000
144.25023968   1.51800529   0.00000000
144.25023968   1.37857558   0.00000000
144.75023968   1.37857558   0.00000000
144.75023968   1.23079014   0.00000000
145.25023968   1.23079014   0.00000000
145.25023968   1.07778743   0.00000000
145.75023968   1.07778743   0.00000000
145.75023968   0.92307121   0.00000000
146.25023968   0.92307121   0.00000000
146.25023968   0.77027633   0.00000000
146.75023968   0.77027633   0.00000000
146.75023968   0.62292033   0.00000000
147.25023968   0.62292033   0.00000000
147.25023968   0.48416953   0.00000000
147.75023968   0.48416953   0.00000000
147.75023968   0.35664573   0.00000000
148.25023968   0.35664573   0.00000000
148.25023968   0.24229364   0.00000000
148.75023968   0.24229364   0.00000000
148.75023968   0.14231950   0.00000000
149.25023968   0.14231950   0.00000000
149.25023968   0.05720158   0.00000000
149.75023968   0.05720158   0.00000000
149.75023968  -0.01323654   0.00000000
150.25023968  -0.01323654   0.00000000
150.25023968  -0.06970593   0.00000000
150.75023968  -0.06970593   0.00000000
150.75023968  -0.11330527   0.00000000
151.25023968  -0.11330527   0.00000000
151.25023968  -0.14536697   0.00000000
151.75023968  -0.14536697   0.00000000
151.75023968  -0.16731414   0.00000000
152.25023968  -0.16731414   0.00000000
152.25023968  -0.18054103   0.00000000
152.75023968  -0.18054103   0.00000000
152.75023968  -0.18632457   0.00000000
153.25023968  -0.18632457   0.00000000
153.25023968  -0.18576892   0.00000000
153.75023968  -0.18576892   0.00000000
153.75023968  -0.17978081   0.00000000
154.25023968  -0.17978081   0.00000000
154.25023968  -0.16907053   0.00000000
154.75023968  -0.16907053   0.00000000
154.75023968  -0.15417188   0.00000000
155.25023968  -0.15417188   0.00000000
155.25023968  -0.13547434   0.00000000
155.75023968  -0.13547434   0.00000000
155.75023968  -0.11326137   0.00000000
156.25023968  -0.11326137   0.00000000
156.25023968  -0.08774985   0.00000000
156.75023968  -0.08774985   0.00000000
156.75023968  -0.05912742   0.00000000
157.25023968  -0.05912742   0.00000000
157.25023968  -0.02758511   0.00000000
157.75023968  -0.02758511   0.00000000
157.75023968   0.00665563   0.00000000
158.25023968   0.00665563   0.00000000
158.25023968   0.04332237   0.00000000
158.75023968   0.04332237   0.00000000
158.75023968   0.08207737   0.00000000
159.25023968   0.08207737   0.00000000
159.25023968   0.12250956   0.00000000
159.75023968   0.12250956   0.00000000
159.75023968   0.16413242   0.00000000
160.25023968   0.16413242   0.00000000
160.25023968   0.20638725   0.00000000
160.75023968   0.20638725   0.00000000
160.75023968   0.24865160   0.00000000
161.25023968   0.24865160   0.00000000
161.25023968   0.29025208   0.00000000
161.75023968   0.29025208   0.00000000
161.75023968   0.33048110   0.00000000
162.25023968   0.33048110   0.00000000
162.25023968   0.36861656   0.00000000
162.75023968   0.36861656   0.00000000
162.75023968   0.40394377   0.00000000
163.25023968   0.40394377   0.00000000
163.25023968   0.43577844   0.00000000
163.75023968   0.43577844   0.00000000
163.75023968   0.46348968   0.00000000
164.25023968   0.46348968   0.00000000
164.25023968   0.48652194   0.00000000
164.75023968   0.48652194   0.00000000
164.75023968   0.50441468   0.00000000
