Model 0x101f7b6e0
  size 505 out of 539
  interface=0x101f7b7b8
  repeats=0 at 0x101f7b734
  # d rho mu rough P Prough theta thetarough
  0 0 2.07e-06 0 3 0 3 270 3
  1 14.5191 3.61031e-06 0 3 0 3 270 3
  2 28.6878 3.04667e-06 0 3 0 3 270 3
  3 120.012 4.59459e-06 0 17.005 0 7 270 7
  4 0.5 4.59459e-06 0 0 0 0 270 0
  5 0.5 4.59459e-06 0 0 0 0 270 0
  6 0.5 4.59459e-06 0 0 0 0 270 0
  7 0.5 4.59459e-06 0 0 0 0 270 0
  8 0.5 4.59458e-06 0 0 0 0 270 0
  9 0.5 4.59458e-06 0 0 0 0 270 0
  10 0.5 4.59458e-06 0 0 0 0 270 0
  11 0.5 4.59458e-06 0 0 0 0 270 0
  12 0.5 4.59457e-06 0 0 0 0 270 0
  13 0.5 4.59455e-06 0 0 0 0 270 0
  14 0.5 4.59452e-06 0 0 0 0 270 0
  15 0.5 4.59446e-06 0 0 0 0 270 0
  16 0.5 4.59437e-06 0 0 0 0 270 0
  17 0.5 4.59514e-06 0 0 0 0 270 0
  18 0.5 4.59432e-06 0 0 0 0 270 0
  19 0.5 4.59366e-06 0 0 0 0 270 0
  20 0.5 4.59288e-06 0 0 0 0 270 0
  21 0.5 4.59177e-06 0 0 0 0 270 0
  22 0.5 4.5901e-06 0 0 0 0 270 0
  23 0.5 4.58759e-06 0 0 0 0 270 0
  24 0.5 4.58389e-06 0 0 0 0 270 0
  25 0.5 4.57851e-06 0 0 0 0 270 0
  26 0.5 4.57085e-06 0 0 0 0 270 0
  27 0.5 4.56015e-06 0 0 0 0 270 0
  28 0.5 4.5455e-06 0 0 0 0 270 0
  29 0.5 4.52582e-06 0 0 0 0 270 0
  30 0.5 4.49993e-06 0 0 0 0 270 0
  31 0.5 4.46652e-06 0 0 0 0 270 0
  32 0.5 4.42428e-06 0 0 0 0 270 0
  33 0.5 4.37198e-06 0 0 0 0 270 0
  34 0.5 4.30855e-06 0 0 0 0 270 0
  35 0.5 4.23324e-06 0 0 0 0 270 0
  36 0.5 4.14573e-06 0 0 0 0 270 0
  37 0.5 4.04629e-06 0 0 0 0 270 0
  38 0.5 3.93583e-06 0 0 0 0 270 0
  39 0.5 3.81597e-06 0 0 0 0 270 0
  40 0.5 3.68903e-06 0 0 0 0 270 0
  41 0.5 3.55791e-06 0 0 0 0 270 0
  42 0.5 3.42598e-06 0 0 0 0 270 0
  43 0.5 3.29677e-06 0 0 0 0 270 0
  44 0.5 3.17381e-06 0 0 0 0 270 0
  45 0.5 3.06026e-06 0 0 0 0 270 0
  46 0.5 2.9588e-06 0 0 0 0 270 0
  47 0.5 2.87142e-06 0 0 0 0 270 0
  48 0.5 2.79941e-06 0 0 0 0 270 0
  49 0.5 2.7434e-06 0 0 0 0 270 0
  50 0.5 2.70337e-06 0 0 0 0 270 0
  51 0.5 2.67879e-06 0 0 0 0 270 0
  52 0.5 2.66858e-06 0 0 0 0 270 0
  53 0.5 2.67108e-06 0 0 0 0 270 0
  54 0.5 2.68395e-06 0 0 0 0 270 0
  55 0.5 2.70409e-06 0 0 0 0 270 0
  56 0.5 2.72757e-06 0 0 0 0 270 0
  57 0.5 2.74958e-06 0 0 0 0 270 0
  58 0.5 2.76448e-06 0 0 0 0 270 0
  59 0.5 2.76585e-06 0 0 0 0 270 0
  60 0.5 2.74668e-06 0 0 0 0 270 0
  61 0.5 2.70096e-06 0 0 0 0 270 0
  62 0.5 2.62133e-06 0 0 0 0 270 0
  63 0.5 2.50169e-06 0 0 0 0 270 0
  64 0.5 2.33929e-06 0 0 0 0 270 0
  65 0.5 2.13516e-06 0 0 0 0 270 0
  66 0.5 1.89478e-06 0 0 0 0 270 0
  67 0.5 1.62808e-06 0 0 0 0 270 0
  68 0.5 1.34847e-06 0 0 0 0 270 0
  69 0.5 1.07104e-06 0 0 0 0 270 0
  70 0.5 8.10252e-07 0 0 0 0 270 0
  71 0.5 5.77872e-07 0 0 0 0 270 0
  72 0.5 3.81423e-07 0 0 0 0 270 0
  73 0.5 2.23687e-07 0 0 0 0 270 0
  74 0.5 1.03148e-07 0 0 0 0 270 0
  75 0.5 5.95466e-08 0 0 0 0 270 0
  76 0.5 3.80048e-08 0 0 0 0 270 0
  77 0.5 2.55583e-08 0 0 0 0 270 0
  78 0.5 1.91859e-08 0 0 0 0 270 0
  79 0.5 1.63908e-08 0 0 0 0 270 0
  80 0.5 1.52807e-08 0 0 0 0 270 0
  81 0.5 1.45213e-08 0 0 0 0 270 0
  82 0.5 1.3227e-08 0 0 0 0 270 0
  83 0.5 1.08384e-08 0 0 0 0 270 0
  84 0.5 7.01851e-09 0 0 0 0 270 0
  85 0.5 1.58027e-09 0 0 0 0 270 0
  86 0.5 -5.55766e-09 0 0 0 0 270 0
  87 0.5 -1.43923e-08 0 0 0 0 270 0
  88 0.5 -2.48443e-08 0 0 0 0 270 0
  89 0.5 -3.67589e-08 0 0 0 0 270 0
  90 0.5 -4.99065e-08 0 0 0 0 270 0
  91 0.5 -6.39843e-08 0 0 0 0 270 0
  92 0.5 -7.86227e-08 0 0 0 0 270 0
  93 0.5 -9.33969e-08 0 0 0 0 270 0
  94 0.5 -1.07843e-07 0 0 0 0 270 0
  95 0.5 -1.2148e-07 0 0 0 0 270 0
  96 0.5 -1.33833e-07 0 0 0 0 270 0
  97 0.5 -1.44462e-07 0 0 0 0 270 0
  98 0.5 -1.52983e-07 0 0 0 0 270 0
  99 0.5 -1.59096e-07 0 0 0 0 270 0
  100 0.5 -1.62602e-07 0 0 0 0 270 0
  101 0.5 -1.6289e-07 0 0 0 0 270 0
  102 0.5 -1.59303e-07 0 0 0 0 270 0
  103 0.5 -1.52043e-07 0 0 0 0 270 0
  104 0.5 -1.41416e-07 0 0 0 0 270 0
  105 0.5 -1.27808e-07 0 0 0 0 270 0
  106 0.5 -1.11664e-07 0 0 0 0 270 0
  107 0.5 -9.34627e-08 0 0 0 0 270 0
  108 0.5 -7.36908e-08 0 0 0 0 270 0
  109 0.5 -5.28147e-08 0 0 0 0 270 0
  110 0.5 -3.12513e-08 0 0 0 0 270 0
