# z rho mu P theta
247.287 -5.52636e-07 0 0 270
247.787 -5.52636e-07 0 0 270
247.787 -5.52636e-07 0 0 270
248.287 -5.52636e-07 0 0 270
248.287 -5.52636e-07 0 0 270
248.787 -5.52636e-07 0 0 270
248.787 -5.52636e-07 0 0 270
249.287 -5.52636e-07 0 0 270
249.287 -5.52636e-07 0 0 270
249.787 -5.52636e-07 0 0 270
249.787 -5.52636e-07 0 0 270
250.287 -5.52636e-07 0 0 270
250.287 -5.52636e-07 0 0 270
250.787 -5.52636e-07 0 0 270
250.787 -5.52636e-07 0 0 270
251.287 -5.52636e-07 0 0 270
251.287 -5.52636e-07 0 0 270
251.787 -5.52636e-07 0 0 270
251.787 -5.52636e-07 0 0 270
252.287 -5.52636e-07 0 0 270
252.287 -5.52636e-07 0 0 270
252.787 -5.52636e-07 0 0 270
252.787 -5.52636e-07 0 0 270
253.287 -5.52636e-07 0 0 270
253.287 -5.52636e-07 0 0 270
253.787 -5.52636e-07 0 0 270
253.787 -5.52636e-07 0 0 270
254.287 -5.52636e-07 0 0 270
254.287 -5.52636e-07 0 0 270
254.787 -5.52636e-07 0 0 270
254.787 -5.52636e-07 0 0 270
255.287 -5.52636e-07 0 0 270
255.287 -5.52636e-07 0 0 270
255.787 -5.52636e-07 0 0 270
255.787 -5.52636e-07 0 0 270
256.287 -5.52636e-07 0 0 270
256.287 -5.52636e-07 0 0 270
256.787 -5.52636e-07 0 0 270
256.787 -5.52636e-07 0 0 270
257.287 -5.52636e-07 0 0 270
257.287 -5.52636e-07 0 0 270
257.787 -5.52636e-07 0 0 270
257.787 -5.52636e-07 0 0 270
258.287 -5.52636e-07 0 0 270
258.287 -5.52636e-07 0 0 270
258.787 -5.52636e-07 0 0 270
258.787 -5.52636e-07 0 0 270
259.287 -5.52636e-07 0 0 270
259.287 -5.52636e-07 0 0 270
259.787 -5.52636e-07 0 0 270
259.787 -5.52636e-07 0 0 270
260.287 -5.52636e-07 0 0 270
260.287 -5.52636e-07 0 0 270
260.787 -5.52636e-07 0 0 270
260.787 -5.52636e-07 0 0 270
261.287 -5.52636e-07 0 0 270
261.287 -5.52636e-07 0 0 270
261.787 -5.52636e-07 0 0 270
261.787 -5.52636e-07 0 0 270
262.287 -5.52636e-07 0 0 270
262.287 -5.52636e-07 0 0 270
262.787 -5.52636e-07 0 0 270
262.787 -5.52636e-07 0 0 270
263.287 -5.52636e-07 0 0 270
263.287 -5.52636e-07 0 0 270
263.787 -5.52636e-07 0 0 270
263.787 -5.52636e-07 0 0 270
264.287 -5.52636e-07 0 0 270
264.287 -5.52636e-07 0 0 270
264.787 -5.52636e-07 0 0 270
264.787 -5.52636e-07 0 0 270
265.287 -5.52636e-07 0 0 270
265.287 -5.52636e-07 0 0 270
265.787 -5.52636e-07 0 0 270
265.787 -5.52636e-07 0 0 270
266.287 -5.52636e-07 0 0 270
266.287 -5.52636e-07 0 0 270
266.787 -5.52636e-07 0 0 270
266.787 -5.52636e-07 0 0 270
267.287 -5.52636e-07 0 0 270
267.287 -5.52636e-07 0 0 270
267.787 -5.52636e-07 0 0 270
267.787 -5.52636e-07 0 0 270
268.287 -5.52636e-07 0 0 270
268.287 -5.52636e-07 0 0 270
268.787 -5.52636e-07 0 0 270
268.787 -5.52636e-07 0 0 270
269.287 -5.52636e-07 0 0 270
269.287 -5.52636e-07 0 0 270
269.787 -5.52636e-07 0 0 270
269.787 -5.52636e-07 0 0 270
270.287 -5.52636e-07 0 0 270
270.287 -5.52636e-07 0 0 270
270.787 -5.52636e-07 0 0 270
270.787 -5.52636e-07 0 0 270
271.287 -5.52636e-07 0 0 270
271.287 -5.52636e-07 0 0 270
271.787 -5.52636e-07 0 0 270
271.787 -5.52636e-07 0 0 270
272.287 -5.52636e-07 0 0 270
272.287 -5.52636e-07 0 0 270
272.787 -5.52636e-07 0 0 270
272.787 -5.52636e-07 0 0 270
273.287 -5.52636e-07 0 0 270
273.287 -5.52636e-07 0 0 270
273.787 -5.52636e-07 0 0 270
273.787 -5.52636e-07 0 0 270
274.287 -5.52636e-07 0 0 270
274.287 -5.52636e-07 0 0 270
274.787 -5.52636e-07 0 0 270
274.787 -5.52636e-07 0 0 270
275.287 -5.52636e-07 0 0 270
275.287 -5.52636e-07 0 0 270
275.787 -5.52636e-07 0 0 270
275.787 -5.52636e-07 0 0 270
276.287 -5.52636e-07 0 0 270
276.287 -5.52636e-07 0 0 270
276.787 -5.52636e-07 0 0 270
276.787 -5.52636e-07 0 0 270
277.287 -5.52636e-07 0 0 270
277.287 -5.52636e-07 0 0 270
277.787 -5.52636e-07 0 0 270
277.787 -5.52636e-07 0 0 270
278.287 -5.52636e-07 0 0 270
278.287 -5.52636e-07 0 0 270
278.787 -5.52636e-07 0 0 270
278.787 -5.52636e-07 0 0 270
279.287 -5.52636e-07 0 0 270
279.287 -5.52636e-07 0 0 270
279.787 -5.52636e-07 0 0 270
279.787 -5.52636e-07 0 0 270
280.287 -5.52636e-07 0 0 270
280.287 -5.52636e-07 0 0 270
280.787 -5.52636e-07 0 0 270
280.787 -5.52636e-07 0 0 270
281.287 -5.52636e-07 0 0 270
281.287 -5.52636e-07 0 0 270
281.787 -5.52636e-07 0 0 270
281.787 -5.52636e-07 0 0 270
282.287 -5.52636e-07 0 0 270
282.287 -5.52636e-07 0 0 270
282.787 -5.52636e-07 0 0 270
282.787 -5.52636e-07 0 0 270
283.287 -5.52636e-07 0 0 270
283.287 -5.52636e-07 0 0 270
283.787 -5.52636e-07 0 0 270
283.787 -5.52636e-07 0 0 270
284.287 -5.52636e-07 0 0 270
284.287 -5.52636e-07 0 0 270
284.787 -5.52636e-07 0 0 270
284.787 -5.52636e-07 0 0 270
285.287 -5.52636e-07 0 0 270
285.287 -5.52636e-07 0 0 270
285.787 -5.52636e-07 0 0 270
285.787 -5.52636e-07 0 0 270
286.287 -5.52636e-07 0 0 270
286.287 -5.52636e-07 0 0 270
286.787 -5.52636e-07 0 0 270
286.787 -5.52636e-07 0 0 270
287.287 -5.52636e-07 0 0 270
287.287 -5.52636e-07 0 0 270
287.787 -5.52636e-07 0 0 270
287.787 -5.52636e-07 0 0 270
288.287 -5.52636e-07 0 0 270
288.287 -5.52636e-07 0 0 270
288.787 -5.52636e-07 0 0 270
288.787 -5.52636e-07 0 0 270
289.287 -5.52636e-07 0 0 270
289.287 -5.52636e-07 0 0 270
289.787 -5.52636e-07 0 0 270
289.787 -5.52636e-07 0 0 270
290.287 -5.52636e-07 0 0 270
290.287 -5.52636e-07 0 0 270
290.787 -5.52636e-07 0 0 270
290.787 -5.52636e-07 0 0 270
291.287 -5.52636e-07 0 0 270
