z lipid2 substrate bME protein lipid1 headgroup2 headgroup2_2 headgroup2_3 normarea tetherg headgroup1_3 headgroup1_2 defect_hg methyl1 tether defect_hc methyl2 headgroup1 summol water waterperc
36.5 0.059786 0.012011 0.06063 2.0226 70.494688 0.0 0.0 0.0 71.841685 0.568278 0.0 0.010776 0.000121 0.392622 0.01409 0.000601 0.123439 0.01123 73.770872 -1.929187 -0.0268533094679
37.0 0.090981 0.007874 0.043411 2.16699 70.647743 0.0 0.0 0.0 71.841685 0.288436 0.0 0.005412 0.000121 0.537307 0.004065 0.000605 0.176966 0.005604 73.975515 -2.13383 -0.029701836754
37.5 0.136456 0.005104 0.030731 2.313598 70.545493 0.0 0.0 0.0 71.841685 0.137983 0.0 0.002567 0.000121 0.72405 0.00043 0.000606 0.249808 0.002645 74.149592 -2.307907 -0.0321249007453
38.0 0.201723 0.003272 0.021509 2.462126 70.247175 0.0 0.0 0.0 71.841685 0.062204 0.0 0.001149 0.000121 0.960754 -0.000604 0.000607 0.347217 0.001179 74.308432 -2.466747 -0.034335873386
38.5 0.293942 0.002074 0.014885 2.612274 69.779732 0.0 0.0 0.0 71.841685 0.026421 0.0 0.000486 0.000121 1.255321 -0.000712 0.000608 0.475199 0.000496 74.460847 -2.619162 -0.0364574132692
39.0 0.422229 0.0013 0.010184 2.763743 69.147335 0.0 0.0 0.0 71.841685 0.010572 0.0 0.000193 0.000121 1.615089 -0.000561 0.000608 0.640367 0.000197 74.611377 -2.769692 -0.0385527149036
39.5 0.597927 0.000805 0.006889 2.916235 68.339863 0.0 0.0 0.0 71.841685 0.003984 0.0 7.3e-05 0.000121 2.046149 -0.000386 0.000608 0.849692 7.4e-05 74.762034 -2.920349 -0.0406497843139
40.0 0.834831 0.000494 0.004607 3.069449 67.339445 0.0 0.0 0.0 71.841685 0.001414 0.0 2.6e-05 0.000121 2.55257 -0.000248 0.000608 1.110132 2.6e-05 74.913475 -3.07179 -0.0427577666086
40.5 1.149319 0.000299 0.003046 3.223087 66.125172 0.0 0.0 0.0 71.841685 0.000473 0.0 9e-06 0.000121 3.135579 -0.000154 0.000608 1.42813 9e-06 75.065698 -3.224013 -0.0448766339487
41.0 1.560336 0.000179 0.001991 3.376849 64.676491 0.0 0.0 0.0 71.841685 0.000149 0.0 3e-06 0.000121 3.792783 -9.3e-05 0.000608 1.809009 3e-06 75.218429 -3.376744 -0.0470025723923
41.5 2.089193 0.000106 0.001287 3.530437 62.97577 0.0 0.0 0.0 71.841685 4.4e-05 0.0 1e-06 0.000121 4.517505 -5.5e-05 0.000608 2.256287 1e-06 75.371305 -3.52962 -0.0491305291628
42.0 2.759141 6.2e-05 0.000822 3.683551 61.010365 0.0 0.0 0.0 71.841685 1.2e-05 0.0 0.0 0.000121 5.29834 -3.2e-05 0.000608 2.77095 0.0 75.52394 -3.682255 -0.051255131335
42.5 3.594683 3.6e-05 0.000519 3.835892 58.774343 0.0 0.0 0.0 71.841685 3e-06 0.0 0.0 0.000121 6.119019 -1.9e-05 0.000608 3.350762 0.0 75.675967 -3.834282 -0.0533712704539
43.0 4.620617 2.1e-05 0.000324 3.987162 56.269854 0.0 0.0 0.0 71.841685 1e-06 0.0 0.0 0.000121 6.958647 -1.1e-05 0.000608 3.989692 0.0 75.827036 -3.985351 -0.0554740746963
43.5 5.860825 1.2e-05 0.0002 4.13706 53.508102 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 7.792358 -6e-06 0.000608 4.677526 0.0 75.976806 -4.135121 -0.0575587975143
44.0 7.336849 7e-06 0.000122 4.285288 50.50981 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 8.592396 -3e-06 0.000608 5.399757 0.0 76.124955 -4.28327 -0.0596209568303
44.5 9.066332 4e-06 7.4e-05 4.431547 47.305111 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 9.329559 -2e-06 0.000608 6.137811 0.0 76.271165 -4.42948 -0.0616561262448
45.0 11.061425 2e-06 4.4e-05 4.575537 43.932824 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 9.974921 -1e-06 0.000608 6.869642 0.0 76.415123 -4.573438 -0.0636599489558
45.5 13.32729 1e-06 2.6e-05 4.716959 40.439123 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 10.501695 -1e-06 0.000608 7.570702 0.0 76.556524 -4.714839 -0.0656281795172
46.0 15.860838 1e-06 1.5e-05 4.855514 36.875672 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 10.887072 -0.0 0.000608 8.215231 0.0 76.695072 -4.853387 -0.0675566977584
46.5 18.649834 0.0 9e-06 4.990904 33.297344 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 11.113849 -0.0 0.000608 8.777785 0.0 76.830454 -4.988769 -0.0694411468773
47.0 21.672504 0.0 5e-06 5.122828 29.759707 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 11.17171 -0.0 0.000608 9.234891 0.0 76.962374 -5.120689 -0.0712774067034
47.5 24.897712 0.0 3e-06 5.250988 26.316442 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 11.058 -0.0 0.000608 9.566658 0.0 77.090532 -5.248847 -0.0730613013879
48.0 28.285752 0.0 2e-06 5.375085 23.016915 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 10.777929 -0.0 0.000608 9.758217 0.0 77.214629 -5.372944 -0.0747886690018
48.5 31.789746 0.0 1e-06 5.494819 19.904075 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 10.344172 -0.0 0.000608 9.800819 0.0 77.334361 -5.492676 -0.0764552780186
49.0 35.35756 0.0 0.0 5.609892 17.012822 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 9.775924 -0.0 0.000608 9.692505 0.0 77.449432 -5.607747 -0.0780570082676
49.5 38.934115 0.0 0.0 5.720003 14.368958 0.0 0.0 0.0 71.841685 0.0 0.0 0.0 0.000121 9.097489 -0.0 0.000608 9.438248 0.0 77.559542 -5.717857 -0.0795896839001
50.0 42.463927 0.0 0.0 5.824855 11.988742 1e-06 1e-06 0.0 71.841685 0.0 0.0 0.0 0.000121 8.336557 -0.0 0.000608 9.049581 0.0 77.664393 -5.822708 -0.0810491569066
50.5 45.893667 0.0 0.0 5.924147 9.879058 4e-06 4e-06 0.0 71.841685 0.0 0.0 0.0 0.000121 7.522346 -0.0 0.000608 8.543724 0.0 77.763679 -5.921994 -0.0824311679215
51.0 49.174558 0.0 0.0 6.017582 8.038106 1.3e-05 1.3e-05 0.0 71.841685 0.0 0.0 0.0 0.000121 6.683764 -0.0 0.000608 7.942323 0.0 77.857088 -6.015403 -0.0837313740623
51.5 52.264401 0.0 0.0 6.104858 6.456524 4.5e-05 4.5e-05 0.0 71.841685 0.0 0.0 0.0 0.000121 5.847767 -0.0 0.000608 7.269917 0.0 77.944286 -6.102601 -0.0849451262175
52.0 55.129055 0.0 0.0 6.185679 5.118805 0.000143 0.000142 0.0 71.841685 0.0 0.0 0.0 0.000121 5.03802 -0.0 0.000608 6.552286 0.0 78.024859 -6.183174 -0.086066661716
52.5 57.743218 0.0 0.0 6.259743 4.004865 0.000428 0.000425 0.0 71.841685 0.0 0.0 0.0 0.000121 4.27396 -0.0 0.000608 5.814839 0.0 78.098207 -6.256522 -0.0870876288606
53.0 60.090301 0.0 0.0 6.326753 3.091629 0.001206 0.001197 0.0 71.841685 0.0 0.0 0.0 0.000121 3.570274 -0.0 0.000608 5.081171 0.0 78.16326 -6.321575 -0.0879931337913
53.5 62.16115 0.0 0.0 6.386409 2.354526 0.003203 0.003179 0.0 71.841685 0.0 0.0 0.0 0.000121 2.93679 -0.0 0.000608 4.371909 0.0 78.217895 -6.37621 -0.0887536254196
54.0 63.951255 0.0 0.0 6.438411 1.768797 0.008018 0.007957 0.0 71.841685 0.0 0.0 0.0 0.000121 2.378725 -0.0 0.000608 3.703903 0.0 78.257795 -6.41611 -0.0893090132839
54.5 65.455964 0.0 0.0 6.482462 1.31056 0.018931 0.018783 0.0 71.841685 0.0 0.0 0.0 0.000121 1.897209 -0.0 0.000607 3.08979 0.0 78.274427 -6.432742 -0.0895405223305
55.0 66.663325 0.0 0.0 6.51826 0.957615 0.042173 0.041831 0.0 71.841685 0.0 0.0 0.0 0.000121 1.489998 -0.0 0.000606 2.537927 0.0 78.251856 -6.410171 -0.089226345401
55.5 67.544592 0.0 0.0 6.545509 0.689977 0.088704 0.087945 0.0 71.841685 0.0 0.0 0.0 0.000121 1.152273 -0.0 0.000605 2.052627 0.0 78.162353 -6.320668 -0.0879805088091
56.0 68.043503 0.0 0.0 6.563907 0.490169 0.176262 0.17465 0.0 71.841685 0.0 0.0 0.0 0.000121 0.877453 -0.0 0.000601 1.634638 0.0 77.961304 -6.119619 -0.0851820081893
56.5 68.067099 0.0 0.0 6.573157 0.34331 0.331153 0.327845 0.0 71.841685 0.0 0.0 0.0 0.000121 0.657947 -0.0 0.000595 1.281779 0.0 77.583006 -5.741321 -0.0799162909389
57.0 67.48263 0.0 0.0 6.572959 0.237039 0.588782 0.582207 0.0 71.841685 0.0 0.0 0.0 0.000121 0.485798 -0.0 0.000586 0.989658 0.0 76.93978 -5.098095 -0.0709629096255
57.5 66.126035 0.0 0.0 6.561669 0.161329 0.991777 0.979093 0.0 71.841685 0.0 0.0 0.0 0.000121 0.353198 -0.0 0.00057 0.75238 0.0 75.926172 -4.084487 -0.0568539977869
58.0 63.826141 0.0 0.0 6.537247 0.108227 1.584807 1.561038 0.0 71.841685 0.0 0.0 0.0 0.000121 0.252859 -0.0 0.000548 0.563208 0.0 74.434196 -2.592511 -0.0360864447987
58.5 60.444349 0.0 0.0 6.500286 0.071559 2.406113 2.362903 0.0 71.841685 0.0 0.0 0.0 0.000121 0.178253 0.0 0.000517 0.415126 0.0 72.379227 -0.537542 -0.00748231336723
59.0 55.922814 0.0 0.0 6.451423 0.04663 3.47718 3.401198 0.0 71.841685 0.0 0.0 0.0 0.000121 0.123734 0.0 0.000477 0.30128 0.0 69.724857 2.116828 0.0294651774941
59.5 50.327459 0.0 0.0 6.39129 0.029944 4.793307 4.664575 0.0 71.841685 0.0 0.0 0.0 0.000121 0.084574 0.0 0.000429 0.215298 0.0 66.506997 5.334688 0.0742561647879
60.0 43.869411 0.0 0.0 6.320524 0.018949 6.318317 6.109083 0.0 71.841685 0.0 0.0 0.0 0.000121 0.056923 0.0 0.000373 0.151491 0.0 62.845192 8.996493 0.125226642443
60.5 36.892407 0.0 0.0 6.239759 0.011816 7.985786 7.660872 0.0 71.841685 0.0 0.0 0.0 0.000121 0.037725 0.0 0.000314 0.104958 0.0 58.933758 12.907927 0.179671829802
61.0 29.824235 0.0 0.0 6.149628 0.00726 9.70709 9.226719 0.0 71.841685 0.0 0.0 0.0 0.000121 0.024618 0.0 0.000253 0.071601 0.0 55.011525 16.83016 0.234267333791
61.5 23.10346 0.0 0.0 6.050768 0.004395 11.384149 10.709773 0.0 71.841685 0.0 0.0 0.0 0.000121 0.015819 0.0 0.000196 0.048095 0.0 51.316776 20.524909 0.285696375301
62.0 17.102467 0.0 0.0 5.943813 0.002622 12.923274 12.025777 0.0 71.841685 0.0 0.0 0.0 0.000121 0.010009 0.0 0.000145 0.03181 0.0 48.040038 23.801647 0.331306914642
62.5 12.069317 0.0 0.0 5.829397 0.001541 14.246602 13.11467 0.0 71.841685 0.0 0.0 0.0 0.000121 0.006236 0.0 0.000102 0.020716 0.0 45.288702 26.552983 0.369604123289
