Q I dI dQ
0.01008 0.043017252 0.010951957 0.001164
0.01048 0.058135132 0.0097028085 0.001174
0.01087 0.045487065 0.009323796000000001 0.001185
0.01092 0.0489568 0.0046343176 0.002083
0.01127 0.045069823 0.009885010099999999 0.001196
0.01166 0.059788335 0.0083584534 0.001208
0.01206 0.047443219 0.008478464 0.00122
0.01221 0.0434588 0.0037544284 0.002091
0.01245 0.03970165 0.0092654807 0.001232
0.01285 0.0405464 0.008376774 0.001244
0.01324 0.043866031 0.009317733599999999 0.001257
0.01349 0.040724 0.0035817275 0.002118
0.01364 0.035264558 0.008596891400000001 0.00127
0.01403 0.038058009 0.008668196099999999 0.001283
0.01443 0.029222831 0.008190263600000001 0.001296
0.01478 0.0415208 0.0035192414 0.002184
0.01483 0.030121831 0.0082246283 0.00131
0.01522 0.038547875 0.0079996105 0.001324
0.01562 0.040426125 0.0073987538 0.001338
0.01601 0.037392169 0.0077242229 0.001352
0.01606 0.0388332 0.0032536505 0.002225
0.01641 0.03375106 0.0078344933 0.001366
0.0168 0.031714391 0.0073170462 0.001381
0.0172 0.042259088 0.0067581808 0.001396
0.01735 0.0360896 0.0030594661 0.002254
0.01759 0.0371184 0.007003312 0.001411
0.01799 0.0355264 0.0069360162 0.001426
0.01838 0.0353957 0.0068211942 0.001442
0.01863 0.0349032 0.0029651263 0.002285
0.01878 0.03443845 0.0064318901 0.001457
0.01917 0.0317301 0.0067483946 0.001473
0.01957 0.0365741 0.0067936646 0.001489
0.01991 0.034654 0.0030326021 0.002317
0.01996 0.031368915 0.0072616655 0.001505
0.02036 0.043778233 0.0066954621 0.001521
0.02075 0.023334567 0.0068945739 0.001538
0.02115 0.038803885 0.0064711244 0.001554
0.0212 0.0354888 0.0028393905 0.002351
0.02154 0.032850288 0.0067290094 0.001571
0.02194 0.033702037 0.0064329334 0.001587
0.02233 0.027088744 0.0066392046 0.001604
0.02248 0.0343344 0.0026757475 0.002387
0.02273 0.033815408 0.0063462041 0.001621
0.02312 0.03687858 0.0062296522 0.001638
0.02352 0.028506192 0.0063433772 0.001656
0.02377 0.0346372 0.0022569326 0.002425
0.02392 0.034461669 0.006248708 0.001673
0.02431 0.033995288 0.0066031105 0.00169
0.02471 0.026350537 0.0069318267 0.001708
0.02505 0.034226 0.0022891173 0.002464
0.0251 0.038867597 0.0061673915 0.001726
0.02634 0.0325372 0.0024333138 0.002505
0.02762 0.0326076 0.0021880503 0.002547
0.0289 0.0310808 0.0022915917 0.00259
0.03019 0.0334184 0.0023058278 0.002635
0.03147 0.0313292 0.0020985138 0.00268
0.03275 0.0322512 0.0020061407 0.002727
0.03404 0.0306816 0.0020511891 0.002775
0.03532 0.0319368 0.0020768646 0.002824
0.0366 0.0307388 0.0021284337 0.002874
0.03789 0.0303292 0.001925186 0.002925
0.03917 0.0317976 0.0020435617 0.002976
0.04045 0.0308324 0.0017876843 0.003028
0.04173 0.031284 0.0018754382 0.003081
0.04302 0.0303636 0.0017837207 0.003135
0.04366 0.02942 0.0013737384 0.005708
0.0443 0.0306564 0.0018078593 0.00319
0.04558 0.0296932 0.0018534668 0.003245
0.04686 0.0317508 0.0018338369 0.003301
0.04815 0.0290564 0.001713619 0.003357
0.04879 0.0294084 0.00076421138 0.006372
0.04943 0.0282112 0.001679757 0.003414
0.05071 0.0282124 0.001782064 0.003471
0.05199 0.0297244 0.0016939678 0.003529
0.05327 0.0288884 0.0017113386 0.003587
0.05391 0.0282644 0.00081464382 0.006382
0.05455 0.02803 0.0015627695 0.003646
0.05583 0.0306408 0.0014090947 0.003705
0.05711 0.0272372 0.0015399152 0.003765
0.05839 0.02613 0.001605664 0.003825
0.05903 0.0273048 0.00081720851 0.006407
0.05967 0.0277388 0.0014786632 0.003885
0.06095 0.0280904 0.0015037593 0.003946
0.06223 0.0274608 0.0015144977 0.004007
0.06351 0.0262848 0.0015729345 0.004068
0.06415 0.0266144 0.00072414882 0.006486
0.06479 0.0246464 0.0014419852 0.00413
0.06607 0.0273124 0.0014703657 0.004192
0.06734999999999999 0.026616 0.001437744 0.004254
0.06863 0.0234556 0.0013790018 0.004317
0.06927 0.0256488 0.00066551306 0.00675
0.06991 0.0259208 0.0014047471 0.004379
0.07117999999999999 0.024712 0.0014103351 0.004442
0.07246 0.0256676 0.0012983416 0.004505
