# z rho mu
17 2.30481e-06 0
17.5 2.30481e-06 0
17.5 2.36945e-06 0
18 2.36945e-06 0
18 2.44369e-06 0
18.5 2.44369e-06 0
18.5 2.52664e-06 0
19 2.52664e-06 0
19 2.61677e-06 0
19.5 2.61677e-06 0
19.5 2.71205e-06 0
20 2.71205e-06 0
20 2.81e-06 0
20.5 2.81e-06 0
20.5 2.90795e-06 0
21 2.90795e-06 0
21 3.00323e-06 0
21.5 3.00323e-06 0
21.5 3.09336e-06 0
22 3.09336e-06 0
22 3.17631e-06 0
22.5 3.17631e-06 0
22.5 3.25055e-06 0
23 3.25055e-06 0
23 3.31519e-06 0
23.5 3.31519e-06 0
23.5 3.36992e-06 0
24 3.36992e-06 0
24 3.41501e-06 0
24.5 3.41501e-06 0
24.5 3.45112e-06 0
25 3.45112e-06 0
25 3.47927e-06 0
25.5 3.47927e-06 0
25.5 3.50059e-06 0
26 3.50059e-06 0
26 3.51631e-06 0
26.5 3.51631e-06 0
26.5 3.52757e-06 0
27 3.52757e-06 0
27 3.53541e-06 0
27.5 3.53541e-06 0
27.5 3.54068e-06 0
28 3.54068e-06 0
28 3.54409e-06 0
28.5 3.54409e-06 0
28.5 3.54617e-06 0
29 3.54617e-06 0
29 3.54726e-06 0
29.5 3.54726e-06 0
29.5 3.54759e-06 0
30 3.54759e-06 0
30 3.54725e-06 0
30.5 3.54725e-06 0
30.5 3.54621e-06 0
31 3.54621e-06 0
31 3.54436e-06 0
31.5 3.54436e-06 0
31.5 3.54145e-06 0
32 3.54145e-06 0
32 3.53715e-06 0
32.5 3.53715e-06 0
32.5 3.53103e-06 0
33 3.53103e-06 0
33 3.52255e-06 0
33.5 3.52255e-06 0
33.5 3.51109e-06 0
34 3.51109e-06 0
34 3.49591e-06 0
34.5 3.49591e-06 0
34.5 3.47625e-06 0
35 3.47625e-06 0
35 3.45126e-06 0
35.5 3.45126e-06 0
35.5 3.42014e-06 0
36 3.42014e-06 0
36 3.38214e-06 0
36.5 3.38214e-06 0
36.5 3.33667e-06 0
37 3.33667e-06 0
37 3.28345e-06 0
37.5 3.28345e-06 0
37.5 3.22256e-06 0
38 3.22256e-06 0
38 3.15466e-06 0
38.5 3.15466e-06 0
38.5 3.08096e-06 0
39 3.08096e-06 0
39 3.0033e-06 0
39.5 3.0033e-06 0
39.5 2.92402e-06 0
40 2.92402e-06 0
40 2.84579e-06 0
40.5 2.84579e-06 0
40.5 2.77129e-06 0
41 2.77129e-06 0
41 2.70293e-06 0
41.5 2.70293e-06 0
41.5 2.64258e-06 0
42 2.64258e-06 0
42 2.59128e-06 0
42.5 2.59128e-06 0
42.5 2.54924e-06 0
43 2.54924e-06 0
43 2.51579e-06 0
43.5 2.51579e-06 0
43.5 2.48947e-06 0
44 2.48947e-06 0
44 2.46817e-06 0
44.5 2.46817e-06 0
44.5 2.44912e-06 0
45 2.44912e-06 0
45 2.42896e-06 0
45.5 2.42896e-06 0
45.5 2.40374e-06 0
46 2.40374e-06 0
46 2.36892e-06 0
46.5 2.36892e-06 0
46.5 2.31958e-06 0
47 2.31958e-06 0
47 2.25088e-06 0
47.5 2.25088e-06 0
47.5 2.15855e-06 0
48 2.15855e-06 0
48 2.03976e-06 0
48.5 2.03976e-06 0
48.5 1.8937e-06 0
49 1.8937e-06 0
49 1.72219e-06 0
49.5 1.72219e-06 0
49.5 1.52974e-06 0
50 1.52974e-06 0
50 1.32324e-06 0
50.5 1.32324e-06 0
50.5 1.11117e-06 0
51 1.11117e-06 0
51 9.02569e-07 0
51.5 9.02569e-07 0
51.5 7.05858e-07 0
52 7.05858e-07 0
52 5.27867e-07 0
52.5 5.27867e-07 0
52.5 3.7316e-07 0
53 3.7316e-07 0
53 2.43805e-07 0
53.5 2.43805e-07 0
53.5 1.39539e-07 0
54 1.39539e-07 0
54 5.82519e-08 0
54.5 5.82519e-08 0
54.5 -3.37039e-09 0
55 -3.37039e-09 0
55 -4.91884e-08 0
55.5 -4.91884e-08 0
55.5 -8.30517e-08 0
56 -8.30517e-08 0
56 -1.08405e-07 0
56.5 -1.08405e-07 0
56.5 -1.28071e-07 0
57 -1.28071e-07 0
57 -1.44185e-07 0
57.5 -1.44185e-07 0
57.5 -1.58234e-07 0
58 -1.58234e-07 0
58 -1.71155e-07 0
58.5 -1.71155e-07 0
58.5 -1.8346e-07 0
59 -1.8346e-07 0
59 -1.95347e-07 0
59.5 -1.95347e-07 0
59.5 -2.068e-07 0
60 -2.068e-07 0
60 -2.17669e-07 0
60.5 -2.17669e-07 0
60.5 -2.27723e-07 0
61 -2.27723e-07 0
61 -2.36698e-07 0
61.5 -2.36698e-07 0
61.5 -2.44329e-07 0
62 -2.44329e-07 0
62 -2.5037e-07 0
62.5 -2.5037e-07 0
62.5 -2.5462e-07 0
63 -2.5462e-07 0
63 -2.56933e-07 0
63.5 -2.56933e-07 0
63.5 -2.57226e-07 0
64 -2.57226e-07 0
64 -2.5549e-07 0
64.5 -2.5549e-07 0
64.5 -2.51786e-07 0
65 -2.51786e-07 0
65 -2.46244e-07 0
65.5 -2.46244e-07 0
65.5 -2.39053e-07 0
66 -2.39053e-07 0
66 -2.30451e-07 0
66.5 -2.30451e-07 0
66.5 -2.2071e-07 0
67 -2.2071e-07 0
67 -2.10116e-07 0
67.5 -2.10116e-07 0
67.5 -1.98947e-07 0
68 -1.98947e-07 0
68 -1.87447e-07 0
68.5 -1.87447e-07 0
68.5 -1.75789e-07 0
69 -1.75789e-07 0
69 -1.64028e-07 0
69.5 -1.64028e-07 0
69.5 -1.52037e-07 0
70 -1.52037e-07 0
70 -1.39423e-07 0
70.5 -1.39423e-07 0
70.5 -1.2542e-07 0
71 -1.2542e-07 0
71 -1.08777e-07 0
71.5 -1.08777e-07 0
71.5 -8.76437e-08 0
72 -8.76437e-08 0
72 -5.95007e-08 0
72.5 -5.95007e-08 0
72.5 -2.11684e-08 0
73 -2.11684e-08 0
73 3.10524e-08 0
73.5 3.10524e-08 0
73.5 1.01074e-07 0
74 1.01074e-07 0
74 1.92543e-07 0
74.5 1.92543e-07 0
74.5 3.08217e-07 0
75 3.08217e-07 0
75 4.49306e-07 0
75.5 4.49306e-07 0
75.5 6.14893e-07 0
76 6.14893e-07 0
76 8.01601e-07 0
76.5 8.01601e-07 0
76.5 1.00363e-06 0
77 1.00363e-06 0
77 1.21321e-06 0
77.5 1.21321e-06 0
77.5 1.42147e-06 0
78 1.42147e-06 0
78 1.61955e-06 0
78.5 1.61955e-06 0
78.5 1.79969e-06 0
79 1.79969e-06 0
79 1.9562e-06 0
79.5 1.9562e-06 0
79.5 2.08599e-06 0
80 2.08599e-06 0
80 2.18865e-06 0
80.5 2.18865e-06 0
80.5 2.26613e-06 0
81 2.26613e-06 0
81 2.32206e-06 0
81.5 2.32206e-06 0
81.5 2.36099e-06 0
82 2.36099e-06 0
82 2.38773e-06 0
82.5 2.38773e-06 0
82.5 2.40678e-06 0
83 2.40678e-06 0
83 2.42213e-06 0
83.5 2.42213e-06 0
83.5 2.43706e-06 0
84 2.43706e-06 0
84 2.45422e-06 0
84.5 2.45422e-06 0
84.5 2.4756e-06 0
85 2.4756e-06 0
85 2.50257e-06 0
85.5 2.50257e-06 0
85.5 2.53576e-06 0
86 2.53576e-06 0
86 2.57507e-06 0
86.5 2.57507e-06 0
86.5 2.61961e-06 0
87 2.61961e-06 0
87 2.66782e-06 0
87.5 2.66782e-06 0
87.5 2.71766e-06 0
88 2.71766e-06 0
88 2.76686e-06 0
88.5 2.76686e-06 0
88.5 2.81328e-06 0
89 2.81328e-06 0
89 2.85516e-06 0
89.5 2.85516e-06 0
89.5 2.8913e-06 0
90 2.8913e-06 0
90 2.92115e-06 0
90.5 2.92115e-06 0
90.5 2.94476e-06 0
91 2.94476e-06 0
91 2.96265e-06 0
91.5 2.96265e-06 0
91.5 2.97564e-06 0
92 2.97564e-06 0
92 2.98468e-06 0
92.5 2.98468e-06 0
92.5 2.99071e-06 0
93 2.99071e-06 0
93 2.99457e-06 0
93.5 2.99457e-06 0
93.5 2.99695e-06 0
94 2.99695e-06 0
94 2.99835e-06 0
94.5 2.99835e-06 0
94.5 3e-06 0
95 3e-06 0
95 3e-06 0
95.5 3e-06 0
95.5 3e-06 0
96 3e-06 0
96 3e-06 0
96.5 3e-06 0
96.5 3e-06 0
97 3e-06 0
97 3e-06 0
97.5 3e-06 0
97.5 3e-06 0
98 3e-06 0
98 3e-06 0
98.5 3e-06 0
98.5 3e-06 0
99 3e-06 0
99 3e-06 0
99.5 3e-06 0
99.5 3e-06 0
100 3e-06 0
100 3e-06 0
110 3e-06 0
