# x	 y	 dy	 fy
2.699999999999999969e-02 2.113200000000000078e-01 1.000000000000000021e-02 2.197661417799989247e-01
2.800000000000000058e-02 2.220600000000000074e-01 1.000000000000000021e-02 2.311685908221702279e-01
2.900000000000000147e-02 2.331300000000000039e-01 1.000000000000000021e-02 2.425710398643415588e-01
2.999999999999999889e-02 2.445499999999999896e-01 1.000000000000000021e-02 2.539734889065128343e-01
3.099999999999999978e-02 2.562999999999999723e-01 1.000000000000000021e-02 2.653759379486841374e-01
3.200000000000000067e-02 2.683800000000000074e-01 1.000000000000000021e-02 2.779147673462651902e-01
3.300000000000000155e-02 2.807799999999999740e-01 1.000000000000000021e-02 2.912421252972717256e-01
3.400000000000000244e-02 2.934999999999999831e-01 1.000000000000000021e-02 3.045694832482782610e-01
3.500000000000000333e-02 3.065300000000000247e-01 1.000000000000000021e-02 3.178968411992847964e-01
3.599999999999999728e-02 3.198699999999999877e-01 1.000000000000000021e-02 3.312241991502912208e-01
3.699999999999999817e-02 3.335099999999999731e-01 1.000000000000000021e-02 3.445515571012977563e-01
3.799999999999999906e-02 3.474499999999999811e-01 1.000000000000000021e-02 3.583823937297874740e-01
3.899999999999999994e-02 3.616699999999999915e-01 1.000000000000000021e-02 3.733421623971160952e-01
4.000000000000000083e-02 3.761700000000000044e-01 1.000000000000000021e-02 3.883019310644446609e-01
4.100000000000000172e-02 3.909599999999999742e-01 1.000000000000000021e-02 4.032616997317732266e-01
4.200000000000000261e-02 4.060099999999999820e-01 1.000000000000000021e-02 4.182214683991017923e-01
4.299999999999999656e-02 4.213199999999999723e-01 1.000000000000000021e-02 4.331812370664303025e-01
4.399999999999999745e-02 4.368900000000000006e-01 1.000000000000000021e-02 4.481764489984205180e-01
4.499999999999999833e-02 4.527100000000000013e-01 1.000000000000000021e-02 4.644738230047401606e-01
4.599999999999999922e-02 4.687799999999999745e-01 1.000000000000000021e-02 4.807711970110598032e-01
4.700000000000000011e-02 4.850700000000000012e-01 1.000000000000000021e-02 4.970685710173794458e-01
4.800000000000000100e-02 5.016000000000000458e-01 1.000000000000000021e-02 5.133659450236991439e-01
4.900000000000000189e-02 5.183499999999999774e-01 1.000000000000000021e-02 5.296633190300187310e-01
5.000000000000000278e-02 5.353099999999999525e-01 1.000000000000000021e-02 5.459606930363384292e-01
5.099999999999999672e-02 5.524799999999999711e-01 1.000000000000000021e-02 5.630409530252193928e-01
5.199999999999999761e-02 5.698499999999999677e-01 1.000000000000000021e-02 5.803897895189981115e-01
5.299999999999999850e-02 5.874099999999999877e-01 1.000000000000000021e-02 5.977386260127767192e-01
5.399999999999999939e-02 6.051499999999999657e-01 1.000000000000000021e-02 6.150874625065554380e-01
