Q I dI dQ
0.020000000000000004 2.616087718109122 0.0506085757655533 0.0014940935948318552
0.020000000000000004 2.6377870591486574 0.03976331528312224 0.0021334597122085797
0.02080070450952866 2.382308532414738 0.0691659199084399 0.0015274240593882518
0.02080070450952866 2.4783976649986283 0.04813072502340624 0.002156932759892534
0.021633465404636294 2.18150288765002 0.044243508895004294 0.00218203866084573
0.021633465404636294 2.192825121830909 0.07215506533741176 0.0015626765640803233
0.022499566069947515 1.98171949430682 0.040724528215433896 0.0022088738041712614
0.022499566069947515 2.0189909105989794 0.07677235754403809 0.0015999340015308379
0.02340034127067976 1.8397723126228118 0.037479701197415956 0.0022375383509609208
0.02340034127067976 1.9076143310063831 0.08391755189701731 0.0016392813054876753
0.024337179209676905 1.6427467174595132 0.03442261615737255 0.002268136212414202
0.024337179209676905 1.6488037825616317 0.09755088386056308 0.0016808055225293321
0.025311523666796686 1.5563014524505594 0.031648342128687744 0.0023007750190597123
0.025311523666796686 1.523387372057066 0.13178819785461232 0.0017245958989947992
0.026324876223948957 1.1904792197440168 0.41272958489804956 0.0017707439832872478
0.026324876223948957 1.422949901823118 0.02910027819801957 0.002335566082954522
0.02737879857921394 1.3041965160132452 0.02668059624526353 0.002372624355104762
0.028474914953606607 1.1524390970425964 0.02448920864643294 0.0024120683806799553
0.029614914594196497 1.0853670480448498 0.02246801414317986 0.0024540202548687237
0.030800554377440455 0.9791687184760572 0.020575492984037595 0.0024986055824305848
0.03203366151674041 0.8572689876959564 0.018865006648807577 0.0025459534441262628
0.03331613637839884 0.81786430110658 0.017245354051433837 0.002596196373249247
0.03464995541031163 0.7041145901436267 0.015781728688583237 0.0026494703454303767
0.036037174187911816 0.6587285909381358 0.014417079115844169 0.0027059147847456936
0.037479930582058354 0.5768959298666996 0.013165937794144064 0.0027656725889308657
0.03898044805375211 0.5079317602405038 0.012005270785684832 0.00282889017620277
0.04054103908075645 0.4559239298098093 0.010945232185545856 0.0028957175558236284
0.042164108721403415 0.42042998537585524 0.009961326256723026 0.0029663084241316586
0.043852158321077625 0.36082527466226927 0.009065877062870237 0.0030408202873226185
0.043852158321077625 0.390570058941092 0.010484074325382087 0.00570132826705776
0.0456077893670902 0.34833895530884673 0.00823195568640281 0.00574363156107529
0.0456077893670902 0.3336739015960169 0.008231955686402856 0.0031194146118175997
0.04743370749788331 0.3267041951025491 0.007479011416295669 0.005789041880979843
0.04743370749788331 0.3022028276201556 0.007479011416295718 0.0032022570026123136
0.049332726672744236 0.282280391630858 0.0067817541464911466 0.005837763336839365
0.049332726672744236 0.2695934480798087 0.006781754146491164 0.0032895174095886543
0.05130777350845478 0.24554843668712453 0.006144462346998962 0.005890010314921256
0.05130777350845478 0.24813042435244143 0.0064065550887134 0.0033813703613948852
0.05336189178955952 0.2088149838154199 0.0068957116888624615 0.0034779952261778015
0.05336189178955952 0.22223767492701593 0.0055685703080799644 0.005946007633889702
0.05549824715920354 0.17933047720322043 0.00709435106692223 0.0035795764981865416
0.05549824715920354 0.19877583222076867 0.005041168059676542 0.00600599066726951
0.057720131997769056 0.15712266946043688 0.007251902268546005 0.0036863041090679873
