# z rho mu
17 2.30481e-06 0
17.5 2.30481e-06 0
17.5 2.36945e-06 0
18 2.36945e-06 0
18 2.44369e-06 0
18.5 2.44369e-06 0
18.5 2.52664e-06 0
19 2.52664e-06 0
19 2.61677e-06 0
19.5 2.61677e-06 0
19.5 2.71205e-06 0
20 2.71205e-06 0
20 2.81e-06 0
20.5 2.81e-06 0
20.5 2.90795e-06 0
21 2.90795e-06 0
21 3.00323e-06 0
21.5 3.00323e-06 0
21.5 3.09336e-06 0
22 3.09336e-06 0
22 3.17631e-06 0
22.5 3.17631e-06 0
22.5 3.25055e-06 0
23 3.25055e-06 0
23 3.31519e-06 0
23.5 3.31519e-06 0
23.5 3.36993e-06 0
24 3.36993e-06 0
24 3.41501e-06 0
24.5 3.41501e-06 0
24.5 3.45113e-06 0
25 3.45113e-06 0
25 3.47928e-06 0
25.5 3.47928e-06 0
25.5 3.50063e-06 0
26 3.50063e-06 0
26 3.51639e-06 0
26.5 3.51639e-06 0
26.5 3.52773e-06 0
27 3.52773e-06 0
27 3.53571e-06 0
27.5 3.53571e-06 0
27.5 3.54126e-06 0
28 3.54126e-06 0
28 3.54517e-06 0
28.5 3.54517e-06 0
28.5 3.54809e-06 0
29 3.54809e-06 0
29 3.55063e-06 0
29.5 3.55063e-06 0
29.5 3.55334e-06 0
30 3.55334e-06 0
30 3.55681e-06 0
30.5 3.55681e-06 0
30.5 3.56172e-06 0
31 3.56172e-06 0
31 3.56885e-06 0
31.5 3.56885e-06 0
31.5 3.57916e-06 0
32 3.57916e-06 0
32 3.59379e-06 0
32.5 3.59379e-06 0
32.5 3.61399e-06 0
33 3.61399e-06 0
33 3.64108e-06 0
33.5 3.64108e-06 0
33.5 3.67629e-06 0
34 3.67629e-06 0
34 3.7206e-06 0
34.5 3.7206e-06 0
34.5 3.77448e-06 0
35 3.77448e-06 0
35 3.83769e-06 0
35.5 3.83769e-06 0
35.5 3.90902e-06 0
36 3.90902e-06 0
36 3.98621e-06 0
36.5 3.98621e-06 0
36.5 4.06592e-06 0
37 4.06592e-06 0
37 4.14391e-06 0
37.5 4.14391e-06 0
37.5 4.2154e-06 0
38 4.2154e-06 0
38 4.27558e-06 0
38.5 4.27558e-06 0
38.5 4.3202e-06 0
39 4.3202e-06 0
39 4.34611e-06 0
39.5 4.34611e-06 0
39.5 4.35171e-06 0
40 4.35171e-06 0
40 4.33712e-06 0
40.5 4.33712e-06 0
40.5 4.30412e-06 0
41 4.30412e-06 0
41 4.25584e-06 0
41.5 4.25584e-06 0
41.5 4.1962e-06 0
42 4.1962e-06 0
42 4.12936e-06 0
42.5 4.12936e-06 0
42.5 4.05917e-06 0
43 4.05917e-06 0
43 3.9887e-06 0
43.5 3.9887e-06 0
43.5 3.91995e-06 0
44 3.91995e-06 0
44 3.85366e-06 0
44.5 3.85366e-06 0
44.5 3.78912e-06 0
45 3.78912e-06 0
45 3.72411e-06 0
45.5 3.72411e-06 0
45.5 3.65485e-06 0
46 3.65485e-06 0
46 3.57613e-06 0
46.5 3.57613e-06 0
46.5 3.48164e-06 0
47 3.48164e-06 0
47 3.36463e-06 0
47.5 3.36463e-06 0
47.5 3.21886e-06 0
48 3.21886e-06 0
48 3.03977e-06 0
48.5 3.03977e-06 0
48.5 2.82556e-06 0
49 2.82556e-06 0
49 2.57802e-06 0
49.5 2.57802e-06 0
49.5 2.30281e-06 0
50 2.30281e-06 0
50 2.00906e-06 0
50.5 2.00906e-06 0
50.5 1.70826e-06 0
51 1.70826e-06 0
51 1.41288e-06 0
51.5 1.41288e-06 0
51.5 1.13464e-06 0
52 1.13464e-06 0
52 8.83116e-07 0
52.5 8.83116e-07 0
52.5 6.6476e-07 0
53 6.6476e-07 0
53 4.82535e-07 0
53.5 4.82535e-07 0
53.5 3.36121e-07 0
54 3.36121e-07 0
54 2.22583e-07 0
54.5 2.22583e-07 0
54.5 1.37271e-07 0
55 1.37271e-07 0
55 7.47449e-08 0
55.5 7.47449e-08 0
55.5 2.95665e-08 0
56 2.95665e-08 0
56 -3.14597e-09 0
56.5 -3.14597e-09 0
56.5 -2.74093e-08 0
57 -2.74093e-08 0
57 -4.62817e-08 0
57.5 -4.62817e-08 0
57.5 -6.19202e-08 0
58 -6.19202e-08 0
58 -7.57222e-08 0
58.5 -7.57222e-08 0
58.5 -8.84956e-08 0
59 -8.84956e-08 0
59 -1.00622e-07 0
59.5 -1.00622e-07 0
59.5 -1.12193e-07 0
60 -1.12193e-07 0
60 -1.23117e-07 0
60.5 -1.23117e-07 0
60.5 -1.33196e-07 0
61 -1.33196e-07 0
61 -1.42182e-07 0
61.5 -1.42182e-07 0
61.5 -1.49817e-07 0
62 -1.49817e-07 0
62 -1.55861e-07 0
62.5 -1.55861e-07 0
62.5 -1.60112e-07 0
63 -1.60112e-07 0
63 -1.62424e-07 0
63.5 -1.62424e-07 0
63.5 -1.62718e-07 0
64 -1.62718e-07 0
64 -1.60981e-07 0
64.5 -1.60981e-07 0
64.5 -1.57277e-07 0
65 -1.57277e-07 0
65 -1.51735e-07 0
65.5 -1.51735e-07 0
65.5 -1.44543e-07 0
66 -1.44543e-07 0
66 -1.35938e-07 0
66.5 -1.35938e-07 0
66.5 -1.2619e-07 0
67 -1.2619e-07 0
67 -1.1558e-07 0
67.5 -1.1558e-07 0
67.5 -1.04375e-07 0
68 -1.04375e-07 0
68 -9.27971e-08 0
68.5 -9.27971e-08 0
68.5 -8.09776e-08 0
69 -8.09776e-08 0
69 -6.88944e-08 0
69.5 -6.88944e-08 0
69.5 -5.62856e-08 0
70 -5.62856e-08 0
70 -4.25331e-08 0
70.5 -4.25331e-08 0
70.5 -2.65174e-08 0
71 -2.65174e-08 0
71 -6.45396e-09 0
71.5 -6.45396e-09 0
71.5 2.02624e-08 0
72 2.02624e-08 0
72 5.71587e-08 0
72.5 5.71587e-08 0
72.5 1.0867e-07 0
73 1.0867e-07 0
73 1.79944e-07 0
73.5 1.79944e-07 0
73.5 2.76414e-07 0
74 2.76414e-07 0
74 4.03123e-07 0
74.5 4.03123e-07 0
74.5 5.63868e-07 0
75 5.63868e-07 0
75 7.60275e-07 0
75.5 7.60275e-07 0
75.5 9.91008e-07 0
76 9.91008e-07 0
76 1.25133e-06 0
76.5 1.25133e-06 0
76.5 1.53319e-06 0
77 1.53319e-06 0
77 1.82591e-06 0
77.5 1.82591e-06 0
77.5 2.1174e-06 0
78 2.1174e-06 0
78 2.39575e-06 0
78.5 2.39575e-06 0
78.5 2.65082e-06 0
79 2.65082e-06 0
79 2.87548e-06 0
79.5 2.87548e-06 0
79.5 3.06639e-06 0
80 3.06639e-06 0
80 3.22401e-06 0
80.5 3.22401e-06 0
80.5 3.35204e-06 0
81 3.35204e-06 0
81 3.45647e-06 0
81.5 3.45647e-06 0
81.5 3.54443e-06 0
82 3.54443e-06 0
82 3.62316e-06 0
82.5 3.62316e-06 0
82.5 3.69925e-06 0
83 3.69925e-06 0
83 3.77819e-06 0
83.5 3.77819e-06 0
83.5 3.86417e-06 0
84 3.86417e-06 0
84 3.95998e-06 0
84.5 3.95998e-06 0
84.5 4.06706e-06 0
85 4.06706e-06 0
85 4.18549e-06 0
85.5 4.18549e-06 0
85.5 4.31397e-06 0
86 4.31397e-06 0
86 4.44996e-06 0
86.5 4.44996e-06 0
86.5 4.58981e-06 0
87 4.58981e-06 0
87 4.72915e-06 0
87.5 4.72915e-06 0
87.5 4.86339e-06 0
88 4.86339e-06 0
88 4.98821e-06 0
88.5 4.98821e-06 0
88.5 5.10011e-06 0
89 5.10011e-06 0
89 5.19673e-06 0
89.5 5.19673e-06 0
89.5 5.27704e-06 0
90 5.27704e-06 0
90 5.34126e-06 0
90.5 5.34126e-06 0
90.5 5.39065e-06 0
91 5.39065e-06 0
91 5.42717e-06 0
91.5 5.42717e-06 0
91.5 5.45314e-06 0
92 5.45314e-06 0
92 5.47089e-06 0
92.5 5.47089e-06 0
92.5 5.48254e-06 0
93 5.48254e-06 0
93 5.4899e-06 0
93.5 5.4899e-06 0
93.5 5.49437e-06 0
94 5.49437e-06 0
94 5.49697e-06 0
94.5 5.49697e-06 0
94.5 5.5e-06 0
95 5.5e-06 0
95 5.5e-06 0
95.5 5.5e-06 0
95.5 5.5e-06 0
96 5.5e-06 0
96 5.5e-06 0
96.5 5.5e-06 0
96.5 5.5e-06 0
97 5.5e-06 0
97 5.5e-06 0
97.5 5.5e-06 0
97.5 5.5e-06 0
98 5.5e-06 0
98 5.5e-06 0
98.5 5.5e-06 0
98.5 5.5e-06 0
99 5.5e-06 0
99 5.5e-06 0
99.5 5.5e-06 0
99.5 5.5e-06 0
100 5.5e-06 0
100 5.5e-06 0
110 5.5e-06 0
