0.16942	1.919962	1.938806	-0.018844	0.05	0.142045
0.17015	1.937163	1.935833	0.001329	0.05	7.07E-4
0.17087	1.940623	1.932697	0.007927	0.05	0.025132
0.1716	1.956443	1.929309	0.027134	0.05	0.294502
0.17233	1.92244	1.925714	-0.003273	0.05	0.004286
0.17305	1.883869	1.921964	-0.038095	0.05	0.580505
0.17378	1.879674	1.917957	-0.038283	0.05	0.586243
0.17451	1.864583	1.913743	-0.04916	0.05	0.966668
0.17523	1.875232	1.909384	-0.034152	0.05	0.466554
0.17596	1.890063	1.904761	-0.014699	0.05	0.086421
0.17669	1.889798	1.899934	-0.010136	0.05	0.041095
0.17741	1.903881	1.894972	0.008909	0.05	0.031748
0.17814	1.900599	1.889739	0.01086	0.05	0.047179
0.17887	1.889333	1.884303	0.005031	0.05	0.010123
0.17959	1.881666	1.878743	0.002923	0.05	0.003418
0.18032	1.86122	1.872907	-0.011687	0.05	0.054634
0.18105	1.83937	1.86687	-0.0275	0.05	0.302499
0.18177	1.830355	1.86072	-0.030365	0.05	0.368806
0.1825	1.834247	1.854287	-0.02004	0.05	0.160642
0.18322	1.833508	1.847749	-0.014241	0.05	0.081122
0.18395	1.849634	1.840924	0.00871	0.05	0.030346
0.18468	1.833955	1.833904	5.1E-5	0.05	1E-6
0.1854	1.810367	1.826789	-0.016422	0.05	0.107867
0.18613	1.816887	1.819383	-0.002496	0.05	0.002491
0.18686	1.828574	1.811784	0.01679	0.05	0.112765
0.18758	1.79404	1.804102	-0.010062	0.05	0.040494
0.18831	1.784663	1.796124	-0.011462	0.05	0.052547
0.18904	1.773258	1.787957	-0.0147	0.05	0.08643
0.18976	1.802409	1.779718	0.02269	0.05	0.205938
0.19049	1.805534	1.77118	0.034354	0.05	0.472091
0.19122	1.780605	1.762456	0.018148	0.05	0.131743
0.19194	1.753119	1.753672	-5.53E-4	0.05	1.22E-4
0.19267	1.731997	1.744585	-0.012588	0.05	0.063379
0.19339	1.733049	1.735445	-0.002395	0.05	0.002295
0.19412	1.759392	1.725999	0.033392	0.05	0.446023
0.19485	1.744547	1.716376	0.028172	0.05	0.317455
0.19557	1.72645	1.706711	0.01974	0.05	0.155862
0.1963	1.693386	1.696738	-0.003351	0.05	0.004493
0.19703	1.691266	1.686591	0.004675	0.05	0.008741
0.19775	1.697955	1.676416	0.021539	0.05	0.185572
0.19848	1.703006	1.665929	0.037076	0.05	0.549865
0.1992	1.678616	1.655421	0.023195	0.05	0.215201
0.19993	1.65989	1.644602	0.015288	0.05	0.093492
0.20066	1.606744	1.633617	-0.026873	0.05	0.288866
0.20138	1.593624	1.622623	-0.028999	0.05	0.336375
0.20211	1.584577	1.611315	-0.026738	0.05	0.285967
0.20283	1.615561	1.600005	0.015556	0.05	0.096791
0.20356	1.624526	1.588382	0.036145	0.05	0.522577
0.20429	1.628749	1.576602	0.052148	0.05	1.087749
0.20501	1.62454	1.564832	0.059708	0.05	1.426041
0.20574	1.590776	1.552747	0.038029	0.05	0.578481
0.20647	1.558094	1.540512	0.017582	0.05	0.123649
0.20719	1.544627	1.528299	0.016328	0.05	0.106641
0.20792	1.484631	1.51577	-0.031139	0.05	0.387864
0.20865	1.480243	1.503097	-0.022854	0.05	0.208925
0.20937	1.437919	1.490458	-0.052539	0.05	1.104143
0.2101	1.423435	1.477504	-0.054069	0.05	1.169363
0.21082	1.434747	1.464592	-0.029845	0.05	0.356288
0.21155	1.446505	1.451364	-0.004859	0.05	0.009445
0.21228	1.468452	1.438003	0.030449	0.05	0.370867
0.213	1.432196	1.424695	0.007501	0.05	0.022503
0.21373	1.401693	1.411073	-0.00938	0.05	0.035194
0.21445	1.424763	1.397513	0.02725	0.05	0.297025
0.21518	1.400205	1.38364	0.016565	0.05	0.109765
0.21591	1.344575	1.369643	-0.025069	0.05	0.251376
0.21663	1.321958	1.35572	-0.033762	0.05	0.45594
0.21736	1.294538	1.341485	-0.046947	0.05	0.881606
0.21808	1.240231	1.327331	-0.0871	0.05	3.03459
0.21881	1.264454	1.312867	-0.048413	0.05	0.937521
0.21954	1.305544	1.298291	0.007253	0.05	0.021043
0.22026	1.312254	1.283807	0.028447	0.05	0.323692
0.22099	1.284848	1.269016	0.015833	0.05	0.100271
0.22171	1.266623	1.254324	0.012299	0.05	0.060508
0.22244	1.236459	1.239327	-0.002868	0.05	0.00329
0.22317	1.237002	1.224229	0.012773	0.05	0.06526
0.22389	1.254659	1.209243	0.045416	0.05	0.825049
0.22462	1.224795	1.193954	0.030841	0.05	0.380477
0.22534	1.187038	1.178783	0.008254	0.05	0.027253
0.22607	1.155743	1.163312	-0.00757	0.05	0.022919
0.2268	1.1545	1.147754	0.006747	0.05	0.018207
0.22752	1.135698	1.132324	0.003374	0.05	0.004554
0.22825	1.06425	1.116598	-0.052348	0.05	1.096134
0.22897	1.102989	1.101009	0.00198	0.05	0.001568
0.2297	1.069237	1.085126	-0.015889	0.05	0.10098
0.23043	1.0626	1.069167	-0.006567	0.05	0.01725
0.23115	0.998065	1.053356	-0.055291	0.05	1.222856
0.23188	0.933668	1.037256	-0.103587	0.05	4.292143
0.2326	1.019643	1.021309	-0.001666	0.05	0.00111
0.23333	1.063329	1.005077	0.058252	0.05	1.357337
0.23406	0.99634	0.988782	0.007558	0.05	0.02285
0.23478	0.884381	0.972651	-0.08827	0.05	3.116664
0.23551	0.849681	0.95624	-0.106558	0.05	4.541854
