0.21741	1.301865	1.340506	-0.038641	0.05	0.597238
0.21845	1.299271	1.320014	-0.020743	0.05	0.172104
0.21948	1.291364	1.299493	-0.008129	0.05	0.026432
0.22052	1.285883	1.278551	0.007331	0.05	0.0215
0.22155	1.25485	1.257598	-0.002748	0.05	0.00302
0.22259	1.214474	1.236233	-0.021759	0.05	0.189378
0.22362	1.210824	1.214874	-0.00405	0.05	0.006561
0.22466	1.219213	1.193114	0.0261	0.05	0.272482
0.22569	1.191847	1.171377	0.02047	0.05	0.167615
0.22673	1.157462	1.149249	0.008213	0.05	0.02698
0.22776	1.159841	1.127163	0.032678	0.05	0.427148
0.22879	1.129192	1.104914	0.024279	0.05	0.235785
0.22983	1.09592	1.082289	0.013631	0.05	0.074322
0.23086	1.081483	1.059733	0.02175	0.05	0.189226
0.2319	1.057391	1.036814	0.020578	0.05	0.169377
0.23293	1.045823	1.013979	0.031844	0.05	0.405613
0.23396	1.013488	0.991018	0.02247	0.05	0.201965
0.235	0.96648	0.967711	-0.001231	0.05	6.06E-4
0.23603	0.952479	0.944516	0.007963	0.05	0.025366
0.23707	0.930274	0.920988	0.009286	0.05	0.03449
0.2381	0.908625	0.897588	0.011036	0.05	0.04872
0.23913	0.866145	0.874098	-0.007953	0.05	0.025298
0.24017	0.835533	0.850295	-0.014762	0.05	0.087168
0.2412	0.839193	0.826646	0.012548	0.05	0.062979
0.24223	0.827335	0.802928	0.024407	0.05	0.238285
0.24327	0.796179	0.778918	0.017261	0.05	0.119182
0.2443	0.741625	0.755085	-0.013461	0.05	0.072478
0.24534	0.715155	0.730975	-0.015821	0.05	0.100116
0.24637	0.669471	0.707058	-0.037587	0.05	0.565125
0.2474	0.63244	0.683111	-0.050671	0.05	1.027013
0.24843	0.615394	0.65914	-0.043746	0.05	0.765487
0.24947	0.585671	0.63492	-0.049249	0.05	0.970198
0.2505	0.542173	0.610925	-0.068752	0.05	1.890718
0.25153	0.528482	0.586929	-0.058447	0.05	1.366422
0.25257	0.523456	0.562706	-0.03925	0.05	0.616235
0.2536	0.51678	0.53873	-0.021951	0.05	0.192735
0.25463	0.493576	0.514776	-0.0212	0.05	0.17978
0.25567	0.462809	0.490618	-0.027809	0.05	0.309341
0.2567	0.455881	0.466728	-0.010848	0.05	0.047068
0.25773	0.447227	0.442882	0.004345	0.05	0.007551
0.25876	0.41009	0.419086	-0.008996	0.05	0.032371
0.2598	0.383112	0.395118	-0.012006	0.05	0.057655
0.26083	0.361613	0.371445	-0.009832	0.05	0.038669
0.26186	0.308883	0.347844	-0.038962	0.05	0.607207
0.26289	0.266389	0.324323	-0.057934	0.05	1.342541
0.26393	0.284092	0.300661	-0.016569	0.05	0.109812
0.26496	0.263082	0.27732	-0.014238	0.05	0.081087
0.26599	0.252778	0.254079	-0.001301	0.05	6.77E-4
0.26702	0.225145	0.230945	-0.0058	0.05	0.013457
0.26806	0.198159	0.207702	-0.009543	0.05	0.036431
0.26909	0.174201	0.184805	-0.010603	0.05	0.044971
0.27012	0.15482	0.162034	-0.007214	0.05	0.020819
0.27115	0.122987	0.139398	-0.016411	0.05	0.107729
0.27218	0.133052	0.116903	0.016149	0.05	0.104311
0.27322	0.198456	0.094339	0.104117	0.05	4.336145
0.27425	0.234589	0.072146	0.162444	0.05	10.555178
0.27528	0.209008	0.050113	0.158895	0.05	10.098998
0.27631	0.13842	0.028247	0.110173	0.05	4.855273
0.27734	0.07714	0.006553	0.070587	0.05	1.992997
0.27838	0.051298	0.015169	0.036128	0.05	0.522107
0.27941	-0.094596	0.036497	-0.131093	0.05	6.874171
0.28044	-0.147096	0.057634	-0.20473	0.05	16.76575
0.28147	-0.167138	0.078574	-0.245712	0.05	24.149819
0.2825	-0.069743	0.099311	-0.169054	0.05	11.431724
0.28353	0.169938	0.11984	0.050098	0.05	1.003932
0.28457	0.219005	0.140351	0.078654	0.05	2.474555
0.2856	0.24218	0.160444	0.081736	0.05	2.672287
0.28663	0.233414	0.180313	0.053101	0.05	1.127897
0.28766	0.214518	0.19995	0.014568	0.05	0.084893
0.28869	0.238127	0.219352	0.018775	0.05	0.141002
0.28972	0.273637	0.238513	0.035124	0.05	0.493466
0.29075	0.28537	0.257428	0.027942	0.05	0.312296
0.29178	0.293534	0.276093	0.017441	0.05	0.121673
0.29282	0.315848	0.294679	0.021168	0.05	0.179242
0.29385	0.337691	0.312825	0.024866	0.05	0.247332
0.29488	0.35013	0.330705	0.019425	0.05	0.15093
0.29591	0.365157	0.348316	0.016841	0.05	0.113445
0.29694	0.384338	0.365653	0.018684	0.05	0.139641
0.29797	0.411574	0.382712	0.028862	0.05	0.333195
0.299	0.433801	0.399488	0.034313	0.05	0.470947
0.30003	0.453251	0.415978	0.037273	0.05	0.555725
0.30106	0.467397	0.432177	0.03522	0.05	0.496182
0.30209	0.482627	0.448082	0.034545	0.05	0.477344
0.30312	0.483997	0.463688	0.020309	0.05	0.164977
0.30415	0.487624	0.478993	0.008631	0.05	0.029798
0.30519	0.512666	0.494137	0.018529	0.05	0.137327
0.30622	0.538362	0.508825	0.029537	0.05	0.34897
0.30725	0.547808	0.523201	0.024607	0.05	0.2422
0.30828	0.567881	0.537262	0.030619	0.05	0.375006
0.30931	0.584957	0.551006	0.033951	0.05	0.461074
0.31034	0.601146	0.564428	0.036718	0.05	0.539278
0.31137	0.61867	0.577527	0.041143	0.05	0.677092
0.3124	0.630943	0.5903	0.040643	0.05	0.660731
0.31343	0.651474	0.602744	0.04873	0.05	0.949832
0.31446	0.675334	0.614857	0.060477	0.05	1.463008
0.31549	0.68992	0.626637	0.063283	0.05	1.601919
0.31652	0.70074	0.638081	0.06266	0.05	1.570497
0.31755	0.70919	0.649187	0.060003	0.05	1.440138
0.31858	0.719427	0.659955	0.059472	0.05	1.414774
0.31961	0.73087	0.670381	0.060489	0.05	1.463557
0.32064	0.749521	0.680465	0.069055	0.05	1.907457
0.32167	0.762754	0.690205	0.072549	0.05	2.10535
0.3227	0.776643	0.699599	0.077044	0.05	2.374309
0.32373	0.792135	0.708647	0.083488	0.05	2.788125
0.32476	0.796946	0.717346	0.079599	0.05	2.534426
0.32579	0.800462	0.725697	0.074765	0.05	2.235931
0.32682	0.805512	0.733699	0.071813	0.05	2.062847
0.32785	0.812304	0.74135	0.070955	0.05	2.013826
0.32888	0.819407	0.74865	0.070757	0.05	2.002613
0.32991	0.824217	0.755599	0.068619	0.05	1.883418
0.33094	0.839522	0.762196	0.077326	0.05	2.391732
0.33197	0.846358	0.768441	0.077917	0.05	2.428436
0.333	0.858891	0.774334	0.084557	0.05	2.859938
0.33402	0.863232	0.779824	0.083408	0.05	2.78279
0.33505	0.863305	0.785017	0.078289	0.05	2.451662
0.33608	0.873803	0.789858	0.083945	0.05	2.818709
0.33711	0.872265	0.794349	0.077916	0.05	2.428373
0.33814	0.858416	0.798489	0.059927	0.05	1.436495
0.33917	0.871466	0.802279	0.069187	0.05	1.914744
0.3402	0.875447	0.805721	0.069726	0.05	1.944682
0.34123	0.869787	0.808814	0.060973	0.05	1.487073
0.34226	0.861403	0.81156	0.049843	0.05	0.993713
0.34329	0.854506	0.813961	0.040545	0.05	0.657567
0.34432	0.853376	0.816017	0.037359	0.05	0.558292
0.34535	0.855451	0.817729	0.037722	0.05	0.569167
0.34637	0.839472	0.819088	0.020384	0.05	0.166197
0.3474	0.824876	0.820123	0.004753	0.05	0.009037
0.34843	0.825485	0.820818	0.004667	0.05	0.008711
0.34946	0.819699	0.821178	-0.001479	0.05	8.75E-4
0.35049	0.809445	0.821203	-0.011758	0.05	0.055297
0.35152	0.808672	0.820895	-0.012223	0.05	0.05976
0.35255	0.812777	0.820257	-0.00748	0.05	0.022378
0.35358	0.813021	0.819291	-0.006271	0.05	0.015728
0.3546	0.81392	0.818014	-0.004094	0.05	0.006703
0.35563	0.814226	0.816403	-0.002177	0.05	0.001895
0.35666	0.795165	0.814471	-0.019306	0.05	0.149096
0.35769	0.778754	0.812222	-0.033468	0.05	0.448034
0.35872	0.772214	0.809657	-0.037443	0.05	0.560805
0.35975	0.767198	0.806781	-0.039583	0.05	0.62673
0.36077	0.765217	0.803629	-0.038411	0.05	0.590168
0.3618	0.7658	0.80014	-0.034341	0.05	0.471714
0.36283	0.759147	0.79635	-0.037203	0.05	0.553633
0.36386	0.750395	0.79226	-0.041865	0.05	0.701078
0.36489	0.741809	0.787874	-0.046065	0.05	0.848795
0.36592	0.733392	0.783196	-0.049803	0.05	0.992139
0.36694	0.718761	0.778278	-0.059517	0.05	1.416896
0.36797	0.700165	0.773028	-0.072863	0.05	2.123602
0.369	0.687079	0.767497	-0.080418	0.05	2.586815
0.37003	0.671552	0.761688	-0.090136	0.05	3.249812
0.37106	0.673754	0.755606	-0.081852	0.05	2.679901
0.37208	0.683088	0.749317	-0.066229	0.05	1.75449
0.37311	0.672489	0.742702	-0.070212	0.05	1.971903
