z lipid2 substrate bME protein lipid1 headgroup2 headgroup2_2 headgroup2_3 normarea tetherg headgroup1_3 headgroup1_2 defect_hg methyl1 tether defect_hc methyl2 headgroup1 summol water waterperc
64.0 6.529365 0.0 0.0 1.71716 0.000937 16.912944 15.32141 0.0 72.518047 0.0 0.0 0.0 0.012487 0.004314 0.0 0.005269 0.013821 0.0 40.517707 32.00034 0.441274156211
64.5 4.14725 0.0 0.0 1.713729 0.000542 17.478698 15.714417 0.0 72.518047 0.0 0.0 0.0 0.012478 0.002644 0.0 0.003347 0.008839 0.0 39.081944 33.436103 0.461072855423
65.0 2.508533 0.0 0.0 1.706694 0.000309 17.734574 15.826218 0.0 72.518047 0.0 0.0 0.0 0.012459 0.001596 0.0 0.002025 0.005571 0.0 37.797979 34.720068 0.478778310177
65.5 1.443488 0.0 0.0 1.696246 0.000174 17.701109 15.657753 0.0 72.518047 0.0 0.0 0.0 0.012421 0.00095 0.0 0.001165 0.003459 0.0 36.516765 36.001282 0.496445829546
66.0 0.789517 0.0 0.0 1.682572 9.6e-05 17.407272 15.207723 0.0 72.518047 0.0 0.0 0.0 0.012353 0.000557 0.0 0.000638 0.002116 0.0 35.102844 37.415203 0.515943334767
66.5 0.410141 0.0 0.0 1.665862 5.3e-05 16.883568 14.475908 0.0 72.518047 0.0 0.0 0.0 0.012237 0.000322 0.0 0.000331 0.001276 0.0 33.449698 39.068349 0.538739674001
67.0 0.202221 0.0 0.0 1.646304 2.8e-05 16.156637 13.470668 0.0 72.518047 0.0 0.0 0.0 0.012048 0.000183 0.0 0.000164 0.000758 0.0 31.489011 41.029036 0.565776902403
67.5 0.094572 0.0 0.0 1.624087 1.5e-05 15.246868 12.217526 0.0 72.518047 0.0 0.0 0.0 0.011758 0.000103 0.0 7.7e-05 0.000444 0.0 29.19545 43.322597 0.597404353705
68.0 0.041923 0.0 0.0 1.599401 8e-06 14.169856 10.765038 0.0 72.518047 0.0 0.0 0.0 0.011337 5.7e-05 0.0 3.4e-05 0.000256 0.0 26.58791 45.930137 0.633361472076
68.5 0.017603 0.0 0.0 1.572434 4e-06 12.941205 9.184894 0.0 72.518047 0.0 0.0 0.0 0.010761 3.1e-05 0.0 1.4e-05 0.000145 0.0 23.727091 48.790956 0.672811224494
69.0 0.006995 0.0 0.0 1.543375 2e-06 11.582863 7.56521 0.0 72.518047 0.0 0.0 0.0 0.010015 1.7e-05 0.0 6e-06 8.1e-05 0.0 20.708564 51.809483 0.714435718325
69.5 0.002627 0.0 0.0 1.512413 1e-06 10.128355 5.998388 0.0 72.518047 0.0 0.0 0.0 0.009103 9e-06 0.0 2e-06 4.5e-05 0.0 17.650943 54.867104 0.756599305549
70.0 0.000931 0.0 0.0 1.479737 1e-06 8.62461 4.566979 0.0 72.518047 0.0 0.0 0.0 0.008049 5e-06 0.0 1e-06 2.4e-05 0.0 14.680337 57.83771 0.797562984563
70.5 0.00031 0.0 0.0 1.445536 0.0 7.129222 3.331628 0.0 72.518047 0.0 0.0 0.0 0.006899 2e-06 0.0 0.0 1.3e-05 0.0 11.91361 60.604437 0.83571523927
71.0 9.6e-05 0.0 0.0 1.409999 0.0 5.703684 2.324342 0.0 72.518047 0.0 0.0 0.0 0.005712 1e-06 0.0 0.0 7e-06 0.0 9.443841 63.074206 0.869772540896
71.5 2.8e-05 0.0 0.0 1.373314 0.0 4.404541 1.548319 0.0 72.518047 0.0 0.0 0.0 0.004555 1e-06 0.0 0.0 4e-06 0.0 7.330762 65.187285 0.898911204821
72.0 7e-06 0.0 0.0 1.335671 0.0 3.275072 0.983425 0.0 72.518047 0.0 0.0 0.0 0.00349 0.0 0.0 0.0 2e-06 0.0 5.597667 66.92038 0.922810014451
72.5 1e-06 0.0 0.0 1.297259 0.0 2.339793 0.59489 0.0 72.518047 0.0 0.0 0.0 0.002562 0.0 0.0 0.0 1e-06 0.0 4.234506 68.283541 0.941607555978
73.0 0.0 0.0 0.0 1.258266 0.0 1.603027 0.342385 0.0 72.518047 0.0 0.0 0.0 0.0018 0.0 0.0 0.0 0.0 0.0 3.205478 69.312569 0.955797513411
73.5 -0.0 0.0 0.0 1.218882 0.0 1.051425 0.18733 0.0 72.518047 0.0 0.0 0.0 0.001207 0.0 0.0 0.0 0.0 0.0 2.458844 70.059203 0.966093350528
74.0 -0.0 0.0 0.0 1.179294 0.0 0.659239 0.097365 0.0 72.518047 0.0 0.0 0.0 0.000772 0.0 0.0 0.0 0.0 0.0 1.93667 70.581377 0.973293958123
74.5 -0.0 0.0 0.0 1.139693 0.0 0.394605 0.048043 0.0 72.518047 0.0 0.0 0.0 0.000471 0.0 0.0 0.0 0.0 0.0 1.582812 70.935235 0.978173543477
75.0 -0.0 0.0 0.0 1.100267 0.0 0.225232 0.022493 0.0 72.518047 0.0 0.0 0.0 0.000273 0.0 0.0 0.0 0.0 0.0 1.348265 71.169782 0.981407869409
75.5 -0.0 0.0 0.0 1.061205 0.0 0.122462 0.009988 0.0 72.518047 0.0 0.0 0.0 0.00015 0.0 0.0 0.0 0.0 0.0 1.193805 71.324242 0.983537821971
76.0 -0.0 0.0 0.0 1.022696 0.0 0.063369 0.004205 0.0 72.518047 0.0 0.0 0.0 7.9e-05 0.0 0.0 0.0 0.0 0.0 1.090349 71.427698 0.984964446161
76.5 -0.0 0.0 0.0 0.984929 0.0 0.031182 0.001678 0.0 72.518047 0.0 0.0 0.0 3.9e-05 0.0 0.0 0.0 0.0 0.0 1.017828 71.500219 0.985964486881
77.0 -0.0 0.0 0.0 0.948093 0.0 0.014581 0.000634 0.0 72.518047 0.0 0.0 0.0 1.8e-05 0.0 0.0 0.0 0.0 0.0 0.963326 71.554721 0.986716051523
77.5 -0.0 0.0 0.0 0.912376 0.0 0.006475 0.000227 0.0 72.518047 0.0 0.0 0.0 8e-06 0.0 0.0 0.0 0.0 0.0 0.919086 71.598961 0.987326106562
78.0 -0.0 0.0 0.0 0.877968 0.0 0.002729 7.7e-05 0.0 72.518047 0.0 0.0 0.0 4e-06 0.0 0.0 0.0 0.0 0.0 0.880778 71.637269 0.987854361274
78.5 -0.0 0.0 0.0 0.845057 0.0 0.001091 2.5e-05 0.0 72.518047 0.0 0.0 0.0 1e-06 0.0 0.0 0.0 0.0 0.0 0.846174 71.671873 0.988331539044
79.0 -0.0 0.0 0.0 0.813833 0.0 0.000414 8e-06 0.0 72.518047 0.0 0.0 0.0 1e-06 0.0 0.0 0.0 0.0 0.0 0.814256 71.703791 0.988771677759
79.5 -0.0 0.0 0.0 0.784484 0.0 0.000149 2e-06 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.784635 71.733412 0.9891801416
80.0 -0.0 0.0 0.0 0.7572 0.0 5.1e-05 1e-06 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.757252 71.760795 0.989557744157
80.5 -0.0 0.0 0.0 0.732168 0.0 1.6e-05 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.732184 71.785863 0.989903423626
81.0 -0.0 0.0 0.0 0.709579 0.0 5e-06 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.709584 71.808463 0.990215070188
81.5 -0.0 0.0 0.0 0.689621 0.0 1e-06 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.689622 71.828425 0.990490339598
82.0 -0.0 0.0 0.0 0.672482 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.672482 71.845565 0.990726694556
82.5 -0.0 0.0 0.0 0.658353 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.658353 71.859694 0.990921528816
83.0 -0.0 0.0 0.0 0.647421 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.647421 71.870626 0.991072277498
83.5 -0.0 0.0 0.0 0.639876 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.639876 71.878171 0.991176320565
84.0 0.0 0.0 0.0 0.635907 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.635907 71.88214 0.991231051768
84.5 0.0 0.0 0.0 0.635411 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.635411 71.882636 0.991237891445
85.0 0.0 0.0 0.0 0.636303 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.636303 71.881744 0.991225591059
85.5 0.0 0.0 0.0 0.638105 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.638105 71.879942 0.991200742072
86.0 0.0 0.0 0.0 0.640777 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.640777 71.87727 0.991163896071
86.5 0.0 0.0 0.0 0.644281 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.644281 71.873766 0.991115577065
87.0 0.0 0.0 0.0 0.648581 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.648581 71.869466 0.99105628148
87.5 0.0 0.0 0.0 0.653636 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.653636 71.864411 0.990986574694
88.0 0.0 0.0 0.0 0.65941 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.65941 71.858637 0.990906953134
88.5 0.0 0.0 0.0 0.665864 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.665864 71.852183 0.990817954598
89.0 0.0 0.0 0.0 0.67296 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.67296 71.845087 0.990720103094
89.5 0.0 0.0 0.0 0.680659 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.680659 71.837388 0.990613936418
90.0 0.0 0.0 0.0 0.688924 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.688924 71.829123 0.990499964788
90.5 0.0 0.0 0.0 0.697717 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.697717 71.82033 0.990378712212
91.0 0.0 0.0 0.0 0.706999 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.706999 71.811048 0.990250716487
91.5 0.0 0.0 0.0 0.716733 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.716733 71.801314 0.990116487831
92.0 0.0 0.0 0.0 0.726879 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.726879 71.791168 0.98997657783
92.5 0.0 0.0 0.0 0.737401 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.737401 71.780646 0.989831482913
93.0 0.0 0.0 0.0 0.748259 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.748259 71.769788 0.989681754667
93.5 0.0 0.0 0.0 0.759416 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.759416 71.758631 0.989527903309
94.0 0.0 0.0 0.0 0.770833 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.770833 71.747214 0.989370466637
94.5 0.0 0.0 0.0 0.782473 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.782473 71.735574 0.989209954868
95.0 0.0 0.0 0.0 0.794297 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.794297 71.72375 0.9890469058
95.5 0.0 0.0 0.0 0.806267 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.806267 71.71178 0.98888184344
96.0 0.0 0.0 0.0 0.818345 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.818345 71.699702 0.988715291795
96.5 0.0 0.0 0.0 0.830493 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.830493 71.687554 0.988547774873
97.0 0.0 0.0 0.0 0.842672 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.842672 71.675375 0.988379830472
97.5 0.0 0.0 0.0 0.854845 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.854845 71.663202 0.988211968808
98.0 0.0 0.0 0.0 0.866974 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.866974 71.651073 0.98804471389
98.5 0.0 0.0 0.0 0.87902 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.87902 71.639027 0.987878603515
99.0 0.0 0.0 0.0 0.890944 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.890944 71.627103 0.98771417548
99.5 0.0 0.0 0.0 0.90271 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.90271 71.615337 0.987551926212
100.0 0.0 0.0 0.0 0.914279 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.914279 71.603768 0.98739239351
100.5 0.0 0.0 0.0 0.925612 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.925612 71.592435 0.98723611517
101.0 0.0 0.0 0.0 0.936672 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.936672 71.581375 0.98708360141
101.5 0.0 0.0 0.0 0.94742 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.94742 71.570627 0.986935390028
102.0 0.0 0.0 0.0 0.957818 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.957818 71.560229 0.98679200503
102.5 0.0 0.0 0.0 0.967829 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.967829 71.550218 0.986653956635
103.0 0.0 0.0 0.0 0.977413 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.977413 71.540634 0.98652179643
103.5 0.0 0.0 0.0 0.986533 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.986533 71.531514 0.986396034631
104.0 0.0 0.0 0.0 0.995151 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.995151 71.522896 0.986277195248
104.5 0.0 0.0 0.0 1.003229 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.003229 71.514818 0.986165802286
105.0 0.0 0.0 0.0 1.010728 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.010728 71.507319 0.986062393545
105.5 0.0 0.0 0.0 1.01761 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.01761 71.500437 0.98596749303
106.0 0.0 0.0 0.0 1.023837 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.023837 71.49421 0.985881624749
106.5 0.0 0.0 0.0 1.029372 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.029372 71.488675 0.985805298921
107.0 0.0 0.0 0.0 1.034175 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.034175 71.483872 0.985739067132
107.5 0.0 0.0 0.0 1.038209 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.038209 71.479838 0.9856834396
108.0 0.0 0.0 0.0 1.041435 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.041435 71.476612 0.985638954121
108.5 0.0 0.0 0.0 1.043816 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.043816 71.474231 0.985606120915
109.0 0.0 0.0 0.0 1.045313 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.045313 71.472734 0.985585477778
109.5 0.0 0.0 0.0 1.045888 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.045888 71.472159 0.985577548717
110.0 0.0 0.0 0.0 1.045503 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.045503 71.472544 0.98558285774
110.5 0.0 0.0 0.0 1.04412 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.04412 71.473927 0.985601928855
111.0 0.0 0.0 0.0 1.0417 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0417 71.476347 0.985635299859
111.5 0.0 0.0 0.0 1.038207 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.038207 71.47984 0.985683467179
112.0 0.0 0.0 0.0 1.0336 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0336 71.484447 0.985746996193
112.5 0.0 0.0 0.0 1.027843 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.027843 71.490204 0.985826383328
113.0 0.0 0.0 0.0 1.020897 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.020897 71.49715 0.985922166382
113.5 0.0 0.0 0.0 1.012483 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.012483 71.505564 0.986038192672
114.0 0.0 0.0 0.0 1.001351 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.001351 71.516696 0.986191699288
114.5 0.0 0.0 0.0 0.987495 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.987495 71.530552 0.986382768968
115.0 0.0 0.0 0.0 0.97111 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.97111 71.546937 0.986608712725
115.5 0.0 0.0 0.0 0.952394 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.952394 71.565653 0.986866800205
116.0 0.0 0.0 0.0 0.931543 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.931543 71.586504 0.987154328632
116.5 0.0 0.0 0.0 0.908754 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.908754 71.609293 0.987468581442
117.0 0.0 0.0 0.0 0.884224 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.884224 71.633823 0.987806842068
117.5 0.0 0.0 0.0 0.85815 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.85815 71.659897 0.988166393946
118.0 0.0 0.0 0.0 0.830729 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.830729 71.687318 0.988544520511
118.5 0.0 0.0 0.0 0.802156 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.802156 71.715891 0.988938532777
119.0 0.0 0.0 0.0 0.77263 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.77263 71.745417 0.989345686599
119.5 0.0 0.0 0.0 0.742347 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.742347 71.7757 0.989763279201
120.0 0.0 0.0 0.0 0.711503 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.711503 71.806544 0.99018860781
120.5 0.0 0.0 0.0 0.680295 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.680295 71.837752 0.990618955858
121.0 0.0 0.0 0.0 0.64892 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.64892 71.869127 0.991051606781
121.5 0.0 0.0 0.0 0.617576 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.617576 71.900471 0.991483830225
122.0 0.0 0.0 0.0 0.586458 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.586458 71.931589 0.991912937203
122.5 0.0 0.0 0.0 0.555763 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.555763 71.962284 0.99233621115
123.0 0.0 0.0 0.0 0.525689 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.525689 71.992358 0.992750921712
123.5 0.0 0.0 0.0 0.496431 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.496431 72.021616 0.993154379902
124.0 0.0 0.0 0.0 0.468187 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.468187 72.04986 0.993543855366
124.5 0.0 0.0 0.0 0.441154 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.441154 72.076893 0.993916631539
125.0 0.0 0.0 0.0 0.415528 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.415528 72.102519 0.994270005644
125.5 0.0 0.0 0.0 0.391506 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.391506 72.126541 0.994601261118
126.0 0.0 0.0 0.0 0.369284 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.369284 72.148763 0.994907695184
126.5 0.0 0.0 0.0 0.349061 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.349061 72.168986 0.995186563698
127.0 0.0 0.0 0.0 0.331031 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.331031 72.187016 0.995435191463
127.5 0.0 0.0 0.0 0.315393 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.315393 72.202654 0.995650834336
128.0 0.0 0.0 0.0 0.302343 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.302343 72.215704 0.995830789541
128.5 0.0 0.0 0.0 0.292077 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.292077 72.22597 0.995972354302
129.0 0.0 0.0 0.0 0.284793 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.284793 72.233254 0.996072798265
129.5 0.0 0.0 0.0 0.280474 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.280474 72.237573 0.996132355853
130.0 0.0 0.0 0.0 0.277016 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.277016 72.241031 0.996180040535
130.5 0.0 0.0 0.0 0.27382 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.27382 72.244227 0.996224112323
131.0 0.0 0.0 0.0 0.270876 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.270876 72.247171 0.996264709114
131.5 0.0 0.0 0.0 0.26817 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.26817 72.249877 0.996302023964
132.0 0.0 0.0 0.0 0.265691 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.265691 72.252356 0.996336208558
132.5 0.0 0.0 0.0 0.263426 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.263426 72.254621 0.996367442162
133.0 0.0 0.0 0.0 0.261363 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.261363 72.256684 0.996395890253
133.5 0.0 0.0 0.0 0.25949 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25949 72.258557 0.996421718307
134.0 0.0 0.0 0.0 0.257794 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.257794 72.260253 0.996445105589
134.5 0.0 0.0 0.0 0.256263 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.256263 72.261784 0.996466217575
135.0 0.0 0.0 0.0 0.254885 0.0 0.0 0.0 0.0 72.518047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.254885 72.263162 0.996485219741
