# x	 y	 dy	 fy
1.150000000000000050e-01 1.709999999999999964e+00 1.000000000000000021e-02 1.453788972470869023e+00
1.160000000000000059e-01 1.723200000000000065e+00 1.000000000000000021e-02 1.464425642926813431e+00
1.170000000000000068e-01 1.736199999999999966e+00 1.000000000000000021e-02 1.475062313382757839e+00
1.179999999999999938e-01 1.748899999999999899e+00 1.000000000000000021e-02 1.485698983838702025e+00
1.189999999999999947e-01 1.761200000000000099e+00 1.000000000000000021e-02 1.496335654294646433e+00
1.199999999999999956e-01 1.773300000000000098e+00 1.000000000000000021e-02 1.506084276478390827e+00
1.209999999999999964e-01 1.784999999999999920e+00 1.000000000000000021e-02 1.515340597838177761e+00
1.219999999999999973e-01 1.796300000000000008e+00 1.000000000000000021e-02 1.524596919197964917e+00
1.229999999999999982e-01 1.807399999999999896e+00 1.000000000000000021e-02 1.533853240557751851e+00
1.239999999999999991e-01 1.818100000000000049e+00 1.000000000000000021e-02 1.543109561917538786e+00
1.250000000000000000e-01 1.828400000000000025e+00 1.000000000000000021e-02 1.552365883277325942e+00
1.260000000000000009e-01 1.838400000000000034e+00 1.000000000000000021e-02 1.561144003705413619e+00
1.270000000000000018e-01 1.848000000000000087e+00 1.000000000000000021e-02 1.569077213860385678e+00
1.280000000000000027e-01 1.857299999999999951e+00 1.000000000000000021e-02 1.577010424015357515e+00
1.290000000000000036e-01 1.866200000000000081e+00 1.000000000000000021e-02 1.584943634170329574e+00
1.300000000000000044e-01 1.874800000000000022e+00 1.000000000000000021e-02 1.592876844325301411e+00
1.310000000000000053e-01 1.883000000000000007e+00 1.000000000000000021e-02 1.600810054480273470e+00
1.320000000000000062e-01 1.890800000000000036e+00 1.000000000000000021e-02 1.608640889087156856e+00
1.330000000000000071e-01 1.898200000000000109e+00 1.000000000000000021e-02 1.615286237443724238e+00
1.340000000000000080e-01 1.905299999999999994e+00 1.000000000000000021e-02 1.621931585800291620e+00
1.350000000000000089e-01 1.911899999999999933e+00 1.000000000000000021e-02 1.628576934156859224e+00
1.360000000000000098e-01 1.918199999999999905e+00 1.000000000000000021e-02 1.635222282513426606e+00
1.370000000000000107e-01 1.924099999999999921e+00 1.000000000000000021e-02 1.641867630869993988e+00
1.380000000000000115e-01 1.929599999999999982e+00 1.000000000000000021e-02 1.648512979226561592e+00
1.390000000000000124e-01 1.934700000000000086e+00 1.000000000000000021e-02 1.654118034387768166e+00
1.400000000000000133e-01 1.939400000000000013e+00 1.000000000000000021e-02 1.659459044097604918e+00
1.409999999999999865e-01 1.943699999999999983e+00 1.000000000000000021e-02 1.664800053807441671e+00
1.419999999999999873e-01 1.947599999999999998e+00 1.000000000000000021e-02 1.670141063517278424e+00
1.429999999999999882e-01 1.951000000000000068e+00 1.000000000000000021e-02 1.675482073227115176e+00
1.439999999999999891e-01 1.954099999999999948e+00 1.000000000000000021e-02 1.680823082936951929e+00
1.449999999999999900e-01 1.956800000000000095e+00 1.000000000000000021e-02 1.685449376831025470e+00
1.459999999999999909e-01 1.959100000000000064e+00 1.000000000000000021e-02 1.689404297384734299e+00
1.469999999999999918e-01 1.960900000000000087e+00 1.000000000000000021e-02 1.693359217938443129e+00
1.479999999999999927e-01 1.962399999999999922e+00 1.000000000000000021e-02 1.697314138492151958e+00
1.489999999999999936e-01 1.963400000000000034e+00 1.000000000000000021e-02 1.701269059045860788e+00
1.499999999999999944e-01 1.963999999999999968e+00 1.000000000000000021e-02 1.705223979599569395e+00
1.509999999999999953e-01 1.964199999999999946e+00 1.000000000000000021e-02 1.708821615924280835e+00
1.519999999999999962e-01 1.963999999999999968e+00 1.000000000000000021e-02 1.711247759285729364e+00
1.529999999999999971e-01 1.963400000000000034e+00 1.000000000000000021e-02 1.713673902647177893e+00
1.539999999999999980e-01 1.962299999999999933e+00 1.000000000000000021e-02 1.716100046008626423e+00
1.549999999999999989e-01 1.960900000000000087e+00 1.000000000000000021e-02 1.718526189370074952e+00
1.559999999999999998e-01 1.959000000000000075e+00 1.000000000000000021e-02 1.720952332731523482e+00
1.570000000000000007e-01 1.956700000000000106e+00 1.000000000000000021e-02 1.723378476092972011e+00
1.580000000000000016e-01 1.953999999999999959e+00 1.000000000000000021e-02 1.724175109302989339e+00
1.590000000000000024e-01 1.950800000000000090e+00 1.000000000000000021e-02 1.724889181232629021e+00
1.600000000000000033e-01 1.947300000000000031e+00 1.000000000000000021e-02 1.725603253162268702e+00
1.610000000000000042e-01 1.943300000000000027e+00 1.000000000000000021e-02 1.726317325091908383e+00
1.620000000000000051e-01 1.939000000000000057e+00 1.000000000000000021e-02 1.727031397021548065e+00
1.630000000000000060e-01 1.934199999999999919e+00 1.000000000000000021e-02 1.727745468951187524e+00
1.640000000000000069e-01 1.929000000000000048e+00 1.000000000000000021e-02 1.727183777561088984e+00
1.650000000000000078e-01 1.923399999999999999e+00 1.000000000000000021e-02 1.725993293178748944e+00
1.660000000000000087e-01 1.917399999999999993e+00 1.000000000000000021e-02 1.724802808796408682e+00
1.670000000000000095e-01 1.911000000000000032e+00 1.000000000000000021e-02 1.723612324414068420e+00
1.680000000000000104e-01 1.904099999999999904e+00 1.000000000000000021e-02 1.722421840031728157e+00
1.690000000000000113e-01 1.896900000000000031e+00 1.000000000000000021e-02 1.721231355649387895e+00
1.700000000000000122e-01 1.889299999999999979e+00 1.000000000000000021e-02 1.719237664490071094e+00
1.710000000000000131e-01 1.881299999999999972e+00 1.000000000000000021e-02 1.715976627946860456e+00
1.719999999999999862e-01 1.872900000000000009e+00 1.000000000000000021e-02 1.712715591403649817e+00
1.729999999999999871e-01 1.864000000000000101e+00 1.000000000000000021e-02 1.709454554860439179e+00
1.739999999999999880e-01 1.854800000000000004e+00 1.000000000000000021e-02 1.706193518317228319e+00
1.749999999999999889e-01 1.845299999999999940e+00 1.000000000000000021e-02 1.702932481774017681e+00
1.759999999999999898e-01 1.835299999999999931e+00 1.000000000000000021e-02 1.699440660420640459e+00
1.769999999999999907e-01 1.824899999999999967e+00 1.000000000000000021e-02 1.694002207397996118e+00
1.779999999999999916e-01 1.814200000000000035e+00 1.000000000000000021e-02 1.688563754375351778e+00
1.789999999999999925e-01 1.803099999999999925e+00 1.000000000000000021e-02 1.683125301352707437e+00
1.799999999999999933e-01 1.791600000000000081e+00 1.000000000000000021e-02 1.677686848330063096e+00
1.809999999999999942e-01 1.779700000000000060e+00 1.000000000000000021e-02 1.672248395307418756e+00
1.819999999999999951e-01 1.767500000000000071e+00 1.000000000000000021e-02 1.666809942284774415e+00
1.829999999999999960e-01 1.754899999999999904e+00 1.000000000000000021e-02 1.659557009283142204e+00
1.839999999999999969e-01 1.741999999999999993e+00 1.000000000000000021e-02 1.651916681200903847e+00
1.849999999999999978e-01 1.728699999999999903e+00 1.000000000000000021e-02 1.644276353118665268e+00
1.859999999999999987e-01 1.715100000000000069e+00 1.000000000000000021e-02 1.636636025036426689e+00
1.869999999999999996e-01 1.701100000000000056e+00 1.000000000000000021e-02 1.628995696954188332e+00
1.880000000000000004e-01 1.686700000000000088e+00 1.000000000000000021e-02 1.621355368871949754e+00
1.890000000000000013e-01 1.672099999999999920e+00 1.000000000000000021e-02 1.612558026044794923e+00
1.900000000000000022e-01 1.657100000000000017e+00 1.000000000000000021e-02 1.602783505587682900e+00
1.910000000000000031e-01 1.641799999999999926e+00 1.000000000000000021e-02 1.593008985130570654e+00
1.920000000000000040e-01 1.626100000000000101e+00 1.000000000000000021e-02 1.583234464673458630e+00
1.930000000000000049e-01 1.610100000000000087e+00 1.000000000000000021e-02 1.573459944216346384e+00
1.940000000000000058e-01 1.593900000000000095e+00 1.000000000000000021e-02 1.563685423759234361e+00
1.950000000000000067e-01 1.577299999999999924e+00 1.000000000000000021e-02 1.553395837667450374e+00
1.960000000000000075e-01 1.560400000000000009e+00 1.000000000000000021e-02 1.541641844375105874e+00
1.970000000000000084e-01 1.543199999999999905e+00 1.000000000000000021e-02 1.529887851082761596e+00
1.980000000000000093e-01 1.525700000000000056e+00 1.000000000000000021e-02 1.518133857790417096e+00
1.990000000000000102e-01 1.508000000000000007e+00 1.000000000000000021e-02 1.506379864498072596e+00
2.000000000000000111e-01 1.489900000000000002e+00 1.000000000000000021e-02 1.494625871205728318e+00
2.010000000000000120e-01 1.471600000000000019e+00 1.000000000000000021e-02 1.482871877913383818e+00
2.020000000000000129e-01 1.453000000000000069e+00 1.000000000000000021e-02 1.469400049962403143e+00
2.030000000000000138e-01 1.434199999999999919e+00 1.000000000000000021e-02 1.455890072402165059e+00
2.039999999999999869e-01 1.415100000000000025e+00 1.000000000000000021e-02 1.442380094841927418e+00
2.049999999999999878e-01 1.395699999999999941e+00 1.000000000000000021e-02 1.428870117281689334e+00
2.059999999999999887e-01 1.376100000000000101e+00 1.000000000000000021e-02 1.415360139721451249e+00
2.069999999999999896e-01 1.356200000000000072e+00 1.000000000000000021e-02 1.401850162161213165e+00
2.079999999999999905e-01 1.336200000000000054e+00 1.000000000000000021e-02 1.387301940768013164e+00
2.089999999999999913e-01 1.315800000000000081e+00 1.000000000000000021e-02 1.372300973903074928e+00
2.099999999999999922e-01 1.295299999999999896e+00 1.000000000000000021e-02 1.357300007038136691e+00
2.109999999999999931e-01 1.274599999999999955e+00 1.000000000000000021e-02 1.342299040173198232e+00
2.119999999999999940e-01 1.253600000000000048e+00 1.000000000000000021e-02 1.327298073308259996e+00
2.129999999999999949e-01 1.232399999999999940e+00 1.000000000000000021e-02 1.312297106443321759e+00
2.139999999999999958e-01 1.211100000000000065e+00 1.000000000000000021e-02 1.296792605964122158e+00
2.149999999999999967e-01 1.189500000000000002e+00 1.000000000000000021e-02 1.280576597215971946e+00
2.159999999999999976e-01 1.167799999999999949e+00 1.000000000000000021e-02 1.264360588467821733e+00
2.169999999999999984e-01 1.145899999999999919e+00 1.000000000000000021e-02 1.248144579719671521e+00
2.179999999999999993e-01 1.123799999999999910e+00 1.000000000000000021e-02 1.231928570971521308e+00
2.190000000000000002e-01 1.101599999999999913e+00 1.000000000000000021e-02 1.215712562223370874e+00
2.200000000000000011e-01 1.079199999999999937e+00 1.000000000000000021e-02 1.199369899655484906e+00
2.210000000000000020e-01 1.056599999999999984e+00 1.000000000000000021e-02 1.182197924649149634e+00
2.220000000000000029e-01 1.034000000000000030e+00 1.000000000000000021e-02 1.165025949642814362e+00
2.230000000000000038e-01 1.011100000000000110e+00 1.000000000000000021e-02 1.147853974636479091e+00
2.240000000000000047e-01 9.881699999999999928e-01 1.000000000000000021e-02 1.130681999630143819e+00
2.250000000000000056e-01 9.650999999999999579e-01 1.000000000000000021e-02 1.113510024623808548e+00
2.260000000000000064e-01 9.418999999999999595e-01 1.000000000000000021e-02 1.096338049617473498e+00
2.270000000000000073e-01 9.185999999999999721e-01 1.000000000000000021e-02 1.078541984194649750e+00
2.280000000000000082e-01 8.951999999999999957e-01 1.000000000000000021e-02 1.060636267564989188e+00
2.290000000000000091e-01 8.717000000000000304e-01 1.000000000000000021e-02 1.042730550935328626e+00
2.300000000000000100e-01 8.481100000000000305e-01 1.000000000000000021e-02 1.024824834305667842e+00
2.310000000000000109e-01 8.244500000000000162e-01 1.000000000000000021e-02 1.006919117676007280e+00
2.320000000000000118e-01 8.007100000000000328e-01 1.000000000000000021e-02 9.890134010463467185e-01
2.330000000000000127e-01 7.769000000000000350e-01 1.000000000000000021e-02 9.707908006616249308e-01
2.340000000000000135e-01 7.530299999999999772e-01 1.000000000000000021e-02 9.523278081124342265e-01
2.349999999999999867e-01 7.291100000000000358e-01 1.000000000000000021e-02 9.338648155632439662e-01
2.359999999999999876e-01 7.051399999999999890e-01 1.000000000000000021e-02 9.154018230140532619e-01
2.369999999999999885e-01 6.811399999999999677e-01 1.000000000000000021e-02 8.969388304648625576e-01
2.379999999999999893e-01 6.571000000000000174e-01 1.000000000000000021e-02 8.784758379156718533e-01
2.389999999999999902e-01 6.330400000000000471e-01 1.000000000000000021e-02 8.598913914799709568e-01
2.399999999999999911e-01 6.089599999999999458e-01 1.000000000000000021e-02 8.410047732998040537e-01
2.409999999999999920e-01 5.848700000000000010e-01 1.000000000000000021e-02 8.221181551196371506e-01
2.419999999999999929e-01 5.607699999999999907e-01 1.000000000000000021e-02 8.032315369394701365e-01
2.429999999999999938e-01 5.366800000000000459e-01 1.000000000000000021e-02 7.843449187593032335e-01
2.439999999999999947e-01 5.125899999999999901e-01 1.000000000000000021e-02 7.654583005791363304e-01
2.449999999999999956e-01 4.885300000000000198e-01 1.000000000000000021e-02 7.465701567805539396e-01
2.459999999999999964e-01 4.644900000000000140e-01 1.000000000000000021e-02 7.273638408952806111e-01
2.469999999999999973e-01 4.404699999999999727e-01 1.000000000000000021e-02 7.081575250100073937e-01
2.479999999999999982e-01 4.164999999999999813e-01 1.000000000000000021e-02 6.889512091247341763e-01
2.489999999999999991e-01 3.925600000000000200e-01 1.000000000000000021e-02 6.697448932394608478e-01
2.500000000000000000e-01 3.686800000000000077e-01 1.000000000000000021e-02 6.505385773541876304e-01
2.510000000000000009e-01 3.448599999999999999e-01 1.000000000000000021e-02 6.313322614689144130e-01
2.520000000000000018e-01 3.210999999999999965e-01 1.000000000000000021e-02 6.119626091127374767e-01
2.530000000000000027e-01 2.974100000000000077e-01 1.000000000000000021e-02 5.925303293067754051e-01
2.540000000000000036e-01 2.737999999999999878e-01 1.000000000000000021e-02 5.730980495008133335e-01
2.550000000000000044e-01 2.502699999999999925e-01 1.000000000000000021e-02 5.536657696948512619e-01
2.560000000000000053e-01 2.268300000000000038e-01 1.000000000000000021e-02 5.342334898888891903e-01
2.570000000000000062e-01 2.034900000000000042e-01 1.000000000000000021e-02 5.148012100829270077e-01
2.580000000000000071e-01 1.802499999999999936e-01 1.000000000000000021e-02 4.953154347039930849e-01
2.590000000000000080e-01 1.571299999999999919e-01 1.000000000000000021e-02 4.757618261447122410e-01
2.600000000000000089e-01 1.341100000000000070e-01 1.000000000000000021e-02 4.562082175854313970e-01
2.610000000000000098e-01 1.112199999999999994e-01 1.000000000000000021e-02 4.366546090261505531e-01
2.620000000000000107e-01 8.846199999999999897e-02 1.000000000000000021e-02 4.171010004668697091e-01
2.630000000000000115e-01 6.583500000000000463e-02 1.000000000000000021e-02 3.975473919075888651e-01
2.640000000000000124e-01 4.334899999999999864e-02 1.000000000000000021e-02 3.779956763245628237e-01
2.650000000000000133e-01 2.100899999999999990e-02 1.000000000000000021e-02 3.584539743770136511e-01
2.660000000000000142e-01 1.178100000000000067e-03 1.000000000000000021e-02 3.389122724294645339e-01
2.670000000000000151e-01 2.320699999999999846e-02 1.000000000000000021e-02 3.193705704819154167e-01
2.680000000000000160e-01 4.507099999999999995e-02 1.000000000000000021e-02 2.998288685343662996e-01
2.690000000000000169e-01 6.676400000000000390e-02 1.000000000000000021e-02 2.802871665868171269e-01
2.700000000000000178e-01 8.828199999999999936e-02 1.000000000000000021e-02 2.607454646392680098e-01
2.710000000000000187e-01 1.096199999999999952e-01 1.000000000000000021e-02 2.413651551817341256e-01
2.720000000000000195e-01 1.307699999999999974e-01 1.000000000000000021e-02 2.220074693290396139e-01
2.730000000000000204e-01 1.517300000000000038e-01 1.000000000000000021e-02 2.026497834763451023e-01
2.740000000000000213e-01 1.724799999999999944e-01 1.000000000000000021e-02 1.832920976236506183e-01
2.750000000000000222e-01 1.930399999999999894e-01 1.000000000000000021e-02 1.639344117709560789e-01
2.760000000000000231e-01 2.133899999999999963e-01 1.000000000000000021e-02 1.445767259182615949e-01
2.770000000000000240e-01 2.335200000000000053e-01 1.000000000000000021e-02 1.254544445010305209e-01
2.780000000000000249e-01 2.534299999999999886e-01 1.000000000000000021e-02 1.064923116211641124e-01
2.790000000000000258e-01 2.731199999999999739e-01 1.000000000000000021e-02 8.753017874129770393e-02
2.800000000000000266e-01 2.925900000000000167e-01 1.000000000000000021e-02 6.856804586143130931e-02
2.810000000000000275e-01 3.118099999999999761e-01 1.000000000000000021e-02 4.960591298156491469e-02
2.819999999999999729e-01 3.307999999999999829e-01 1.000000000000000021e-02 3.064378010169956090e-02
2.829999999999999738e-01 3.495500000000000274e-01 1.000000000000000021e-02 2.160288484361088182e-02
2.839999999999999747e-01 3.680499999999999883e-01 1.000000000000000021e-02 3.431790381164710746e-02
2.849999999999999756e-01 3.862999999999999767e-01 1.000000000000000021e-02 4.703292277968332963e-02
2.859999999999999765e-01 4.042899999999999827e-01 1.000000000000000021e-02 5.974794174771955180e-02
2.869999999999999774e-01 4.220099999999999962e-01 1.000000000000000021e-02 7.246296071575578090e-02
2.879999999999999782e-01 4.394799999999999818e-01 1.000000000000000021e-02 8.517797968379201001e-02
2.889999999999999791e-01 4.566700000000000204e-01 1.000000000000000021e-02 9.804053645733656897e-02
2.899999999999999800e-01 4.736000000000000210e-01 1.000000000000000021e-02 1.154738035284909314e-01
