Q I dI dQ
0.01 41.9650320265076 0.38385285271973385 0.0011429945878352306
0.010395407164023072 38.954699771878964 0.46882792056459277 0.0011538183404043768
0.010806449010582222 35.827222720987194 0.4337108397014043 0.001165401965246448
0.011233743746225648 32.63753472432995 0.4012165874502178 0.0011777916802370042
0.011677934021831348 30.361524980980395 0.3711496015137903 0.0011910356779003485
0.012139687899153432 28.08431201021491 0.34332892688445393 0.0012051841277842422
0.012619699855586378 25.742237248261848 0.26407693225574663 0.0013990870291753497
0.013118691828658357 23.85783248240172 0.21786512483884143 0.001630720678347061
0.013637414301824602 22.281221336564812 0.20152186048371204 0.0016437865559599284
0.014176647433193818 20.381496978325952 0.18640075985510907 0.001657790363353903
0.014737202228885233 18.534999839010723 0.17241081323037608 0.0016727917158625705
0.015319921762781035 17.143979401096548 0.15946781716987332 0.0016888530547971977
0.015925682444508687 15.950889614407359 0.1474938675132748 0.001706039676517252
0.016555395337560206 14.284028823470287 0.13641689023833975 0.0017244197522207716
0.017210007529530755 13.234697704559835 0.12617020734901135 0.0017440643384163449
0.017890503556537502 11.928152250365725 0.11669213516853644 0.0017650473782814845
0.018597906883961023 11.043967498539077 0.10792561260596242 0.0017874456943779346
0.019333281445736244 9.90763798448588 0.09981785714191072 0.001811338973475849
0.020097733244508087 9.311419869550992 0.092320046443 0.0018368097445272207
0.020892412015058405 8.28237884927777 0.08538702366457142 0.0018639433511143185
0.021718512953505985 7.627858016476229 0.07897702463927565 0.0018928279199703318
0.022577278514880405 6.915833218965715 0.07305142527540756 0.0019235543274154195
0.023470000281773182 6.387267497019463 0.06757450760429512 0.0019562161657609265
0.024398020906876847 5.69661170121025 0.06255221675746955 0.0019916812139283415
0.025362736132333228 5.239555526901589 0.062294907842393665 0.0021248289885290868
0.026365596888928367 4.760326967678525 0.06137211308490093 0.002247535295781836
0.027408111478291038 4.220610536480432 0.05944641411750639 0.0023434943595614455
0.02849184784137695 3.8517592054066223 0.057264873293340665 0.002426865493190298
0.02961843591665053 3.438311737301299 0.05498621276944749 0.0025006678072135168
0.030789570091510718 3.1068920271215634 0.05267515263428795 0.0025668697697807247
0.03200701175064811 2.802602258693433 0.05044649337586709 0.002627996229323756
0.033272591925165795 2.448076863830983 0.0482346819000388 0.002684807275962878
0.034588214046448476 2.1782619031856227 0.04613426736149055 0.0027393290471433743
0.035955856808921396 1.9545857664114594 0.043313683656222846 0.0027933702919630643
0.037377577146004926 1.7459333136314956 0.04022025109199509 0.002850318453751209
0.038855513323740466 1.4900680241675703 0.037377751104487544 0.0029106068221706064
0.04039188815674056 1.3666338062375307 0.0347681276804381 0.002974383664986355
0.041989012351299954 1.1124117816445207 0.03237456789198803 0.0030418008542767243
0.04364928798069566 1.0211652220494252 0.030181381830515993 0.0031130139408335786
0.04537521209790298 0.8460620497303437 0.02817388985077954 0.0031881822541331185
0.047169380491160706 0.7332512568211415 0.026338317568139303 0.0032674690290907366
0.04903449158803422 0.613285572668631 0.024661699353987272 0.0033510415603769613
0.050973350513848 0.5203635166360813 0.019185763691155218 0.004026730478168663
0.05298887331059144 0.4295712396838527 0.017428368864654296 0.004305328226034572
0.055084091322643323 0.3389320913665804 0.016409540590853904 0.004385644666917784
0.05726215575591076 0.25234991769745935 0.015481799723918444 0.004470816430461829
0.059526342417239975 0.2322385224431972 0.014637130832651665 0.004561069179498954
0.06188005664122669 0.16791478814491223 0.013867892732111444 0.00465663424144514
0.06432683841183615 0.1211351771468169 0.01316680929672405 0.004757748645740706
0.0668703676865356 0.09554504581243559 0.012526969596055175 0.004864655195527599
0.06951446993094693 0.0673942710920061 0.011941835684282908 0.004977602577019552
0.07226312187234321 0.05455800410395998 0.011405255944060985 0.005096845509384464
0.0751204574806429 0.04764519423711287 0.01098548917568384 0.005189232562839562
0.07809077418589658 0.014908162811798192 0.010641680137250158 0.005270885490600874
0.08117853934161769 0.01592137000453745 0.010810779800770954 0.0055076015190863754
0.08438839694367814 0.014552738387051064 0.011547947595739806 0.005934972653256822
0.08772517461487345 0.013831104111298459 0.011941547909339649 0.006306327158865491
0.09119389086566304 0.001256032305519746 0.012259013141515817 0.006670173858702771
0.09479976264200518 0.011007164280522924 0.012547026710023248 0.007025586090178042
0.0985482131716387 0.01006828332845114 0.012838434977134109 0.00736777902246411
0.10244488012061259 0.0014643171573377137 0.013145737173600602 0.007683100456023789
0.1064956240723301 0.012127463390889754 0.01347405719276579 0.007959486911278162
0.11070653734186083 0.0037274851943122304 0.013844112936686585 0.00819310224558156
0.11508395313877678 0.0025253192287923443 0.013962676077899559 0.008387558500402658
0.11963445509229358 0.03793288070764064 0.01354593401696836 0.008581596561093219
0.12436488715304252 0.03347505608781581 0.013118572214685736 0.008786460162233497
0.1292823638863659 0.005821117397981544 0.012698401860636163 0.009002605514546366
0.1343942811726166 0.004345377113151477 0.01228483015432382 0.009230493566866742
0.139708327330555 0.013098121168643282 0.011876874618122459 0.009470596865682959
0.1452324946805731 0.00038509934146749823 0.01147896839651097 0.009723400110428815
0.15097509156513722 0.008946302851672522 0.011092310362152916 0.009989400785650379
0.1569447548445267 0.011858773357355721 0.010717306382207083 0.010269109868345403
0.16315046288666377 0.0019509656573190128 0.010352940347576292 0.010563052608006846
0.16960154907057048 0.0007281552622497856 0.010001399436060016 0.010871769376302671
0.17630771582376192 0.015787478488648567 0.009662777482597995 0.011195816582899396
0.18327904921468788 0.012622629512356995 0.009336506956108409 0.01153576765368292
0.19052603412217026 0.0037586519125561504 0.009021659838015587 0.011892214067539304
0.1980595700046513 0.0008430318605898018 0.008716235889773851 0.012265766447914103
0.20589098729296815 0.006960178267874005 0.00842001078010235 0.01265705570555403
0.21403206443131045 0.00372127763662969 0.008132486372402391 0.013066734229127342
0.22249504559198924 0.007959183148417617 0.00785306096106391 0.013495477120796994
0.23129265909066052 0.011326442464492235 0.007581463932756308 0.013943983474262043
0.24043813652969986 0.007862488955105053 0.007317726444448986 0.014412977693266094
0.24994523269851995 0.0131445451505723 0.00706200490775868 0.014903210849079371
0.25982824626076084 0.0026799511854286437 0.006814126695355084 0.015415462075975567
0.2701020412594663 0.015451601508909417 0.0065746517045694895 0.015950540004233245
0.28078206947259116 0.000514968542564551 0.0063435636043941215 0.016509284230683312
0.2918843936524598 0.008817023482249426 0.006120488524503864 0.017092566827290167
0.3034257116841311 0.003188470552560523 0.005904905638999498 0.017701293888690173
