Q I dI dQ
0.020000000000000004 3.048928493038824 0.08288882071161426 0.0014940935948318552
0.020000000000000004 3.1525647797923417 0.06512600407232738 0.0021334597122085797
0.02080070450952866 2.9382126029467126 0.11462996513188156 0.0015274240593882518
0.02080070450952866 3.11568345521962 0.07976794552156241 0.002156932759892534
0.021633465404636294 2.8338701088928655 0.07427453464714495 0.00218203866084573
0.021633465404636294 3.052573368108623 0.12113152944285815 0.0015626765640803233
0.022499566069947515 2.5385062583339097 0.06928801231028789 0.0022088738041712614
0.022499566069947515 2.5561289350974485 0.13061916952018024 0.0015999340015308379
0.02340034127067976 2.586325794096895 0.06468426389802968 0.0022375383509609208
0.02340034127067976 2.6443581491530814 0.14482893137252378 0.0016392813054876753
0.024337179209676905 2.2751270991593278 0.060345520364083576 0.002268136212414202
0.024337179209676905 2.4091373782205316 0.17101427798599003 0.0016808055225293321
0.025311523666796686 2.212096074541598 0.05639526581942793 0.0023007750190597123
0.025311523666796686 2.058064689386768 0.23483790776949473 0.0017245958989947992
0.026324876223948957 2.589938020192649 0.7482560546656872 0.0017707439832872478
0.026324876223948957 2.079373441014569 0.052757205082603016 0.002335566082954522
0.02737879857921394 1.9409915995526859 0.04929869564472633 0.002372624355104762
0.028474914953606607 1.9235405405989392 0.046151646785428976 0.0024120683806799553
0.029614914594196497 1.760909899254191 0.04324059248529169 0.0024540202548687237
0.030800554377440455 1.6848807315047096 0.04050679033587569 0.0024986055824305848
0.03203366151674041 1.636823768411546 0.038019704007865675 0.0025459534441262628
0.03331613637839884 1.5442504472333995 0.0356580355323086 0.002596196373249247
0.03464995541031163 1.4369887106312196 0.033507008486438145 0.0026494703454303767
0.036037174187911816 1.438251514053408 0.03149145208398987 0.0027059147847456936
0.037479930582058354 1.3065167514514808 0.02962736413535169 0.0027656725889308657
0.03898044805375211 1.2991189752179892 0.02788512278932598 0.00282889017620277
0.04054103908075645 1.2448590529341113 0.026276712897886752 0.0028957175558236284
0.042164108721403415 1.147739782258199 0.024769391269084173 0.0029663084241316586
0.043852158321077625 1.1616086824058451 0.023378060989272868 0.0030408202873226185
0.043852158321077625 1.123388703744005 0.027035148093796722 0.00570132826705776
0.0456077893670902 1.0767839428034238 0.022066313020456477 0.00574363156107529
0.0456077893670902 1.1174774283210405 0.022066313020456477 0.0031194146118175997
0.04743370749788331 1.06633070372698 0.02086065209036315 0.005789041880979843
0.04743370749788331 1.0279080354696881 0.02086065209036315 0.0032022570026123136
0.049332726672744236 1.0347193575720495 0.019724290895636383 0.005837763336839365
0.049332726672744236 1.0235232164379078 0.019724290895636383 0.0032895174095886543
0.05130777350845478 1.0165591407992096 0.018663974364285043 0.005890010314921256
0.05130777350845478 1.0335433623446981 0.019460088317984063 0.0033813703613948852
0.05336189178955952 0.9568792887894753 0.021895322692004063 0.0034779952261778015
0.05336189178955952 0.962147570765927 0.017681372036689073 0.005946007633889702
0.05549824715920354 0.9306039598265804 0.02358118261507194 0.0035795764981865416
0.05549824715920354 0.9541722996634913 0.016756529735717368 0.00600599066726951
0.057720131997769056 0.8905168271196569 0.02525803418441213 0.0036863041090679873
0.057720131997769056 0.9061637535222425 0.015889092579997315 0.006070205430913402
0.060030970496829206 0.8868588181602153 0.027233777642279862 0.003798373762538918
0.060030970496829206 0.8754918790363357 0.015079778945858109 0.006138908635002079
0.06243432393623888 0.8139570069957546 0.02996181887712843 0.003915987291048551
0.06243432393623888 0.8732846424127099 0.014323723231972936 0.00621236770101487
0.06493389617249486 0.8401055753190664 0.013900927851254163 0.006290860745114887
0.06493389617249486 0.8010487042818297 0.033972764280668505 0.004039353033032445
0.06753353934682396 0.7972217940202553 0.013640052859046533 0.0063746765304710015
0.06753353934682396 0.7881815364697379 0.04119759119274426 0.004168686229398753
0.0702372598217956 0.81830415764322 0.05932120069541792 0.0043042094379729095
0.0702372598217956 0.8011621360930746 0.01322237221861723 0.00646411439215722
0.07304922435560798 0.7913025262130197 0.012777707372457286 0.006559484139389647
0.07304922435560798 0.8181853262064384 0.23766613361381195 0.004446152964748888
0.07597376652356329 0.7675412528205251 0.01232821318633864 0.006661105940939669
0.07901539339662805 0.7429032995240902 0.011884780884550833 0.006769310200553726
0.08217879248737109 0.7522929124668104 0.011453040098148955 0.0068844374300706
0.08546883897398398 0.7456377680299046 0.011031454510330588 0.007006838128613949
0.08889060321351636 0.7470486619115632 0.010624444845438404 0.007136872676715154
0.09244935855590561 0.6961894224093591 0.010229332358842621 0.007274911254461432
0.09615058947084287 0.710530754972653 0.009848119388170215 0.00742133379274979
0.1 0.6886326767778665 0.009463764644160608 0.007576529966454046
0.10400352254764328 0.6972272296581616 0.009007804666169138 0.007740899237788132
0.10816732702318145 0.6864798933478229 0.00891718466219619 0.007914850957395463
0.11249783034973757 0.6709299206389825 0.0085717125847156 0.008098804529743802
0.1170017063533988 0.6741104311844903 0.008160094031961907 0.008293189648300055
0.12168589604838453 0.6573018805686403 0.007853403398814905 0.008498446604748678
0.12655761833398338 0.6710153692875106 0.007564997196734594 0.008715026675253422
0.13162438111974473 0.6367851954682403 0.007287501345997804 0.008943392585497768
0.13689399289606963 0.6600346344348598 0.007020779930806058 0.009184019055024622
0.14237457476803297 0.6504270135234201 0.006763909903940375 0.009437393420274939
0.14807457297098248 0.6421549914469611 0.006517444368082481 0.009704016334734661
0.15400277188720227 0.634102790740456 0.006280904149788291 0.009984402543766967
0.16016830758370204 0.6277622670607146 0.0060538592712943845 0.010279081731050091
0.1665806818919942 0.6326963486528991 0.00583575945801967 0.01058859943306771
0.17324977705155814 0.6351967333832522 0.005625653146151856 0.010913518017808106
0.18018587093955898 0.6296458716804871 0.005423753152700222 0.011254417723711052
0.1873996529102917 0.628175196076895 0.005229757811033759 0.011611897754942431
0.19490224026876046 0.633993815401951 0.005043346569692314 0.01198657742925651
0.20270519540378223 0.6344927088710718 0.004864051092208201 0.012379097375001837
0.21082054360701705 0.629939368510372 0.004691628321534292 0.012790120774215126
0.2192607916053881 0.6224381566461407 0.004525106841113263 0.013220334649204937
0.22803894683545098 0.6258947829083656 0.004364748333192621 0.013670451190530508
0.23716853748941652 0.6224065452223296 0.004209908524716044 0.014141209124811012
0.24666363336372113 0.6252797989959893 0.004060446958388731 0.014633375121338872
0.2565388675422739 0.632793708074974 0.003916059851210851 0.015147745237002852
0.26680945894779756 0.6291352726699236 0.003788250468499482 0.015685146399541113
0.27749123579601764 0.6287917621158217 0.004144970963908419 0.01624643792963195
0.2886006599888452 0.62973018659908 0.004265918220052575 0.016832513102785225
0.300154852484146 0.6273876991364411 0.004276626952063839 0.017444300752416233
0.31217161968119433 0.618682649828207 0.004263185840177248 0.01808276691586474
0.3246694808624742 0.6323904173753703 0.004235790251786749 0.018748916525465103
0.3376676967341198 0.6187320022451186 0.004201833889172545 0.019443795147080157
0.351186299108978 0.6278100246069026 0.004161184639236216 0.02016849076878399
0.3652461217780399 0.6295615306502871 0.0041160880021290595 0.02092413564262049
0.3798688326178164 0.6212868095440829 0.004069269382590303 0.02171190818257843
0.39507696698314 0.6153562297508544 0.004018950889264512 0.022533034922113577
0.4108939624368552 0.6255237951735895 0.003970538145868454 0.0233887925347184
0.4273441948699196 0.6258364114570067 0.003918495086649483 0.02428050992119251
0.44445301606758153 0.6231459220229141 0.0038677951854247552 0.025209570367407206
0.462246792779528 0.6356820250016665 0.004518978216754013 0.02617741377648702
0.4807529473542143 0.6350237009336278 0.006200128435125842 0.027185538979454162
0.5 0.6141832219531362 0.012405382889819046 0.028235506128500266
