# Q dQ R dR fit
0.0682847 0.00103954 0.00137269 5.96139e-05 0.00142947
0.068996 0.00103954 0.00127095 5.54314e-05 0.00136976
0.0697073 0.00103954 0.00124944 5.45472e-05 0.00130884
0.0704186 0.00103954 0.00117747 5.1588e-05 0.00124717
0.0711298 0.00103954 0.00115538 4.74292e-05 0.00118532
0.0725524 0.00103954 0.00101972 4.18612e-05 0.00106298
0.073975 0.00103954 0.000907232 3.72443e-05 0.000945588
0.0753975 0.00103953 0.000802455 3.29439e-05 0.000836407
0.0768201 0.00103953 0.000705558 2.89669e-05 0.000737907
0.0782426 0.00103953 0.000628077 2.57868e-05 0.00065161
0.0796652 0.00103953 0.000562335 2.30886e-05 0.000578066
0.0810877 0.00103953 0.000503066 2.0656e-05 0.000516921
0.0825103 0.00103953 0.000458559 1.88293e-05 0.000467079
0.0839328 0.00103953 0.000421615 1.7313e-05 0.00042691
0.0853553 0.00103952 0.000387236 1.59019e-05 0.000394475
0.0867779 0.00103952 0.000364876 1.49842e-05 0.000367762
0.0882004 0.00103952 0.000339852 1.39571e-05 0.000344877
0.0896229 0.00103952 0.000318648 1.30869e-05 0.000324201
0.0910455 0.00103952 0.000299884 1.23167e-05 0.000304481
0.092468 0.00103952 0.000277417 1.13946e-05 0.000284875
0.0938905 0.00103952 0.000257982 1.05969e-05 0.000264935
0.095313 0.00103951 0.000239549 9.84036e-06 0.000244553
0.0967355 0.00103951 0.000218933 8.99423e-06 0.000223883
0.0981581 0.00103951 0.000197961 8.13348e-06 0.000203243
0.0995806 0.00103951 0.000181041 7.43901e-06 0.000183028
0.101003 0.00103951 0.000163971 6.7384e-06 0.000163629
0.102426 0.00103951 0.000144631 5.94465e-06 0.000145376
0.103848 0.0010395 0.000128528 5.28373e-06 0.000128507
0.105271 0.0010395 0.000115142 4.73432e-06 0.000113153
0.106693 0.0010395 9.99981e-05 4.11276e-06 9.93501e-05
0.108116 0.0010395 8.80876e-05 3.62393e-06 8.70572e-05
0.109538 0.0010395 7.81094e-05 3.2144e-06 7.61868e-05
0.110961 0.0010395 6.66429e-05 2.7438e-06 6.66307e-05
0.112383 0.00103949 5.87465e-05 2.41973e-06 5.82828e-05
0.113805 0.00103949 5.16311e-05 2.12771e-06 5.1054e-05
0.115228 0.00103949 4.42111e-05 1.8232e-06 4.48772e-05
0.11665 0.00103949 3.93354e-05 1.62312e-06 3.97046e-05
0.118073 0.00103949 3.52249e-05 1.45444e-06 3.54989e-05
0.119495 0.00103948 3.16356e-05 1.30716e-06 3.22215e-05
0.120918 0.00103948 2.96173e-05 1.22434e-06 2.98209e-05
0.12234 0.00103948 2.79554e-05 1.15616e-06 2.82238e-05
0.123763 0.00103948 2.74372e-05 1.13489e-06 2.7331e-05
0.125185 0.00103948 2.61472e-05 1.08196e-06 2.7018e-05
0.126608 0.00103947 2.6026e-05 1.07698e-06 2.71414e-05
0.12803 0.00103947 2.69353e-05 1.11429e-06 2.75481e-05
0.129453 0.00103947 2.6881e-05 1.11205e-06 2.80867e-05
0.130875 0.00103947 2.72272e-05 1.12625e-06 2.86187e-05
0.132297 0.00103946 2.81793e-05 1.16531e-06 2.90285e-05
0.13372 0.00103946 2.82497e-05 1.1682e-06 2.92292e-05
0.135142 0.00103946 2.80416e-05 1.15966e-06 2.91659e-05
0.136565 0.00103946 2.85966e-05 1.18243e-06 2.88143e-05
0.137987 0.00103946 2.77495e-05 1.14766e-06 2.8177e-05
0.139409 0.00103945 2.69617e-05 1.11533e-06 2.72771e-05
0.140832 0.00103945 2.61201e-05 1.0808e-06 2.61511e-05
0.142254 0.00103945 2.50559e-05 1.03713e-06 2.48425e-05
0.143677 0.00103945 2.36636e-05 9.7999e-07 2.33954e-05
0.145099 0.00103944 2.18226e-05 9.04443e-07 2.18507e-05
0.146521 0.00103944 2.01952e-05 8.37665e-07 2.02442e-05
0.147944 0.00103944 1.81281e-05 7.52849e-07 1.86056e-05
0.149366 0.00103944 1.65662e-05 6.88765e-07 1.69598e-05
0.150789 0.00103943 1.49051e-05 6.20613e-07 1.5328e-05
0.152211 0.00103943 1.30517e-05 5.44582e-07 1.37296e-05
0.153633 0.00103943 1.16036e-05 4.85182e-07 1.21833e-05
0.155056 0.00103943 1.03526e-05 4.33872e-07 1.07078e-05
0.156478 0.00103942 8.56189e-06 3.60456e-07 9.32134e-06
0.1579 0.00103942 7.67905e-06 3.24256e-07 8.04108e-06
0.159323 0.00103942 6.73348e-06 2.85495e-07 6.88175e-06
0.160745 0.00103942 5.56247e-06 2.37549e-07 5.85423e-06
0.162167 0.00103941 4.92912e-06 2.11645e-07 4.96444e-06
0.16359 0.00103941 4.25647e-06 1.84162e-07 4.21268e-06
0.165012 0.00103941 3.56108e-06 1.55797e-07 3.59365e-06
