#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     3.35816986933215                2.069                    0
     10.344499034874     3.35816986933215     3.27838041393619                    0
    115.458838270078                    0     2.26952407737802                    0
                   9                    0     2.26952407731412                    0
                 0.5                    0     2.26825962194347                    0
                 0.5                    0     2.26736851302017                    0
                 0.5                    0     2.26592895746355                    0
                 0.5                    0     2.26365718608414                    0
                 0.5                    0     2.26015499914735                    0
                 0.5                    0     2.25488084937353                    0
                 0.5                    0     2.24712188195138                    0
                 0.5                    0     2.23597140111862                    0
                 0.5                    0     2.22031754735723                    0
                 0.5                    0     2.19884978870683                    0
                 0.5                    0     2.17008974474987                    0
                 0.5                    0     2.13245150302766                    0
                 0.5                    0     2.08433374224774                    0
                 0.5                    0     2.02424170712836                    0
                 0.5                    0     1.95093180730613                    0
                 0.5                    0     1.86356612687832                    0
                 0.5                    0     1.76185949778437                    0
                 0.5                    0     1.64619915619439                    0
                 0.5                    0     1.51771732588159                    0
                 0.5                    0      1.3783008499669                    0
                 0.5                    0     1.23052904185867                    0
                 0.5                    0     1.07754032798911                    0
                 0.5                    0    0.922838471048886                    0
                 0.5                    0    0.770058333184153                    0
                 0.5                    0    0.622717490866914                    0
                 0.5                    0     0.48398227529117                    0
                 0.5                    0    0.356474522428879                    0
                 0.5                    0    0.242138937115476                    0
                 0.5                    0    0.142181777523504                    0
                 0.5                    0   0.0570813238048963                    0
                 0.5                    0  -0.0133388319138264                    0
                 0.5                    0  -0.0697897082520345                    0
                 0.5                    0   -0.113369898527921                    0
                 0.5                    0   -0.145411739373177                    0
                 0.5                    0    -0.16733821419205                    0
                 0.5                    0   -0.180543477366559                    0
                 0.5                    0    -0.18630437450614                    0
                 0.5                    0   -0.185725021476535                    0
                 0.5                    0   -0.179712179229479                    0
                 0.5                    0   -0.168976244341719                    0
                 0.5                    0   -0.154051231128709                    0
                 0.5                    0   -0.135326941034509                    0
                 0.5                    0   -0.113087234435656                    0
                 0.5                    0  -0.0875495362562204                    0
                 0.5                    0  -0.0589020674304479                    0
                 0.5                    0  -0.0273365470205124                    0
                 0.5                    0  0.00692488475262132                    0
                 0.5                    0   0.0436090555480988                    0
                 0.5                    0   0.0823775393792319                    0
                 0.5                    0    0.122818643022268                    0
                 0.5                    0    0.164445282656538                    0
                 0.5                    0    0.206698354214934                    0
                 0.5                    0    0.248955132589035                    0
                 0.5                    0    0.290542150815242                    0
                 0.5                    0     0.33075190290108                    0
                 0.5                    0    0.368862589000213                    0
                 0.5                    0    0.404159993663081                    0
                 0.5                    0    0.435960475044333                    0
                 0.5                    0    0.463633963297285                    0
                 0.5                    0    0.486625835103147                    0
                 0.5                    0    0.504476558839415                    0
                 0.5                    0    0.516838096051389                    0
                 0.5                    0    0.523486198385446                    0
                 0.5                    0    0.524327947921359                    0
                 0.5                    0    0.519404140801513                    0
                 0.5                    0    0.508886393174239                    0
                 0.5                    0    0.493069136230338                    0
                 0.5                    0    0.472356944111084                    0
                 0.5                    0    0.447247886055718                    0
                 0.5                    0    0.418313795992236                    0
                 0.5                    0    0.386178496123921                    0
                 0.5                    0    0.351495087762305                    0
                 0.5                    0    0.314923429643524                    0
                 0.5                    0     0.27710886335012                    0
                 0.5                    0    0.238663124148742                    0
                 0.5                    0    0.200148204473014                    0
                 0.5                    0    0.162063730308654                    0
                 0.5                    0    0.124838183451487                    0
                 0.5                    0   0.0888240709744128                    0
                 0.5                    0   0.0542969223729232                    0
                 0.5                    0   0.0214577979629363                    0
                 0.5                    0 -0.00956117034093624                    0
                 0.5                    0  -0.0386888054854265                    0
                 0.5                    0  -0.0659051538227793                    0
                 0.5                    0  -0.0912306998049008                    0
                 0.5                    0   -0.114715216615644                    0
                 0.5                    0   -0.136426889744089                    0
                 0.5                    0   -0.156442266056653                    0
                 0.5                    0   -0.174837472866334                    0
                 0.5                    0   -0.191681028428381                    0
                 0.5                    0    -0.20702843580791                    0
                 0.5                    0   -0.220918624276857                    0
                 0.5                    0   -0.233372183563112                    0
                 0.5                    0   -0.244391232534986                    0
                 0.5                    0   -0.253960680109426                    0
                 0.5                    0   -0.262050575780176                    0
                 0.5                    0   -0.268619212190315                    0
                 0.5                    0   -0.273616633195154                    0
                 0.5                    0    -0.27698821703099                    0
                 0.5                    0   -0.278678043318751                    0
                 0.5                    0    -0.27863181122268                    0
                 0.5                    0   -0.276799149565601                    0
                 0.5                    0   -0.273135242561348                    0
                 0.5                    0   -0.267601780881428                    0
                 0.5                    0   -0.260167330497537                    0
                 0.5                    0   -0.250807284632159                    0
                 0.5                    0   -0.239503621147963                    0
                 0.5                    0    -0.22624472363486                    0
                 0.5                    0   -0.211025535436876                    0
                 0.5                    0   -0.193848299705906                    0
                 0.5                    0   -0.174724095056445                    0
                 0.5                    0   -0.153675307453926                    0
                 0.5                    0   -0.130739088702953                    0
                 0.5                    0   -0.105971746445908                    0
                 0.5                    0  -0.0794538977840978                    0
                 0.5                    0  -0.0512961075620018                    0
                 0.5                    0  -0.0216446326653494                    0
                 0.5                    0  0.00931318512766142                    0
                 0.5                    0   0.0413443845948859                    0
                 0.5                    0   0.0741672288470407                    0
                 0.5                    0     0.10744992007203                    0
                 0.5                    0    0.140811608585253                    0
                 0.5                    0    0.173826010304761                    0
                 0.5                    0    0.206027803034867                    0
                 0.5                    0    0.236921802282393                    0
                 0.5                    0    0.265994733007604                    0
                 0.5                    0    0.292729227870512                    0
                 0.5                    0     0.31661950919524                    0
                 0.5                    0    0.337188064805602                    0
                 0.5                    0     0.35400251941868                    0
                 0.5                    0    0.366691843225387                    0
                 0.5                    0    0.374961033993696                    0
                 0.5                    0    0.378603460763389                    0
                 0.5                    0    0.377510163827365                    0
                 0.5                    0    0.371675560768076                    0
                 0.5                    0    0.361199201547274                    0
                 0.5                    0     0.34628343371055                    0
                 0.5                    0    0.327227066399807                    0
                 0.5                    0    0.304415343120701                    0
                 0.5                    0    0.278306732777514                    0
                 0.5                    0    0.249417212936325                    0
                 0.5                    0    0.218302838123542                    0
                 0.5                    0    0.185541452447994                    0
                 0.5                    0    0.151714417341576                    0
                 0.5                    0    0.117389183344118                    0
                 0.5                    0   0.0831034451026533                    0
                 0.5                    0    0.049351489856487                    0
                 0.5                    0   0.0165731927452562                    0
                 0.5                    0  -0.0148540602601338                    0
                 0.5                    0  -0.0446204164744331                    0
                 0.5                    0  -0.0724856288604664                    0
                 0.5                    0  -0.0982783652151638                    0
                 0.5                    0   -0.121893083126728                    0
                 0.5                    0   -0.143284887884818                    0
                 0.5                    0   -0.162462844370427                    0
                 0.5                    0   -0.179482233891774                    0
                 0.5                    0    -0.19443623583962                    0
                 0.5                    0   -0.207447476656679                    0
                 0.5                    0   -0.218659830960477                    0
                 0.5                    0   -0.228230788358279                    0
                 0.5                    0   -0.236324621192967                    0
                 0.5                    0   -0.243106509298395                    0
                 0.5                    0   -0.248737703051004                    0
                 0.5                    0   -0.253371739637488                    0
                 0.5                    0   -0.257151672279019                    0
                 0.5                    0   -0.260208229638196                    0
                 0.5                    0   -0.262658793093927                    0
                 0.5                    0   -0.264607062333914                    0
                 0.5                    0   -0.266143273380807                    0
                 0.5                    0     -0.2673448358514                    0
                 0.5                    0   -0.268277265827777                    0
                 0.5                    0    -0.26899530505144                    0
                 0.5                    0   -0.269544134240468                    0
                 0.5                    0    -0.26996060644792                    0
                  54                    0   -0.271155282618671                    0
                   0                    0   -0.271155282618671                    0
