#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   6.03472103   0.00000000
  0.00000000   6.03472103   0.00000000
  0.00000000   4.61533299   0.00000000
 10.00000000   4.61533299   0.00000000
 10.00000000   0.25153396   0.00000000
 41.53904402   0.25153396   0.00000000
 41.53904402   5.30043280   0.00000000
 51.53904402   5.30043280   0.00000000
 51.53904402   6.03472103   0.00000000
 62.13835503   6.03472103   0.00000000
 62.13835503   2.23253304   0.00000000
191.51741592   2.23253304   0.00000000
191.51741592   3.11598578   0.00000000
208.34224740   3.11598578   0.00000000
208.34224740   2.06900000   0.00000000
218.34224740   2.06900000   0.00000000
