# Q dQ R dR fit
0.0583267 0.00103955 0.00206396 5.0299e-05 0.00203948
0.0597493 0.00103955 0.00193649 4.77874e-05 0.00194729
0.0611719 0.00103955 0.00187017 4.64774e-05 0.00186608
0.0625944 0.00103954 0.00181514 4.53887e-05 0.00178629
0.064017 0.00103954 0.00170696 4.32431e-05 0.00170173
0.0654396 0.00103954 0.00161665 4.14459e-05 0.0016092
0.0668622 0.00103954 0.00155598 4.0235e-05 0.00150796
0.0682847 0.00103954 0.00136502 3.64024e-05 0.0013992
0.0697073 0.00103954 0.00128882 3.48622e-05 0.00128555
0.0711298 0.00103954 0.00121949 2.34379e-05 0.00117101
0.0746862 0.00103953 0.000924462 1.77984e-05 0.000899055
0.0782426 0.00103953 0.000682203 1.31665e-05 0.000679631
0.081799 0.00103953 0.000526461 1.01887e-05 0.000528216
0.0853553 0.00103952 0.000435091 8.44161e-06 0.000434021
0.0889117 0.00103952 0.000373476 7.2634e-06 0.00037299
0.092468 0.00103952 0.000317871 6.20011e-06 0.000323227
0.0960243 0.00103951 0.000270154 5.28759e-06 0.000273457
0.0995806 0.00103951 0.000216045 4.25275e-06 0.000222657
0.103137 0.00103951 0.00017283 3.42608e-06 0.00017471
0.106693 0.0010395 0.000132808 2.66026e-06 0.000133302
0.110249 0.0010395 0.000100486 2.04168e-06 9.98786e-05
0.113805 0.00103949 7.45227e-05 1.54446e-06 7.42143e-05
0.117362 0.00103949 5.51916e-05 1.1738e-06 5.56344e-05
0.120918 0.00103948 4.34003e-05 9.47295e-07 4.34978e-05
0.124474 0.00103948 3.73519e-05 8.30887e-07 3.69225e-05
0.12803 0.00103947 3.50833e-05 7.87082e-07 3.44763e-05
0.131586 0.00103947 3.4428e-05 7.74358e-07 3.43228e-05
0.135142 0.00103946 3.50239e-05 7.85764e-07 3.47068e-05
0.138698 0.00103945 3.48484e-05 7.82293e-07 3.43828e-05
0.142254 0.00103945 3.36522e-05 7.59123e-07 3.27545e-05
0.14581 0.00103944 2.98641e-05 6.85689e-07 2.97837e-05
0.149366 0.00103944 2.61277e-05 6.1302e-07 2.58263e-05
0.152922 0.00103943 2.23678e-05 5.39564e-07 2.1462e-05
0.156478 0.00103942 1.73098e-05 4.40059e-07 1.72977e-05
0.160034 0.00103942 1.40861e-05 3.75726e-07 1.37638e-05
0.16359 0.00103941 1.14102e-05 3.21823e-07 1.09975e-05
0.167146 0.0010394 9.28464e-06 2.78242e-07 8.89014e-06
0.170701 0.0010394 7.22022e-06 2.34904e-07 7.25884e-06
0.174257 0.00103939 6.19998e-06 2.12844e-07 5.99917e-06
0.177813 0.00103938 5.02923e-06 1.8686e-07 5.10528e-06
0.181368 0.00103937 4.88474e-06 1.83464e-07 4.5721e-06
0.184924 0.00103937 4.61796e-06 1.77266e-07 4.29881e-06
0.18848 0.00103936 3.87141e-06 1.59815e-07 4.09462e-06
0.192035 0.00103935 3.9621e-06 1.6178e-07 3.77973e-06
0.195591 0.00103934 3.50247e-06 1.50674e-07 3.2864e-06
0.199146 0.00103934 2.81061e-06 1.33441e-07 2.67559e-06
0.202702 0.00103933 2.12815e-06 1.15408e-07 2.0679e-06
0.206257 0.00103932 1.70909e-06 1.03513e-07 1.55696e-06
0.209813 0.00103931 1.21478e-06 8.84097e-08 1.17066e-06
0.213368 0.0010393 9.30601e-07 3.92804e-08 8.93421e-07
0.220478 0.00103928 5.3867e-07 3.39907e-08 5.49883e-07
0.227589 0.00103926 3.62711e-07 2.992e-08 3.90485e-07
0.234699 0.00103924 2.92511e-07 2.82748e-08 2.92187e-07
0.241809 0.00103923 2.44536e-07 2.72041e-08 2.08277e-07
0.248919 0.0010392 1.93173e-07 2.60394e-08 1.66316e-07
0.256029 0.00103918 1.98112e-07 2.60837e-08 1.62564e-07
0.263138 0.00103916 2.03051e-07 2.61283e-08 2.10316e-07
0.270247 0.00103914 2.90818e-07 2.82788e-08 2.78056e-07
0.277356 0.00103912 3.02248e-07 2.86918e-08 3.15731e-07
0.284465 0.00103909 3.68991e-07 3.03827e-08 3.35217e-07
0.291574 0.00103907 3.53046e-07 2.97376e-08 3.34495e-07
0.298682 0.00103905 3.43874e-07 2.92428e-08 3.12566e-07
0.30579 0.00103902 3.09162e-07 2.82948e-08 2.92562e-07
0.312898 0.00103899 2.39879e-07 2.66605e-08 2.64863e-07
0.320006 0.00103897 1.70596e-07 2.49895e-08 2.35487e-07
0.327114 0.00103894 2.0813e-07 2.59157e-08 2.31202e-07
0.334221 0.00103891 2.06155e-07 2.58588e-08 2.34639e-07
0.341328 0.00103889 2.67395e-07 2.73188e-08 2.26527e-07
0.348434 0.00103886 2.2591e-07 2.62343e-08 2.1303e-07
0.355541 0.00103883 2.13506e-07 1.56966e-08 1.91113e-07
0.362647 0.0010388 1.59167e-07 1.58646e-08 1.5952e-07
0.369753 0.00103877 1.31369e-07 1.51558e-08 1.26978e-07
0.376859 0.00103874 9.95498e-08 1.45742e-08 9.89798e-08
0.383964 0.0010387 6.9706e-08 1.42275e-08 8.09063e-08
0.391069 0.00103867 6.4203e-08 1.42339e-08 7.3845e-08
0.398174 0.00103864 6.7096e-08 1.39613e-08 7.17082e-08
0.405278 0.00103861 9.53875e-08 1.40658e-08 6.91593e-08
0.412382 0.00103857 6.55434e-08 1.35103e-08 6.16563e-08
0.419486 0.00103854 5.44666e-08 1.34433e-08 4.83397e-08
0.426589 0.0010385 2.61045e-08 1.3133e-08 3.53105e-08
0.433693 0.00103847 6.70275e-09 1.26646e-08 2.70566e-08
0.440795 0.00103843 1.658e-08 1.26092e-08 2.25585e-08
0.447898 0.00103839 1.96137e-08 1.25294e-08 2.00488e-08
0.455 0.00103835 1.68622e-08 1.24372e-08 1.84689e-08
0.462102 0.00103832 1.37578e-08 1.23394e-08 1.70427e-08
0.469203 0.00103828 1.19233e-08 1.24049e-08 1.58728e-08
