#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   2.06900000   0.00000000
  0.00000000   2.06900000   0.00000000
  0.00000000   3.88437331   0.00000000
 12.86155182   3.88437331   0.00000000
 12.86155182   2.36713582   0.00000000
114.96197860   2.36713582   0.00000000
114.96197860   2.36713582   0.00000000
115.46197860   2.36713582   0.00000000
115.46197860   2.36893523   0.00000000
115.96197860   2.36893523   0.00000000
115.96197860   2.37254593   0.00000000
116.46197860   2.37254593   0.00000000
116.46197860   2.37799142   0.00000000
116.96197860   2.37799142   0.00000000
116.96197860   2.38530655   0.00000000
117.46197860   2.38530655   0.00000000
117.46197860   2.39453694   0.00000000
117.96197860   2.39453694   0.00000000
117.96197860   2.40573825   0.00000000
118.46197860   2.40573825   0.00000000
118.46197860   2.41897534   0.00000000
118.96197860   2.41897534   0.00000000
118.96197860   2.43432119   0.00000000
119.46197860   2.43432119   0.00000000
119.46197860   2.45185570   0.00000000
119.96197860   2.45185570   0.00000000
119.96197860   2.47166435   0.00000000
120.46197860   2.47166435   0.00000000
120.46197860   2.49383670   0.00000000
120.96197860   2.49383670   0.00000000
120.96197860   2.51846478   0.00000000
121.46197860   2.51846478   0.00000000
121.46197860   2.54564139   0.00000000
121.96197860   2.54564139   0.00000000
121.96197860   2.57545827   0.00000000
122.46197860   2.57545827   0.00000000
122.46197860   2.60800423   0.00000000
122.96197860   2.60800423   0.00000000
122.96197860   2.64336325   0.00000000
123.46197860   2.64336325   0.00000000
123.46197860   2.68161250   0.00000000
123.96197860   2.68161250   0.00000000
123.96197860   2.72282040   0.00000000
124.46197860   2.72282040   0.00000000
124.46197860   2.76704475   0.00000000
124.96197860   2.76704475   0.00000000
124.96197860   2.81433083   0.00000000
125.46197860   2.81433083   0.00000000
125.46197860   2.86470969   0.00000000
125.96197860   2.86470969   0.00000000
125.96197860   2.91819648   0.00000000
126.46197860   2.91819648   0.00000000
126.46197860   2.97478899   0.00000000
126.96197860   2.97478899   0.00000000
126.96197860   3.03446631   0.00000000
127.46197860   3.03446631   0.00000000
127.46197860   3.09718781   0.00000000
127.96197860   3.09718781   0.00000000
127.96197860   3.16289219   0.00000000
128.46197860   3.16289219   0.00000000
128.46197860   3.23149695   0.00000000
128.96197860   3.23149695   0.00000000
128.96197860   3.30289803   0.00000000
129.46197860   3.30289803   0.00000000
129.46197860   3.37696975   0.00000000
129.96197860   3.37696975   0.00000000
129.96197860   3.45356511   0.00000000
130.46197860   3.45356511   0.00000000
130.46197860   3.53251633   0.00000000
130.96197860   3.53251633   0.00000000
130.96197860   3.61363572   0.00000000
131.46197860   3.61363572   0.00000000
131.46197860   3.69671684   0.00000000
131.96197860   3.69671684   0.00000000
131.96197860   3.78153595   0.00000000
132.46197860   3.78153595   0.00000000
132.46197860   3.86785372   0.00000000
132.96197860   3.86785372   0.00000000
132.96197860   3.95541719   0.00000000
133.46197860   3.95541719   0.00000000
133.46197860   4.04396195   0.00000000
133.96197860   4.04396195   0.00000000
133.96197860   4.13321448   0.00000000
134.46197860   4.13321448   0.00000000
134.46197860   4.22289464   0.00000000
134.96197860   4.22289464   0.00000000
134.96197860   4.31271833   0.00000000
135.46197860   4.31271833   0.00000000
135.46197860   4.40240008   0.00000000
135.96197860   4.40240008   0.00000000
135.96197860   4.49165580   0.00000000
136.46197860   4.49165580   0.00000000
136.46197860   4.58020538   0.00000000
136.96197860   4.58020538   0.00000000
136.96197860   4.66777524   0.00000000
137.46197860   4.66777524   0.00000000
137.46197860   4.75410074   0.00000000
137.96197860   4.75410074   0.00000000
137.96197860   4.83892835   0.00000000
138.46197860   4.83892835   0.00000000
138.46197860   4.92201753   0.00000000
138.96197860   4.92201753   0.00000000
138.96197860   5.00314220   0.00000000
139.46197860   5.00314220   0.00000000
139.46197860   5.08209171   0.00000000
139.96197860   5.08209171   0.00000000
139.96197860   5.15867117   0.00000000
140.46197860   5.15867117   0.00000000
140.46197860   5.23270099   0.00000000
140.96197860   5.23270099   0.00000000
140.96197860   5.30401538   0.00000000
141.46197860   5.30401538   0.00000000
141.46197860   5.37245969   0.00000000
141.96197860   5.37245969   0.00000000
141.96197860   5.43788632   0.00000000
142.46197860   5.43788632   0.00000000
142.46197860   5.50014906   0.00000000
142.96197860   5.50014906   0.00000000
142.96197860   5.55909569   0.00000000
143.46197860   5.55909569   0.00000000
143.46197860   5.61455891   0.00000000
143.96197860   5.61455891   0.00000000
143.96197860   5.66634568   0.00000000
144.46197860   5.66634568   0.00000000
144.46197860   5.71422557   0.00000000
144.96197860   5.71422557   0.00000000
144.96197860   5.75791861   0.00000000
145.46197860   5.75791861   0.00000000
145.46197860   5.79708397   0.00000000
145.96197860   5.79708397   0.00000000
145.96197860   5.83131070   0.00000000
