Q R dR
0.00877296 0.05838274034811339 0.0008218266554410931
0.0100889 0.04097765661597683 0.0006036955442968419
0.0114048 0.029645148760387742 0.0004511058744812215
0.0127208 0.021097935482773195 0.0003448188836564849
0.0140367 0.01616379933689735 0.0002687661926562569
0.0153526 0.011843413452937655 0.00021306593061416325
0.0166685 0.009637636219767383 0.0001714373805285828
0.0179845 0.007107913208153178 0.00013976512226565238
0.0193004 0.005690891648602256 0.00011528668794283175
0.0206163 0.0045128095451485595 9.609625313424268e-05
0.0219322 0.0036292612788216302 8.089503825952199e-05
0.0241253 0.0025205397188843774 6.184588301059947e-05
0.0263185 0.002022976700324344 4.8210760162855704e-05
0.0285116 0.0013936436346321517 3.824477104080163e-05
0.0307047 0.0009909301968606368 3.080595589895552e-05
0.0328977 0.0008187318358805953 2.515201483622917e-05
0.0350908 0.0006291698057516126 2.078575950567118e-05
0.0372838 0.0005270972745064104 1.7367477122866798e-05
0.0394768 0.0003888520196480619 1.4658763305673872e-05
0.0416698 0.00032894015605683434 1.2489615756625732e-05
0.0438627 0.0002555508651387259 1.0740805092957147e-05
0.0473713 0.00021124702117774686 8.585532706038742e-06
0.0508798 0.00016047482512618086 6.999729300699372e-06
0.0543882 0.00011944267717007151 5.818548324934841e-06
0.0578966 8.828991006551554e-05 4.926236963114312e-06
0.0614048 8.126551703889027e-05 4.24268698026314e-06
0.0649128 6.908117308336739e-05 3.711240143011361e-06
0.0684208 6.036723655157701e-05 3.2912090054220463e-06
0.0719286 5.969748992552594e-05 2.953177129060546e-06
0.0754363 4.897008762246316e-05 2.6757441908067007e-06
0.0789438 4.44734389717604e-05 2.4433765648677517e-06
0.0824512 4.032868900674847e-05 2.2448087740434485e-06
0.0859585 4.1684908894353676e-05 2.071803331639498e-06
0.087712 3.6490080209132824e-05 1.993050062440556e-06
0.091219 3.483243901019084e-05 1.8482951611843003e-06
0.0947258 3.5104430698218275e-05 1.7173672298795119e-06
0.0982324 3.4139016038868245e-05 1.5978160257100217e-06
0.101739 3.3847299210573516e-05 1.4877921474668398e-06
0.105245 2.769622803881409e-05 1.3859848683721057e-06
0.108751 2.5492790367278697e-05 1.291414819463071e-06
0.112257 2.431020381108589e-05 1.2033780089638274e-06
0.115762 2.1342436521221994e-05 1.1213812015355616e-06
0.119268 1.9570499716118587e-05 1.0449818731322324e-06
0.122773 1.701892863903073e-05 9.739184740946328e-07
0.126278 1.5749045938098643e-05 9.079220406192944e-07
0.129782 1.336349042837634e-05 8.467954887787268e-07
0.133287 1.1797720012008701e-05 7.90313246988509e-07
0.136791 1.1056383754506761e-05 7.383249719835875e-07
0.140295 9.609338757371722e-06 6.906319093420577e-07
0.143798 7.7735609300587e-06 6.470582209390041e-07
0.147302 6.492912292348774e-06 6.073799991320096e-07
0.150805 5.98037090907493e-06 5.713838651072355e-07
0.153432 5.315770164797951e-06 5.467242277271416e-07
0.15781 3.826612314320655e-06 5.096920609800794e-07
0.162187 2.8400862027690753e-06 4.77254187985229e-07
0.166564 1.1706724972865368e-06 4.48944398506273e-07
0.170941 1.7297890726735793e-06 4.242415692022053e-07
0.175317 2.443025812369544e-07 4.026367468398428e-07
0.179693 5.203745289187931e-07 3.8363382506355696e-07
0.184068 5.392592088603354e-07 3.667837682811437e-07
0.188442 4.880688223920477e-07 3.516810645811706e-07
0.192816 2.9457748774287783e-08 3.3797224319471957e-07
0.197189 1.7417005022322113e-07 3.253675765245052e-07
0.201562 6.440160791587143e-07 3.136269867147077e-07
0.205934 3.434898449881307e-07 3.0256759440671393e-07
0.210305 8.539979761299626e-07 2.920494628906578e-07
0.214676 1.0534111851687467e-06 2.819695556498174e-07
0.219046 1.2939032001536047e-06 2.7226170361509586e-07
0.223416 1.0974598677006895e-06 2.628807951161474e-07
0.227785 7.149209206011782e-07 2.5380540047883663e-07
0.232153 1.4586397367725834e-06 2.450258607847655e-07
0.23652 1.045918243683207e-06 2.3654199354299632e-07
0.240887 1.3756620206314824e-06 2.2835715356737415e-07
0.245253 6.166546205061491e-07 2.2048131039669373e-07
0.249618 8.629410526352277e-07 2.1292247744226133e-07
0.253982 1.115118430610896e-06 2.0571051042727672e-07
0.258346 3.1237344632787474e-07 1.9899128461735621e-07
