# x	 y	 dy	 fy
2.086500000000000021e-01 1.343915704405949985e+00 5.000000000000000278e-02 1.279217745322195121e+00
2.093700000000000006e-01 1.301387764610189901e+00 5.000000000000000278e-02 1.267244377042135550e+00
2.101000000000000090e-01 1.286696992317259980e+00 5.000000000000000278e-02 1.255043350970093119e+00
2.108200000000000074e-01 1.297805052521499913e+00 5.000000000000000278e-02 1.242887126880768855e+00
2.115499999999999881e-01 1.309356280228570091e+00 5.000000000000000278e-02 1.230455300868750435e+00
2.122799999999999965e-01 1.331096507935640050e+00 5.000000000000000278e-02 1.217951059840709727e+00
2.129999999999999949e-01 1.294636568139879929e+00 5.000000000000000278e-02 1.205469300931079291e+00
2.137300000000000033e-01 1.263926795846950002e+00 5.000000000000000278e-02 1.192768976111829193e+00
2.144500000000000017e-01 1.286792856051180101e+00 5.000000000000000278e-02 1.180101274127497435e+00
2.151800000000000102e-01 1.262028083758250041e+00 5.000000000000000278e-02 1.167192930770698966e+00
2.159099999999999908e-01 1.206191311465329985e+00 5.000000000000000278e-02 1.154189214666528684e+00
2.166299999999999892e-01 1.183370371669560051e+00 5.000000000000000278e-02 1.141260885022574945e+00
2.173599999999999977e-01 1.155743599376630071e+00 5.000000000000000278e-02 1.128103603931791321e+00
2.180799999999999961e-01 1.101232659580869910e+00 5.000000000000000278e-02 1.114989274241071415e+00
2.188100000000000045e-01 1.125248887287940036e+00 5.000000000000000278e-02 1.101655167729484797e+00
2.195400000000000129e-01 1.166132114995009905e+00 5.000000000000000278e-02 1.088210530510658414e+00
2.202600000000000113e-01 1.172638175199250066e+00 5.000000000000000278e-02 1.074886246208130780e+00
2.209899999999999920e-01 1.145025402906320044e+00 5.000000000000000278e-02 1.061307930829912927e+00
2.217099999999999904e-01 1.126596463110550062e+00 5.000000000000000278e-02 1.047821389998336850e+00
2.224399999999999988e-01 1.096225690817620002e+00 5.000000000000000278e-02 1.034113622588350712e+00
