297
0.3429 0.0327 0.9013 0.942 0.6838 0.6614 0.6685 0.7883 0.8444 0.8827 0.0405 0.7296 0.9672 0.1637 0.9493 0.0289 0.581 0.3272 0.0651 0.8389 0.9704 0.8748 0.2149 0.7296 0.1802 0.5652 0.0607 0.8257 0.4614 0.4369 0.9695 0.4356 0.197 0.8589 0.9365 0.515 0.402 0.0466 0.9036 0.4399 0.1255 0.3524 0.2803 0.4024 0.1541 0.0021 0.3129 0.661 0.9867 0.7914 0.4099 0.7599 0.6633 
0.2256 0.5731 0.4704 0.6063 0.4885 0.7531 0.4201 0.6091 0.4128 0.9473 0.452 0.7084 0.7107 0.8558 0.4752 0.6367 0.6365 0.2846 0.3544 0.7438 0.4616 0.6759 0.5862 0.9333 0.0972 0.6742 0.7073 0.3964 0.24 0.9542 0.3813 0.1285 0.3779 0.5087 0.2581 0.3417 0.8338 0.0451 0.12 0.1251 0.6455 0.034 0.2977 0.7033 0.9344 0.083 0.7674 0.8235 0.5733 0.7917 0.1529 0.3956 0.3118 
0.0249 0.271 0.4613 0.1256 0.0846 0.9283 0.7431 0.6493 0.8121 0.4151 0.3541 0.0102 0.3431 0.8494 0.5955 0.0638 0.6361 0.6841 0.4144 0.9338 0.6606 0.648 0.1625 0.2054 0.1421 0.0107 0.3903 0.0246 0.0217 0.5931 0.4999 0.1705 0.8713 0.7847 0.5145 0.7555 0.734 0.1659 0.4729 0.2967 0.5121 0.3444 0.1466 0.2015 0.8899 0.7698 0.2547 0.5199 0.5842 0.7021 0.7493 0.1521 0.6636 
0.8226 0.563 0.1705 0.5363 0.1416 0.7931 0.4201 0.6091 0.4134 0.9278 0.356 0.7486 0.7601 0.4518 0.2763 0.6827 0.6361 0.2823 0.4126 0.9443 0.4696 0.8789 0.5871 0.2914 0.1026 0.0987 0.3906 0.028 0.9297 0.5623 0.8922 0.074 0.7213 0.7347 0.1295 0.7281 0.6385 0.7745 0.7932 0.8157 0.838 0.3642 0.2427 0.0147 0.0086 0.3503 0.2803 0.971 0.4641 0.9803 0.9623 0.0798 0.2135 
0.6606 0.371 0.1765 0.1363 0.8716 0.5083 0.7387 0.6995 0.8228 0.2228 0.9827 0.2 0.8011 0.6571 0.0762 0.6057 0.1867 0.3842 0.4199 0.1838 0.6326 0.1796 0.1725 0.1364 0.1126 0.0577 0.3506 0.8259 0.2523 0.5638 0.8829 0.7679 0.072 0.7968 0.1235 0.36 0.282 0.9556 0.4777 0.3397 0.5241 0.6945 0.2681 0.1026 0.3792 0.6648 0.2487 0.668 0.5841 0.4645 0.4993 0.7509 0.6538 
0.9527 0.0087 0.0799 0.1683 0.9521 0.9293 0.5588 0.536 0.1038 0.7604 0.6028 0.2305 0.2955 0.6214 0.6221 0.0891 0.547 0.4132 0.0659 0.9381 0.8789 0.8949 0.7425 0.2529 0.0883 0.5655 0.8002 0.0256 0.9217 0.4024 0.4924 0.1635 0.4713 0.7044 0.2743 0.7555 0.6325 0.9345 0.7651 0.4152 0.819 0.6149 0.249 0.4947 0.7486 0.3453 0.7843 0.6718 0.3841 0.4705 0.9223 0.3798 0.2139 
0.4334 0.1415 0.3835 0.4491 0.2774 0.7801 0.426 0.1931 0.8167 0.1436 0.7397 0.3182 0.1022 0.8414 0.8008 0.7057 0.076 0.3747 0.2175 0.2417 0.2488 0.3771 0.9633 0.027 0.0095 0.8757 0.3596 0.2783 0.2917 0.8923 0.3223 0.769 0.8741 0.5897 0.1768 0.8575 0.1292 0.0123 0.3253 0.073 0.6893 0.6143 0.2942 0.2951 0.1825 0.1061 0.3603 0.9245 0.5716 0.7516 0.4974 0.9393 0.5009 
0.1012 0.1019 0.0614 0.0904 0.3837 0.3155 0.3533 0.6356 0.0136 0.5656 0.4486 0.8321 0.6894 0.9496 0.4574 0.8357 0.0581 0.2755 0.3179 0.752 0.7696 0.3769 0.1424 0.2644 0.1921 0.057 0.3113 0.2901 0.46 0.9406 0.831 0.1485 0.5363 0.993 0.7118 0.65 0.2224 0.3284 0.9235 0.8093 0.0135 0.1614 0.6001 0.9171 0.9045 0.5594 0.1424 0.7096 0.5376 0.7796 0.4604 0.8082 0.2307 
0.8506 0.2525 0.9296 0.5348 0.4494 0.0243 0.0158 0.0083 0.9128 0.0497 0.9528 0.9081 0.3089 0.1585 0.0269 0.5597 0.746 0.7175 0.5635 0.3735 0.6626 0.7797 0.4625 0.2122 0.1987 0.3077 0.3149 0.3089 0.5727 0.4153 0.7484 0.6981 0.2277 0.6141 0.1539 0.4442 0.684 0.3257 0.4779 0.7317 0.5191 0.3845 0.1961 0.8521 0.8892 0.7648 0.2396 0.9189 0.5579 0.2951 0.2404 0.3054 0.424 
0.8242 0.241 0.4613 0.0256 0.0746 0.9284 0.7881 0.6993 0.4121 0.1151 0.3543 0.0102 0.3491 0.289 0.5995 0.0634 0.6361 0.8841 0.4144 0.7339 0.1606 0.6489 0.1525 0.9364 0.1921 0.4607 0.3206 0.0643 0.0287 0.5931 0.8249 0.1751 0.8713 0.5847 0.1145 0.7555 0.6329 0.9765 0.7337 0.6157 0.823 0.3729 0.2427 0.0147 0.2056 0.7103 0.1803 0.6718 0.9641 0.4505 0.9623 0.0793 0.2135 
0.4296 0.171 0.9265 0.1351 0.1187 0.9009 0.4583 0.9733 0.0228 0.8289 0.9827 0.2288 0.3081 0.1516 0.7764 0.6047 0.7367 0.3543 0.4108 0.2694 0.6742 0.0643 0.2987 0.5987 0.685 0.6496 0.9328 0.3348 0.215 0.5026 0.9063 0.5545 0.7855 0.7665 0.3663 0.3347 0.0187 0.32 0.0655 0.1155 0.1034 0.39 0.9911 0.5911 0.4237 0.2902 0.9486 0.8125 0.8603 0.3537 0.9541 0.6475 0.2347 
0.6424 0.0012 0.7775 0.1283 0.2202 0.7233 0.04 0.4646 0.3108 0.6298 0.9726 0.6988 0.3887 0.8346 0.8962 0.6019 0.3789 0.4055 0.7759 0.0892 0.63 0.1118 0.1726 0.1394 0.1925 0.1976 0.3108 0.0254 0.2554 0.7673 0.8829 0.7104 0.2842 0.7062 0.1532 0.4205 0.727 0.6605 0.4757 0.0315 0.2491 0.6849 0.0366 0.2321 0.8796 0.6648 0.2542 0.9119 0.5566 0.1955 0.2401 0.3177 0.4525 
0.4215 0.1712 0.2765 0.1253 0.1716 0.7093 0.4881 0.6994 0.5478 0.4228 0.5317 0.2181 0.3281 0.1515 0.0763 0.605 0.1409 0.3845 0.4195 0.2838 0.2396 0.1796 0.8725 0.1374 0.3921 0.8537 0.3103 0.0259 0.2542 0.5232 0.8219 0.3154 0.7044 0.7468 0.1136 0.7775 0.1292 0.0123 0.3252 0.477 0.6893 0.6143 0.2842 0.2958 0.1825 0.1911 0.3603 0.1245 0.5416 0.7542 0.5954 0.7395 0.5709 
0.4912 0.1015 0.2619 0.0914 0.6897 0.3054 0.7539 0.6346 0.0236 0.5656 0.2431 0.8721 0.6893 0.9496 0.4474 0.4357 0.0586 0.7655 0.3899 0.7237 0.7893 0.2719 0.1624 0.2414 0.1821 0.257 0.3113 0.2784 0.2917 0.7213 0.8223 0.764 0.8701 0.4491 0.1148 0.85 0.2383 0.0147 0.7758 0.6925 0.5545 0.3646 0.1531 0.3076 0.6092 0.3493 0.2347 0.168 0.5841 0.7645 0.4993 0.7594 0.8639 
0.9226 0.9039 0.4906 0.6461 0.1366 0.4931 0.4201 0.6091 0.2128 0.9278 0.952 0.5064 0.7701 0.8618 0.6762 0.6321 0.6365 0.7823 0.4044 0.7432 0.4199 0.7949 0.1446 0.2014 0.1621 0.0677 0.1988 0.0456 0.9217 0.5932 0.8928 0.6884 0.0718 0.7647 0.1477 0.7455 0.1329 0.024 0.7951 0.7157 0.893 0.3641 0.2428 0.2977 0.2086 0.3027 0.5453 0.9208 0.8415 0.0428 0.7386 0.1109 0.377 
0.338 0.2523 0.5299 0.349 0.2776 0.7964 0.4948 0.6969 0.2158 0.2342 0.7213 0.7381 0.3023 0.8843 0.7169 0.7017 0.283 0.3645 0.1035 0.1718 0.0483 0.3631 0.9812 0.145 0.4215 0.4851 0.1535 0.4921 0.883 0.9206 0.5287 0.562 0.7049 0.4427 0.5832 0.2886 0.1048 0.6343 0.2229 0.0498 0.6564 0.8145 0.3989 0.7549 0.8845 0.3703 0.8844 0.6755 0.4841 0.9805 0.0223 0.2992 0.0135 
0.3381 0.2993 0.8299 0.3421 0.2174 0.2264 0.494 0.7235 0.2143 0.1382 0.7907 0.5682 0.1023 0.2493 0.5375 0.0634 0.6361 0.0841 0.4148 0.7638 0.26 0.6489 0.1625 0.2164 0.1921 0.0607 0.3906 0.0206 0.0417 0.5931 0.8929 0.1655 0.8195 0.7847 0.1146 0.7525 0.6323 0.9765 0.7937 0.4127 0.823 0.3649 0.2127 0.0117 0.2086 0.3143 0.8803 0.271 0.8641 0.4505 0.9623 0.0798 0.2135 
0.8246 0.2715 0.4613 0.1756 0.0746 0.9283 0.6481 0.6393 0.8121 0.1156 0.3543 0.0109 0.3411 0.0645 0.0768 0.3017 0.0364 0.6645 0.9049 0.5145 0.5472 0.3281 0.9812 0.434 0.0225 0.4353 0.7515 0.2921 0.3831 0.1266 0.5287 0.064 0.0049 0.4427 0.5363 0.2693 0.9248 0.7739 0.2225 0.8425 0.3764 0.8645 0.3997 0.1146 0.1839 0.7951 0.2087 0.5242 0.7323 0.9813 0.7772 0.044 0.8441 
0.282 0.241 0.0705 0.3263 0.2461 0.4968 0.0901 0.6091 0.4025 0.6275 0.9221 0.6584 0.7104 0.0518 0.2162 0.6027 0.6381 0.2743 0.4144 0.4438 0.4699 0.6749 0.3865 0.2944 0.1926 0.0677 0.3906 0.0286 0.8219 0.5933 0.8914 0.2085 0.8706 0.7047 0.1145 0.7555 0.6915 0.9775 0.7956 0.615 0.813 0.3149 0.2527 0.791 0.2145 0.2007 0.1773 0.9447 0.8815 0.0448 0.7387 0.1402 0.4727 
0.731 0.5143 0.1919 0.4914 0.4745 0.443 0.7232 0.4967 0.2716 0.7007 0.8503 0.5549 0.1789 0.3577 0.2013 0.6476 0.1088 0.5454 0.138 0.9031 0.9842 0.3042 0.2708 0.1064 0.3503 0.7038 0.6942 0.2745 0.9631 0.9806 0.508 0.304 0.0057 0.4427 0.5872 0.2625 0.9248 0.6523 0.822 0.072 0.6934 0.814 0.2997 0.539 0.6886 0.1116 0.8843 0.611 0.4841 0.3802 0.6676 0.7098 0.2534 
0.3403 0.4782 0.741 0.5512 0.4089 0.0367 0.9342 0.0481 0.3464 0.0163 0.6419 0.83 0.6385 0.9826 0.3693 0.0389 0.3862 0.2607 0.933 0.9474 0.52 0.9799 0.2171 0.6329 0.0313 0.6946 0.1755 0.879 0.0731 0.6159 0.177 0.6519 0.9629 0.9745 0.1291 0.1164 0.5203 0.7016 0.2137 0.8092 0.3156 0.2903 0.1422 0.1525 0.1505 0.7501 0.0965 0.4248 0.5684 0.8337 0.0829 0.4916 0.9746 
0.5023 0.0443 0.6558 0.2566 0.7095 0.231 0.7849 0.3425 0.3019 0.1681 0.3183 0.8584 0.6065 0.1569 0.2643 0.8626 0.2956 0.0259 0.7849 0.2248 0.3294 0.4073 0.1865 0.538 0.5571 0.9077 0.5556 0.2622 0.3953 0.6377 0.7798 0.7815 0.5995 0.9475 0.2291 0.9736 0.3534 0.2094 0.27 0.2679 0.3145 0.1357 0.3107 0.3731 0.3615 0.9407 0.8908 0.1596 0.0514 0.6256 0.7295 0.5057 0.0151 
0.3884 0.8893 0.5609 0.0491 0.4776 0.7835 0.4948 0.416 0.4894 0.9007 0.8103 0.6215 0.1889 0.3588 0.7143 0.6061 0.1013 0.5474 0.1054 0.4056 0.9852 0.3742 0.2431 0.4063 0.3401 0.7233 0.9122 0.2555 0.9299 0.2366 0.5221 0.064 0.0693 0.2328 0.5892 0.2581 0.1819 0.5931 0.389 0.0263 0.6805 0.2398 0.5792 0.8479 0.8645 0.0011 0.6634 0.4247 0.8811 0.4028 0.7387 0.1114 0.3625 
0.619 0.5923 0.1986 0.9917 0.472 0.4107 0.0167 0.693 0.3158 0.5282 0.7217 0.2287 0.6022 0.2655 0.0868 0.3212 0.056 0.4601 0.9045 0.8817 0.5443 0.9241 0.9872 0.4614 0.5815 0.1757 0.3095 0.2451 0.932 0.6926 0.5257 0.0152 0.8819 0.2328 0.5892 0.2581 0.1268 0.6736 0.649 0.076 0.6464 0.5945 0.2792 0.8449 0.8845 0.8077 0.6733 0.4057 0.5621 0.0037 0.7787 0.9183 0.3385 
0.4241 0.758 0.0616 0.3458 0.254 0.728 0.6767 0.1092 0.0178 0.0296 0.9224 0.708 0.3057 0.3561 0.0269 0.0257 0.1486 0.7995 0.76 0.2705 0.6538 0.7394 0.0745 0.1624 0.1508 0.7676 0.314 0.3658 0.5277 0.4153 0.7298 0.5851 0.2103 0.8956 0.1135 0.75 0.2526 0.2546 0.7777 0.6887 0.5141 0.5608 0.2561 0.0826 0.2092 0.3644 0.2347 0.668 0.586 0.7677 0.4993 0.9577 0.6327 
0.4012 0.1015 0.2629 0.0931 0.8897 0.3454 0.7539 0.6346 0.0235 0.5656 0.4437 0.8721 0.6893 0.9596 0.0474 0.4357 0.0585 0.5655 0.5179 0.7538 0.4696 0.6782 0.1325 0.7434 0.1921 0.057 0.7113 0.2783 0.2155 0.7218 0.8523 0.769 0.8501 0.5897 0.1768 0.8642 0.1292 0.0123 0.3257 0.273 0.6893 0.6173 0.1242 0.2821 0.8823 0.1011 0.3603 0.9245 0.5816 0.7546 0.4174 0.7383 0.5329 
0.8444 0.8771 0.5545 0.6026 0.1942 0.3537 0.5136 0.7883 0.4521 0.1172 0.7711 0.0046 0.7516 0.1089 0.6653 0.5337 0.542 0.9979 0.991 0.9068 0.6184 0.4609 0.1768 0.5882 0.2276 0.7033 0.7306 0.2682 0.8987 0.5135 0.1484 0.8526 0.382 0.9825 0.5401 0.1716 0.6304 0.5014 0.1208 0.6239 0.1692 0.1106 0.4347 0.9621 0.7344 0.5048 0.2344 0.3684 0.5841 0.7645 0.4193 0.9501 0.2636 
0.6653 0.371 0.1765 0.036 0.4716 0.7083 0.4386 0.6999 0.8228 0.2528 0.9827 0.2 0.8388 0.8571 0.1762 0.6057 0.1867 0.3542 0.4699 0.2134 0.6806 0.8796 0.1725 0.1367 0.8056 0.0677 0.3506 0.8259 0.2512 0.5631 0.8829 0.7174 0.2654 0.7968 0.1105 0.359 0.9029 0.9596 0.4777 0.6397 0.5245 0.0985 0.2581 0.1026 0.2792 0.6607 0.8352 0.9443 0.8971 0.2257 0.5043 0.0387 0.3251 
0.719 0.2123 0.1688 0.4917 0.27 0.443 0.7126 0.446 0.4834 0.9007 0.8103 0.6515 0.1889 0.3581 0.2143 0.6081 0.6073 0.5274 0.3054 0.3266 0.9852 0.7742 0.2731 0.4363 0.3401 0.9233 0.8922 0.2555 0.9469 0.2324 0.5271 0.064 0.095 0.2328 0.5892 0.2581 0.1119 0.6603 0.389 0.8103 0.6705 0.5345 0.5795 0.8479 0.8845 0.0011 0.3733 0.7247 0.8811 0.0024 0.0387 0.1173 0.3663 
0.4246 0.708 0.0615 0.3953 0.2644 0.7283 0.6638 0.1093 0.7128 0.4296 0.9021 0.2489 0.3087 0.8569 0.0269 0.0557 0.1485 0.7965 0.76 0.2735 0.6658 0.7092 0.9745 0.3624 0.2981 0.7486 0.314 0.3658 0.525 0.4353 0.726 0.2851 0.2104 0.2968 0.1135 0.95 0.5476 0.0548 0.5777 0.6319 0.5141 0.5408 0.2501 0.7026 0.2092 0.3644 0.9347 0.66 0.584 0.7675 0.4593 0.7579 0.6637 
0.7579 0.8716 0.3815 0.3051 0.8749 0.4977 0.4318 0.9657 0.3481 0.9008 0.8126 0.0299 0.332 0.8535 0.5341 0.282 0.3939 0.3848 0.9652 0.0245 0.3815 0.3925 0.3265 0.1433 0.0928 0.6714 0.8378 0.7384 0.0157 0.1535 0.5855 0.3402 0.0845 0.0795 0.2251 0.6813 0.0958 0.1371 0.0236 0.921 0.5249 0.1344 0.9987 0.374 0.8995 0.6933 0.1864 0.3266 0.8925 0.8827 0.0091 0.3211 0.1298 
0.9128 0.09 0.0075 0.1983 0.5521 0.9023 0.1681 0.1806 0.7857 0.6014 0.3168 0.8305 0.9151 0.6119 0.0281 0.0494 0.547 0.0132 0.0619 0.5381 0.8382 0.3949 0.5826 0.169 0.0927 0.9655 0.856 0.7354 0.4019 0.9962 0.8729 0.5684 0.2756 0.8161 0.4979 0.797 0.7397 0.0909 0.8125 0.2617 0.9948 0.5341 0.0331 0.4086 0.7876 0.2581 0.7613 0.8082 0.2982 0.2534 0.3813 0.8558 0.7356 
0.8269 0.171 0.4613 0.1256 0.0942 0.9283 0.7471 0.3993 0.0121 0.1916 0.3143 0.0902 0.3431 0.839 0.2974 0.0634 0.6361 0.8441 0.4144 0.7338 0.3606 0.6489 0.1625 0.2063 0.5921 0.0607 0.3906 0.0252 0.0217 0.5931 0.1929 0.1755 0.0313 0.7847 0.1145 0.7545 0.6325 0.1765 0.7937 0.4847 0.223 0.3649 0.2427 0.1147 0.2086 0.3103 0.8803 0.6719 0.4641 0.4805 0.9626 0.0758 0.2635 
0.3424 0.0326 0.5043 0.8483 0.1231 0.2264 0.0535 0.2283 0.7349 0.2717 0.0667 0.4295 0.9175 0.6667 0.9393 0.6356 0.511 0.3295 0.5872 0.5491 0.6601 0.679 0.4897 0.3439 0.0434 0.6005 0.3353 0.0116 0.9831 0.3371 0.9518 0.6915 0.1453 0.5282 0.6619 0.4266 0.515 0.015 0.177 0.9532 0.6104 0.9309 0.401 0.3028 0.334 0.2509 0.1984 0.7649 0.5805 0.4791 0.0768 0.4361 0.9125 
0.8225 0.563 0.1705 0.6368 0.4416 0.8931 0.4201 0.3091 0.4048 0.7904 0.0028 0.2305 0.2015 0.4214 0.6221 0.9894 0.537 0.4132 0.0659 0.9381 0.8787 0.8879 0.832 0.8529 0.0813 0.9855 0.8002 0.0257 0.9217 0.5933 0.4944 0.1335 0.8746 0.7064 0.474 0.4585 0.2321 0.9745 0.7751 0.4357 0.813 0.6649 0.242 0.4947 0.7486 0.8453 0.8843 0.6718 0.3021 0.4865 0.9623 0.3798 0.2139 
0.9527 0.498 0.0795 0.1983 0.5528 0.8293 0.5688 0.4862 0.6134 0.9278 0.751 0.7486 0.7601 0.4817 0.2963 0.6325 0.9361 0.3223 0.4444 0.9432 0.4696 0.8789 0.1875 0.2814 0.2421 0.5977 0.19 0.0456 0.9257 0.5623 0.8922 0.1385 0.8213 0.7027 0.5295 0.7581 0.638 0.3659 0.4529 0.2464 0.5421 0.3044 0.1766 0.2395 0.8899 0.7698 0.2547 0.5168 0.5842 0.1021 0.7493 0.1521 0.6666 
0.3424 0.8322 0.904 0.9423 0.6838 0.4264 0.6535 0.7049 0.8444 0.2827 0.0425 0.8295 0.9675 0.1129 0.9399 0.0309 0.501 0.3272 0.0659 0.4589 0.6084 0.8748 0.2119 0.7292 0.0802 0.0652 0.5907 0.8157 0.4694 0.6369 0.9696 0.6396 0.1883 0.3089 0.9903 0.647 0.1336 0.7408 0.1005 0.2039 0.4644 0.9244 0.022 0.9008 0.9382 0.2582 0.7579 0.5072 0.8962 0.257 0.081 0.5488 0.2384 
0.2325 0.5436 0.4705 0.606 0.7476 0.7238 0.9303 0.6794 0.4123 0.8376 0.952 0.5704 0.7881 0.8553 0.2762 0.6319 0.6361 0.2864 0.3344 0.7608 0.6655 0.6785 0.8425 0.491 0.1921 0.9377 0.2606 0.7357 0.4013 0.6369 0.2739 0.5558 0.0768 0.8901 0.4165 0.555 0.4829 0.0566 0.9036 0.4399 0.1545 0.3624 0.2889 0.8024 0.1541 0.0061 0.3129 0.791 0.9867 0.4994 0.4099 0.7596 0.6733 
0.4339 0.1425 0.383 0.849 0.2474 0.7805 0.476 0.3931 0.8187 0.0436 0.7387 0.2482 0.1002 0.8314 0.3068 0.7957 0.03 0.3875 0.3176 0.5417 0.2488 0.3771 0.9634 0.4278 0.5095 0.4877 0.3266 0.2022 0.479 0.9406 0.831 0.1185 0.5383 0.3198 0.5892 0.6581 0.1268 0.6936 0.679 0.0766 0.6465 0.5945 0.2792 0.8049 0.8845 0.8047 0.6633 0.4252 0.4661 0.0005 0.7707 0.9183 0.3695 
0.3364 0.8893 0.5609 0.3411 0.4676 0.7732 0.4308 0.693 0.1458 0.7383 0.3917 0.2282 0.6022 0.8655 0.0818 0.3217 0.0569 0.3641 0.9849 0.8815 0.4941 0.9541 0.9812 0.4474 0.5819 0.5757 0.3395 0.2451 0.949 0.6326 0.5157 0.0842 0.8919 0.6939 0.6118 0.65 0.2204 0.3284 0.9231 0.8003 0.0185 0.1614 0.6508 0.9168 0.3645 0.2594 0.9324 0.7196 0.5376 0.7796 0.4208 0.8082 0.5304 
