# z rho mu P theta
164.787 4.59458e-06 0 0 270
164.787 4.59458e-06 0 0 270
165.287 4.59458e-06 0 0 270
165.287 4.59458e-06 0 0 270
165.787 4.59458e-06 0 0 270
165.787 4.59457e-06 0 0 270
166.287 4.59457e-06 0 0 270
166.287 4.59456e-06 0 0 270
166.787 4.59456e-06 0 0 270
166.787 4.59454e-06 0 0 270
167.287 4.59454e-06 0 0 270
167.287 4.59451e-06 0 0 270
167.787 4.59451e-06 0 0 270
167.787 4.59445e-06 0 0 270
168.287 4.59445e-06 0 0 270
168.287 4.59434e-06 0 0 270
168.787 4.59434e-06 0 0 270
168.787 4.59515e-06 0 0 270
169.287 4.59515e-06 0 0 270
169.287 4.59426e-06 0 0 270
169.787 4.59426e-06 0 0 270
169.787 4.59351e-06 0 0 270
170.287 4.59351e-06 0 0 270
170.287 4.59263e-06 0 0 270
170.787 4.59263e-06 0 0 270
170.787 4.59135e-06 0 0 270
171.287 4.59135e-06 0 0 270
171.287 4.58944e-06 0 0 270
171.787 4.58944e-06 0 0 270
171.787 4.58656e-06 0 0 270
172.287 4.58656e-06 0 0 270
172.287 4.5823e-06 0 0 270
172.787 4.5823e-06 0 0 270
172.787 4.57612e-06 0 0 270
173.287 4.57612e-06 0 0 270
173.287 4.56732e-06 0 0 270
173.787 4.56732e-06 0 0 270
173.787 4.55503e-06 0 0 270
174.287 4.55503e-06 0 0 270
174.287 4.53818e-06 0 0 270
174.787 4.53818e-06 0 0 270
174.787 4.51556e-06 0 0 270
175.287 4.51556e-06 0 0 270
175.287 4.48578e-06 0 0 270
175.787 4.48578e-06 0 0 270
175.787 4.44734e-06 0 0 270
176.287 4.44734e-06 0 0 270
176.287 4.39873e-06 0 0 270
176.787 4.39873e-06 0 0 270
176.787 4.3385e-06 0 0 270
177.287 4.3385e-06 0 0 270
177.287 4.26542e-06 0 0 270
177.787 4.26542e-06 0 0 270
177.787 4.17859e-06 0 0 270
178.287 4.17859e-06 0 0 270
178.287 4.07763e-06 0 0 270
178.787 4.07763e-06 0 0 270
178.787 3.96281e-06 0 0 270
179.287 3.96281e-06 0 0 270
179.287 3.83514e-06 0 0 270
179.787 3.83514e-06 0 0 270
179.787 3.69644e-06 0 0 270
180.287 3.69644e-06 0 0 270
180.287 3.54936e-06 0 0 270
180.787 3.54936e-06 0 0 270
180.787 3.3972e-06 0 0 270
181.287 3.3972e-06 0 0 270
181.287 3.2438e-06 0 0 270
181.787 3.2438e-06 0 0 270
181.787 3.09324e-06 0 0 270
182.287 3.09324e-06 0 0 270
182.287 2.94956e-06 0 0 270
182.787 2.94956e-06 0 0 270
182.787 2.81645e-06 0 0 270
183.287 2.81645e-06 0 0 270
183.287 2.69701e-06 0 0 270
183.787 2.69701e-06 0 0 270
183.787 2.59356e-06 0 0 270
184.287 2.59356e-06 0 0 270
184.287 2.50765e-06 0 0 270
184.787 2.50765e-06 0 0 270
184.787 2.44001e-06 0 0 270
185.287 2.44001e-06 0 0 270
185.287 2.39069e-06 0 0 270
185.787 2.39069e-06 0 0 270
185.787 2.35913e-06 0 0 270
186.287 2.35913e-06 0 0 270
186.287 2.34417e-06 0 0 270
186.787 2.34417e-06 0 0 270
186.787 2.34402e-06 0 0 270
187.287 2.34402e-06 0 0 270
187.287 2.35622e-06 0 0 270
187.787 2.35622e-06 0 0 270
187.787 2.37751e-06 0 0 270
188.287 2.37751e-06 0 0 270
188.287 2.40382e-06 0 0 270
188.787 2.40382e-06 0 0 270
188.787 2.43029e-06 0 0 270
189.287 2.43029e-06 0 0 270
189.287 2.45131e-06 0 0 270
189.787 2.45131e-06 0 0 270
189.787 2.46065e-06 0 0 270
190.287 2.46065e-06 0 0 270
190.287 2.45165e-06 0 0 270
190.787 2.45165e-06 0 0 270
190.787 2.41752e-06 0 0 270
191.287 2.41752e-06 0 0 270
191.287 2.35194e-06 0 0 270
191.787 2.35194e-06 0 0 270
191.787 2.24984e-06 0 0 270
192.287 2.24984e-06 0 0 270
192.287 2.10845e-06 0 0 270
192.787 2.10845e-06 0 0 270
192.787 1.92833e-06 0 0 270
193.287 1.92833e-06 0 0 270
193.287 1.71411e-06 0 0 270
193.787 1.71411e-06 0 0 270
193.787 1.47452e-06 0 0 270
194.287 1.47452e-06 0 0 270
194.287 1.22159e-06 0 0 270
194.787 1.22159e-06 0 0 270
194.787 9.69142e-07 0 0 270
195.287 9.69142e-07 0 0 270
195.287 7.30646e-07 0 0 270
195.787 7.30646e-07 0 0 270
195.787 5.17287e-07 0 0 270
196.287 5.17287e-07 0 0 270
196.287 3.36484e-07 0 0 270
196.787 3.36484e-07 0 0 270
196.787 1.91307e-07 0 0 270
197.287 1.91307e-07 0 0 270
197.287 8.07973e-08 0 0 270
197.787 8.07973e-08 0 0 270
197.787 9.71568e-10 0 0 270
198.287 9.71568e-10 0 0 270
198.287 -5.38695e-08 0 0 270
198.787 -5.38695e-08 0 0 270
198.787 -8.98867e-08 0 0 270
199.287 -8.98867e-08 0 0 270
199.287 -1.12765e-07 0 0 270
199.787 -1.12765e-07 0 0 270
199.787 -1.27187e-07 0 0 270
200.287 -1.27187e-07 0 0 270
200.287 -1.36669e-07 0 0 270
200.787 -1.36669e-07 0 0 270
200.787 -1.43665e-07 0 0 270
201.287 -1.43665e-07 0 0 270
201.287 -1.4978e-07 0 0 270
201.787 -1.4978e-07 0 0 270
201.787 -1.56015e-07 0 0 270
202.287 -1.56015e-07 0 0 270
202.287 -1.62977e-07 0 0 270
202.787 -1.62977e-07 0 0 270
202.787 -1.71025e-07 0 0 270
203.287 -1.71025e-07 0 0 270
203.287 -1.80364e-07 0 0 270
203.787 -1.80364e-07 0 0 270
203.787 -1.91096e-07 0 0 270
204.287 -1.91096e-07 0 0 270
204.287 -2.03237e-07 0 0 270
204.787 -2.03237e-07 0 0 270
204.787 -2.16728e-07 0 0 270
205.287 -2.16728e-07 0 0 270
205.287 -2.31429e-07 0 0 270
205.787 -2.31429e-07 0 0 270
205.787 -2.47121e-07 0 0 270
206.287 -2.47121e-07 0 0 270
206.287 -2.63508e-07 0 0 270
206.787 -2.63508e-07 0 0 270
206.787 -2.8022e-07 0 0 270
207.287 -2.8022e-07 0 0 270
207.287 -2.96828e-07 0 0 270
207.787 -2.96828e-07 0 0 270
207.787 -3.12858e-07 0 0 270
208.287 -3.12858e-07 0 0 270
208.287 -3.27821e-07 0 0 270
208.787 -3.27821e-07 0 0 270
208.787 -3.41231e-07 0 0 270
209.287 -3.41231e-07 0 0 270
209.287 -3.52637e-07 0 0 270
209.787 -3.52637e-07 0 0 270
209.787 -3.61653e-07 0 0 270
210.287 -3.61653e-07 0 0 270
210.287 -3.67976e-07 0 0 270
210.787 -3.67976e-07 0 0 270
210.787 -3.71411e-07 0 0 270
211.287 -3.71411e-07 0 0 270
211.287 -3.71882e-07 0 0 270
211.787 -3.71882e-07 0 0 270
211.787 -3.69434e-07 0 0 270
212.287 -3.69434e-07 0 0 270
212.287 -3.64232e-07 0 0 270
212.787 -3.64232e-07 0 0 270
212.787 -3.56547e-07 0 0 270
213.287 -3.56547e-07 0 0 270
213.287 -3.46738e-07 0 0 270
213.787 -3.46738e-07 0 0 270
213.787 -3.35226e-07 0 0 270
214.287 -3.35226e-07 0 0 270
214.287 -3.22469e-07 0 0 270
214.787 -3.22469e-07 0 0 270
214.787 -3.08926e-07 0 0 270
215.287 -3.08926e-07 0 0 270
215.287 -2.95029e-07 0 0 270
215.787 -2.95029e-07 0 0 270
215.787 -2.81136e-07 0 0 270
216.287 -2.81136e-07 0 0 270
216.287 -2.67475e-07 0 0 270
216.787 -2.67475e-07 0 0 270
216.787 -2.54059e-07 0 0 270
217.287 -2.54059e-07 0 0 270
217.287 -2.40537e-07 0 0 270
217.787 -2.40537e-07 0 0 270
217.787 -2.25976e-07 0 0 270
218.287 -2.25976e-07 0 0 270
218.287 -2.08545e-07 0 0 270
218.787 -2.08545e-07 0 0 270
218.787 -1.85105e-07 0 0 270
219.287 -1.85105e-07 0 0 270
219.287 -1.50792e-07 0 0 270
219.787 -1.50792e-07 0 0 270
219.787 -9.87049e-08 0 0 270
220.287 -9.87049e-08 0 0 270
220.287 -1.9919e-08 0 0 270
220.787 -1.9919e-08 0 0 270
220.787 9.59447e-08 0 0 270
221.287 9.59447e-08 0 0 270
221.287 2.59435e-07 0 0 270
221.787 2.59435e-07 0 0 270
221.787 4.79294e-07 0 0 270
222.287 4.79294e-07 0 0 270
222.287 7.60077e-07 0 0 270
222.787 7.60077e-07 0 0 270
222.787 1.09998e-06 0 0 270
223.287 1.09998e-06 0 0 270
223.287 1.48954e-06 0 0 270
223.787 1.48954e-06 0 0 270
223.787 1.91194e-06 0 0 270
224.287 1.91194e-06 0 0 270
224.287 2.34495e-06 0 0 270
224.787 2.34495e-06 0 0 270
224.787 2.76449e-06 0 0 270
225.287 2.76449e-06 0 0 270
225.287 3.14867e-06 0 0 270
225.787 3.14867e-06 0 0 270
225.787 3.48145e-06 0 0 270
226.287 3.48145e-06 0 0 270
226.287 3.75492e-06 0 0 270
226.787 3.75492e-06 0 0 270
226.787 3.96965e-06 0 0 270
227.287 3.96965e-06 0 0 270
227.287 4.13334e-06 0 0 270
227.787 4.13334e-06 0 0 270
227.787 4.25825e-06 0 0 270
228.287 4.25825e-06 0 0 270
228.287 4.35836e-06 0 0 270
228.787 4.35836e-06 0 0 270
228.787 4.44691e-06 0 0 270
229.287 4.44691e-06 0 0 270
229.287 4.53482e-06 0 0 270
229.787 4.53482e-06 0 0 270
229.787 4.62991e-06 0 0 270
230.287 4.62991e-06 0 0 270
230.287 4.73693e-06 0 0 270
230.787 4.73693e-06 0 0 270
230.787 4.85781e-06 0 0 270
231.287 4.85781e-06 0 0 270
231.287 4.99217e-06 0 0 270
231.787 4.99217e-06 0 0 270
231.787 5.13766e-06 0 0 270
232.287 5.13766e-06 0 0 270
232.287 5.29044e-06 0 0 270
232.787 5.29044e-06 0 0 270
232.787 5.44553e-06 0 0 270
233.287 5.44553e-06 0 0 270
233.287 5.59744e-06 0 0 270
233.787 5.59744e-06 0 0 270
233.787 5.7407e-06 0 0 270
234.287 5.7407e-06 0 0 270
234.287 5.87056e-06 0 0 270
234.787 5.87056e-06 0 0 270
234.787 5.9835e-06 0 0 270
235.287 5.9835e-06 0 0 270
235.287 6.07759e-06 0 0 270
235.787 6.07759e-06 0 0 270
235.787 6.15258e-06 0 0 270
236.287 6.15258e-06 0 0 270
236.287 6.20965e-06 0 0 270
236.787 6.20965e-06 0 0 270
236.787 6.25109e-06 0 0 270
237.287 6.25109e-06 0 0 270
237.287 6.27977e-06 0 0 270
237.787 6.27977e-06 0 0 270
237.787 6.29865e-06 0 0 270
238.287 6.29865e-06 0 0 270
238.287 6.31049e-06 0 0 270
238.787 6.31049e-06 0 0 270
238.787 6.31754e-06 0 0 270
239.287 6.31754e-06 0 0 270
239.287 6.32152e-06 0 0 270
239.787 6.32152e-06 0 0 270
239.787 6.32366e-06 0 0 270
240.287 6.32366e-06 0 0 270
240.287 6.3257e-06 0 0 270
240.787 6.3257e-06 0 0 270
240.787 6.3257e-06 0 0 270
241.287 6.3257e-06 0 0 270
241.287 6.3257e-06 0 0 270
241.787 6.3257e-06 0 0 270
241.787 6.3257e-06 0 0 270
242.287 6.3257e-06 0 0 270
242.287 6.3257e-06 0 0 270
242.787 6.3257e-06 0 0 270
242.787 6.3257e-06 0 0 270
243.287 6.3257e-06 0 0 270
243.287 6.3257e-06 0 0 270
243.787 6.3257e-06 0 0 270
243.787 6.3257e-06 0 0 270
244.287 6.3257e-06 0 0 270
244.287 6.3257e-06 0 0 270
244.787 6.3257e-06 0 0 270
244.787 6.3257e-06 0 0 270
245.287 6.3257e-06 0 0 270
245.287 6.3257e-06 0 0 270
245.787 6.3257e-06 0 0 270
245.787 6.3257e-06 0 0 270
246.287 6.3257e-06 0 0 270
246.287 6.3257e-06 0 0 270
246.787 6.3257e-06 0 0 270
246.787 6.3257e-06 0 0 270
247.287 6.3257e-06 0 0 270
247.287 6.3257e-06 0 0 270
247.787 6.3257e-06 0 0 270
247.787 6.3257e-06 0 0 270
248.287 6.3257e-06 0 0 270
248.287 6.3257e-06 0 0 270
248.787 6.3257e-06 0 0 270
248.787 6.3257e-06 0 0 270
249.287 6.3257e-06 0 0 270
249.287 6.3257e-06 0 0 270
249.787 6.3257e-06 0 0 270
249.787 6.3257e-06 0 0 270
250.287 6.3257e-06 0 0 270
250.287 6.3257e-06 0 0 270
250.787 6.3257e-06 0 0 270
250.787 6.3257e-06 0 0 270
251.287 6.3257e-06 0 0 270
251.287 6.3257e-06 0 0 270
251.787 6.3257e-06 0 0 270
251.787 6.3257e-06 0 0 270
252.287 6.3257e-06 0 0 270
252.287 6.3257e-06 0 0 270
252.787 6.3257e-06 0 0 270
252.787 6.3257e-06 0 0 270
253.287 6.3257e-06 0 0 270
253.287 6.3257e-06 0 0 270
253.787 6.3257e-06 0 0 270
253.787 6.3257e-06 0 0 270
254.287 6.3257e-06 0 0 270
254.287 6.3257e-06 0 0 270
254.787 6.3257e-06 0 0 270
254.787 6.3257e-06 0 0 270
255.287 6.3257e-06 0 0 270
255.287 6.3257e-06 0 0 270
255.787 6.3257e-06 0 0 270
255.787 6.3257e-06 0 0 270
256.287 6.3257e-06 0 0 270
256.287 6.3257e-06 0 0 270
256.787 6.3257e-06 0 0 270
256.787 6.3257e-06 0 0 270
257.287 6.3257e-06 0 0 270
257.287 6.3257e-06 0 0 270
257.787 6.3257e-06 0 0 270
257.787 6.3257e-06 0 0 270
258.287 6.3257e-06 0 0 270
258.287 6.3257e-06 0 0 270
258.787 6.3257e-06 0 0 270
258.787 6.3257e-06 0 0 270
259.287 6.3257e-06 0 0 270
259.287 6.3257e-06 0 0 270
259.787 6.3257e-06 0 0 270
259.787 6.3257e-06 0 0 270
260.287 6.3257e-06 0 0 270
260.287 6.3257e-06 0 0 270
260.787 6.3257e-06 0 0 270
260.787 6.3257e-06 0 0 270
261.287 6.3257e-06 0 0 270
261.287 6.3257e-06 0 0 270
261.787 6.3257e-06 0 0 270
261.787 6.3257e-06 0 0 270
262.287 6.3257e-06 0 0 270
262.287 6.3257e-06 0 0 270
262.787 6.3257e-06 0 0 270
262.787 6.3257e-06 0 0 270
263.287 6.3257e-06 0 0 270
263.287 6.3257e-06 0 0 270
263.787 6.3257e-06 0 0 270
263.787 6.3257e-06 0 0 270
264.287 6.3257e-06 0 0 270
264.287 6.3257e-06 0 0 270
264.787 6.3257e-06 0 0 270
264.787 6.3257e-06 0 0 270
265.287 6.3257e-06 0 0 270
265.287 6.3257e-06 0 0 270
265.787 6.3257e-06 0 0 270
265.787 6.3257e-06 0 0 270
266.287 6.3257e-06 0 0 270
266.287 6.3257e-06 0 0 270
266.787 6.3257e-06 0 0 270
266.787 6.3257e-06 0 0 270
267.287 6.3257e-06 0 0 270
267.287 6.3257e-06 0 0 270
267.787 6.3257e-06 0 0 270
267.787 6.3257e-06 0 0 270
268.287 6.3257e-06 0 0 270
268.287 6.3257e-06 0 0 270
268.787 6.3257e-06 0 0 270
268.787 6.3257e-06 0 0 270
269.287 6.3257e-06 0 0 270
269.287 6.3257e-06 0 0 270
269.787 6.3257e-06 0 0 270
269.787 6.3257e-06 0 0 270
270.287 6.3257e-06 0 0 270
270.287 6.3257e-06 0 0 270
270.787 6.3257e-06 0 0 270
270.787 6.3257e-06 0 0 270
271.287 6.3257e-06 0 0 270
271.287 6.3257e-06 0 0 270
271.787 6.3257e-06 0 0 270
271.787 6.3257e-06 0 0 270
272.287 6.3257e-06 0 0 270
272.287 6.3257e-06 0 0 270
272.787 6.3257e-06 0 0 270
272.787 6.3257e-06 0 0 270
273.287 6.3257e-06 0 0 270
273.287 6.3257e-06 0 0 270
273.787 6.3257e-06 0 0 270
273.787 6.3257e-06 0 0 270
274.287 6.3257e-06 0 0 270
274.287 6.3257e-06 0 0 270
274.787 6.3257e-06 0 0 270
274.787 6.3257e-06 0 0 270
275.287 6.3257e-06 0 0 270
275.287 6.3257e-06 0 0 270
275.787 6.3257e-06 0 0 270
275.787 6.3257e-06 0 0 270
276.287 6.3257e-06 0 0 270
276.287 6.3257e-06 0 0 270
276.787 6.3257e-06 0 0 270
276.787 6.3257e-06 0 0 270
277.287 6.3257e-06 0 0 270
277.287 6.3257e-06 0 0 270
277.787 6.3257e-06 0 0 270
277.787 6.3257e-06 0 0 270
278.287 6.3257e-06 0 0 270
278.287 6.3257e-06 0 0 270
278.787 6.3257e-06 0 0 270
278.787 6.3257e-06 0 0 270
279.287 6.3257e-06 0 0 270
279.287 6.3257e-06 0 0 270
279.787 6.3257e-06 0 0 270
279.787 6.3257e-06 0 0 270
280.287 6.3257e-06 0 0 270
280.287 6.3257e-06 0 0 270
280.787 6.3257e-06 0 0 270
280.787 6.3257e-06 0 0 270
281.287 6.3257e-06 0 0 270
281.287 6.3257e-06 0 0 270
281.787 6.3257e-06 0 0 270
281.787 6.3257e-06 0 0 270
282.287 6.3257e-06 0 0 270
282.287 6.3257e-06 0 0 270
282.787 6.3257e-06 0 0 270
282.787 6.3257e-06 0 0 270
283.287 6.3257e-06 0 0 270
283.287 6.3257e-06 0 0 270
283.787 6.3257e-06 0 0 270
283.787 6.3257e-06 0 0 270
284.287 6.3257e-06 0 0 270
284.287 6.3257e-06 0 0 270
284.787 6.3257e-06 0 0 270
284.787 6.3257e-06 0 0 270
285.287 6.3257e-06 0 0 270
285.287 6.3257e-06 0 0 270
285.787 6.3257e-06 0 0 270
285.787 6.3257e-06 0 0 270
286.287 6.3257e-06 0 0 270
286.287 6.3257e-06 0 0 270
286.787 6.3257e-06 0 0 270
286.787 6.3257e-06 0 0 270
287.287 6.3257e-06 0 0 270
287.287 6.3257e-06 0 0 270
287.787 6.3257e-06 0 0 270
287.787 6.3257e-06 0 0 270
288.287 6.3257e-06 0 0 270
288.287 6.3257e-06 0 0 270
288.787 6.3257e-06 0 0 270
288.787 6.3257e-06 0 0 270
289.287 6.3257e-06 0 0 270
289.287 6.3257e-06 0 0 270
289.787 6.3257e-06 0 0 270
289.787 6.3257e-06 0 0 270
290.287 6.3257e-06 0 0 270
290.287 6.3257e-06 0 0 270
290.787 6.3257e-06 0 0 270
290.787 6.3257e-06 0 0 270
291.287 6.3257e-06 0 0 270
291.287 6.3257e-06 0 0 270
291.787 6.3257e-06 0 0 270
291.787 6.3257e-06 0 0 270
292.287 6.3257e-06 0 0 270
292.287 6.3257e-06 0 0 270
292.787 6.3257e-06 0 0 270
292.787 6.3257e-06 0 0 270
293.287 6.3257e-06 0 0 270
293.287 6.3257e-06 0 0 270
293.787 6.3257e-06 0 0 270
293.787 6.3257e-06 0 0 270
294.287 6.3257e-06 0 0 270
294.287 6.3257e-06 0 0 270
294.787 6.3257e-06 0 0 270
294.787 6.3257e-06 0 0 270
295.287 6.3257e-06 0 0 270
295.287 6.3257e-06 0 0 270
295.787 6.3257e-06 0 0 270
295.787 6.3257e-06 0 0 270
296.287 6.3257e-06 0 0 270
296.287 6.3257e-06 0 0 270
296.787 6.3257e-06 0 0 270
296.787 6.3257e-06 0 0 270
297.287 6.3257e-06 0 0 270
297.287 6.3257e-06 0 0 270
297.787 6.3257e-06 0 0 270
297.787 6.3257e-06 0 0 270
298.287 6.3257e-06 0 0 270
298.287 6.3257e-06 0 0 270
298.787 6.3257e-06 0 0 270
298.787 6.3257e-06 0 0 270
299.287 6.3257e-06 0 0 270
299.287 6.3257e-06 0 0 270
299.787 6.3257e-06 0 0 270
299.787 6.3257e-06 0 0 270
300.287 6.3257e-06 0 0 270
300.287 6.3257e-06 0 0 270
300.787 6.3257e-06 0 0 270
300.787 6.3257e-06 0 0 270
301.287 6.3257e-06 0 0 270
301.287 6.3257e-06 0 0 270
301.787 6.3257e-06 0 0 270
301.787 6.3257e-06 0 0 270
302.287 6.3257e-06 0 0 270
302.287 6.3257e-06 0 0 270
302.787 6.3257e-06 0 0 270
302.787 6.3257e-06 0 0 270
303.287 6.3257e-06 0 0 270
303.287 6.3257e-06 0 0 270
303.787 6.3257e-06 0 0 270
303.787 6.3257e-06 0 0 270
304.287 6.3257e-06 0 0 270
304.287 6.3257e-06 0 0 270
304.787 6.3257e-06 0 0 270
304.787 6.3257e-06 0 0 270
305.287 6.3257e-06 0 0 270
305.287 6.3257e-06 0 0 270
305.787 6.3257e-06 0 0 270
305.787 6.3257e-06 0 0 270
306.287 6.3257e-06 0 0 270
306.287 6.3257e-06 0 0 270
306.787 6.3257e-06 0 0 270
306.787 6.3257e-06 0 0 270
307.287 6.3257e-06 0 0 270
307.287 6.3257e-06 0 0 270
307.787 6.3257e-06 0 0 270
307.787 6.3257e-06 0 0 270
308.287 6.3257e-06 0 0 270
308.287 6.3257e-06 0 0 270
308.787 6.3257e-06 0 0 270
308.787 6.3257e-06 0 0 270
309.287 6.3257e-06 0 0 270
309.287 6.3257e-06 0 0 270
309.787 6.3257e-06 0 0 270
309.787 6.3257e-06 0 0 270
310.287 6.3257e-06 0 0 270
310.287 6.3257e-06 0 0 270
310.787 6.3257e-06 0 0 270
310.787 6.3257e-06 0 0 270
311.287 6.3257e-06 0 0 270
311.287 6.3257e-06 0 0 270
311.787 6.3257e-06 0 0 270
311.787 6.3257e-06 0 0 270
312.287 6.3257e-06 0 0 270
312.287 6.3257e-06 0 0 270
312.787 6.3257e-06 0 0 270
312.787 6.3257e-06 0 0 270
313.287 6.3257e-06 0 0 270
313.287 6.3257e-06 0 0 270
313.787 6.3257e-06 0 0 270
313.787 6.3257e-06 0 0 270
314.287 6.3257e-06 0 0 270
314.287 6.3257e-06 0 0 270
314.787 6.3257e-06 0 0 270
314.787 6.3257e-06 0 0 270
315.287 6.3257e-06 0 0 270
315.287 6.3257e-06 0 0 270
315.787 6.3257e-06 0 0 270
315.787 6.3257e-06 0 0 270
316.287 6.3257e-06 0 0 270
316.287 6.3257e-06 0 0 270
316.787 6.3257e-06 0 0 270
316.787 6.3257e-06 0 0 270
317.287 6.3257e-06 0 0 270
