#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                  10                    0      5.4972451327694                    0
                 0.5                    0      5.4972451327694                    0
                 0.5                    0      5.4972451327694                    0
                 0.5                    0      5.4972451327694                    0
                 0.5                    0      5.4972451327694                    0
                 0.5                    0      5.4972451327694                    0
                 0.5                    0      5.4972451327694                    0
                 0.5                    0      5.4972451327694                    0
                 0.5                    0      5.4972451327694                    0
                 0.5                    0      5.4972451327694                    0
                 0.5                    0      5.4972451327694                    0
                 0.5                    0       5.494063660245                    0
                 0.5                    0     5.49159421232689                    0
                 0.5                    0     5.48752565517919                    0
                 0.5                    0     5.48105229541925                    0
                 0.5                    0     5.47110550065415                    0
                 0.5                    0     5.45634431791192                    0
                 0.5                    0     5.43518647906726                    0
                 0.5                    0     5.40589301223824                    0
                 0.5                    0     5.36671253273574                    0
                 0.5                    0     5.31607926553764                    0
                 0.5                    0     5.25284381581649                    0
                 0.5                    0     5.17650133863761                    0
                 0.5                    0     5.08737278411258                    0
                 0.5                    0     4.98669554461754                    0
                 0.5                    0     4.87659204790391                    0
                 0.5                    0     4.75990693133336                    0
                 0.5                    0     4.63992994472842                    0
                 0.5                    0     4.52004490285649                    0
                 0.5                    0      4.4033575064884                    0
                 0.5                    0     4.29235277991935                    0
                 0.5                    0     4.18861777537511                    0
                 0.5                    0     4.09264393145654                    0
                 0.5                    0     4.00370571112769                    0
                 0.5                    0     3.91980623688625                    0
                 0.5                    0     3.83768953971229                    0
                 0.5                    0     3.75293813515065                    0
                 0.5                    0     3.66019280631769                    0
                 0.5                    0     3.55353532392768                    0
                 0.5                    0     3.42705475302963                    0
                 0.5                    0     3.27557347127666                    0
                 0.5                    0     3.09545076386137                    0
                 0.5                    0     2.88532929842475                    0
                 0.5                    0     2.64666441556522                    0
                 0.5                    0     2.38389310623056                    0
                 0.5                    0      2.1041606828365                    0
                 0.5                    0     1.81661499808075                    0
                 0.5                    0     1.53137547850913                    0
                 0.5                    0     1.25835883466918                    0
                 0.5                    0     1.00617333215634                    0
                 0.5                    0    0.781271259151292                    0
                 0.5                    0    0.587483194988118                    0
                 0.5                    0    0.425968796721341                    0
                 0.5                    0    0.295532623755667                    0
                 0.5                    0    0.193191591398682                    0
                 0.5                    0    0.114854464395486                    0
                 0.5                    0   0.0559829546766223                    0
                 0.5                    0   0.0121385873037095                    0
                 0.5                    0  -0.0206348264814532                    0
                 0.5                    0  -0.0456001173925913                    0
                 0.5                    0  -0.0652626130680782                    0
                 0.5                    0  -0.0814120530689182                    0
                 0.5                    0   -0.095226934607184                    0
                 0.5                    0   -0.107404222029846                    0
                 0.5                    0    -0.11828826291435                    0
                 0.5                    0    -0.12798393457074                    0
                 0.5                    0   -0.136448028510409                    0
                 0.5                    0    -0.14355877273232                    0
                 0.5                    0   -0.149166414260373                    0
                 0.5                    0   -0.153128713635956                    0
                 0.5                    0    -0.15533491678979                    0
                 0.5                    0   -0.155720982235898                    0
                 0.5                    0   -0.154278011054322                    0
                 0.5                    0   -0.151055174198975                    0
                 0.5                    0   -0.146158005585566                    0
                 0.5                    0   -0.139742678515067                    0
                 0.5                    0   -0.132006707836271                    0
                 0.5                    0   -0.123176306773663                    0
                 0.5                    0   -0.113490267277997                    0
                 0.5                    0   -0.103179643129804                    0
                 0.5                    0   -0.092441668423871                    0
                 0.5                    0   -0.081405317000056                    0
                 0.5                    0  -0.0700849449833773                    0
                 0.5                    0  -0.0583180293254436                    0
                 0.5                    0  -0.0456838282316716                    0
                 0.5                    0  -0.0314026938495753                    0
                 0.5                    0  -0.0142214924211655                    0
                 0.5                    0  0.00770069867591865                    0
                 0.5                    0    0.036881670770944                    0
                 0.5                    0   0.0765446032562666                    0
                 0.5                    0    0.130544655464006                    0
                 0.5                    0    0.203155385332927                    0
                 0.5                    0     0.29869308100441                    0
                 0.5                    0    0.420987863434161                    0
                 0.5                    0     0.57275209482798                    0
                 0.5                    0    0.754940156711679                    0
                 0.5                    0     0.96622579680481                    0
                 0.5                    0     1.20273017978197                    0
                 0.5                    0     1.45810627269638                    0
                 0.5                    0      1.7240233677201                    0
                 0.5                    0       1.991011108552                    0
                 0.5                    0     2.24953674435669                    0
                 0.5                    0      2.4911274583071                    0
                 0.5                    0     2.70933158262424                    0
                 0.5                    0     2.90034588416008                    0
                 0.5                    0      3.0632124088014                    0
                 0.5                    0     3.19958541417308                    0
                 0.5                    0     3.31315833266538                    0
                 0.5                    0     3.40889786150952                    0
                 0.5                    0     3.49224462930374                    0
                 0.5                    0      3.5684105134506                    0
                 0.5                    0     3.64184779462035                    0
                 0.5                    0     3.71590710594913                    0
                 0.5                    0      3.7926589609326                    0
                 0.5                    0     3.87283739513177                    0
                 0.5                    0     3.95587197618163                    0
                 0.5                    0     4.03999492202652                    0
                 0.5                    0     4.12242877612654                    0
                 0.5                    0     4.19966563959825                    0
                 0.5                    0     4.26783756596723                    0
                 0.5                    0     4.32315400867236                    0
                 0.5                    0     4.36235649816316                    0
                 0.5                    0     4.38312428048761                    0
                 0.5                    0     4.38436501754643                    0
                 0.5                    0      4.3663429297371                    0
                 0.5                    0     4.33062766651791                    0
                 0.5                    0     4.27988151252682                    0
                 0.5                    0     4.21753075172311                    0
                 0.5                    0     4.14738248276026                    0
                 0.5                    0      4.0732488422875                    0
                 0.5                    0     3.99862879051236                    0
                 0.5                    0     3.92647850324162                    0
                 0.5                    0     3.85908083816338                    0
                 0.5                    0      3.7980070124379                    0
                 0.5                    0      3.7441521585907                    0
                 0.5                    0     3.69782128340875                    0
                 0.5                    0     3.65884225286231                    0
                 0.5                    0     3.62668595276863                    0
                 0.5                    0     3.60057891231865                    0
                 0.5                    0     3.57959903370776                    0
                 0.5                    0     3.56274981072278                    0
                 0.5                    0     3.54901218720393                    0
                 0.5                    0     3.53737596250018                    0
                 0.5                    0     3.52685450710023                    0
                 0.5                    0     3.51648765704643                    0
                 0.5                    0     3.50533813880874                    0
                 0.5                    0     3.49248682688652                    0
                 0.5                    0     3.47703161287653                    0
                 0.5                    0     3.45809371160346                    0
                 0.5                    0     3.43483389870857                    0
                 0.5                    0     3.40647954339246                    0
                 0.5                    0     3.37236149077077                    0
                 0.5                    0     3.33195803042987                    0
                 0.5                    0     3.28494157352431                    0
                 0.5                    0     3.23122248263659                    0
                 0.5                    0     3.17098397304193                    0
                 0.5                    0     3.10470228677686                    0
                 0.5                    0     3.03314748430031                    0
                 0.5                    0     2.95736212187437                    0
                 0.5                    0     2.87861756651296                    0
                 0.5                    0     2.79835040922742                    0
                 0.5                    0     2.71808397140201                    0
                 0.5                    0     2.63934186362266                    0
                 0.5                    0      2.5635616356475                    0
                 0.5                    0     2.49201657615381                    0
                 0.5                    0     2.42575268340644                    0
                 0.5                    0     2.36554591104434                    0
                 0.5                    0     2.31188231508205                    0
                 0.5                    0     2.26496108491549                    0
                 0.5                    0     2.22471803095224                    0
                 0.5                    0     2.19086525416498                    0
                 0.5                    0      2.1629416472728                    0
                 0.5                    0      2.1403686371906                    0
                 0.5                    0     2.12250609810481                    0
                 0.5                    0     2.10870445897007                    0
                 0.5                    0     2.09835044910849                    0
                 0.5                    0     2.09090540602973                    0
                 0.5                    0     2.08593637208721                    0
                 0.5                    0     2.07919775864986                    0
                 0.5                    0      2.0761707753233                    0
                 0.5                    0     2.07406776790209                    0
                 0.5                    0     2.07263443581779                    0
                 0.5                    0     2.07167607716023                    0
                 0.5                    0     2.07104746245053                    0
                 0.5                    0      2.0706429645998                    0
                 0.5                    0     2.07038762210557                    0
                 0.5                    0     2.07022949542228                    0
                 0.5                    0     2.07013343103831                    0
                 0.5                    0     2.07007617849233                    0
                 0.5                    0     2.07004270489787                    0
                 0.5                    0     2.07002350561508                    0
                 0.5                    0     2.07001270265782                    0
                 0.5                    0     2.07000673952017                    0
                 0.5                    0     2.07000351043572                    0
                 0.5                    0      2.0700017951103                    0
                 0.5                    0     2.07000090133025                    0
                 0.5                    0     2.07000044474629                    0
                 0.5                    0     2.07000021658877                    0
                 0.5                    0     2.07000010624364                    0
                 0.5                    0     2.07000005726164                    0
                 0.5                    0      2.0700000434584                    0
                   0                    0     2.07000004345803                    0
                   0                    0     2.07000004343387                    0
                   0                    0     2.07000004326188                    0
                   0                    0     2.07000004273236                    0
                   0                    0     2.07000004164381                    0
                   0                    0     2.07000003986415                    0
                   0                    0      2.0700000373501                    0
                   0                    0     2.07000003414306                    0
                   0                    0     2.07000003035493                    0
                   0                    0     2.07000002615046                    0
                  10                    0                 2.07                    0
