Chisq background_os046_4column intensity_os046_4column sample_broadening_os046_4column theta_offset_os046_4column substrate_roughness siox_rho silicon_oxide_layer_thickness gold_chromium_roughness chromium_rho chromium_layer_thickness gold_rho d2o_rho inner_acyl_chain_thickness outer_acyl_chain_thickness tether_length bME_to_tether_ratio number_fraction_tether bilayer_roughness volume_fraction_bilayer background_os047_4column h2o_rho gold_layer_thickness 
-160.52545336848894 -7.140834699997286e-08 1.0021677161174802 0.0010501742166098317 -0.004441161743979048 4.823526556276603 3.4737680196472365 24.020973961453468 10.229802698856199 3.48706975172171 22.26702432546367 4.4129153467606725 5.974351982544575 13.145916394067324 9.989318152796734 3.042917042026996 0.39916643942976787 0.6352000534717323 3.763527310549719 0.9699429104549449 4.659664174745316e-06 -0.2435904985545144 173.3405046998786 
-161.29121041256195 -6.284642631352827e-08 0.9847422094382688 -0.0004511358314461113 0.012824556497328922 5.919894352844141 3.56262022666883 29.875875056278595 11.637397403042263 3.758216652721839 20.15879360058884 4.701547028248573 6.4204538671029665 8.240162081501566 15.932497235293532 3.8162870955791335 2.5413253312018824 0.24362837130819842 3.7121975267834224 0.9649613152586424 3.466372212338983e-06 -0.3385897380339115 167.94435786638383 
-150.6896216633967 1.4319074790407044e-07 1.0063528729806008 -0.0013959452981694655 -0.004303040725463328 4.4380398483074215 3.2735823937088737 7.686951173991756 11.507522438477114 3.4786317003263934 40.091640760879365 4.386297658861576 5.98752506869404 12.032742845619332 11.69261380685497 5.823049850819758 0.37354311530994566 0.45689316463427343 4.455420269669064 0.976773022594118 4.426344732879221e-06 -0.40583393818259555 172.62086601552159 
-162.6290505608831 -7.774794767929272e-08 1.0029753903947394 0.0020541604430625525 0.0006170898105180329 5.357619147130094 3.469459365037947 25.907840232175257 11.256225230670978 3.5941388273980763 25.824025084042436 4.485319849429041 6.090199950399316 9.57679505185029 14.3939025325509 3.77626033284935 1.130167679142269 0.3912269947440069 4.1942870746007275 0.95613913511852 3.765884810941589e-06 -0.3443739196283753 167.5071544644518 
-193.06864073859532 8.539305793851332e-08 0.9787122335746378 -0.0013157394101034215 -0.00426301484250924 7.261416456845128 4.19770093777262 13.263574643414318 14.931940911197769 3.0975278784028952 22.489272217255834 4.5067931373571675 6.006015058656944 10.422729375730613 13.735207813482772 6.638537441341814 0.6849826963503057 0.27115083918832855 4.863585059023569 0.9898846586264161 4.445977338290947e-06 -0.08665932801583939 179.82429000163395 
-136.9414504560939 -3.0334822093819106e-08 0.9894265118576188 -0.0004289618040894012 0.0033890743059930115 5.208599803415763 3.52933606846038 16.968110061642292 11.716802765663482 3.465625727539464 29.67446975351459 4.525834668236501 6.182279439268775 9.587499069275854 13.512800862645244 5.519611598888318 1.5681210970823944 0.42314999052827856 4.824181107940238 0.9775860529474417 4.085344544610641e-06 -0.41651792113067077 172.37601778187363 
-157.0888662622307 -5.9414130051072335e-08 0.9875821828845682 -5.398780798755645e-05 0.0024272196833104703 5.6360434298851985 3.9413390159634853 14.152236843782378 14.313130356589346 3.055474817596966 22.78983172318023 4.528399939051687 6.1581521438065145 8.861339414461206 15.008589075652583 4.591977294780161 0.7543125967740207 0.4023409526361977 4.44915396315545 0.9890911203330095 3.762129421589157e-06 -0.38499671221645504 178.82137431893818 
-159.26308901424392 -9.26882232144289e-08 0.9943257403252209 0.001686794154166744 0.007740769909935958 5.179994144417251 3.561520234548702 11.253545651204952 13.721408921556172 3.4130911533877857 31.272707733079027 4.559903344936069 6.26532163463656 12.759246472149812 12.466777052344083 7.146066607924853 0.45957354806383693 0.2469713284832911 3.513378425602377 0.9098525879359972 4.116893802978643e-06 -0.5878222400338442 173.373196382033 
-163.92413520520373 6.39728760788292e-08 0.9875231487417085 -0.00404119176416266 0.004179866615073484 5.860249899293429 3.893685638960198 13.940472843088237 18.079893557195042 2.8274884910098477 19.346576259022562 4.562612910548756 6.220525555563574 9.330023996393837 15.617932260288386 4.843294433966377 0.39942786052176343 0.3638343942698468 3.3320712521284057 0.9241006635590111 3.420559788426992e-06 -0.35712862728087613 182.5389031881011 
-147.82561456485885 -2.5969206245510513e-08 0.9918135675578972 -0.004189417981690877 -0.007181307592427666 3.609695288152929 3.4615098162786047 18.29662705512959 13.21259346971875 3.2617277959530617 25.301664758938532 4.363927727552699 5.935409376668306 11.290793608199627 12.165261726541553 4.564334961876264 3.0451933314325714 0.23967859072895628 4.888623733865332 0.9979091761402257 4.38019500377226e-06 -0.44265733914805794 175.19722550936334 
-179.35265323446026 2.2947852141926338e-07 1.0110977229180251 0.00015145657592595727 -0.00117104468473447 6.092193192186334 3.7496396262690888 14.421996543311229 11.193054194155213 3.473559692115743 30.334572318259234 4.460401013160157 6.0696536041145865 10.35961361187583 13.598507076597004 6.42448379639867 0.6678685191841113 0.3087403825371723 4.772999280562048 0.9676865885529683 4.315728789546927e-06 -0.1525180782852033 173.73472846838726 
-153.21609685719315 8.708051965298756e-08 0.9991492059143243 0.004460096948665498 0.009307411534378467 5.098484843442254 3.7366749134180677 9.58285807419215 15.54786495851056 3.382554975321826 34.32778765088209 4.6210514851710105 6.29608877241578 9.645368107107581 13.084210650604554 5.7943791630397055 1.8931374083424353 0.3935433103887938 5.227414390275235 0.9697163166090704 4.198545672154005e-06 -0.3611911013514539 173.96587288368076 
-136.01546577020144 -1.113575907526936e-08 0.9975548495813561 7.624022730971878e-05 -0.0025681382364273323 4.384862706583382 3.5993484269455385 13.182381201272264 15.185775808205817 3.1932476500039 26.30256351035217 4.420522035867031 6.029480399164677 8.993128225049423 14.473258792448938 5.000356176110757 1.946415729221097 0.40184295229451167 4.723746967427714 0.9791691681091628 3.8026019524878187e-06 -0.46558555114976197 178.48889950785951 
-177.70055436995835 4.0149244361005246e-08 1.0104433701188014 -0.001677975129032537 -0.007704680845906772 3.9630972052146003 3.406138804832859 24.776671936446057 10.552804064197884 3.2579885855415474 15.383981334340795 4.3111969391976706 5.909929977179065 9.106906606823696 15.658813634169062 4.030432092768025 0.3306660579022885 0.35150423248848744 4.578464396229442 0.984875415250389 3.27019122923548e-06 -0.47124970591374865 180.14960154773885 
-159.76414573657678 9.289445879040168e-08 0.9900389850136027 0.0006380278981798088 0.0019596045160614065 5.781476374123425 3.327065022067043 13.683869840075088 13.6200111084548 3.535674196199302 34.98996252885419 4.560114917616818 6.142635039900864 10.18720969143988 13.071596581319957 6.538463769408041 1.1882769051942763 0.3420790681471165 4.683671418417363 0.9988359570693708 4.2801748373755695e-06 -0.17350020731801613 172.89167062993 
-162.85301802312077 4.564619383424803e-08 1.0114983559570392 -0.0003232239830159872 -0.00888127210864259 4.862827591909362 3.4500974210952293 25.49638812210008 10.397212279439508 3.411804386635275 22.22576084491342 4.3423806988301195 5.879443769424487 12.962009372386074 12.268604122850842 5.747986171104594 0.11964160008012693 0.26296783388344047 3.964958747116668 0.9977701919001357 4.543289153504255e-06 -0.2845989784172211 172.2637197299915 
-147.82561456485885 -2.5969206245510513e-08 0.9918135675578972 -0.004189417981690877 -0.007181307592427666 3.609695288152929 3.4615098162786047 18.29662705512959 13.21259346971875 3.2617277959530617 25.301664758938532 4.363927727552699 5.935409376668306 11.290793608199627 12.165261726541553 4.564334961876264 3.0451933314325714 0.23967859072895628 4.888623733865332 0.9979091761402257 4.38019500377226e-06 -0.44265733914805794 175.19722550936334 
-151.6083651593567 3.080915552797119e-08 0.9842595964032843 -0.0009000945510277482 -0.003340217408362519 4.560349941229069 3.7354674525054516 10.687879849606883 21.316829202818113 2.7633216367554763 19.79189604613216 4.436591581834488 6.016813558591434 9.427658900091295 14.962641278394255 5.328324170238731 1.243799847001923 0.2365085614100721 4.347868639693248 0.9824039646360804 3.312084710826741e-06 -0.40750072856986924 187.21029900245134 
-141.03079527697946 -6.556077037627623e-08 0.9951192018580787 0.0025717994405638775 -0.0011843794044711393 4.208094622409207 3.6298803322021245 15.45359533541138 13.26183774550951 3.3072197519051856 26.803326725068583 4.455104605520343 6.0475331922086575 9.15808345931484 14.570778042225916 5.374469040999878 1.1058730630384614 0.40351407844824183 4.698864398302933 0.9749321765096195 4.053495998803854e-06 -0.3913319264479014 176.6604631065353 
-184.82291851005635 -3.0022009413497194e-08 1.0135662513027563 0.0025085281952889346 -0.004004259112050422 3.0987624036448853 3.2109071927546275 6.27964194395742 14.29907381685093 3.2919476186217445 37.83370661086654 4.330949716810044 5.970105567413885 9.678766652381665 14.020258835672152 5.738951997259288 1.8778847325428016 0.4140207323232489 4.175834821416681 0.9723430540745668 4.2179452859165605e-06 -0.5648617006222596 175.84868703572903 
-168.69586396120042 -4.193129007752926e-08 0.9975615579949595 -0.0018606747928862127 -0.005370670172346065 4.062476097377398 3.491361929289974 11.357394571781363 21.978656966137162 2.822385243723408 17.814627672495334 4.417657376536893 5.97630259732243 11.283518528638156 12.977651559336834 6.009960991892407 1.0636226860161653 0.3696412886728132 3.319860377143618 0.9683014111638341 3.72331362134933e-06 -0.2246392612650275 188.7736872903704 
-151.27380574542812 -2.8712806347239137e-08 1.0017979753638533 -0.0005627398601139971 0.01058147188307558 4.509639542494568 3.4479299112078987 25.2810373539639 10.878066045958994 3.705397767867528 25.128603804470387 4.625964349832178 6.362491288949413 9.328310025309765 14.108304072829913 3.9742520776071917 0.16624203603426752 0.7164493867970979 4.137229965474466 0.9192877077419677 3.614310804722684e-06 -0.40110763323102383 168.94152362250458 
-161.93475400603774 -1.3859840784774783e-08 1.0016840240558733 -0.00032231700323614483 0.00049811961825484 5.049543590600016 3.735979291148516 15.84776946199046 11.861060942384462 3.201084103301889 22.390422246517005 4.446923707452026 6.104586315431787 10.882625263133539 13.28240017266199 7.215917975048717 0.27411561523292577 0.3420407626066796 5.038744803551951 0.9743095138562422 3.916607967097866e-06 -0.4112240172213978 176.99635107226246 
-153.7235434271508 6.924664803450203e-08 0.9820446522116789 -0.00060235130050838 -0.005542254676377 2.5128592502666462 3.35038600968828 16.931097374589083 13.90454964228684 3.239819384464444 24.281469853477102 4.375615080836466 5.960528260813561 12.221457027763925 11.300265483115938 7.626858751185757 0.7800772474439928 0.5517357304163395 4.542277364765625 0.9977364655453598 4.239764532210501e-06 -0.5431804215861437 177.96481103496373 
-159.76414573657678 9.289445879040168e-08 0.9900389850136027 0.0006380278981798088 0.0019596045160614065 5.781476374123425 3.327065022067043 13.683869840075088 13.6200111084548 3.535674196199302 34.98996252885419 4.560114917616818 6.142635039900864 10.18720969143988 13.071596581319957 6.538463769408041 1.1882769051942763 0.3420790681471165 4.683671418417363 0.9988359570693708 4.2801748373755695e-06 -0.17350020731801613 172.89167062993 
-162.85301802312077 4.564619383424803e-08 1.0114983559570392 -0.0003232239830159872 -0.00888127210864259 4.862827591909362 3.4500974210952293 25.49638812210008 10.397212279439508 3.411804386635275 22.22576084491342 4.3423806988301195 5.879443769424487 12.962009372386074 12.268604122850842 5.747986171104594 0.11964160008012693 0.26296783388344047 3.964958747116668 0.9977701919001357 4.543289153504255e-06 -0.2845989784172211 172.2637197299915 
-188.08209495890804 -6.332340304361117e-08 1.0008252415987824 0.0028641629530057277 -0.004031347814849632 3.6456038940588043 4.129088596696759 6.999744090346856 21.547794632287946 2.874071180639955 19.747443022354574 4.435539865621052 5.983656806823017 9.64825524528252 14.920185489952065 3.144280583495115 0.21388662240160305 0.21945701329203143 4.864125481728467 0.9972199974011421 2.8843822897753535e-06 -0.15319496329009633 189.69185171808084 
-154.1610145760261 -5.446681285680194e-09 0.9972113840766218 -0.002635926674921438 0.006013037969419675 5.876349149851654 3.398189249740193 12.817480457620944 12.039260270855548 3.5316775939846115 36.78566483695838 4.595878726610312 6.263747103350697 10.572466749663967 12.898280936348378 3.10702844379204 0.6065639337206546 0.442798731290156 3.953052405419835 0.9532902005172289 4.358979834515845e-06 -0.25899443349082524 170.23999551647194 
-180.01918560581004 1.304066412476853e-07 0.99490548220059 -0.003033069057171487 0.009078162634306185 5.744534143305219 4.046220929807825 10.07322844453164 13.717874154334945 3.48405942450249 33.60350086564256 4.66534594245656 6.3437576446363515 9.783323953498051 13.605855411515188 5.752500349534485 0.8107935733640111 0.3985613208972576 4.093793420514753 0.9653938328797448 4.140144227360218e-06 -0.13230207502082847 172.4837696760261 
-154.01864392182918 4.197094510083952e-08 0.9956012947421721 0.0019372850977520282 0.0029947198834194026 5.423580415011257 3.4898220608781627 25.415394597200024 11.693718587476633 3.384755125706446 19.039903270562984 4.517540486818512 6.14866700790783 12.491123838598496 11.623607255311908 5.998157800063845 1.0713937950357488 0.29796612899304387 3.8428135484226718 0.9675391523998029 4.396274015477499e-06 -0.38075386168484093 173.50416855539305 
-145.2883444310918 -4.181909818402091e-08 0.9907249469096606 -0.0035829672768155265 -0.005182636461176855 4.641771607130991 3.4094537990835025 26.069402917988434 16.441477356669402 3.1802642739871456 14.535525959040502 4.45212891656908 5.989916004050223 8.975684934179986 14.65835366987224 5.9564386893507395 0.8492804756923629 0.4845335972161004 4.663611173584774 0.987962682269878 3.783227510501274e-06 -0.17303168250649567 180.30505650992689 
-147.82561456485885 -2.5969206245510513e-08 0.9918135675578972 -0.004189417981690877 -0.007181307592427666 3.609695288152929 3.4615098162786047 18.29662705512959 13.21259346971875 3.2617277959530617 25.301664758938532 4.363927727552699 5.935409376668306 11.290793608199627 12.165261726541553 4.564334961876264 3.0451933314325714 0.23967859072895628 4.888623733865332 0.9979091761402257 4.38019500377226e-06 -0.44265733914805794 175.19722550936334 
-141.85400440036912 1.296413185275738e-07 0.9885368603309055 -0.001390954979041989 -0.003895560839167346 4.936222989282603 3.4511467567655023 18.281032583615403 10.674005913796362 3.530161028570381 30.012458993658434 4.44359410017517 6.009279098951045 11.068476637640453 13.159552315757368 3.6554926940301895 0.3476798680885819 0.429073358391504 4.294835735059114 0.9688802333097692 4.152826626996895e-06 -0.33347773116156026 171.42214008578935 
-194.363284849096 1.5766793810500685e-07 1.0199036435018305 0.0006768091471845868 -0.003561114155171469 6.1848019778812455 3.5002799376983402 28.16705466508336 9.473070410890234 3.433548626471945 19.316080518149345 4.420529518399104 6.003944069873018 10.815452095202712 13.353064221418075 6.956366321526322 1.0164654542701705 0.3089786845280283 4.02159094245554 0.9909229112153762 4.8184254153443035e-06 -0.13639849098612425 171.2856888803981 
-160.52545336848894 -7.140834699997286e-08 1.0021677161174802 0.0010501742166098317 -0.004441161743979048 4.823526556276603 3.4737680196472365 24.020973961453468 10.229802698856199 3.48706975172171 22.26702432546367 4.4129153467606725 5.974351982544575 13.145916394067324 9.989318152796734 3.042917042026996 0.39916643942976787 0.6352000534717323 3.763527310549719 0.9699429104549449 4.659664174745316e-06 -0.2435904985545144 173.3405046998786 
-169.1314644347223 1.539227262023289e-07 0.9987765910376829 0.00236099242236506 -0.005786616942579538 4.67630102711848 3.454514890726926 23.346728289602183 14.589978241331995 3.200681861061745 16.643742130204327 4.422353951679496 5.949713825707786 10.270093399202317 12.781342713326064 7.186301380070779 1.0500968573131362 0.5579360185350688 4.590967320363031 0.9851170148662147 3.789227116888436e-06 -0.1553359946583662 180.96594210048727 
-156.65158634707637 -6.966419678086125e-08 1.001950227600419 0.0007933764712247044 0.004282075716894406 5.116315084923632 3.2975842419009376 11.01065715586131 9.413940177367207 3.5671949962090674 38.87967320558753 4.511302742400115 6.190795381208607 8.777723990519123 14.018944242360405 5.4011789332092315 1.4790911804575932 0.573011011918415 5.015684404458101 0.9839746006140927 4.16067117954916e-06 -0.42128276350946314 169.61792559945042 
-154.57894188133542 -2.775922436929284e-08 1.0037409896613352 0.00303459913567837 -0.005911246266779892 3.642357738419997 3.311360958703373 6.6972609743607245 8.989032716876244 3.471623982390248 40.20197109177283 4.350976596927852 5.913810007965666 12.549495605481798 10.335307117187778 7.649369911465829 0.7995418171545567 0.5973062982037182 4.683101073345847 0.992441526410559 4.502305944393413e-06 -0.39667365387127 172.7244365451011 
-143.04965606833886 -3.425759657478098e-08 0.9905279883805966 0.0008782251199251904 -0.00678019193670912 3.4952194360121003 3.395347890219025 24.47688739883058 8.690642667231408 3.5460319967578533 24.511211700558967 4.356687916837235 5.919199334290181 11.810096990111672 11.454587563920219 7.999343230311612 0.37525067008836355 0.5430874902653717 4.355984991233533 0.9828439071544789 4.070136415507671e-06 -0.4289382762318751 171.3642179285733 
-159.80544509653902 3.7880832996705144e-08 0.9990478888124265 0.0035181461612542484 0.007425627048793804 5.151802319391029 3.609136455963839 11.603927495653222 16.75074608275988 3.3168326853748424 31.027250322291735 4.571063865590796 6.2430260220856395 10.458413685767665 12.450744858355524 6.0664978662843545 0.5880226340698411 0.6006502372925486 4.148760894121679 0.9538772155885284 4.369947772059225e-06 -0.3818256518842252 175.19206825541212 
-155.19991667353327 1.5849308153781827e-08 0.9799387794938286 -6.255715675069481e-05 0.0006545540134135706 5.422888777618087 3.563117721130275 22.861813157235222 12.976551414827743 3.408178278334521 22.80624792107454 4.510362143984799 6.1121678332135225 10.546662901623083 13.447331678058129 4.948454721288319 0.8450888398522297 0.477066260310992 3.4337598538919094 0.9892547103745223 4.0427648866193865e-06 -0.43097075820194414 172.69065631932932 
-181.88372379631429 -4.092530020991021e-08 0.9820046947533784 -0.0019504983349963795 0.014832806283710226 5.96028033993522 3.6110166300949396 17.933425282109454 17.814149381098105 3.3562393266850945 28.130840196581584 4.750005211367992 6.491547165920818 10.571442186637402 12.449722794473535 3.6025623764871972 1.7600494178607518 0.4323958287783653 4.310265394666259 0.992412879069733 4.125016086532635e-06 -0.40404054901887365 171.23904497207803 
-169.2591121764945 -8.628849389379359e-08 1.0014286604216338 0.0021109588261240845 0.004521486064694355 7.320824772600255 3.7517059494340295 16.562550558219158 14.924409362338316 3.3101589423722766 24.606537498526833 4.572129215523578 6.193634718642237 10.577227031976324 15.014860584219436 6.398941870062319 0.16553373862089535 0.2897118841132439 3.355605139007731 0.9029823336574899 4.381807569360531e-06 -0.1947067129757905 175.45074120338433 
-158.41945806832206 1.3793630088630105e-07 0.9770960444485468 -0.000751950537314189 0.009763623675939071 4.455115260988861 3.718902580831427 12.397156507077403 13.362155420384408 3.42350274372984 31.088666278258465 4.6280451713256685 6.348852402329139 11.458322290417494 10.55157448096414 5.820252385609754 0.7743590891518315 0.6337290302030704 5.163770749421658 0.9803562429731876 4.34909650280656e-06 -0.49448223034321503 174.04413252221352 
-141.5724333016741 -3.327829814830616e-08 1.0015914374919046 0.003007010192030523 0.002662968870034879 4.914520402334129 3.7099094559040138 13.646648775499498 16.30240903322329 3.146184221878312 26.055294597073516 4.51667214145532 6.1375496910211105 9.613085262366527 14.213028229243788 3.9847697984365693 1.1656490453331068 0.2834926329832338 4.949132902283444 0.9765462239994261 4.087590427536628e-06 -0.39507513018040963 178.78458907203364 
-160.00258088462536 1.7197957224446704e-07 0.9967291018572592 0.0009723062596287931 -0.0017452619440079555 4.238322376867129 3.372780272429029 26.556912725032632 8.039117742512037 3.6045542785386373 22.160719276800375 4.418062125849315 6.048042748498176 8.952947128320531 15.754515376908042 5.637293034215068 1.0037216277939616 0.2051900579333663 4.928073099193003 0.9667897742187506 3.909498180910356e-06 -0.5404625341070186 170.00699204674928 
-147.9360398282859 1.2177589066934555e-08 0.9811362058167122 -0.004690409097338649 0.001563543738360955 4.89987353456065 3.5216486808132097 27.744468127473358 9.359161071310558 3.6930889332196455 20.742504875315145 4.540252331977578 6.157650956732746 8.805424166663009 13.815849306520223 3.359334216147843 0.986761690947621 0.6513988961495912 5.323973020204779 0.9907873996875682 4.139463144352706e-06 -0.2057991140256011 171.64395120186205 
-140.6043570453199 -9.164823130599099e-08 0.9950173947964758 0.00036654533658392086 0.0059585139254083866 4.996479042838703 3.4629769171313356 26.71224379952391 14.024370849530092 3.2309493963186027 14.665752853671002 4.5559508700884965 6.236831285197147 10.117560776039058 14.324785101926294 5.429788649573792 0.7456124023156477 0.3382798836460363 3.559578008836328 0.9244237511877812 3.7377581884744663e-06 -0.4365272538556915 177.15856691196262 
-164.54834674820074 -6.444467691352703e-08 0.9984754178830195 0.00422822087338295 0.0005926529662229642 4.245256943360853 3.4841142410315333 15.787981056141144 20.23513168202916 2.8796323301274427 18.17387231624084 4.4648221954768 6.067276993020732 11.835953814396799 11.955719636810537 7.311502874288315 1.8747346361286747 0.32068498886491636 4.0384834142978026 0.9750865385066747 4.1475807238731855e-06 -0.4382668947461154 182.8063947704161 
-185.64281599522286 -8.084921093529074e-08 1.013912538353457 0.0007424660316596488 -0.00025796336017905276 6.268390112658677 3.3557782021042266 10.733559890629868 15.303847510658867 3.480138840940027 34.78776209949477 4.47073027306249 6.075841874578109 9.971239641872813 14.802883543970692 6.83613819288753 0.5404978648891344 0.25958768399719906 4.5157992823312245 0.9440270565059306 4.270265810894538e-06 -0.29572425403085895 173.9179320631754 
-186.85066155263837 7.636159186112298e-09 1.0011375315039657 0.004685387526653127 -0.007771058943908413 4.394361267741559 3.23755608907411 13.487714433859157 6.650151527292769 3.5782908699221903 38.13155635271926 4.361780089372901 5.861349979644838 12.876318335113867 9.942026242652888 5.434409109177337 0.6458317590818748 0.6694305077158262 4.174494140053139 0.9999920370664468 4.481600958186706e-06 -0.28127903089463224 169.94168852709092 
-141.70633229573593 1.1881111607214112e-07 1.0018378686290748 0.0007411443861428662 -0.0027718799663353196 4.307692996955635 3.503519061484216 11.27697633285197 11.602763601742664 3.4121983713508777 35.03146051713461 4.424353926571808 6.023039345423802 10.147137506897629 13.09538100653896 7.069162200047243 0.7585671973924847 0.5177144950310436 5.114709688175479 0.9817261123957655 3.856040932382217e-06 -0.4323650791159255 173.09970324379682 
-157.0888662622307 -5.9414130051072335e-08 0.9875821828845682 -5.398780798755645e-05 0.0024272196833104703 5.6360434298851985 3.9413390159634853 14.152236843782378 14.313130356589346 3.055474817596966 22.78983172318023 4.528399939051687 6.1581521438065145 8.861339414461206 15.008589075652583 4.591977294780161 0.7543125967740207 0.4023409526361977 4.44915396315545 0.9890911203330095 3.762129421589157e-06 -0.38499671221645504 178.82137431893818 
-150.52124221447798 1.6072504578400886e-07 0.9980016736856923 -0.0007778334466752533 -0.002052034693374849 5.276664400388329 3.338762309891852 25.492030706819882 17.27819970721626 2.841144626922301 11.205554717268727 4.469218292113772 6.042624155956619 8.855363496178814 14.403875714622824 4.230408565408511 0.4776964374416762 0.7814578831477923 4.789409415183362 0.9696426001214707 4.041790426345533e-06 -0.22938834415871062 184.09590899329783 
-147.82561456485885 -2.5969206245510513e-08 0.9918135675578972 -0.004189417981690877 -0.007181307592427666 3.609695288152929 3.4615098162786047 18.29662705512959 13.21259346971875 3.2617277959530617 25.301664758938532 4.363927727552699 5.935409376668306 11.290793608199627 12.165261726541553 4.564334961876264 3.0451933314325714 0.23967859072895628 4.888623733865332 0.9979091761402257 4.38019500377226e-06 -0.44265733914805794 175.19722550936334 
-149.96796956755443 -7.452393100588124e-08 0.9910504504497866 -0.00431828305799548 -0.0029154123657109234 4.712524606305385 3.650310476522343 13.994496733912824 15.117520806222643 3.1246542903027197 25.26491023733967 4.421204025294305 6.039509309626822 10.86329191067825 12.299103324285266 3.210403537097478 0.38404001486227485 0.7546652959441931 4.290888667913934 0.9935623580470674 4.2827809179209146e-06 -0.4265822311299863 178.72980771408552 
