# "wavelength": 5.0
# "wavelength_resolution": 0.015
# "columns": ["Qz", "Intensity", "uncertainty", "resolution"]
# "units": ["1/Ang", "counts per monitor", "counts per monitor", "1/Ang"]
2.363046886966795e-02  2.395353015166753e-02  4.574039682849659e-04  9.088641872949225e-04
2.457568762445467e-02  2.256711522681602e-02  4.198638251822100e-04  9.452187547867195e-04
2.555871512943286e-02  2.117644242307951e-02  3.098377747552057e-04  9.830275049781882e-04
2.658106373461017e-02  1.948548049311286e-02  2.873758534664338e-04  1.022348605177316e-03
2.764430628399458e-02  1.717114671616437e-02  2.556608691624911e-04  1.063242549384408e-03
2.875007853535436e-02  1.553646508568847e-02  2.288962884183538e-04  1.105772251359785e-03
2.990008167676854e-02  1.356726212737392e-02  2.009510997523954e-04  1.150003141414176e-03
3.109608494383928e-02  1.171398536299732e-02  1.746346076086061e-04  1.196003267070743e-03
3.233992834159286e-02  1.006548339461871e-02  1.546843238366702e-04  1.243843397753573e-03
3.363352547525657e-02  8.120348803940365e-03  1.297364384066423e-04  1.293597133663716e-03
3.497886649426683e-02  6.638385992617154e-03  1.101530532457590e-04  1.345341019010265e-03
3.637802115403751e-02  5.474290210877161e-03  9.284263132031234e-05  1.399154659770675e-03
3.783314200019901e-02  4.313514022603573e-03  7.282825822693074e-05  1.455120846161502e-03
3.934646768020697e-02  3.359232582517183e-03  5.966824018559490e-05  1.513325680007962e-03
4.092032638741525e-02  2.781908030419813e-03  5.063216326930454e-05  1.573858707208281e-03
4.255713944291185e-02  2.173860465505283e-03  4.196895031903678e-05  1.636813055496612e-03
4.425942502062832e-02  1.818391126194813e-03  3.606246869417786e-05  1.702285577716476e-03
4.602980202145346e-02  1.566115190744623e-03  3.169637840034567e-05  1.770377000825135e-03
4.787099410231160e-02  1.499441930986468e-03  2.940616788200833e-05  1.841192080858141e-03
4.978583386640407e-02  1.416897058843027e-03  2.721674175966531e-05  1.914839764092467e-03
5.177726722106023e-02  1.332904262647009e-03  2.526816148438197e-05  1.991433354656165e-03
5.384835790990264e-02  1.326159479637913e-03  2.418075220928841e-05  2.071090688842412e-03
5.600229222629875e-02  1.207383533516478e-03  2.228477119599509e-05  2.153934316396109e-03
5.824238391535070e-02  1.136607709832815e-03  2.068064970558659e-05  2.240091689051953e-03
6.057207927196473e-02  1.004706484013524e-03  1.911657789160502e-05  2.329695356614031e-03
6.299496244284332e-02  9.078887770641519e-04  1.730487180332026e-05  2.422883170878592e-03
6.551476094055705e-02  7.554425506132147e-04  1.510028880970665e-05  2.519798497713736e-03
6.813535137817933e-02  6.089132384711238e-04  1.274426489651633e-05  2.620590437622286e-03
7.086076543330652e-02  5.369189386653570e-04  1.138113288002507e-05  2.725414055127177e-03
7.369519605063878e-02  4.549121425160440e-04  9.840364433170733e-06  2.834430617332264e-03
7.664300389266432e-02  4.040204039840129e-04  8.822738756392905e-06  2.947807842025555e-03
7.970872404837090e-02  3.440129706663034e-04  7.714199877532500e-06  3.065720155706577e-03
8.289707301030573e-02  2.808550984373625e-04  6.645437413575057e-06  3.188348961934840e-03
8.621295593071795e-02  2.300899970433909e-04  5.746363233945771e-06  3.315882920412233e-03
8.966147416794668e-02  1.757951301127248e-04  4.805999950857526e-06  3.448518237228723e-03
9.324793313466453e-02  1.301658508654076e-04  3.960613618730740e-06  3.586458966717871e-03
9.697785046005111e-02  9.932433011139049e-05  3.330916073412201e-06  3.729917325386586e-03
1.008569644784532e-01  8.808094652087486e-05  3.039086737286684e-06  3.879114018402050e-03
1.048912430575913e-01  8.457602652488462e-05  2.915819340386948e-06  4.034278579138132e-03
1.090868927798949e-01  8.116813305792897e-05  2.867216590712409e-06  4.195649722303657e-03
1.134503684910907e-01  6.726559856142899e-05  2.554605003753279e-06  4.363475711195804e-03
1.179883832307344e-01  4.346224087375827e-05  2.051436116336500e-06  4.538014739643636e-03
1.227079185599637e-01  2.024522389512800e-05  1.399716578373906e-06  4.719535329229381e-03
1.276162353023623e-01  8.006362189191432e-06  9.167606447720016e-07  4.908316742398556e-03
1.327208847144568e-01  6.624017004359437e-06  8.305325825198028e-07  5.104649412094498e-03
1.380297201030350e-01  7.686574513770313e-06  8.548001541936682e-07  5.308835388578278e-03
1.435509089071564e-01  7.696854689836787e-06  8.132852034062283e-07  5.521188804121409e-03
1.492929452634427e-01  3.128225739829475e-06  5.768969884817659e-07  5.742036356286266e-03
1.552646630739805e-01  8.779445342205542e-07  3.725626705407701e-07  5.971717810537718e-03
1.679342595808173e-01  -2.775246761947477e-07  3.907828028383804e-07  6.459009983877596e-03
1.746516299640499e-01  2.128546352436208e-06  4.522540924616350e-07  6.717370383232698e-03
1.816376951626119e-01  7.917975768985375e-07  3.693261084123185e-07  6.986065198562006e-03
1.889032029691164e-01  8.461549933228280e-07  4.079927400157628e-07  7.265507806504487e-03
1.964593310878811e-01  2.074260288813058e-06  4.641430632274575e-07  7.556128118764666e-03
2.043177043313963e-01  7.043698485305698e-07  3.560270052917698e-07  7.858373243515251e-03
2.124904125046521e-01  1.302099751390350e-06  4.795653355735629e-07  8.172708173255862e-03
2.209900290048382e-01  7.441871313324629e-07  4.676121717170688e-07  8.499616500186097e-03
2.298296301650318e-01  6.970915479398626e-07  4.853347538967510e-07  8.839601160193541e-03
2.390228153716330e-01  1.163782370063486e-06  5.267484147558929e-07  9.193185206601283e-03
2.485837279864984e-01  -6.660383583317816e-08  4.827089925187928e-07  9.560912614865334e-03
2.585270771059583e-01  5.644112729175345e-07  6.252291086692832e-07  9.943349119459948e-03
2.688681601901966e-01  1.236136893944726e-06  6.161715223024528e-07  1.034108308423834e-02
2.796228865978044e-01  2.892130692409766e-07  6.415946288186856e-07  1.075472640760788e-02
2.908078020617166e-01  -8.581374055861687e-07  7.035197834189665e-07  1.118491546391219e-02
3.024401141441853e-01  -8.451793384394592e-07  8.288401117320593e-07  1.163231208246868e-02
3.145377187099527e-01  2.193099173403909e-06  1.134723784439528e-06  1.209760456576743e-02
3.283901607499881e-01  7.885892738800188e-08  9.934331147708969e-07  1.263039079807648e-02
