1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 0 0 2 0 0 2 0 0 1 2 0 0 1 0 1 0 4 1 1 0 0 0 2 1 0 0 0 0 0 1 2 1 2 0 0 1 0 2 2 1 0 3 2 1 0 5 1 0 4 2 1 0 2 3 0 5 1 5 0 3 4 5 2 3 5 4 5 9 4 7 9 7 8 9 8 6 4 10 5 8 12 11 15 14 16 14 13 19 3 20 23 15 15 16 23 16 19 16 81 17 10 17 7 9 9 6 9 11 5 5 10 3 2 5 5 3 4 3 6 4 4 3 3 2 4 2 5 5 3 2 4 1 2 2 4 0 3 0 3 2 3 3 1 2 3 1 3 1 2 4 1 1 0 1 0 1 0 0 0 2 1 1 0 0 1 1 0 0 1 0 3 2 1 1 0 2 2 2 1 0 0 1 0 1 0 0 1 0 1 1 0 2 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 0 0 2 0 0 2 0 0 1 2 0 0 1 0 1 0 4 1 1 0 0 0 2 1 0 0 0 0 0 1 2 1 2 0 0 1 0 2 2 1 0 3 2 1 0 5 1 0 4 2 1 0 2 3 0 5 1 5 0 3 4 5 2 3 5 4 5 9 4 7 9 7 8 9 8 6 4 10 5 8 12 11 15 14 16 14 13 19 3 20 23 15 15 16 23 16 19 16 81 17 10 17 7 9 9 6 9 11 5 5 10 3 2 5 5 3 4 3 6 4 4 3 3 2 4 2 5 5 3 2 4 1 2 2 4 0 3 0 3 2 3 3 1 2 3 1 3 1 2 4 1 1 0 1 0 1 0 0 0 2 1 1 0 0 1 1 0 0 1 0 3 2 1 1 0 2 2 2 1 0 0 1 0 1 0 0 1 0 1 1 0 2 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 0 0 2 0 0 2 0 0 1 2 0 0 1 0 1 0 4 1 1 0 0 0 2 1 0 0 0 0 0 1 2 1 2 0 0 1 0 2 2 1 0 3 2 1 0 5 1 0 4 2 1 0 2 3 0 5 1 5 0 3 4 5 2 3 5 4 5 9 4 7 9 7 8 9 8 6 4 10 5 8 12 11 15 14 16 14 13 19 3 20 23 15 15 16 23 16 19 16 81 17 10 17 7 9 9 6 9 11 5 5 10 3 2 5 5 3 4 3 6 4 4 3 3 2 4 2 5 5 3 2 4 1 2 2 4 0 3 0 3 2 3 3 1 2 3 1 3 1 2 4 1 1 0 1 0 1 0 0 0 2 1 1 0 0 1 1 0 0 1 0 3 2 1 1 0 2 2 2 1 0 0 1 0 1 0 0 1 0 1 1 0 2 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 0 0 2 0 0 2 0 0 1 2 0 0 1 0 1 0 4 1 1 0 0 0 2 1 0 0 0 0 0 1 2 1 2 0 0 1 0 2 2 1 0 3 2 1 0 5 1 0 4 2 1 0 2 3 0 5 1 5 0 3 4 5 2 3 5 4 5 9 4 7 9 7 8 9 8 6 4 10 5 8 12 11 15 14 16 14 13 19 3 20 23 15 15 16 23 16 19 16 81 17 10 17 7 9 9 6 9 11 5 5 10 3 2 5 5 3 4 3 6 4 4 3 3 2 4 2 5 5 3 2 4 1 2 2 4 0 3 0 3 2 3 3 1 2 3 1 3 1 2 4 1 1 0 1 0 1 0 0 0 2 1 1 0 0 1 1 0 0 1 0 3 2 1 1 0 2 2 2 1 0 0 1 0 1 0 0 1 0 1 1 0 2 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 0 0 2 0 0 2 0 0 1 2 0 0 1 0 1 0 4 1 1 0 0 0 2 1 0 0 0 0 0 1 2 1 2 0 0 1 0 2 2 1 0 3 2 1 0 5 1 0 4 2 1 0 2 3 0 5 1 5 0 3 4 5 2 3 5 4 5 9 4 7 9 7 8 9 8 6 4 10 5 8 12 11 15 14 16 14 13 19 3 20 23 15 15 16 23 16 19 16 81 17 10 17 7 9 9 6 9 11 5 5 10 3 2 5 5 3 4 3 6 4 4 3 3 2 4 2 5 5 3 2 4 1 2 2 4 0 3 0 3 2 3 3 1 2 3 1 3 1 2 4 1 1 0 1 0 1 0 0 0 2 1 1 0 0 1 1 0 0 1 0 3 2 1 1 0 2 2 2 1 0 0 1 0 1 0 0 1 0 1 1 0 2 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 0 0 2 0 0 2 0 0 1 2 0 0 1 0 1 0 4 1 1 0 0 0 2 1 0 0 0 0 0 1 2 1 2 0 0 1 0 2 2 1 0 3 2 1 0 5 1 0 4 2 1 0 2 3 0 5 1 5 0 3 4 5 2 3 5 4 5 9 4 7 9 7 8 9 8 6 4 10 5 8 12 11 15 14 16 14 13 19 3 20 23 15 15 16 23 16 19 16 81 17 10 17 7 9 9 6 9 11 5 5 10 3 2 5 5 3 4 3 6 4 4 3 3 2 4 2 5 5 3 2 4 1 2 2 4 0 3 0 3 2 3 3 1 2 3 1 3 1 2 4 1 1 0 1 0 1 0 0 0 2 1 1 0 0 1 1 0 0 1 0 3 2 1 1 0 2 2 2 1 0 0 1 0 1 0 0 1 0 1 1 0 2 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 0 0 2 0 0 2 0 0 1 2 0 0 1 0 1 0 4 1 1 0 0 0 2 1 0 0 0 0 0 1 2 1 2 0 0 1 0 2 2 1 0 3 2 1 0 5 1 0 4 2 1 0 2 3 0 5 1 5 0 3 4 5 2 3 5 4 5 9 4 7 9 7 8 9 8 6 4 10 5 8 12 11 15 14 16 14 13 19 3 20 23 15 15 16 23 16 19 16 81 17 10 17 7 9 9 6 9 11 5 5 10 3 2 5 5 3 4 3 6 4 4 3 3 2 4 2 5 5 3 2 4 1 2 2 4 0 3 0 3 2 3 3 1 2 3 1 3 1 2 4 1 1 0 1 0 1 0 0 0 2 1 1 0 0 1 1 0 0 1 0 3 2 1 1 0 2 2 2 1 0 0 1 0 1 0 0 1 0 1 1 0 2 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 0 0 2 0 0 2 0 0 1 2 0 0 1 0 1 0 4 1 1 0 0 0 2 1 0 0 0 0 0 1 2 1 2 0 0 1 0 2 2 1 0 3 2 1 0 5 1 0 4 2 1 0 2 3 0 5 1 5 0 3 4 5 2 3 5 4 5 9 4 7 9 7 8 9 8 6 4 10 5 8 12 11 15 14 16 14 13 19 3 20 23 15 15 16 23 16 19 16 81 17 10 17 7 9 9 6 9 11 5 5 10 3 2 5 5 3 4 3 6 4 4 3 3 2 4 2 5 5 3 2 4 1 2 2 4 0 3 0 3 2 3 3 1 2 3 1 3 1 2 4 1 1 0 1 0 1 0 0 0 2 1 1 0 0 1 1 0 0 1 0 3 2 1 1 0 2 2 2 1 0 0 1 0 1 0 0 1 0 1 1 0 2 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 0 0 2 0 0 2 0 0 1 2 0 0 1 0 1 0 4 1 1 0 0 0 2 1 0 0 0 0 0 1 2 1 2 0 0 1 0 2 2 1 0 3 2 1 0 5 1 0 4 2 1 0 2 3 0 5 1 5 0 3 4 5 2 3 5 4 5 9 4 7 9 7 8 9 8 6 4 10 5 8 12 11 15 14 16 14 13 19 3 20 23 15 15 16 23 16 19 16 81 17 10 17 7 9 9 6 9 11 5 5 10 3 2 5 5 3 4 3 6 4 4 3 3 2 4 2 5 5 3 2 4 1 2 2 4 0 3 0 3 2 3 3 1 2 3 1 3 1 2 4 1 1 0 1 0 1 0 0 0 2 1 1 0 0 1 1 0 0 1 0 3 2 1 1 0 2 2 2 1 0 0 1 0 1 0 0 1 0 1 1 0 2 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 0 0 2 0 0 2 0 0 1 2 0 0 1 0 1 0 4 1 1 0 0 0 2 1 0 0 0 0 0 1 2 1 2 0 0 1 0 2 2 1 0 3 2 1 0 5 1 0 4 2 1 0 2 3 0 5 1 5 0 3 4 5 2 3 5 4 5 9 4 7 9 7 8 9 8 6 4 10 5 8 12 11 15 14 16 14 13 19 3 20 23 15 15 16 23 16 19 16 81 17 10 17 7 9 9 6 9 11 5 5 10 3 2 5 5 3 4 3 6 4 4 3 3 2 4 2 5 5 3 2 4 1 2 2 4 0 3 0 3 2 3 3 1 2 3 1 3 1 2 4 1 1 0 1 0 1 0 0 0 2 1 1 0 0 1 1 0 0 1 0 3 2 1 1 0 2 2 2 1 0 0 1 0 1 0 0 1 0 1 1 0 2 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 
