#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0      2.9466008791001                2.069                    0
    20.1796773157741      2.9466008791001     3.41302739682084                    0
    20.2411022866021     16.5904501339126     3.13101998329352                    0
    159.302837981237                    0     4.50688841475254                    0
                10.5                    0     4.50688843171443                    0
                 0.5                    0     4.50505385416455                    0
                 0.5                    0     4.50321363665026                    0
                 0.5                    0     4.49999949021221                    0
                 0.5                    0      4.4946211593579                    0
                 0.5                    0     4.48596238832212                    0
                 0.5                    0     4.47251333005196                    0
                 0.5                    0     4.45232194673647                    0
                 0.5                    0     4.42298302572843                    0
                 0.5                    0     4.38168501025172                    0
                 0.5                    0     4.32533233324797                    0
                 0.5                    0     4.25075313279222                    0
                 0.5                    0     4.15498896065877                    0
                 0.5                    0     4.03564576312675                    0
                 0.5                    0     3.89126709577975                    0
                 0.5                    0      3.7216755991888                    0
                 0.5                    0     3.52822188476838                    0
                 0.5                    0     3.31388477672114                    0
                 0.5                    0      3.0831845322994                    0
                 0.5                    0     2.84189916349527                    0
                 0.5                    0     2.59660805246424                    0
                 0.5                    0     2.35411933179845                    0
                 0.5                    0     2.12086042541525                    0
                 0.5                    0     1.90231907795269                    0
                 0.5                    0     1.70261309046967                    0
                 0.5                    0     1.52424299029725                    0
                 0.5                    0     1.36804873136354                    0
                 0.5                    0     1.23335688826712                    0
                 0.5                    0     1.11827607652481                    0
                 0.5                    0     1.02008076941944                    0
                 0.5                    0    0.935619320509365                    0
                 0.5                    0    0.861689582323528                    0
                 0.5                    0    0.795341345121421                    0
                 0.5                    0    0.734084143291051                    0
                 0.5                    0    0.675997333146063                    0
                 0.5                    0    0.619753567687463                    0
                 0.5                    0    0.564575415217929                    0
                 0.5                    0    0.510147989140686                    0
                 0.5                    0    0.456509249477046                    0
                 0.5                    0    0.403935742751068                    0
                 0.5                    0    0.352836550493671                    0
                 0.5                    0    0.303663321022637                    0
                 0.5                    0    0.256840173424656                    0
                 0.5                    0    0.212714251179417                    0
                 0.5                    0    0.171525720478461                    0
                 0.5                    0    0.133394850800779                    0
                 0.5                    0   0.0983232397866475                    0
                 0.5                    0   0.0662060418558836                    0
                 0.5                    0   0.0368520834205827                    0
                 0.5                    0   0.0100089099798297                    0
                 0.5                    0  -0.0146099320075923                    0
                 0.5                    0  -0.0372977430009662                    0
                 0.5                    0  -0.0583296167876475                    0
                 0.5                    0  -0.0779410075870899                    0
                 0.5                    0  -0.0963109587071888                    0
                 0.5                    0   -0.113550537622496                    0
                 0.5                    0   -0.129696533969696                    0
                 0.5                    0   -0.144710019290726                    0
                 0.5                    0   -0.158478963406095                    0
                 0.5                    0   -0.170823774706367                    0
                 0.5                    0   -0.181504402551164                    0
                 0.5                    0   -0.190227530494771                    0
                 0.5                    0   -0.196652417960518                    0
                 0.5                    0    -0.20039412916144                    0
                 0.5                    0   -0.201023227119363                    0
                 0.5                    0   -0.198061500867545                    0
                 0.5                    0   -0.190973912426694                    0
                 0.5                    0   -0.179157654911974                    0
                 0.5                    0    -0.16192994210039                    0
                 0.5                    0    -0.13851682273006                    0
                 0.5                    0   -0.108045836638416                    0
                 0.5                    0  -0.0695456076522552                    0
                 0.5                    0  -0.0219554114399165                    0
                 0.5                    0   0.0358527002057499                    0
                 0.5                    0    0.105037521623388                    0
                 0.5                    0    0.186737654033687                    0
                 0.5                    0    0.282007008086422                    0
                 0.5                    0    0.391739843059457                    0
                 0.5                    0    0.516590115485119                    0
                 0.5                    0    0.656891446887192                    0
                 0.5                    0    0.812585082283883                    0
                 0.5                    0     0.98316359063369                    0
                 0.5                    0     1.16763760872015                    0
                 0.5                    0     1.36453159522864                    0
                 0.5                    0     1.57191239714385                    0
                 0.5                    0     1.78745160770148                    0
                 0.5                    0     2.00851948995828                    0
                 0.5                    0     2.23230500364135                    0
                 0.5                    0     2.45595358804215                    0
                 0.5                    0     2.67671218345607                    0
                 0.5                    0     2.89206981008496                    0
                 0.5                    0     3.09988204408575                    0
                 0.5                    0     3.29846897083798                    0
                 0.5                    0     3.48667854043459                    0
                 0.5                    0      3.6639104479174                    0
                 0.5                    0     3.83009935487297                    0
                 0.5                    0     3.98566004653796                    0
                 0.5                    0     4.13140056302743                    0
                 0.5                    0     4.26841208736543                    0
                 0.5                    0     4.39794614245248                    0
                 0.5                    0      4.5212902925765                    0
                 0.5                    0     4.63965304635478                    0
                 0.5                    0     4.75406713058618                    0
                 0.5                    0     4.86531797037852                    0
                 0.5                    0      4.9739013675452                    0
                 0.5                    0      5.0800113498199                    0
                 0.5                    0     5.18355629583615                    0
                 0.5                    0     5.28419901052824                    0
                 0.5                    0     5.38141464642614                    0
                 0.5                    0     5.47455936195359                    0
                 0.5                    0     5.56294240566852                    0
                 0.5                    0      5.6458948521196                    0
                 0.5                    0     5.72282935266701                    0
                 0.5                    0     5.79328681408483                    0
                 0.5                    0     5.85696766616793                    0
                 0.5                    0     5.91374711794347                    0
                 0.5                    0     5.96367534955941                    0
                 0.5                    0     6.00696480865008                    0
                 0.5                    0     6.04396759713469                    0
                 0.5                    0     6.07514632573624                    0
                 0.5                    0     6.10104180929878                    0
                 0.5                    0       6.122240646221                    0
                 0.5                    0     6.13934516456121                    0
                 0.5                    0     6.15294752883205                    0
                 0.5                    0     6.16360908286761                    0
                 0.5                    0     6.17184533663723                    0
                 0.5                    0     6.17811644668204                    0
                 0.5                    0     6.18282262388926                    0
                 0.5                    0     6.18630363787466                    0
                 0.5                    0     6.18884146431775                    0
                 0.5                    0      6.1906651168094                    0
                 0.5                    0     6.19195678758895                    0
                 0.5                    0     6.19285855985398                    0
                 0.5                    0     6.19347911874475                    0
                  73                    0     6.19468950323671                    0
                   0                    0     6.19468950323671                    0
