#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   2.06900000   0.00000000
  0.00000000   2.06900000   0.00000000
  0.00000000   3.41302740   0.00000000
 20.17967732   3.41302740   0.00000000
 20.17967732   3.13101998   0.00000000
 40.42077960   3.13101998   0.00000000
 40.42077960   4.50688841   0.00000000
199.72361758   4.50688841   0.00000000
199.72361758   4.50688843   0.00000000
209.72361758   4.50688843   0.00000000
209.72361758   4.50528306   0.00000000
210.22361758   4.50528306   0.00000000
210.22361758   4.50394336   0.00000000
210.72361758   4.50394336   0.00000000
210.72361758   4.50164324   0.00000000
211.22361758   4.50164324   0.00000000
211.22361758   4.49781278   0.00000000
211.72361758   4.49781278   0.00000000
211.72361758   4.49162321   0.00000000
212.22361758   4.49162321   0.00000000
212.22361758   4.48191600   0.00000000
212.72361758   4.48191600   0.00000000
212.72361758   4.46713715   0.00000000
213.22361758   4.46713715   0.00000000
213.22361758   4.44529133   0.00000000
213.72361758   4.44529133   0.00000000
213.72361758   4.41393468   0.00000000
214.22361758   4.41393468   0.00000000
214.22361758   4.37022623   0.00000000
214.72361758   4.37022623   0.00000000
214.72361758   4.31105553   0.00000000
215.22361758   4.31105553   0.00000000
215.22361758   4.23325587   0.00000000
215.72361758   4.23325587   0.00000000
215.72361758   4.13389929   0.00000000
216.22361758   4.13389929   0.00000000
216.22361758   4.01065178   0.00000000
216.72361758   4.01065178   0.00000000
216.72361758   3.86214906   0.00000000
217.22361758   3.86214906   0.00000000
217.22361758   3.68833799   0.00000000
217.72361758   3.68833799   0.00000000
217.72361758   3.49072232   0.00000000
218.22361758   3.49072232   0.00000000
218.22361758   3.27245610   0.00000000
218.72361758   3.27245610   0.00000000
218.72361758   3.03824651   0.00000000
219.22361758   3.03824651   0.00000000
219.22361758   2.79405659   0.00000000
219.72361758   2.79405659   0.00000000
219.72361758   2.54663282   0.00000000
220.22361758   2.54663282   0.00000000
220.22361758   2.30291561   0.00000000
220.72361758   2.30291561   0.00000000
220.72361758   2.06941351   0.00000000
221.22361758   2.06941351   0.00000000
221.22361758   1.85163070   0.00000000
221.72361758   1.85163070   0.00000000
221.72361758   1.65362738   0.00000000
222.22361758   1.65362738   0.00000000
222.22361758   1.47776923   0.00000000
222.72361758   1.47776923   0.00000000
222.72361758   1.32468773   0.00000000
223.22361758   1.32468773   0.00000000
223.22361758   1.19343815   0.00000000
223.72361758   1.19343815   0.00000000
223.72361758   1.08181238   0.00000000
224.22361758   1.08181238   0.00000000
224.22361758   0.98674535   0.00000000
224.72361758   0.98674535   0.00000000
224.72361758   0.90474876   0.00000000
225.22361758   0.90474876   0.00000000
225.22361758   0.83231296   0.00000000
225.72361758   0.83231296   0.00000000
225.72361758   0.76623367   0.00000000
226.22361758   0.76623367   0.00000000
226.22361758   0.70383943   0.00000000
226.72361758   0.70383943   0.00000000
226.72361758   0.64311496   0.00000000
227.22361758   0.64311496   0.00000000
227.22361758   0.58273011   0.00000000
227.72361758   0.58273011   0.00000000
227.72361758   0.52199410   0.00000000
228.22361758   0.52199410   0.00000000
228.22361758   0.46075829   0.00000000
228.72361758   0.46075829   0.00000000
228.72361758   0.39929057   0.00000000
229.22361758   0.39929057   0.00000000
229.22361758   0.33814112   0.00000000
229.72361758   0.33814112   0.00000000
229.72361758   0.27801440   0.00000000
230.22361758   0.27801440   0.00000000
230.22361758   0.21965763   0.00000000
230.72361758   0.21965763   0.00000000
230.72361758   0.16377133   0.00000000
231.22361758   0.16377133   0.00000000
231.22361758   0.11094439   0.00000000
231.72361758   0.11094439   0.00000000
231.72361758   0.06161322   0.00000000
232.22361758   0.06161322   0.00000000
232.22361758   0.01604300   0.00000000
232.72361758   0.01604300   0.00000000
232.72361758  -0.02567214   0.00000000
233.22361758  -0.02567214   0.00000000
233.22361758  -0.06359392   0.00000000
233.72361758  -0.06359392   0.00000000
233.72361758  -0.09791370   0.00000000
234.22361758  -0.09791370   0.00000000
234.22361758  -0.12891949   0.00000000
234.72361758  -0.12891949   0.00000000
234.72361758  -0.15695975   0.00000000
235.22361758  -0.15695975   0.00000000
235.22361758  -0.18240766   0.00000000
235.72361758  -0.18240766   0.00000000
235.72361758  -0.20562820   0.00000000
236.22361758  -0.20562820   0.00000000
236.22361758  -0.22695056   0.00000000
236.72361758  -0.22695056   0.00000000
236.72361758  -0.24664690   0.00000000
237.22361758  -0.24664690   0.00000000
237.22361758  -0.26491835   0.00000000
237.72361758  -0.26491835   0.00000000
237.72361758  -0.28188830   0.00000000
238.22361758  -0.28188830   0.00000000
238.22361758  -0.29760240   0.00000000
238.72361758  -0.29760240   0.00000000
238.72361758  -0.31203459   0.00000000
239.22361758  -0.31203459   0.00000000
239.22361758  -0.32509770   0.00000000
239.72361758  -0.32509770   0.00000000
