Q I dI dQ
0.0008800000000000162 0.05141448624341658 0.014832301304379613 0.00011000000000000202
0.0012800000000000155 0.032891597324986276 0.010153378960152984 0.00016000000000000194
0.0016800000000000148 0.0557317236411453 0.008857910691163562 0.00021000000000000185
0.002080000000000014 0.0466293295198356 0.00795811758432331 0.00026000000000000177
0.0024800000000000134 0.037876056884757904 0.00728644988117578 0.0003100000000000017
0.0028800000000000128 0.03689654362365797 0.006760378763627783 0.0003600000000000016
0.003280000000000012 0.032984274473537425 0.004814623326318993 0.00029340292852360784
0.0036800000000000114 0.031245078521969675 0.004434551718475756 0.0003268968568252009
0.004080000000000011 0.03161756266639066 0.004211126021654864 0.0003624285335451138
0.00448000000000001 0.03498830839970565 0.004018370936161962 0.00039796021018976
0.004880000000000009 0.038220369587401604 0.00384984263280884 0.0004334918868126957
0.005280000000000009 0.031175121565248536 0.0037008598762221147 0.000469023563408203
0.005680000000000008 0.0363293090499015 0.003567916806239361 0.0005045552399741786
0.006080000000000007 0.03515347876927389 0.0034483156557417963 0.0005400869165523067
0.006480000000000007 0.034769274937099616 0.0033399682601831333 0.0005756185931251253
0.006880000000000006 0.038902747820708086 0.003241210556264687 0.0006111502697022196
0.007280000000000005 0.03197975233084828 0.0031507085080273844 0.0006466819462742631
0.0076800000000000045 0.030975182904840033 0.0030673652164112703 0.0006822136228663595
0.008080000000000004 0.03422157851704676 0.002990283352857328 0.000717745299476282
0.008480000000000003 0.036062041101533784 0.0029187220165341424 0.0007532769760781167
0.008880000000000002 0.034438138545819265 0.0028520423173565546 0.0007888086527096987
0.009280000000000002 0.0334186115296828 0.0027897127853136272 0.0008243403293675936
0.009680000000000001 0.03793130492315764 0.0027312825200295713 0.0008598720060372307
0.01008 0.03465510782494185 0.0026763651485051136 0.0008954036826999141
0.01048 0.03402040990746804 0.0026418138615026078 0.0009309354309616662
0.01087 0.035750156230231596 0.0035030642845557754 0.0009655833570071661
0.01092 0.02487873471543355 0.0036121379498042167 0.0009700255021921721
0.01127 0.03788220820117563 0.0026289169454175565 0.0010011108521974779
0.01166 0.035755000794163216 0.0025029082940029664 0.0010357538723653095
0.01206 0.03605902475441991 0.0029656989908203035 0.0010712880422221486
0.01221 0.03424562499208338 0.0034759401284465492 0.0010846155483179914
0.01245 0.03232040655144576 0.00268284566041842 0.0011059301863788299
0.01285 0.034052784435145665 0.0023846366326723506 0.00114146061537018
0.01324 0.03362588775887618 0.0024364057117940265 0.0010432631531804434
0.01349 0.03487511370320707 0.002991355492380203 0.0010375251607819967
0.01364 0.03232261321954622 0.0025440151726440303 0.0010490219589924087
0.01403 0.03372985849939318 0.0020821605844064603 0.0010789806306447753
0.01443 0.033156218720931975 0.002109191124692285 0.001109744684807014
0.01478 0.028361507501269187 0.0028662596053207444 0.0011367273331123404
0.01483 0.0339490703875672 0.0026988304324273064 0.0011405565159846066
0.01522 0.03337086174628974 0.0019986099342021043 0.0011704918141507423
0.01562 0.035845882100954636 0.0019733125775511584 0.0012012519223677334
0.01601 0.03907172804368941 0.0026255725183917432 0.001231301582347628
0.01606 0.030719937232998398 0.002722111205318121 0.0012351568100463172
0.01641 0.0330973293621993 0.0019873402337174427 0.001262007792884184
0.0168 0.030513246550128895 0.0019016319059021725 0.0012919940605061984
0.0172 0.03322356677283845 0.002260990336824147 0.0013227863276979513
0.01735 0.03365249417105352 0.0026603945897119706 0.001334362642975838
0.01759 0.035388857958049795 0.002060095886316949 0.0013527616880247215
0.01799 0.03338944066491069 0.00183764683164377 0.0013835052881767131
0.01838 0.03336211300574378 0.002023366981612531 0.0014135135621413
0.01863 0.03792832073083825 0.002540877160800297 0.001432792013177832
0.01878 0.03311862875030479 0.002167971017216543 0.0014442890951571286
0.01917 0.03430754967859527 0.0017791519795367847 0.0014742474369405364
0.01957 0.03706411916870703 0.0018208507743187458 0.0015050125117049922
0.01991 0.03465639420478492 0.0024940415321724283 0.0015312286105391884
0.01996 0.0342784293862494 0.002300277236330088 0.0015350519743171534
0.02036 0.0330866468517342 0.0017262374454827564 0.001565758664974542
0.02075 0.034372501958674154 0.0017093262801111014 0.0015957496933752756
0.02115 0.03374576912937917 0.002252968470703703 0.0016265653643341503
0.0212 0.03394398933055135 0.0023990262719388367 0.0016304278159525488
0.02154 0.03281571278602771 0.001732065564440275 0.0016565056113897378
0.02194 0.02952517892973936 0.0016621297672727395 0.0016872609213496512
0.02233 0.031386104666145824 0.0019978403849441636 0.0017172859839061504
0.02248 0.035365254952029815 0.0023047741944504973 0.0017288571081264996
0.02273 0.03464697636194925 0.001810933819313694 0.0017480286981688456
0.02312 0.035555650985643124 0.0016182013228581962 0.0017780030847126826
0.02352 0.03248239202527968 0.00177160187281118 0.0018087790211250628
0.02377 0.03036845615027949 0.0022452751065496148 0.0018280590020131671
0.02392 0.031168702696266377 0.0019192978686052855 0.001839556186283292
0.02431 0.03157309175955582 0.0015774917590128375 0.0018695142850987576
0.02471 0.03421665891688324 0.0016176198725733175 0.001900279350977789
