#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   2.06900000   0.00000000
  0.00000000   2.06900000   0.00000000
  0.00000000   4.39894980   0.00000000
  5.03157919   4.39894980   0.00000000
  5.03157919   3.28023962   0.00000000
 40.00754551   3.28023962   0.00000000
 40.00754551   4.40040778   0.00000000
197.55934894   4.40040778   0.00000000
197.55934894   4.35246732   0.00000000
204.05934894   4.35246732   0.00000000
204.05934894   4.35106984   0.00000000
204.55934894   4.35106984   0.00000000
204.55934894   4.35026921   0.00000000
205.05934894   4.35026921   0.00000000
205.05934894   4.34906256   0.00000000
205.55934894   4.34906256   0.00000000
205.55934894   4.34727333   0.00000000
206.05934894   4.34727333   0.00000000
206.05934894   4.34466303   0.00000000
206.55934894   4.34466303   0.00000000
206.55934894   4.34091637   0.00000000
207.05934894   4.34091637   0.00000000
207.05934894   4.33562557   0.00000000
207.55934894   4.33562557   0.00000000
207.55934894   4.32827516   0.00000000
208.05934894   4.32827516   0.00000000
208.05934894   4.31822883   0.00000000
208.55934894   4.31822883   0.00000000
208.55934894   4.30472051   0.00000000
209.05934894   4.30472051   0.00000000
209.05934894   4.28685218   0.00000000
209.55934894   4.28685218   0.00000000
209.55934894   4.26360090   0.00000000
210.05934894   4.26360090   0.00000000
210.05934894   4.23383745   0.00000000
210.55934894   4.23383745   0.00000000
210.55934894   4.19635854   0.00000000
211.05934894   4.19635854   0.00000000
211.05934894   4.14993331   0.00000000
211.55934894   4.14993331   0.00000000
211.55934894   4.09336361   0.00000000
212.05934894   4.09336361   0.00000000
212.05934894   4.02555580   0.00000000
212.55934894   4.02555580   0.00000000
212.55934894   3.94559971   0.00000000
213.05934894   3.94559971   0.00000000
213.05934894   3.85284900   0.00000000
213.55934894   3.85284900   0.00000000
213.55934894   3.74699531   0.00000000
214.05934894   3.74699531   0.00000000
214.05934894   3.62812823   0.00000000
214.55934894   3.62812823   0.00000000
214.55934894   3.49677308   0.00000000
215.05934894   3.49677308   0.00000000
215.05934894   3.35389997   0.00000000
215.55934894   3.35389997   0.00000000
215.55934894   3.20089999   0.00000000
216.05934894   3.20089999   0.00000000
216.05934894   3.03952755   0.00000000
216.55934894   3.03952755   0.00000000
216.55934894   2.87181191   0.00000000
217.05934894   2.87181191   0.00000000
217.05934894   2.69994463   0.00000000
217.55934894   2.69994463   0.00000000
217.55934894   2.52615310   0.00000000
218.05934894   2.52615310   0.00000000
218.05934894   2.35257248   0.00000000
218.55934894   2.35257248   0.00000000
218.55934894   2.18112909   0.00000000
219.05934894   2.18112909   0.00000000
219.05934894   2.01344721   0.00000000
219.55934894   2.01344721   0.00000000
219.55934894   1.85078865   0.00000000
220.05934894   1.85078865   0.00000000
220.05934894   1.69403033   0.00000000
220.55934894   1.69403033   0.00000000
220.55934894   1.54368023   0.00000000
221.05934894   1.54368023   0.00000000
221.05934894   1.39992743   0.00000000
221.55934894   1.39992743   0.00000000
221.55934894   1.26271756   0.00000000
222.05934894   1.26271756   0.00000000
222.05934894   1.13184218   0.00000000
222.55934894   1.13184218   0.00000000
222.55934894   1.00702952   0.00000000
223.05934894   1.00702952   0.00000000
223.05934894   0.88802459   0.00000000
223.55934894   0.88802459   0.00000000
223.55934894   0.77464933   0.00000000
224.05934894   0.77464933   0.00000000
224.05934894   0.66683656   0.00000000
224.55934894   0.66683656   0.00000000
224.55934894   0.56463644   0.00000000
225.05934894   0.56463644   0.00000000
225.05934894   0.46819749   0.00000000
225.55934894   0.46819749   0.00000000
225.55934894   0.37772825   0.00000000
226.05934894   0.37772825   0.00000000
226.05934894   0.29344762   0.00000000
226.55934894   0.29344762   0.00000000
226.55934894   0.21553277   0.00000000
227.05934894   0.21553277   0.00000000
227.05934894   0.14407305   0.00000000
227.55934894   0.14407305   0.00000000
227.55934894   0.07903649   0.00000000
228.05934894   0.07903649   0.00000000
228.05934894   0.02025319   0.00000000
228.55934894   0.02025319   0.00000000
228.55934894  -0.03258314   0.00000000
229.05934894  -0.03258314   0.00000000
229.05934894  -0.07989670   0.00000000
229.55934894  -0.07989670   0.00000000
229.55934894  -0.12219768   0.00000000
230.05934894  -0.12219768   0.00000000
230.05934894  -0.16004167   0.00000000
230.55934894  -0.16004167   0.00000000
230.55934894  -0.19398602   0.00000000
231.05934894  -0.19398602   0.00000000
231.05934894  -0.22454844   0.00000000
231.55934894  -0.22454844   0.00000000
231.55934894  -0.25217229   0.00000000
232.05934894  -0.25217229   0.00000000
232.05934894  -0.27720204   0.00000000
232.55934894  -0.27720204   0.00000000
232.55934894  -0.29987058   0.00000000
233.05934894  -0.29987058   0.00000000
233.05934894  -0.32029885   0.00000000
233.55934894  -0.32029885   0.00000000
233.55934894  -0.33850685   0.00000000
234.05934894  -0.33850685   0.00000000
