Q I dI dQ
0.0029689032449782098 0.08557909133692804 0.08425102915672746 0.0010470639774331392
0.0032088757757470594 0.33493008709711397 0.059968809033111775 0.0010492440220195882
0.0034682449694489344 0.33663253364198853 0.05547733401680909 0.0010517850072177368
0.0037485786327479177 0.29897394281047496 0.051321222762335465 0.001054745609932615
0.004051571296051481 0.2036074384014198 0.04747535612388775 0.00105819366833299
0.004379054456423398 0.3394905188936112 0.04391649351907589 0.0010622074830282284
0.004733007648417785 0.3052715633369055 0.04062312728016102 0.0010668772598245793
0.005115570409754071 0.30415894588933795 0.03757536221548914 0.0010723066950819617
0.0055290552141616725 0.35283461982575354 0.03475478523287493 0.001078614699263799
0.005975961449569428 0.30663382350984314 0.03214436476347748 0.001085937247138347
0.006458990526133614 0.3036450118172672 0.02972833795031362 0.0010944293341665135
0.006981062205427993 0.3097787838639892 0.02749212512686137 0.0011042670080087605
0.007545332249500647 0.2825129822391669 0.025422237143636717 0.00111564943221051
0.008155211496480883 0.308133535311032 0.023506197780295647 0.0011288009267987817
0.008814386478042153 0.3330413176104796 0.021732472775479204 0.0011439729190635178
0.009526841703347425 0.3473911423989645 0.02009039308276785 0.001161445729068678
0.010296883744176293 0.30621545471304756 0.018570104171775886 0.0011815301107766585
0.01112916726682128 0.320301704019401 0.01716249798199913 0.0012045684736488932
0.012028723168107826 0.3317655362853005 0.015859170512941983 0.0012309357235807483
0.013000988985611722 0.33411431467951613 0.014652368359443634 0.0012610396875889288
0.013000988985611722 0.31581490906592075 0.0133324972857434 0.002147209995990484
0.014051841765894248 0.31400728701566205 0.01048412617220701 0.0021675208158054345
0.014051841765894248 0.3044309601823005 0.013534948688165016 0.001295321123792392
0.015187633589433378 0.3240363789935026 0.00968271923549634 0.002191009291285045
0.015187633589433378 0.3183866134732267 0.012500336781693178 0.001334253364728875
0.016415229966988295 0.327280691390009 0.008940776888157802 0.002218133336086609
0.016415229966988295 0.2967577962036596 0.011542493329997114 0.0013783416932864065
0.01774205133949137 0.30911117921536874 0.0106558772667702 0.0014281225997354627
0.01774205133949137 0.3059820985071766 0.008254007038686239 0.0022494052176258166
0.01917611793232162 0.3001275216527969 0.009835416902623543 0.0014841631076912012
0.01917611793232162 0.3126243080807713 0.0076184811733735845 0.002285394890043879
0.020726098235089918 0.300386016131549 0.0070306078962362704 0.0023267327929350863
0.020726098235089918 0.3158260949297655 0.009076475765279144 0.001547060379077829
0.02240136139998123 0.3041436743365117 0.0064871069249753015 0.002374111976529169
0.02240136139998123 0.3119161005084719 0.008374819028498716 0.0016174418085026013
0.024212033875385695 0.3021426783667967 0.005984983459544952 0.002428289449548039
0.024212033875385695 0.29815967636772905 0.00772658042204815 0.0016959657949319753
0.026169060617151418 0.30662624349845385 0.005521492906962384 0.002490086704526087
0.026169060617151418 0.3100970286361309 0.008700809278907998 0.0017833233365967375
0.02828427124746191 0.3083891857012583 0.00509410558928714 0.0025603894555312344
0.02828427124746191 0.30301811519451244 0.010388085517820451 0.0018802405406725124
0.03057045156124839 0.29783581470211057 0.004700462097322335 0.0026401467189067127
0.03057045156124839 0.30130936398957914 0.012553099972642834 0.0019874820814655943
0.03304142081237099 0.3011182722683255 0.004338324609843089 0.0027303694681022374
0.03304142081237099 0.3087782149691776 0.017373899504982592 0.0021058555883863034
0.035712115246739916 0.28358632893382085 0.04996872392469926 0.002236216904687587
0.035712115246739916 0.30168901266976045 0.0040055241356441946 0.0028321291845566656
