Chisq background_os046_4column intensity_os046_4column sample_broadening_os046_4column theta_offset_os046_4column substrate_roughness siox_rho silicon_oxide_layer_thickness gold_chromium_roughness chromium_rho chromium_layer_thickness gold_rho d2o_rho inner_acyl_chain_thickness outer_acyl_chain_thickness tether_length bME_to_tether_ratio number_fraction_tether bilayer_roughness volume_fraction_bilayer background_os047_4column h2o_rho gold_layer_thickness 
-135.29965066339065 7.464921477508924e-08 0.9907147214591528 -0.0008944974109745804 0.0017061782868772852 4.010537105425189 4.364355281648839 5.12756472737435 16.19863053912254 3.1701678931689967 31.94203346450666 4.488510110775106 6.140269482877792 10.312569452010893 12.555427744827227 7.045811831361851 1.6388425843775765 0.9959809235030463 3.800630432867313 0.9742504911210108 3.7697334081827145e-06 -0.45347486044061786 180.45316882543003 
-137.65456527748293 2.2728549054771886e-07 1.000259202460751 3.5268336473792034e-05 -0.0012008896955959972 4.157109288086677 4.274181152409313 5.492797624605349 16.077616742859547 3.237952786430922 33.46215131035156 4.453260636786433 6.057418539118553 8.656227182861498 14.492751922191543 5.246549578410815 2.6835963732990167 0.9045581244010852 4.654714913304598 0.9939785978052155 3.163920992306544e-06 -0.3822346200174757 179.04730756984682 
-136.45855036383654 1.4034207736048067e-07 0.9872837636048486 -0.0013213970170903265 0.0006984080420574144 3.294571680721407 3.676285295633841 6.263730918739841 12.846395125269108 3.3312136908954457 36.86500526021609 4.4746870104465994 6.120622576363055 9.365452674293975 13.84027785323366 3.181836649736335 3.4847350329119555 0.903058262747671 4.085905242396988 0.980380127263708 3.2734318601005617e-06 -0.45877704023263927 176.17652361179856 
-134.25554637444395 3.2260146828603664e-07 0.9939325158260598 -0.001249724038140816 -0.000995740515413364 4.621638035208147 4.52731766838665 5.324252164448129 18.64949459307653 3.130582242855858 31.372858848072152 4.4900350689538575 6.079966091216572 8.41681916740687 14.586525942079177 5.28737354227832 2.856833679859731 0.9603778340168087 4.465265739602598 0.9950770960775656 3.288686318129688e-06 -0.24887425365515067 181.29738369788973 
-138.7317849928275 1.079334489942328e-07 0.9896261568710227 -0.0015937381689369232 -0.0063949366208039034 3.7805844934905757 4.086055895153034 5.696684159346908 11.468609558157217 3.3351436847720333 36.35105977837713 4.37229239138632 5.944977941922575 11.47455150496469 11.579067767369086 7.887358781139051 0.5886022374605242 0.9938868924232932 3.3777681178413124 0.9902724221776413 4.0440184971241905e-06 -0.4353793402124262 175.34741350896934 
-139.50917231543028 2.40411963650366e-07 0.9839274336242313 -0.0011924633143622668 -0.0003394657713007831 4.834443887245527 3.796692287031234 9.838190078813753 19.867997176696292 3.0144867834568676 25.205545729515702 4.483206622519108 6.095086834372966 9.316259889739264 15.112576897428264 3.146350864690146 0.9685986033181158 0.42411177778820813 2.8081522784898825 0.9757703439691202 3.3568828218086554e-06 -0.4407613981188613 182.52435442374122 
-133.6217501468568 -5.278745404474207e-08 0.9849920359686306 -0.00014139068454463143 -0.0030409077955356623 3.8921179656773295 4.293531669317036 6.316669805074831 15.641568377381798 3.2141805266655585 31.38916118208483 4.424935592021239 6.023251508444229 11.10790606789627 11.745505169562737 7.481431293518507 1.4050469119488744 0.8839173450897433 3.871808023709891 0.9947726789773713 3.7829967330580183e-06 -0.43362708672886086 179.21435731121963 
-136.39706279333967 1.4563466126164375e-07 0.9977099770065718 -0.00019658415358560162 -0.001559800395681195 3.7411751789406407 3.7427385866963476 7.781223026362845 13.742111503300897 3.3146932265217197 34.66640305627096 4.443650781474486 6.052366758886775 10.93887156366564 12.848823278099236 3.8529288755488498 2.8746758978771028 0.6834876120882213 3.4295964621087522 0.967353946261484 3.7135463262042288e-06 -0.41120882690066823 176.04675469607565 
-136.04832396946614 2.0269139833549634e-08 0.9834586956153238 -0.002381857071182242 -0.008110439941510738 2.988047391686409 3.6886283151528976 5.101275071448442 12.73327497648996 3.38203428133758 38.57940905611432 4.37589827061228 5.915066412886252 10.652260347152287 12.449379513355876 6.037953979264567 1.170464376947709 0.9760709390006044 3.972136325608485 0.9990635561085639 3.768402226559582e-06 -0.31180342310345815 176.6053611798591 
-138.36383896421626 1.3336054363287047e-07 0.9831770143978705 -0.0015203089811272612 -0.0007168052722982004 4.323072590966309 4.3390348562936145 6.203612290221122 20.27107975131989 2.9115920890612776 25.652359515769795 4.478843187605984 6.091434047037375 8.68756478913574 14.409959407871078 5.732960508515123 0.9221963232680734 0.9775908963409713 4.37502054175595 0.9930053445644381 3.342956337005878e-06 -0.3684503907224554 185.54021599154856 
-140.88014782009395 2.5621331156598073e-07 0.9869039706430776 -0.0015320317613636825 0.002490652689834671 4.844230427896243 3.8404125989509676 6.979725559528465 18.282477087025388 3.2130328708335134 32.96197204516167 4.546991901613496 6.1692402955937675 8.069557250849689 15.561933688146757 3.8558524266320715 1.1815550296927086 0.6238635332148796 4.180211183986374 0.9821140028876322 3.192448080923759e-06 -0.26109269973566646 179.06315208813638 
-139.64769879904483 3.051189069392533e-07 0.9907284036830233 -0.004919475884693528 -0.0014232152709006468 4.644239780532367 3.2313568535194377 5.47103983418878 11.59667611118436 3.460776513096642 42.21783898410244 4.461761271659181 6.07967181438774 9.210237613886799 14.210811754552132 3.7469037081161343 3.010982717365707 0.8084205280131209 3.360197666788935 0.9760476952625416 3.6499322855140716e-06 -0.3595158646960894 174.00679080159233 
-135.41892834414483 1.9036477936960864e-07 0.9918677140182499 -0.0007662375619292376 0.0010165280695177553 4.727910200740213 4.377775756986118 6.495881467267731 18.94448696208186 3.0819292322389304 30.006178459408694 4.4915599959976555 6.121248825443961 10.16474811963085 12.907879534126003 3.7229349400606004 1.8160566021099969 0.933867917710147 3.3593544088654115 0.9771573105218475 3.6618347394365258e-06 -0.41092687756911944 180.32269256523884 
-137.7824602327925 3.583072143615619e-08 0.9925057508969812 -0.0015932831787045017 -0.004686767247246371 4.519129590169781 4.823495039892185 5.229743077888624 15.287829428787207 3.140581338443912 31.11738597241798 4.398731519602949 5.987275447070837 9.235652458686316 13.924963506011064 3.1409717872360585 3.3683391716891085 0.9732137267217065 3.998421936089626 0.9954060507456642 3.607388561373335e-06 -0.43576017300386855 180.0332963247793 
-137.97605337072477 1.6270772011036786e-07 0.9869431272308979 -0.004174320970893451 -0.002713089417454406 4.302909392501951 3.6973759376309614 6.854132333098085 14.377900778890245 3.343720154300095 35.46349008607459 4.457262212919753 6.052502360147598 9.302145913315947 14.295372677048354 5.379530374820835 0.5981474671526414 0.6026356728696433 3.549070854892876 0.9754619982820931 3.699420141477125e-06 -0.3543333550830565 177.57929748770076 
-134.40510731332824 1.3600604818371387e-07 0.9944972251669381 -0.0009251836106594964 -0.002780418474474361 3.2695072569485584 4.233350505155626 5.3091823420415745 16.190490606706316 3.24136193850757 34.586589829361266 4.436659294941004 6.028190071124625 11.062894548010513 11.822238901982693 6.905110251905795 1.6640474074613743 0.8296711306882254 4.373820327009104 0.9986781214389757 3.65709447342948e-06 -0.34547249929810037 178.39412103001195 
-133.507719698487 1.869201574620482e-07 0.9942305519212842 -0.0006392886822680854 -0.001555705359535606 4.062556832123675 3.5981527812174194 6.243039026653205 13.195125621862896 3.381634494437534 37.4574555582525 4.456326539192543 6.064170787080943 9.692676028944577 13.53169291577008 5.9935720409999105 2.3335900944576657 0.4084772438652642 4.502208040007185 0.9981286603182183 4.101252244207092e-06 -0.3702971075631086 176.1292035110151 
-146.94571166985668 3.242906607930708e-07 0.9814966612572967 -0.0013925773441378034 0.0005092570132206087 5.1434560465300825 4.4882666775018185 5.205834569980056 18.371870372932648 3.1316167618295414 32.05940497390347 4.508311356736223 6.117913492833359 9.155871870316192 14.675270211415972 5.56555291490514 1.1884786655454984 0.5763913216220353 2.820110826867792 0.9715027884860243 3.861333754366873e-06 -0.4636150371121264 179.8158933810329 
-137.82640790535763 2.77380436310846e-07 0.9938843926180002 -0.0016865797743004338 -0.00034457606036490814 3.9920082665551693 4.270555231022159 5.170831448397708 15.802842093069769 3.274499510307058 34.29379486759213 4.460103844661533 6.09069451643645 10.618784450630278 12.739697170047831 6.993507513354741 2.886508839070012 0.6473978559792242 3.615716654347555 0.9726388768212919 4.0354183586821735e-06 -0.38643161610688664 177.3473947014371 
-145.30562661201157 1.6325270803525254e-07 1.0013463564880667 0.0006390084686323773 0.0008101090862468365 3.003355163052659 3.644342161031841 5.553848599416075 16.165546678453275 3.34461760581657 37.90119725079806 4.475868928278535 6.10423247183014 10.319996768317285 12.762547895245966 4.710129225960775 0.5135175245905637 0.8522808388585963 4.1898165156358465 0.975130142327878 3.220478809626279e-06 -0.37833796624769384 176.20326540191635 
-136.55698195664525 3.71320879142202e-07 0.9971845846053661 -0.0009239465308505625 -0.0005885028736309161 4.5520251199434885 4.284586063175245 6.49877398430684 18.838565014273343 3.07477869426696 28.929098670799345 4.460485005927102 6.080079615351703 9.210856367103496 13.795050689386734 3.307076767028416 3.6131403861162923 0.8968616110334399 4.686513381763457 0.9997478481789882 3.7558154814290546e-06 -0.39361659220423695 181.4221342599128 
-145.46402535052084 2.608830651321747e-07 0.98133424962472 -0.0005572121884300296 -0.006022557175413528 4.662866600827338 3.2574762147888943 6.832747849497499 11.077989937558838 3.4605196783978642 40.770016937461754 4.411414465071161 5.953716268045942 9.609596997159194 14.380838561233984 4.663916771223259 2.2311881321957845 0.7836970202942902 2.3204181442366854 0.9978320118223801 3.529594581871304e-06 -0.30653108559505515 173.4008635270809 
-138.7832409712165 9.594419384998416e-08 0.9920164167457395 -0.002707873330504195 -0.0022297287885139857 3.8292527344685885 3.9520847409321616 5.984830706332246 14.448185892124133 3.3051134476001858 37.106277264958045 4.461392429489092 6.058310135925726 10.090944960140988 12.920953281600504 4.9349862608342825 3.5124937041884445 0.8432539143573294 4.398494522142693 0.9991909355385536 3.605333172352675e-06 -0.2993372790298746 176.62243503277708 
-136.04832396946614 2.0269139833549634e-08 0.9834586956153238 -0.002381857071182242 -0.008110439941510738 2.988047391686409 3.6886283151528976 5.101275071448442 12.73327497648996 3.38203428133758 38.57940905611432 4.37589827061228 5.915066412886252 10.652260347152287 12.449379513355876 6.037953979264567 1.170464376947709 0.9760709390006044 3.972136325608485 0.9990635561085639 3.768402226559582e-06 -0.31180342310345815 176.6053611798591 
-134.62666847361 7.729026302476883e-08 0.994135884917899 -0.0007160964822774442 -0.006020192352974682 3.594003598444356 4.194442597271167 7.657084687365784 17.196026277920925 3.059531047122049 27.31188620276719 4.372916206397352 5.951869867216491 11.104386371750326 12.846185498802837 6.708321712153824 3.3984887233322527 0.41031929167212994 3.1794772780425484 0.9871318906762083 3.5168077786852577e-06 -0.44084962253499366 181.50738728718022 
-138.40842120235723 4.089597650534345e-07 0.9880480841192216 -0.00234934091846901 -0.002869305575090823 4.706503005234977 4.143285418024014 5.537877345569396 15.318174615503871 3.2973779681349193 35.231124470036896 4.4552394289008115 6.03696434665771 9.70328239377673 13.553291092384212 6.04891169357565 3.2564559848394823 0.875106682952862 4.128427424565083 0.9906647336713577 3.301774274052037e-06 -0.32273617245535047 177.54740629880146 
-134.19795806959644 1.6849961394400973e-07 0.9963474381230525 0.0016211990280021623 -0.0015261313410537558 4.670480830459775 4.2619785749219705 6.371805743179343 16.240591192123503 3.1980596146193823 32.80050013416433 4.445656035553168 6.0434475670285375 9.594086009289919 13.671411487557409 5.693095743474682 1.3852207164433046 0.8215981895583467 4.034310971884402 0.9917953158664295 3.8970894115896045e-06 -0.40065599645599637 178.3196739910979 
-134.33534606679575 1.1830756263556033e-07 0.990324437612353 -0.004951672613014864 -0.00441789551061654 3.79224812237593 3.856613288918136 6.210302479492139 15.202883737898969 3.296127247889378 35.00290509357897 4.412198011343001 6.008044747116082 10.854408013895284 12.052661466750283 5.586773766076569 2.2988867183386112 0.9993538478484668 3.435291328215691 0.9895302735504395 3.876597053684623e-06 -0.36618237581032176 178.0600285286575 
-140.53286899245904 -6.900086544039859e-09 0.9863510351031319 -0.0005264994948329427 0.0020686982302717746 4.117063290255706 4.490096709651421 6.770761796693553 19.302745614110286 2.886995459206487 24.915164670896424 4.518849397437904 6.150413109470508 8.692585580355065 13.915280921364387 6.153133326381538 1.3577775896614765 0.999363175469414 5.022781995655172 0.9988796346103116 3.7341747084765093e-06 -0.3388530262761503 184.30406133753314 
-146.94571166985668 3.242906607930708e-07 0.9814966612572967 -0.0013925773441378034 0.0005092570132206087 5.1434560465300825 4.4882666775018185 5.205834569980056 18.371870372932648 3.1316167618295414 32.05940497390347 4.508311356736223 6.117913492833359 9.155871870316192 14.675270211415972 5.56555291490514 1.1884786655454984 0.5763913216220353 2.820110826867792 0.9715027884860243 3.861333754366873e-06 -0.4636150371121264 179.8158933810329 
-133.92839015810716 6.786302059801988e-08 0.9875147427983885 -0.0010431840480654487 -0.0016613769252747073 3.975975879311252 4.61373382739648 5.376515916622364 15.980306556731641 3.1326336057199353 30.861322668164732 4.447971118200493 6.058867801920483 9.675034374824996 13.745424476876806 3.9864036601239325 1.8212715143328202 0.7174376108655411 4.524746930238331 0.9963108023676044 3.455780686191022e-06 -0.41081774531427584 181.0394484495182 
-137.82640790535763 2.77380436310846e-07 0.9938843926180002 -0.0016865797743004338 -0.00034457606036490814 3.9920082665551693 4.270555231022159 5.170831448397708 15.802842093069769 3.274499510307058 34.29379486759213 4.460103844661533 6.09069451643645 10.618784450630278 12.739697170047831 6.993507513354741 2.886508839070012 0.6473978559792242 3.615716654347555 0.9726388768212919 4.0354183586821735e-06 -0.38643161610688664 177.3473947014371 
-134.08603130277965 4.079680835426559e-07 0.98587694156671 -0.0015598268987962569 -0.00046755110936041994 4.001158103024513 3.7751279624565672 5.685142435801545 12.046172479387184 3.404298676783356 38.27150440741522 4.471750837986973 6.094619728238031 9.888682318427204 13.460241036571837 4.9668588329504 3.383566915187453 0.7985404632490447 3.8978522752833853 0.979874514471471 3.4683756955328745e-06 -0.3941832413423689 175.178507752519 
-130.7532942043967 2.5982237789575227e-07 0.9961092998074595 0.00021638961078902276 0.0008774772143030915 4.343944329689639 4.046666330159161 5.58391710813304 14.590854057843412 3.324832436785704 36.04317772003303 4.475904775726794 6.113262935520533 9.648094840093844 13.616251124349677 3.923151993606282 3.382942632715107 0.8806828219292253 3.6776406395977457 0.9777580856881163 3.6463966033309053e-06 -0.40914209698997567 176.41211766265724 
-135.5555314261225 1.419812360702635e-07 0.9935230042346219 -0.002202951602961992 -0.00046004146489428665 4.565087247723339 4.162724515606206 5.424922937088435 16.24481505692205 3.209421439481205 34.096336941570875 4.482365309094426 6.0953123891252945 8.232071233221982 14.770485101546438 5.514520601689827 3.8498677883131025 0.838785353414042 4.299074598478621 0.995061433462147 3.652197471195258e-06 -0.3555969960323656 179.0760064715893 
