#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     2.27198931745489                2.069                    0
    9.17608618918401     2.27198931745489     3.49327092912302                    0
    18.3787121254313     23.1851710626274     2.84454157133831                    0
    169.748440333284                    0       4.243948210792                    0
                  12                    0       4.243948210792                    0
                 0.5                    0     4.24276881276926                    0
                 0.5                    0     4.24136417958354                    0
                 0.5                    0     4.23853716361531                    0
                 0.5                    0     4.23311524064179                    0
                 0.5                    0     4.22320613371795                    0
                 0.5                    0     4.20594908210453                    0
                 0.5                    0     4.17731112999247                    0
                 0.5                    0     4.13202667825817                    0
                 0.5                    0     4.06379742011318                    0
                 0.5                    0      3.9658529192509                    0
                 0.5                    0     3.83190470535571                    0
                 0.5                    0     3.65741108119628                    0
                 0.5                    0     3.44093316168258                    0
                 0.5                    0     3.18525457200817                    0
                 0.5                    0     2.89791254072221                    0
                 0.5                    0     2.59088055088511                    0
                 0.5                    0     2.27934208259655                    0
                 0.5                    0     1.97974257220321                    0
                 0.5                    0     1.70751545270179                    0
                 0.5                    0     1.47497022624017                    0
                 0.5                    0     1.28977345867758                    0
                 0.5                    0     1.15427484427464                    0
                 0.5                    0     1.06570265529021                    0
                 0.5                    0     1.01705813622208                    0
                 0.5                    0    0.998432195997564                    0
                 0.5                    0    0.998460407940067                    0
                 0.5                    0     1.00569485736445                    0
                 0.5                    0     1.00975807720504                    0
                 0.5                    0     1.00221722274457                    0
                 0.5                    0    0.977159436949295                    0
                 0.5                    0    0.931466883747613                    0
                 0.5                    0    0.864797819557803                    0
                 0.5                    0     0.77929263136604                    0
                 0.5                    0    0.679046387058258                    0
                 0.5                    0    0.569417745716655                    0
                 0.5                    0    0.456268050909282                    0
                 0.5                    0    0.345234221829157                    0
                 0.5                    0    0.241129493804269                    0
                 0.5                    0    0.147538458237355                    0
                 0.5                    0   0.0666340887998183                    0
                 0.5                    0 -0.000795779390335273                    0
                 0.5                    0  -0.0551574577579534                    0
                 0.5                    0  -0.0977592512851151                    0
                 0.5                    0   -0.130484135156375                    0
                 0.5                    0   -0.155482538818116                    0
                 0.5                    0   -0.174921670525516                    0
                 0.5                    0   -0.190806911436384                    0
                 0.5                    0   -0.204872987751354                    0
                 0.5                    0   -0.218530994982495                    0
                 0.5                    0   -0.232852698941035                    0
                 0.5                    0   -0.248574804648038                    0
                 0.5                    0   -0.266110934849889                    0
                 0.5                    0   -0.285565523004603                    0
                 0.5                    0   -0.306749700229063                    0
                 0.5                    0   -0.329203222395195                    0
                 0.5                    0   -0.352227962196918                    0
                 0.5                    0   -0.374937541116729                    0
                 0.5                    0   -0.396324832302962                    0
                 0.5                    0    -0.41534516109669                    0
                 0.5                    0    -0.43100902822423                    0
                 0.5                    0   -0.442475008658035                    0
                 0.5                    0   -0.449131870490169                    0
                 0.5                    0   -0.450659318582423                    0
                 0.5                    0   -0.447059091509938                    0
                 0.5                    0   -0.438652004330534                    0
                 0.5                    0   -0.426041177815086                    0
                 0.5                    0   -0.410046201286701                    0
                 0.5                    0   -0.391616455402488                    0
                 0.5                    0   -0.371733634830897                    0
                 0.5                    0   -0.351313424765324                    0
                 0.5                    0   -0.331114537364892                    0
                 0.5                    0    -0.31166057279436                    0
                 0.5                    0   -0.293177382572619                    0
                 0.5                    0   -0.275546766822256                    0
                 0.5                    0     -0.2582771625183                    0
                 0.5                    0   -0.240493666254982                    0
                 0.5                    0   -0.220952736700682                    0
                 0.5                    0   -0.198089953651243                    0
                 0.5                    0   -0.170110509049663                    0
                 0.5                    0   -0.135129962142234                    0
                 0.5                    0  -0.0913662470230654                    0
                 0.5                    0  -0.0373733869648182                    0
                 0.5                    0   0.0277051214946298                    0
                 0.5                    0    0.103896428054554                    0
                 0.5                    0    0.190211255679716                    0
                 0.5                    0    0.284547339145558                    0
                 0.5                    0    0.383711039447747                    0
                 0.5                    0    0.483568046282551                    0
                 0.5                    0    0.579314295212186                    0
                 0.5                    0    0.665839823751307                    0
                 0.5                    0    0.738145004294271                    0
                 0.5                    0    0.791762446522114                    0
                 0.5                    0    0.823138919205385                    0
                 0.5                    0    0.829938475927682                    0
                 0.5                    0     0.81123850630269                    0
                 0.5                    0    0.767602695184361                    0
                 0.5                    0     0.70102735831151                    0
                 0.5                    0    0.614769339274956                    0
                 0.5                    0    0.513073954413983                    0
                 0.5                    0    0.400829900359161                    0
                 0.5                    0     0.28318420698726                    0
                 0.5                    0    0.165153822399869                    0
                 0.5                    0   0.0512707676574077                    0
                 0.5                    0  -0.0547055411356344                    0
                 0.5                    0   -0.149982599752941                    0
                 0.5                    0    -0.23282078702093                    0
                 0.5                    0   -0.302509967515945                    0
                 0.5                    0   -0.359250154254623                    0
                 0.5                    0   -0.403961882164664                    0
                 0.5                    0   -0.438059360817343                    0
                 0.5                    0   -0.463220601659152                    0
                 0.5                    0   -0.481183685909092                    0
                 0.5                    0   -0.493588860091048                    0
                 0.5                    0   -0.501874877486377                    0
                 0.5                    0   -0.507227665540817                    0
                 0.5                    0   -0.510571973316471                    0
                 0.5                    0   -0.512592966625282                    0
                 0.5                    0    -0.51377450409158                    0
                  79                    0   -0.515200156773039                    0
                   0                    0   -0.515200156773039                    0
