Q I dI dQ
0.0029689032449782098 0.4171747743542539 0.08515521391521245 0.0010470639774331392
0.0032088757757470594 0.36349238854828925 0.06060697910417923 0.0010492440220195882
0.0034682449694489344 0.3120808422165532 0.056061890999748294 0.0010517850072177368
0.0037485786327479177 0.37775245512949607 0.051855737548368176 0.001054745609932615
0.004051571296051481 0.28919137663353445 0.04796311029033451 0.00105819366833299
0.004379054456423398 0.3315482713185039 0.04436050156837009 0.0010622074830282284
0.004733007648417785 0.3432571071071434 0.041026153084455105 0.0010668772598245793
0.005115570409754071 0.3176528867407512 0.03793994708923312 0.0010723066950819617
0.0055290552141616725 0.2969605673706809 0.03508325861146062 0.001078614699263799
0.005975961449569428 0.35158686600996086 0.03243887192758416 0.001085937247138347
0.006458990526133614 0.31289737805402307 0.029990858408329386 0.0010944293341665135
0.006981062205427993 0.3290506030489751 0.027724491961781735 0.0011042670080087605
0.007545332249500647 0.28983625834871307 0.02562615983075166 0.00111564943221051
0.008155211496480883 0.32395588701827327 0.023683288203397594 0.0011288009267987817
0.008814386478042153 0.3309315285641247 0.021884265777387415 0.0011439729190635178
0.009526841703347425 0.2881724301200571 0.020218376388481868 0.001161445729068678
0.010296883744176293 0.34884905908771324 0.018675745228190523 0.0011815301107766585
0.01112916726682128 0.3265550599059412 0.017247278229055973 0.0012045684736488932
0.012028723168107826 0.3261531790061864 0.015924613512123247 0.0012309357235807483
0.013000988985611722 0.30795147038791826 0.014700074123719214 0.0012610396875889288
0.013000988985611722 0.3263849463294419 0.013375905761227748 0.002147209995990484
0.014051841765894248 0.3126722323871761 0.01050866266967576 0.0021675208158054345
0.014051841765894248 0.33104409397566464 0.013566625170188593 0.001295321123792392
0.015187633589433378 0.31801966282112526 0.009696267302489835 0.002191009291285045
0.015187633589433378 0.31931962944646913 0.012517827260972883 0.001334253364728875
0.016415229966988295 0.317304437974651 0.008944882319676753 0.002218133336086609
0.016415229966988295 0.33081389335782185 0.011547793419297745 0.0013783416932864065
0.01774205133949137 0.31752100825415647 0.01065114044925108 0.0014281225997354627
0.01774205133949137 0.30368080644145656 0.008250337915613123 0.0022494052176258166
0.01917611793232162 0.30043970424430666 0.00982293869456436 0.0014841631076912012
0.01917611793232162 0.30013387518228046 0.007608815594972838 0.002285394890043879
0.020726098235089918 0.3095249085157247 0.0070168001877508775 0.0023267327929350863
0.020726098235089918 0.2978734670150991 0.009058650090274742 0.001547060379077829
0.02240136139998123 0.30582742173206023 0.006471028693512921 0.002374111976529169
0.02240136139998123 0.29810054416848514 0.008354062120935294 0.0016174418085026013
