median_area p2sigma_nsld m2sigma_nsld p2sigma_area median_nsl m2sigma_nsl m2sigma_area psigma_area msigma_nsl msigma_nsld p2sigma_nsl zaxis psigma_nsld psigma_nsl median_nsld msigma_area 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 23.5 0.0 0.0 0.0 0.0 
0.0 4.26722371706e-06 0.0 0.018565 0.0 0.0 0.0 0.0 0.0 0.0 4.884145083e-08 24.0 0.0 0.0 0.0 0.0 
0.0 5.31340333165e-06 0.0 0.079946 0.0 0.0 0.0 0.0 0.0 0.0 1.374295806e-07 24.5 0.0 0.0 0.0 0.0 
0.0 5.87319989669e-06 0.0 0.154843 0.0 0.0 0.0 0.021345 0.0 0.0 2.875041e-07 25.0 3.10872567888e-06 3.449164e-08 0.0 0.0 
0.0 5.8754412776e-06 0.0 0.227834 0.0 0.0 0.0 0.065248 0.0 0.0 4.422088e-07 25.5 3.4280776909e-06 1.377373e-07 0.0 0.0 
0.0 6.0806590576e-06 0.0 0.302974 0.0 0.0 0.0 0.124602 0.0 0.0 6.541089485e-07 26.0 4.16185408881e-06 2.392779e-07 0.0 0.0 
0.0 6.6668406636e-06 0.0 0.382338 0.0 0.0 0.0 0.172842 0.0 0.0 8.664752e-07 26.5 4.46673013062e-06 3.532227547e-07 0.0 0.0 
0.0 7.04569698207e-06 0.0 0.484525 0.0 0.0 0.0 0.241567597 0.0 0.0 1.074163e-06 27.0 4.68360495573e-06 4.721565e-07 0.0 0.0 
0.0 7.37988948669e-06 0.0 0.584033 0.0 0.0 0.0 0.295453067 0.0 0.0 1.257463e-06 27.5 4.95287908658e-06 6.389580404e-07 0.0 0.0 
0.0 7.71093366093e-06 0.0 0.688364 0.0 0.0 0.0 0.37422 0.0 0.0 1.445741e-06 28.0 5.10670958983e-06 7.85267e-07 0.0 0.0 
0.043335 8.21918388746e-06 0.0 0.78259 1.14134e-07 0.0 0.0 0.45229521 0.0 0.0 1.678015e-06 28.5 5.2752096384e-06 9.438385e-07 3.01852576725e-06 0.0 
0.091595 8.47296860818e-06 0.0 0.872372 2.141907e-07 0.0 0.0 0.520329 0.0 0.0 1.919753e-06 29.0 5.3545467777e-06 1.122001e-06 3.25169209476e-06 0.0 
0.139062 8.42898537705e-06 0.0 0.976827 3.811455e-07 0.0 0.0 0.598314 0.0 0.0 2.162586e-06 29.5 5.46152799708e-06 1.325494e-06 3.48178751573e-06 0.0 
0.189332 8.58579609525e-06 0.0 1.122566 5.13506e-07 0.0 0.0 0.677564 0.0 0.0 2.405617e-06 30.0 5.49451327434e-06 1.530648651e-06 3.60759821089e-06 0.0 
0.253254 8.43892042942e-06 0.0 1.233976 6.534194e-07 0.0 0.0 0.757954 0.0 0.0 2.651677634e-06 30.5 5.68925268043e-06 1.743804104e-06 3.80730807318e-06 0.0 
0.3168785 9.10351151696e-06 0.0 1.345988 8.06155e-07 0.0 0.0 0.84365008 0.0 0.0 2.951199e-06 31.0 5.81967900451e-06 1.931864597e-06 3.96314195446e-06 0.0 
0.373987 9.06151328375e-06 0.0 1.454951 9.388776e-07 0.0 0.0 0.927016 0.0 0.0 3.19917e-06 31.5 5.91045019333e-06 2.129639e-06 4.1736971118e-06 0.0 
0.425783 9.02063021518e-06 0.0 1.559073 1.109585e-06 0.0 0.0 1.004697 0.0 0.0 3.424646e-06 32.0 6.01928337165e-06 2.354097e-06 4.36516208277e-06 0.0 
0.467555 9.88238132503e-06 0.0 1.662611 1.261045e-06 0.0 0.0 1.11788 0.0 0.0 3.669281785e-06 32.5 6.09656722275e-06 2.569393e-06 4.43884196741e-06 0.0 
0.5496155 9.87553215971e-06 0.0 1.794598 1.4300045e-06 0.0 0.0 1.233570254 0.0 0.0 3.913836951e-06 33.0 6.1838633994e-06 2.77695497e-06 4.53931801028e-06 0.0 
0.606629 1.00229768897e-05 0.0 1.905532 1.6153795e-06 0.0 0.0 1.322311 0.0 0.0 4.210166e-06 33.5 6.26368402279e-06 2.990488e-06 4.64905606834e-06 0.0 
0.678167 1.01892752576e-05 0.0 2.015436 1.820236e-06 0.0 0.0 1.411283319 6.459704193e-08 3.06248929912e-06 4.551685e-06 34.0 6.31811850224e-06 3.197763235e-06 4.71555405364e-06 0.019240924 
0.746293 1.02873480883e-05 0.0 2.13226 2.030264e-06 0.0 0.0 1.489126 3.04414294e-07 3.45094390768e-06 4.775239e-06 34.5 6.38476419582e-06 3.427049e-06 4.81003815156e-06 0.09452 
0.812233 1.02557368907e-05 0.0 2.236645 2.284814e-06 0.0 0.0 1.562677 4.707600217e-07 3.74088054873e-06 4.974729812e-06 35.0 6.4286905913e-06 3.674419e-06 4.95719499632e-06 0.163836197 
0.8829765 1.10161198259e-05 0.0 2.339509 2.508826e-06 0.0 0.0 1.641562 6.756574e-07 3.86930517623e-06 5.129088312e-06 35.5 6.58038337686e-06 3.929111224e-06 5.04654292738e-06 0.197628 
0.948068 1.17440822283e-05 0.0 2.486235 2.704669e-06 0.0 0.0 1.718334 8.130111756e-07 4.02330954743e-06 5.31214e-06 36.0 6.80385374973e-06 4.150089e-06 5.11269905948e-06 0.268094 
1.0283015 1.2021418857e-05 0.0 2.673359 2.9618355e-06 0.0 0.0 1.825387643 1.00542442e-06 4.26961459712e-06 5.558588402e-06 36.5 6.94488650322e-06 4.384682e-06 5.23732238683e-06 0.329495 
1.122615 1.20689852936e-05 3.13788501567e-06 2.855113 3.1853705e-06 1.057235083e-07 0.045607 1.917299707 1.263589e-06 4.32489366217e-06 5.805379e-06 37.0 6.98057155784e-06 4.632536e-06 5.28749836731e-06 0.375978 
1.2162775 1.21171436457e-05 3.45414041068e-06 3.030401 3.395499e-06 2.960391424e-07 0.092798798 2.015021 1.530732929e-06 4.36986683951e-06 6.02419e-06 37.5 7.05930414247e-06 4.860525e-06 5.37142080527e-06 0.442980297 
1.297114 1.20285191487e-05 3.61450362542e-06 3.188663649 3.66745e-06 6.244995272e-07 0.177337 2.104364 1.784370896e-06 4.42751109616e-06 6.236265e-06 38.0 7.13753079381e-06 5.075216e-06 5.46147074216e-06 0.523204914 
1.367665 1.19372714155e-05 3.6691178278e-06 3.345792642 3.94367e-06 9.029002e-07 0.234663 2.186026136 2.01875184e-06 4.47300565717e-06 6.500909813e-06 38.5 7.17603319282e-06 5.277962233e-06 5.52760805578e-06 0.620761 
1.4311175 1.19917820553e-05 3.6016079131e-06 3.484859289 4.199214e-06 1.101875319e-06 0.271978 2.275311387 2.283682479e-06 4.53922260143e-06 6.771738563e-06 39.0 7.19338509498e-06 5.529956e-06 5.55236197392e-06 0.708986011 
1.492938 1.21566522149e-05 3.65312072156e-06 3.610609267 4.454997e-06 1.358371e-06 0.285723 2.363294928 2.578770612e-06 4.57063572777e-06 7.01554925e-06 39.5 7.29715161379e-06 5.735628e-06 5.58621272157e-06 0.763146 
1.558559 1.20873712784e-05 3.77246571684e-06 3.7313771 4.67547e-06 1.464774e-06 0.338049027 2.48241028 2.885100891e-06 4.6245681127e-06 7.253672852e-06 40.0 7.34701968551e-06 5.944677e-06 5.6594306341e-06 0.817443 
1.609809 1.21254607901e-05 3.74337051868e-06 3.84529575 4.900899e-06 1.630951e-06 0.391454349 2.565447 3.18471404e-06 4.66643018427e-06 7.330289e-06 40.5 7.46504825518e-06 6.147131e-06 5.69778022304e-06 0.873633 
1.6745735 1.21543915777e-05 3.67664003593e-06 3.931655917 5.123493e-06 1.814184e-06 0.435992767 2.666589898 3.448837e-06 4.70182395829e-06 7.485826268e-06 41.0 7.55805292803e-06 6.350912e-06 5.76103855766e-06 0.91806623 
1.751688 1.20125763973e-05 3.58305849839e-06 4.01079402 5.320368e-06 1.988058e-06 0.48089 2.737952184 3.730391e-06 4.70134507007e-06 7.670357212e-06 41.5 7.61790104823e-06 6.564475482e-06 5.85250761372e-06 0.989809 
1.8171915 1.18843412948e-05 3.48363884505e-06 4.081229 5.585978e-06 2.238168e-06 0.506737 2.79759496 3.976967e-06 4.71953513351e-06 7.829348e-06 42.0 7.70426155187e-06 6.756014e-06 5.90406620823e-06 1.055518019 
1.871171 1.19047761972e-05 3.4304981674e-06 4.14375 5.714837e-06 2.361904227e-06 0.531912279 2.867345356 4.214883e-06 4.74336016049e-06 8.078259709e-06 42.5 7.72221748551e-06 7.02206e-06 5.93548342308e-06 1.118018825 
1.90888 1.19193013277e-05 3.41795401521e-06 4.19884 5.906592e-06 2.619162772e-06 0.565400217 2.942508696 4.455128e-06 4.76055165677e-06 8.338060736e-06 43.0 7.79339574177e-06 7.208674152e-06 5.99095899533e-06 1.172714815 
1.960069 1.19301537767e-05 3.40744570673e-06 4.231296 6.076518e-06 2.928704876e-06 0.61365114 3.006754964 4.676435932e-06 4.80608302004e-06 8.441396476e-06 43.5 7.93035102008e-06 7.359828e-06 6.03926775501e-06 1.228591 
1.999265 1.19507191763e-05 3.39911755641e-06 4.235492 6.2282455e-06 3.182177402e-06 0.669024767 3.059366 4.808945156e-06 4.81896268734e-06 8.616017e-06 44.0 7.93886898145e-06 7.55784154e-06 6.08112099467e-06 1.27514285 
2.060259 1.19795428091e-05 3.39328992946e-06 4.249416 6.38818e-06 3.427240704e-06 0.722015593 3.112849 5.017203092e-06 4.82985859374e-06 8.777515003e-06 44.5 8.01063931332e-06 7.711564567e-06 6.13088808717e-06 1.332012563 
2.107875 1.20043191276e-05 3.39620463683e-06 4.272734 6.511221e-06 3.635208122e-06 0.764759457 3.15355 5.214449e-06 4.83694655407e-06 8.902414e-06 45.0 8.00328723445e-06 7.824379474e-06 6.17087065832e-06 1.378276219 
2.1526055 1.20235079862e-05 3.39671703799e-06 4.303536071 6.6284955e-06 3.843012e-06 0.806596 3.169904 5.411890038e-06 4.84265125482e-06 9.016305e-06 45.5 7.97014400199e-06 7.965609e-06 6.16955987591e-06 1.43238 
2.191585 1.20368108384e-05 3.39501029879e-06 4.343416322 6.80951e-06 4.052206e-06 0.848335 3.190743824 5.594677391e-06 4.86678026374e-06 9.183711117e-06 46.0 8.0401069088e-06 8.127034e-06 6.20196081851e-06 1.473834 
2.223705 1.20439245459e-05 3.40899222241e-06 4.356571239 6.92887e-06 4.303725e-06 0.890483 3.215594 5.745162e-06 4.87231057649e-06 9.344608108e-06 46.5 8.17066883921e-06 8.291351e-06 6.21676488828e-06 1.497976 
2.258762 1.20445371432e-05 3.49244144375e-06 4.371895891 7.053586e-06 4.546170139e-06 0.933092 3.256953321 5.90213236e-06 4.87736382366e-06 9.504819222e-06 47.0 8.28569067498e-06 8.412603837e-06 6.23253020627e-06 1.532477848 
2.323622 1.20383460142e-05 3.58442609002e-06 4.393093614 7.206311e-06 4.802350825e-06 0.97071 3.279115 6.166838125e-06 4.88052435154e-06 9.61632e-06 47.5 8.34766087054e-06 8.535122e-06 6.24661726786e-06 1.575492 
2.3775795 1.20331992141e-05 3.6390022822e-06 4.419636689 7.34864e-06 4.970882e-06 1.009827 3.355649 6.317938436e-06 4.88228620897e-06 9.750648e-06 48.0 8.34093651198e-06 8.678818014e-06 6.25287873871e-06 1.622554 
2.443164 1.20450315296e-05 3.67354230503e-06 4.452238156 7.536145e-06 5.094382e-06 1.040717 3.373672 6.439250766e-06 4.88975443044e-06 9.933408934e-06 48.5 8.32841278655e-06 8.819512e-06 6.22472939979e-06 1.657288152 
2.489751 1.20287370251e-05 3.68991237731e-06 4.491458749 7.719272e-06 5.355042388e-06 1.063029 3.425282809 6.602779917e-06 4.89917938174e-06 1.00492e-05 49.0 8.30457580912e-06 8.973157624e-06 6.21402075431e-06 1.690275198 
2.5531135 1.19824078889e-05 3.74512811229e-06 4.53557046 7.9030085e-06 5.451681043e-06 1.080635278 3.481002 6.743283692e-06 4.91034771905e-06 1.024718e-05 49.5 8.31508831412e-06 9.119127e-06 6.240578337e-06 1.736011 
2.611123 1.1988917363e-05 3.82860048352e-06 4.587367 8.095439e-06 5.499039064e-06 1.088333545 3.563788258 6.933432e-06 4.90330482392e-06 1.058267e-05 50.0 8.32741282362e-06 9.276714e-06 6.2282090575e-06 1.772684 
2.67017 1.19658443104e-05 3.85816893997e-06 4.640739 8.2315755e-06 5.681729e-06 1.112123604 3.629671063 7.052280616e-06 4.89568763068e-06 1.087601e-05 50.5 8.37494526727e-06 9.411566e-06 6.2354151333e-06 1.804124903 
2.7408165 1.18496341731e-05 3.86055027712e-06 4.697771 8.417e-06 5.883268262e-06 1.158635599 3.676909 7.211366446e-06 4.88974473401e-06 1.097129e-05 51.0 8.28012124523e-06 9.556381e-06 6.24488142642e-06 1.846705 
2.801198 1.17654477066e-05 3.93321163736e-06 4.777174719 8.637278e-06 6.015635267e-06 1.224636 3.771379 7.407616638e-06 4.91550562617e-06 1.115891955e-05 51.5 8.26194847714e-06 9.702855017e-06 6.25583180155e-06 1.874358 
2.860746 1.16829347967e-05 4.02542407513e-06 4.82488027 8.875791e-06 6.096132285e-06 1.271012 3.856902373 7.550968e-06 4.95008486569e-06 1.133916e-05 52.0 8.24621751196e-06 9.941041e-06 6.24861049562e-06 1.9274867 
2.93991 1.14453098163e-05 4.13326868064e-06 4.879627 9.060016e-06 6.368351e-06 1.307403072 3.93667 7.74150471e-06 4.9682905966e-06 1.161753819e-05 52.5 8.21131371219e-06 1.023074e-05 6.21553670918e-06 1.998427 
2.9824825 1.14326521415e-05 4.24511267548e-06 4.976310971 9.320395e-06 6.604926e-06 1.345068 4.002931 7.993265e-06 5.00590808191e-06 1.18127e-05 53.0 8.19526599502e-06 1.045795e-05 6.19035498924e-06 2.076525684 
3.057083 1.13935833141e-05 4.26309339281e-06 5.039589579 9.4901565e-06 6.791616e-06 1.348528 4.105751 8.111576306e-06 5.01873946376e-06 1.211919e-05 53.5 8.16731990285e-06 1.07565e-05 6.15489631744e-06 2.114345 
3.153522 1.12758811623e-05 4.33408565766e-06 5.123206934 9.671473e-06 6.848804609e-06 1.400911 4.200514939 8.272499e-06 5.02910693547e-06 1.233637e-05 54.0 8.12975114839e-06 1.098664e-05 6.12429854836e-06 2.167273 
3.241669 1.11477243745e-05 4.42623596143e-06 5.245716683 9.870239e-06 6.981477666e-06 1.47974 4.286461271 8.406855228e-06 5.06416852505e-06 1.278536661e-05 54.5 8.0738624583e-06 1.129326e-05 6.04674861338e-06 2.232937638 
3.32587 1.10088372963e-05 4.49371349889e-06 5.372550859 1.0096885e-05 7.164177e-06 1.548612 4.404564176 8.586838396e-06 5.0885543245e-06 1.328209004e-05 55.0 7.99492979733e-06 1.163539e-05 6.02668767747e-06 2.279998991 
3.411045 1.07198534407e-05 4.50300708278e-06 5.453295 1.029675e-05 7.190281e-06 1.631847 4.506457083 8.812688e-06 5.10594774704e-06 1.364107e-05 55.5 7.90729891198e-06 1.197254573e-05 6.00310132597e-06 2.354835979 
3.508605 1.04279617577e-05 4.58025966615e-06 5.620311 1.056424e-05 7.215862e-06 1.680482 4.651677794 8.933001e-06 5.13726278004e-06 1.419057823e-05 56.0 7.8218178716e-06 1.232214e-05 5.97618053793e-06 2.402799 
3.591472 1.02949453928e-05 4.62663189076e-06 5.776789 1.0819425e-05 7.263152687e-06 1.720885421 4.803471 9.083778159e-06 5.17507414309e-06 1.472548e-05 56.5 7.74881175915e-06 1.277228331e-05 5.96580814824e-06 2.44935 
3.707526 1.01642995058e-05 4.67867924397e-06 5.982645842 1.105996e-05 7.285987393e-06 1.773261 4.955394 9.159562423e-06 5.17706153537e-06 1.529431547e-05 57.0 7.70969802227e-06 1.320571e-05 5.91149136912e-06 2.51941225 
3.78204 9.88306658899e-06 4.73124953811e-06 6.159533 1.130295e-05 7.330488654e-06 1.815265 5.144871763 9.370341943e-06 5.17421929936e-06 1.587475776e-05 57.5 7.62402882517e-06 1.369527e-05 5.89234123087e-06 2.591562 
3.895682 9.62693723965e-06 4.73170339432e-06 6.37956 1.150071e-05 7.318319e-06 1.864519 5.267159 9.483413467e-06 5.17147528442e-06 1.654129e-05 58.0 7.53991633172e-06 1.422845e-05 5.88154837204e-06 2.706065087 
3.977262 9.37199968551e-06 4.75974037829e-06 6.580870658 1.1701745e-05 7.338332e-06 1.870803 5.452138353 9.570298e-06 5.17467492649e-06 1.706713099e-05 58.5 7.43724548076e-06 1.476862079e-05 5.84029809909e-06 2.775883 
4.100991 9.14004613994e-06 4.70973369321e-06 6.671962 1.183998e-05 7.366381e-06 1.879941 5.568917409 9.689755552e-06 5.17447182283e-06 1.836167671e-05 59.0 7.3282536982e-06 1.50960588e-05 5.82487678297e-06 2.848240846 
4.233219 8.90980579647e-06 4.7272705495e-06 6.846176 1.2042085e-05 7.39730076e-06 1.937292 5.750649 9.757086e-06 5.1647009184e-06 1.912094e-05 59.5 7.19405184156e-06 1.545148e-05 5.78008826647e-06 2.895922 
4.3257 8.54393186881e-06 4.71769782415e-06 7.026504028 1.2177905e-05 7.345677e-06 1.956531 5.923099 9.760156029e-06 5.15428092816e-06 1.959019e-05 60.0 7.05481999484e-06 1.578469e-05 5.73563009864e-06 2.968175 
4.421599 8.28007712739e-06 4.69922701781e-06 7.228501164 1.231746e-05 7.317379e-06 1.980518 6.045187488 9.691293001e-06 5.13801240735e-06 2.011862e-05 60.5 6.86366507095e-06 1.623472e-05 5.69633803369e-06 3.033195 
4.540449 8.10282361463e-06 4.66372867078e-06 7.424972724 1.257344e-05 7.251161e-06 2.017398475 6.156226267 9.71889e-06 5.11661068002e-06 2.048826e-05 61.0 6.6909634486e-06 1.658939e-05 5.6604246739e-06 3.116113 
4.63262 7.69506922558e-06 4.63708314739e-06 7.706951976 1.267524e-05 7.183131e-06 2.045983 6.34298 9.683515e-06 5.07923836029e-06 2.089656587e-05 61.5 6.5576015419e-06 1.689376446e-05 5.58707277162e-06 3.212797545 
4.722543 7.59397003518e-06 4.55535244823e-06 7.973817 1.2795935e-05 7.110894925e-06 2.061767 6.505293 9.620314e-06 5.03042233863e-06 2.124825828e-05 62.0 6.4678692831e-06 1.704951039e-05 5.52750827324e-06 3.284815 
4.785368 7.34684204355e-06 4.54009185002e-06 8.209695 1.288054e-05 7.022045591e-06 2.078436 6.56222291 9.546709e-06 4.9598215142e-06 2.183251926e-05 62.5 6.35030464218e-06 1.731057435e-05 5.47052734421e-06 3.341670005 
4.832226 7.26474748209e-06 4.39892571154e-06 8.457976 1.295731e-05 6.927586399e-06 2.095852 6.674794378 9.482238297e-06 4.89086786755e-06 2.210686406e-05 63.0 6.23578705908e-06 1.744607865e-05 5.40653345981e-06 3.427633492 
4.87278 7.08647743582e-06 4.32237577962e-06 8.629136 1.292273e-05 6.824571e-06 2.113881 6.770685012 9.295996676e-06 4.80786739541e-06 2.284175e-05 63.5 6.13999680813e-06 1.757915e-05 5.35826382645e-06 3.480719 
4.940288 7.00077170303e-06 4.17506510054e-06 8.75018 1.299275e-05 6.705314521e-06 2.132384 6.827379 9.214556e-06 4.73268172219e-06 2.237026e-05 64.0 6.03240744214e-06 1.770207e-05 5.29775486474e-06 3.53583 
4.994672 6.93047416868e-06 3.9874130475e-06 8.998473 1.296389e-05 6.594654e-06 2.151224 6.865626 9.05707e-06 4.64064756663e-06 2.22445216e-05 64.5 5.9572437221e-06 1.778338071e-05 5.23659659365e-06 3.533123 
5.0401955 6.78533998216e-06 3.85283671505e-06 9.174426 1.2905045e-05 6.481165e-06 2.170266 6.947695 8.7903e-06 4.5356686638e-06 2.220751425e-05 65.0 5.89617843988e-06 1.765326854e-05 5.18313771826e-06 3.643245 
5.08556 6.80012257385e-06 3.71147240703e-06 9.26401 1.2799895e-05 6.362055e-06 2.156985977 7.017711694 8.597417e-06 4.4411913084e-06 2.202667e-05 65.5 5.80296808469e-06 1.768030418e-05 5.1013487421e-06 3.647329276 
5.100321 6.81194352534e-06 3.44261534753e-06 9.255275852 1.267318e-05 6.222428066e-06 2.136908574 7.052433 8.468127e-06 4.36981510262e-06 2.174017e-05 66.0 5.74664889707e-06 1.750810913e-05 5.04645535624e-06 3.613623 
5.0958905 6.71293456938e-06 3.2379950888e-06 9.217630431 1.251788e-05 5.940027817e-06 2.117597911 6.968456 8.374111e-06 4.3025701024e-06 2.140967244e-05 66.5 5.69162533261e-06 1.731525417e-05 4.96609977782e-06 3.626286 
5.079171 6.60926786957e-06 3.15059025118e-06 9.154381599 1.2357785e-05 5.668317803e-06 2.117682765 6.964069064 8.20024e-06 4.23789220168e-06 2.108436e-05 67.0 5.57930922665e-06 1.716775987e-05 4.88911369414e-06 3.611961 
5.05571 6.56640532365e-06 3.101976853e-06 9.034032 1.222303e-05 5.521487634e-06 2.123964 6.978061 7.934755e-06 4.15224566468e-06 2.07249859e-05 67.5 5.5144852141e-06 1.692296976e-05 4.83322550792e-06 3.613774 
5.020704 6.51123328665e-06 3.10252978877e-06 8.940921 1.1971325e-05 5.346370749e-06 2.132419 7.021324 7.739083e-06 4.0695068049e-06 2.032017762e-05 68.0 5.43540355109e-06 1.663324255e-05 4.77996273383e-06 3.604348327 
5.012667 6.44452026891e-06 3.06780578092e-06 8.836891 1.175762e-05 5.180334563e-06 2.140364 6.871315 7.574902e-06 3.98588347134e-06 1.998261105e-05 68.5 5.35978178734e-06 1.632269115e-05 4.72548544471e-06 3.562924418 
4.961836 6.36702618145e-06 2.9654539117e-06 8.6871 1.1486995e-05 4.99598305e-06 2.147747 6.760945 7.445933604e-06 3.91603048513e-06 1.924714978e-05 69.0 5.28987652414e-06 1.592554372e-05 4.66861656057e-06 3.536905769 
