780
         11.066     3.28904e-06          1.8145          13.117         10.0465         0.98402     -1.7568e-07          3.8297          3.9248           -6.03 
         14.838     3.63416e-06           7.912         11.5265          11.728         0.99431       2.214e-08          2.8718          4.4648           -7.75 
         10.498     3.43694e-06          2.5534          10.984         11.1605         0.98553       3.474e-08          3.0785          3.7988          -7.274 
         14.026     3.76028e-06          8.3575          10.977         13.4115         0.98771       1.494e-08          2.8823          4.5728          -7.558 
         14.774     3.74228e-06           1.531          11.995         10.2385         0.95508      -7.818e-08           2.717          3.2213         -6.6024 
         13.542     3.49748e-06          4.4074          11.187         11.0375         0.92284       3.078e-08          2.8457          2.7659         -8.7392 
          14.92     3.56498e-06            8.83         13.3225          10.635         0.95785       -9.36e-08          3.3548          4.4867         -5.3644 
         12.878     3.37898e-06          8.8309          13.307          10.259         0.98654      -5.022e-07          2.9381          4.2092         -7.7716 
         25.626     3.21656e-06          7.0183         14.1265          11.513         0.99402     -1.6968e-07          3.8594          3.8858         -7.7632 
         17.588     3.79088e-06          3.8674          11.017         11.0325         0.92206     -1.4874e-07          2.6336          2.6381          -8.698 
          16.86     3.60716e-06          8.8309         13.3235           10.63         0.95867      -6.906e-08          2.0891          4.6805         -7.6708 
         15.806     3.63578e-06          7.4827          12.291          13.185         0.95735      -8.142e-08          3.3848          2.6657         -8.1644 
         13.544     3.49748e-06          4.6729          14.316         13.9025         0.99985     -3.6432e-07           4.466          3.3224         -7.9424 
         26.892     3.21848e-06          4.0654          11.187          11.537         0.92221       3.108e-08          2.8433          2.7569         -8.6072 
         10.662     3.66746e-06          6.9094          14.618          10.434         0.99862      -1.686e-07          2.8997           3.728          -8.662 
         17.056      3.7124e-06          7.4557         12.2945          13.491         0.92019      -4.086e-07          4.7282           3.698           -7.39 
         15.552     3.73088e-06          8.8939          13.491          11.849         0.98806     -5.2824e-07          3.1337          3.7907         -7.8544 
         14.806     3.57758e-06          7.7572          11.043         11.3025         0.99485        5.52e-08           3.467          3.3326          -8.954 
         16.248     3.79148e-06          2.0647          14.667         11.0325         0.92102       3.246e-08          2.7818          2.6759         -8.9952 
         16.322      3.6647e-06          5.0194          11.917         14.7825         0.95674       -8.85e-08          2.8826          3.5366         -6.0168 
         11.078     3.79712e-06          7.4125         10.1445          13.382         0.92039     -1.6386e-07          4.7582          3.7964          -7.362 
           24.3     3.26174e-06          4.6063         10.8395          10.733         0.91694        4.35e-08          2.6072          4.4378         -7.2188 
         20.858     3.36686e-06          1.6309          14.322          12.536          0.9308       3.696e-08          4.0631           4.928         -6.1928 
         11.996     3.63968e-06          7.4413          13.502          12.701         0.96009      -1.626e-08          3.9113          4.9292         -6.1676 
         24.904     3.75626e-06          9.2764         12.5915         12.1295         0.99721      -7.368e-08          2.7356          4.9505         -8.0756 
         15.826     3.77792e-06          3.2734          11.484         11.1605         0.98559       3.588e-08          4.3814          3.7901          -7.194 
          12.86     3.71288e-06          9.7975          13.491          11.848         0.98876       3.576e-08          3.1337          3.6392          -6.154 
         15.352     3.60698e-06          8.8309         13.1745          10.695         0.94885       -6.06e-08          3.3854          4.4657         -8.1668 
          10.86     3.60698e-06            8.83         11.8425         10.6245         0.95085      -1.176e-07          3.3848          4.4726         -8.1644 
         11.352     3.71288e-06          7.1011          13.471          11.849         0.98801       1.176e-08          3.1328          3.7892         -5.7528 
         14.774     3.20222e-06           1.531          11.995         10.2375         0.95308      -7.818e-08           3.317          3.2243         -6.6344 
          16.33     3.66506e-06           5.392          10.917         12.2205         0.96017     -1.4622e-07          4.2419          3.6968         -5.5936 
         29.322      3.3653e-06          4.9294          10.907         14.7825         0.95674      -8.712e-08          2.8946          3.5366          -7.618 
         19.492     3.34622e-06          9.8173         13.2465          11.612         0.97045        2.82e-09          2.9828          4.0046         -6.1068 
         12.944     3.49748e-06          4.1374          11.187         14.9875         0.92284       3.678e-08          2.8433          2.7599         -8.9632 
         29.966     3.32312e-06          2.5534          11.377         11.1735         0.99459     -4.4418e-07          4.2497           3.758          -7.194 
         27.574     3.31502e-06          3.6919         11.9985         10.3815         0.98705     -1.6098e-07          2.7548          3.3917         -6.0888 
          10.19      3.6359e-06          8.3593         13.2455          11.602         0.97845       3.258e-08          2.2877          3.8786         -7.9724 
         19.806     3.78314e-06           9.379         10.2415         10.4535         0.94279        3.12e-08          2.8472          3.8177         -7.8464 
          13.16     3.61268e-06          7.8184           12.99         10.0115         0.95921       3.174e-08          2.8838          4.4639          -7.638 
         15.886      3.3539e-06          4.7098         14.2885          13.656         0.94126     -1.0128e-07          4.0436          3.8162         -6.1776 
         15.826     3.37112e-06           1.648         11.9505          11.151         0.99557       3.468e-08          4.3997           3.785          -7.194 
         27.226     3.75992e-06          1.6534          14.984         11.1605         0.98559       3.468e-08          4.3673          3.7901          -7.194 
         15.886      3.3749e-06          4.9843          14.286          12.381         0.94226     -2.1948e-07          4.0646          2.0159         -6.1776 
         14.774     3.74408e-06           1.531          12.995          10.481         0.92034      -1.506e-07          3.5897           3.632         -7.3636 
         12.524     3.61112e-06          8.1064          12.566         14.2885         0.95208      -1.146e-07           3.272          3.2243         -6.6344 
          16.89      3.4283e-06          9.1774         11.9605           11.15         0.99557       3.468e-08          4.3382           3.785          -7.994 
         15.226     3.36512e-06          8.3575           10.99         10.0115         0.98781       1.494e-08          2.8838          4.5548          -7.558 
         11.322     3.28904e-06          8.1145          13.107         13.6135         0.98131       2.214e-08          2.8709          2.2748           -7.76 
         22.058     3.34862e-06          1.8109         10.0365         13.2975         0.97299       5.424e-08          2.8622          4.6034         -6.9372 
