#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                  10                    0     3.50149843130261                    0
                 0.5                    0     3.50149843130261                    0
                 0.5                    0     3.50149843130261                    0
                 0.5                    0     3.50149843130261                    0
                 0.5                    0     3.50149843130261                    0
                 0.5                    0     3.50149843130261                    0
                 0.5                    0     3.50149843130261                    0
                 0.5                    0     3.50149843130261                    0
                 0.5                    0     3.50149843130261                    0
                 0.5                    0     3.50149843130261                    0
                 0.5                    0     3.50149843130261                    0
                 0.5                    0     3.50149843130261                    0
                 0.5                    0     3.49963664599021                    0
                 0.5                    0      3.4981987149053                    0
                 0.5                    0     3.49583155784362                    0
                 0.5                    0     3.49206607135908                    0
                 0.5                    0     3.48627857670295                    0
                 0.5                    0     3.47768439571074                    0
                 0.5                    0     3.46535531602849                    0
                 0.5                    0     3.44826945298948                    0
                 0.5                    0     3.42539806672534                    0
                 0.5                    0        3.39582678855                    0
                 0.5                    0     3.35889935667577                    0
                 0.5                    0     3.31436246199064                    0
                 0.5                    0     3.26248361006182                    0
                 0.5                    0     3.20411295416157                    0
                 0.5                    0     3.14066661616123                    0
                 0.5                    0     3.07402266602729                    0
                 0.5                    0     3.00633868255034                    0
                 0.5                    0     2.93981671618959                    0
                 0.5                    0     2.87645218905663                    0
                 0.5                    0      2.8178041364065                    0
                 0.5                    0     2.76481492245391                    0
                 0.5                    0     2.71769174002241                    0
                 0.5                    0     2.67584622377453                    0
                 0.5                    0     2.63787912845397                    0
                 0.5                    0     2.60159844615866                    0
                 0.5                    0      2.5640710280772                    0
                 0.5                    0     2.52172410412349                    0
                 0.5                    0     2.47052516019629                    0
                 0.5                    0     2.40626779723298                    0
                 0.5                    0      2.3249729856867                    0
                 0.5                    0     2.22338190608137                    0
                 0.5                    0     2.09947767496629                    0
                 0.5                    0     1.95294228880019                    0
                 0.5                    0     1.78544512447721                    0
                 0.5                    0     1.60067772103973                    0
                 0.5                    0     1.40409472669715                    0
                 0.5                    0     1.20238202918345                    0
                 0.5                    0     1.00273345273283                    0
                 0.5                    0      0.8120598544133                    0
                 0.5                    0    0.636267179383636                    0
                 0.5                    0    0.479720355079977                    0
                 0.5                    0    0.344964731753794                    0
                 0.5                    0     0.23271978870833                    0
                 0.5                    0    0.142106601492687                    0
