#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
-10.00000000   2.06900000   0.00000000
  0.00000000   2.06900000   0.00000000
  0.00000000   3.31549594   0.00000000
 15.07921851   3.31549594   0.00000000
 15.07921851   9.99315063   0.00000000
126.13519057   9.99315063   0.00000000
126.13519057   9.99315063   0.00000000
126.63519057   9.99315063   0.00000000
126.63519057   9.99118938   0.00000000
127.13519057   9.99118938   0.00000000
127.13519057   9.98721217   0.00000000
127.63519057   9.98721217   0.00000000
127.63519057   9.98110953   0.00000000
128.13519057   9.98110953   0.00000000
128.13519057   9.97271712   0.00000000
128.63519057   9.97271712   0.00000000
128.63519057   9.96181572   0.00000000
129.13519057   9.96181572   0.00000000
129.13519057   9.94813122   0.00000000
129.63519057   9.94813122   0.00000000
129.63519057   9.93133500   0.00000000
130.13519057   9.93133500   0.00000000
130.13519057   9.91104450   0.00000000
130.63519057   9.91104450   0.00000000
130.63519057   9.88682445   0.00000000
131.13519057   9.88682445   0.00000000
131.13519057   9.85818867   0.00000000
131.63519057   9.85818867   0.00000000
131.63519057   9.82460273   0.00000000
132.13519057   9.82460273   0.00000000
132.13519057   9.78548760   0.00000000
132.63519057   9.78548760   0.00000000
132.63519057   9.74022444   0.00000000
133.13519057   9.74022444   0.00000000
133.13519057   9.68816055   0.00000000
133.63519057   9.68816055   0.00000000
133.63519057   9.62861679   0.00000000
134.13519057   9.62861679   0.00000000
134.13519057   9.56089628   0.00000000
134.63519057   9.56089628   0.00000000
134.63519057   9.48429456   0.00000000
135.13519057   9.48429456   0.00000000
135.13519057   9.39811105   0.00000000
135.63519057   9.39811105   0.00000000
135.63519057   9.30166185   0.00000000
136.13519057   9.30166185   0.00000000
136.13519057   9.19429350   0.00000000
136.63519057   9.19429350   0.00000000
136.63519057   9.07539775   0.00000000
137.13519057   9.07539775   0.00000000
137.13519057   8.94442680   0.00000000
137.63519057   8.94442680   0.00000000
137.63519057   8.80090883   0.00000000
138.13519057   8.80090883   0.00000000
138.13519057   8.64446342   0.00000000
138.63519057   8.64446342   0.00000000
138.63519057   8.47481633   0.00000000
139.13519057   8.47481633   0.00000000
139.13519057   8.29181340   0.00000000
139.63519057   8.29181340   0.00000000
139.63519057   8.09543286   0.00000000
140.13519057   8.09543286   0.00000000
140.13519057   7.88579581   0.00000000
140.63519057   7.88579581   0.00000000
140.63519057   7.66317440   0.00000000
141.13519057   7.66317440   0.00000000
141.13519057   7.42799725   0.00000000
141.63519057   7.42799725   0.00000000
141.63519057   7.18085189   0.00000000
142.13519057   7.18085189   0.00000000
142.13519057   6.92248400   0.00000000
142.63519057   6.92248400   0.00000000
142.63519057   6.65379320   0.00000000
143.13519057   6.65379320   0.00000000
143.13519057   6.37582550   0.00000000
143.63519057   6.37582550   0.00000000
143.63519057   6.08976233   0.00000000
144.13519057   6.08976233   0.00000000
144.13519057   5.79690645   0.00000000
144.63519057   5.79690645   0.00000000
144.63519057   5.49866501   0.00000000
145.13519057   5.49866501   0.00000000
145.13519057   5.19653017   0.00000000
145.63519057   5.19653017   0.00000000
145.63519057   4.89205765   0.00000000
146.13519057   4.89205765   0.00000000
146.13519057   4.58684397   0.00000000
146.63519057   4.58684397   0.00000000
146.63519057   4.28250289   0.00000000
147.13519057   4.28250289   0.00000000
147.13519057   3.98064166   0.00000000
147.63519057   3.98064166   0.00000000
147.63519057   3.68283777   0.00000000
148.13519057   3.68283777   0.00000000
148.13519057   3.39061691   0.00000000
148.63519057   3.39061691   0.00000000
148.63519057   3.10543253   0.00000000
149.13519057   3.10543253   0.00000000
149.13519057   2.82864762   0.00000000
149.63519057   2.82864762   0.00000000
149.63519057   2.56151916   0.00000000
150.13519057   2.56151916   0.00000000
150.13519057   2.30518530   0.00000000
150.63519057   2.30518530   0.00000000
150.63519057   2.06065567   0.00000000
151.13519057   2.06065567   0.00000000
151.13519057   1.82880464   0.00000000
151.63519057   1.82880464   0.00000000
151.63519057   1.61036754   0.00000000
152.13519057   1.61036754   0.00000000
152.13519057   1.40593948   0.00000000
152.63519057   1.40593948   0.00000000
152.63519057   1.21597653   0.00000000
153.13519057   1.21597653   0.00000000
153.13519057   1.04079872   0.00000000
153.63519057   1.04079872   0.00000000
153.63519057   0.88059442   0.00000000
154.13519057   0.88059442   0.00000000
154.13519057   0.73542562   0.00000000
154.63519057   0.73542562   0.00000000
154.63519057   0.60523356   0.00000000
155.13519057   0.60523356   0.00000000
155.13519057   0.48984438   0.00000000
155.63519057   0.48984438   0.00000000
155.63519057   0.38897439   0.00000000
156.13519057   0.38897439   0.00000000
156.13519057   0.30223477   0.00000000
156.63519057   0.30223477   0.00000000
156.63519057   0.22913575   0.00000000
157.13519057   0.22913575   0.00000000
157.13519057   0.16909018   0.00000000
