Q I dI dQ
0.003069 0.03095 0.08134 0.001078
0.003478 0.1512 0.08445999999999999 0.001089
0.003887 0.2887 0.08033 0.001093
0.004297 0.3154 0.07539999999999999 0.001095
0.004706 0.3794 0.05976 0.001097
0.005115 0.4049 0.04419 0.001101
0.005524 0.3707 0.03615 0.001106
0.005934 0.3278 0.03748 0.001111
0.006343 0.3459 0.03755 0.001117
0.006752 0.3034 0.03154 0.001124
0.007161 0.2984 0.02973 0.001131
0.00757 0.3031 0.02629 0.001139
0.007979 0.3067 0.02785 0.001147
0.008389000000000001 0.3232 0.0245 0.001155
0.008798 0.2907 0.02289 0.001164
0.009207 0.3696 0.02275 0.001174
0.009616 0.3825 0.02307 0.001183
0.01003 0.3302 0.02156 0.001194
0.01043 0.2877 0.01968 0.001204
0.01084 0.2819 0.02016 0.001215
0.01125 0.3193 0.019 0.001226
0.01166 0.3103 0.01798 0.001238
0.01207 0.3051 0.01696 0.00125
0.01248 0.3075 0.02029 0.001262
0.01289 0.3176 0.01849 0.001275
0.0133 0.315 0.01794 0.001287
0.01371 0.3099 0.01752 0.001301
0.01396 0.303 0.006133 0.002252
0.01412 0.2839 0.01608 0.001314
0.01453 0.3037 0.01581 0.001327
0.01494 0.3191 0.01667 0.001341
0.01529 0.3078 0.006052 0.002276
0.01534 0.3058 0.01552 0.001355
0.01575 0.3134 0.01574 0.00137
0.01616 0.299 0.01603 0.001384
0.01657 0.3154 0.01541 0.001399
0.01662 0.3064 0.005922 0.002304
0.01698 0.32 0.01558 0.001414
0.01739 0.2878 0.01354 0.001429
0.0178 0.3361 0.0156 0.001445
0.01795 0.3026 0.005693 0.002333
0.01821 0.2893 0.01419 0.00146
0.01862 0.3055 0.01359 0.001476
0.01903 0.3129 0.01396 0.001492
0.01928 0.3035 0.004947 0.002365
0.01944 0.2901 0.01345 0.001508
0.01984 0.3079 0.01386 0.001525
0.02025 0.3417 0.01389 0.001541
0.02061 0.3058 0.004968 0.002398
0.02066 0.3033 0.01393 0.001558
0.02107 0.3062 0.01369 0.001574
0.02148 0.2981 0.01346 0.001591
0.02189 0.3224 0.01309 0.001608
0.02194 0.3086 0.00504 0.002434
0.0223 0.3261 0.01345 0.001626
0.02271 0.3117 0.01225 0.001643
0.02312 0.3169 0.01244 0.00166
0.02327 0.3098 0.005186 0.002471
0.02353 0.2971 0.01225 0.001678
0.02393 0.3016 0.01168 0.001696
0.02434 0.2992 0.01237 0.001714
0.0246 0.3067 0.004411 0.00251
0.02475 0.3293 0.01307 0.001732
0.02516 0.3145 0.01367 0.00175
0.02557 0.3082 0.0136 0.001768
0.02593 0.3125 0.004818 0.002551
0.02598 0.3219 0.01395 0.001786
0.02639 0.2689 0.01394 0.001804
0.0268 0.3239 0.01623 0.001823
0.02721 0.3271 0.01589 0.001841
0.02726 0.3096 0.004824 0.002593
0.02761 0.3481 0.01571 0.00186
0.02802 0.3179 0.01783 0.001879
0.02843 0.2615 0.01825 0.001898
0.02859 0.2974 0.003861 0.002636
0.02884 0.3323 0.02095 0.001917
0.02925 0.291 0.01946 0.001936
0.02966 0.2865 0.02065 0.001955
0.02991 0.3112 0.004665 0.002681
0.03007 0.2886 0.02209 0.001974
0.03048 0.3535 0.02136 0.001993
0.03089 0.3158 0.02268 0.002012
0.03124 0.3062 0.004207 0.002727
0.03129 0.3045 0.025 0.002032
0.0317 0.3237 0.02845 0.002051
0.03257 0.3056 0.004215 0.002774
0.0339 0.3018 0.003862 0.002823
0.03523 0.3132 0.003948 0.002872
0.03656 0.3061 0.003968 0.002923
0.03788 0.3076 0.003737 0.002974
0.03921 0.3042 0.003278 0.003027
0.04054 0.3072 0.003771 0.00308
0.04187 0.3141 0.003557 0.003134
0.0432 0.3086 0.003436 0.003189
0.04452 0.3042 0.003481 0.003245
0.04585 0.3118 0.003548 0.003301
0.04718 0.3028 0.003635 0.003358
0.0485 0.3143 0.003294 0.003416
0.04983 0.3085 0.003225 0.003474
0.05116 0.3147 0.003117 0.003533
0.05248 0.3125 0.003245 0.003593
0.05381 0.3042 0.003173 0.003652
0.05514 0.3102 0.003363 0.003713
0.0558 0.3 0.001249 0.006705
0.05646 0.3067 0.002907 0.003774
0.05779 0.3071 0.003089 0.003835
0.05911 0.3114 0.003051 0.003897
0.06044 0.3074 0.00295 0.003959
0.0611 0.302 0.001231 0.006843
0.06176 0.3087 0.002884 0.004021
0.06308999999999999 0.3056 0.002821 0.004084
0.06441 0.3084 0.002985 0.004147
0.06574000000000001 0.3101 0.00292 0.004211
0.0664 0.3002 0.001099 0.00699
0.06705999999999999 0.306 0.002789 0.004275
0.06838 0.3098 0.002712 0.004339
0.06970999999999999 0.3055 0.002792 0.004403
0.07103 0.306 0.002811 0.004468
0.07169 0.3012 0.001166 0.007147
0.07235 0.3097 0.0028 0.004533
0.07367 0.3085 0.002563 0.004598
0.075 0.3032 0.002884 0.004663
0.07632 0.3035 0.002741 0.004729
0.07698000000000001 0.3023 0.001176 0.007312
0.07764 0.3049 0.002669 0.004794
0.07896 0.305 0.002589 0.00486
0.08028 0.3112 0.002864 0.004927
0.08161 0.3098 0.00309 0.004993
0.08226 0.3022 0.001069 0.007485
0.08293 0.3077 0.002858 0.00506
0.08425000000000001 0.3053 0.003032 0.005126
0.08556999999999999 0.3045 0.003 0.005193
0.08689 0.3081 0.003156 0.00526
0.08754000000000001 0.3017 0.001235 0.007666
0.08821 0.3095 0.003507 0.005327
0.08953 0.3105 0.003697 0.005395
0.09084 0.3114 0.003643 0.005462
0.09216000000000001 0.3103 0.004506 0.00553
0.09282 0.3029 0.00126 0.007853000000000001
0.09347999999999999 0.3074 0.003762 0.005598
0.0948 0.3106 0.004196 0.005665
0.09612 0.3101 0.004365 0.005733
0.09743 0.3101 0.004889 0.005801
0.09809 0.3012 0.001111 0.008045999999999999
0.09875 0.3041 0.004857 0.00587
0.1001 0.3017 0.004702 0.005938
0.1014 0.3044 0.005495 0.006006
0.1027 0.3122 0.005061 0.006075
0.1034 0.3025 0.001077 0.008245000000000001
0.1086 0.2999 0.001094 0.008448000000000001
0.1139 0.3024 0.001109 0.008657
0.1191 0.3012 0.0009691 0.008869999999999999
0.1244 0.3019 0.0008281 0.009087
0.1296 0.3015 0.0009525 0.009308
0.1348 0.3021 0.0009924999999999999 0.009532000000000001
0.14 0.3007 0.001052 0.009759
0.1452 0.3025 0.0009317 0.009989
0.1504 0.3013 0.0009879999999999999 0.01022
0.1556 0.3002 0.0008351 0.01046
0.1608 0.3003 0.0008995 0.01069
0.166 0.3021 0.0009205 0.01093
0.1712 0.3003 0.0008352 0.01117
0.1763 0.3006 0.0009226 0.01142
0.1815 0.3002 0.0008862 0.01166
0.1866 0.299 0.0009129 0.01191
0.1917 0.3 0.000841 0.01215
0.1968 0.2988 0.0009411000000000001 0.0124
0.2019 0.3001 0.0009482 0.01265
0.207 0.3002 0.000804 0.0129
0.2121 0.2978 0.0008671 0.01315
0.2172 0.2982 0.0009301 0.0134
0.2222 0.3 0.0008795 0.01365
0.2273 0.2977 0.0008669 0.0139
0.2323 0.2973 0.0009167 0.01415
0.2374 0.2987 0.000748 0.01441
0.2424 0.2977 0.0008365 0.01466
0.2474 0.2975 0.0007234 0.01491
0.2524 0.2956 0.0007553 0.01517
0.2573 0.2987 0.0008098 0.01542
0.2623 0.2968 0.0007692 0.01567
0.2672 0.2984 0.0007586 0.01593
0.2722 0.2962 0.0006672 0.01618
0.2771 0.2966 0.0007808 0.01643
0.282 0.2958 0.0007413 0.01669
0.2869 0.2966 0.0007688 0.01694
0.2917 0.2953 0.0008194 0.01719
