# x	 y	 dy	 fy
1.258100000000000052e-01 1.622209254058329941e+00 5.000000000000000278e-02 1.589683112138465138e+00
1.265400000000000136e-01 1.622798117843160082e+00 5.000000000000000278e-02 1.598021320292812852e+00
1.272699999999999942e-01 1.635512981627990081e+00 5.000000000000000278e-02 1.606214091675480571e+00
1.280000000000000027e-01 1.619593845412820032e+00 5.000000000000000278e-02 1.614291209448943443e+00
1.287200000000000011e-01 1.626807122022509988e+00 5.000000000000000278e-02 1.622038308196102063e+00
1.294500000000000095e-01 1.649096985807350091e+00 5.000000000000000278e-02 1.629821131038827753e+00
1.301799999999999902e-01 1.668357849592180031e+00 5.000000000000000278e-02 1.637358795411484547e+00
1.308999999999999886e-01 1.658440126201869980e+00 5.000000000000000278e-02 1.644691622656436314e+00
1.316299999999999970e-01 1.661797989986699919e+00 5.000000000000000278e-02 1.651951268810470941e+00
1.323600000000000054e-01 1.668861853771530068e+00 5.000000000000000278e-02 1.659028475370847300e+00
1.330800000000000038e-01 1.664556130381229959e+00 5.000000000000000278e-02 1.665909244775993336e+00
1.338100000000000123e-01 1.690157994166060051e+00 5.000000000000000278e-02 1.672623451542339268e+00
1.345399999999999929e-01 1.703342857950890021e+00 5.000000000000000278e-02 1.679256386160257852e+00
1.352599999999999913e-01 1.703184134560590035e+00 5.000000000000000278e-02 1.685563352144475502e+00
1.359899999999999998e-01 1.716124998345420094e+00 5.000000000000000278e-02 1.691823088460781666e+00
1.367200000000000082e-01 1.722723862130250083e+00 5.000000000000000278e-02 1.697919558643169013e+00
1.374499999999999889e-01 1.720912725915080044e+00 5.000000000000000278e-02 1.703794832403192627e+00
1.381699999999999873e-01 1.724352002524770056e+00 5.000000000000000278e-02 1.709509289722810133e+00
1.388999999999999957e-01 1.733304866309600012e+00 5.000000000000000278e-02 1.714997410492458130e+00
1.396300000000000041e-01 1.737887730094429983e+00 5.000000000000000278e-02 1.720398862407164220e+00
1.403500000000000025e-01 1.760280006704129985e+00 5.000000000000000278e-02 1.725503607828188901e+00
1.410800000000000110e-01 1.764841870488959907e+00 5.000000000000000278e-02 1.730509321315735205e+00
1.418099999999999916e-01 1.775459734273789891e+00 5.000000000000000278e-02 1.735369821880780705e+00
1.425299999999999900e-01 1.785883010883489996e+00 5.000000000000000278e-02 1.739907300503991117e+00
1.432599999999999985e-01 1.783717874668319991e+00 5.000000000000000278e-02 1.744422222656158317e+00
1.439900000000000069e-01 1.803186738453149918e+00 5.000000000000000278e-02 1.748641320058102799e+00
1.447100000000000053e-01 1.827542015062840086e+00 5.000000000000000278e-02 1.752689367743834659e+00
1.454400000000000137e-01 1.825972878847669900e+00 5.000000000000000278e-02 1.756582609352084434e+00
1.461699999999999944e-01 1.828192742632499979e+00 5.000000000000000278e-02 1.760269839124265712e+00
1.468899999999999928e-01 1.820320019242199994e+00 5.000000000000000278e-02 1.763785235707898691e+00
1.476200000000000012e-01 1.775498883027029962e+00 5.000000000000000278e-02 1.767053658397407689e+00
1.483500000000000096e-01 1.774957746811860027e+00 5.000000000000000278e-02 1.770229132200572097e+00
1.490700000000000081e-01 1.788054023421560057e+00 5.000000000000000278e-02 1.773086954021808603e+00
1.497999999999999887e-01 1.802790887206390025e+00 5.000000000000000278e-02 1.775837930599152070e+00
1.505299999999999971e-01 1.803348750991220051e+00 5.000000000000000278e-02 1.778398172845092606e+00
1.512499999999999956e-01 1.820423027600909904e+00 5.000000000000000278e-02 1.780685838205183780e+00
1.519800000000000040e-01 1.829224891385750063e+00 5.000000000000000278e-02 1.782906476592431178e+00
1.527100000000000124e-01 1.820770755170580069e+00 5.000000000000000278e-02 1.784792928683106350e+00
1.534300000000000108e-01 1.811387031780270052e+00 5.000000000000000278e-02 1.786562662113095445e+00
1.541599999999999915e-01 1.817724895565099974e+00 5.000000000000000278e-02 1.788097940394502539e+00
1.548899999999999999e-01 1.815589759349929944e+00 5.000000000000000278e-02 1.789453163078671194e+00
1.556099999999999983e-01 1.819877035959629907e+00 5.000000000000000278e-02 1.790626808803035264e+00
1.563400000000000067e-01 1.822105899744459911e+00 5.000000000000000278e-02 1.791544060986352216e+00
1.570699999999999874e-01 1.812321763529290086e+00 5.000000000000000278e-02 1.792364615024484964e+00
1.577900000000000136e-01 1.797749040138989951e+00 5.000000000000000278e-02 1.792852877793698285e+00
1.585199999999999942e-01 1.810223903923819933e+00 5.000000000000000278e-02 1.793232795805649316e+00
1.592500000000000027e-01 1.814601767708649893e+00 5.000000000000000278e-02 1.793378697155800783e+00
1.599700000000000011e-01 1.836838044318340080e+00 5.000000000000000278e-02 1.793314491446686532e+00
1.607000000000000095e-01 1.844881908103169987e+00 5.000000000000000278e-02 1.793110407376871551e+00
1.614299999999999902e-01 1.863990771887999998e+00 5.000000000000000278e-02 1.792600167299259528e+00
1.621499999999999886e-01 1.862613048497699930e+00 5.000000000000000278e-02 1.792004597661472687e+00
1.628799999999999970e-01 1.838150912282529914e+00 5.000000000000000278e-02 1.791098870840317492e+00
1.636100000000000054e-01 1.827029776067359945e+00 5.000000000000000278e-02 1.790046800659042425e+00
1.643300000000000038e-01 1.801632052677059947e+00 5.000000000000000278e-02 1.788807062489039756e+00
1.650600000000000123e-01 1.803374916461889965e+00 5.000000000000000278e-02 1.787310736460975935e+00
1.657899999999999929e-01 1.788464780246719954e+00 5.000000000000000278e-02 1.785702561702439128e+00
1.665099999999999913e-01 1.794355056856409947e+00 5.000000000000000278e-02 1.783784229026739387e+00
1.672399999999999998e-01 1.796097920641239964e+00 5.000000000000000278e-02 1.781746185172187413e+00
1.679700000000000082e-01 1.799234784426070100e+00 5.000000000000000278e-02 1.779436459656672742e+00
1.686900000000000066e-01 1.795677061035769961e+00 5.000000000000000278e-02 1.776986959873670946e+00
1.694199999999999873e-01 1.790957924820600011e+00 5.000000000000000278e-02 1.774327324392882543e+00
1.701499999999999957e-01 1.808274788605430006e+00 5.000000000000000278e-02 1.771399455618500651e+00
1.708699999999999941e-01 1.811849065215130006e+00 5.000000000000000278e-02 1.768420379948540955e+00
1.716000000000000025e-01 1.827784928999959924e+00 5.000000000000000278e-02 1.765063705049360721e+00
1.723300000000000110e-01 1.793897792784789891e+00 5.000000000000000278e-02 1.761598883145018224e+00
1.730500000000000094e-01 1.755441069394479969e+00 5.000000000000000278e-02 1.757946226512362875e+00
1.737799999999999900e-01 1.751361933179309993e+00 5.000000000000000278e-02 1.754043707436608424e+00
1.745099999999999985e-01 1.736386796964140000e+00 5.000000000000000278e-02 1.749995086131773903e+00
1.752299999999999969e-01 1.747150073573839890e+00 5.000000000000000278e-02 1.745712766311004360e+00
1.759600000000000053e-01 1.762096937358669901e+00 5.000000000000000278e-02 1.741279507227935452e+00
1.766900000000000137e-01 1.761947801143499914e+00 5.000000000000000278e-02 1.736545675195777072e+00
1.774100000000000121e-01 1.776145077753199963e+00 5.000000000000000278e-02 1.731745906093407505e+00
1.781399999999999928e-01 1.772913653251489974e+00 5.000000000000000278e-02 1.726672500684784728e+00
1.788700000000000012e-01 1.761440880958569988e+00 5.000000000000000278e-02 1.721375231336538247e+00
1.795899999999999996e-01 1.753569941162800072e+00 5.000000000000000278e-02 1.716038659136739808e+00
1.803200000000000081e-01 1.732917168869869906e+00 5.000000000000000278e-02 1.710317070645882787e+00
1.810499999999999887e-01 1.710860396576940001e+00 5.000000000000000278e-02 1.704502768593789019e+00
1.817699999999999871e-01 1.701641456781179951e+00 5.000000000000000278e-02 1.698508409418563847e+00
1.824999999999999956e-01 1.705326684488249978e+00 5.000000000000000278e-02 1.692275368871993368e+00
1.832199999999999940e-01 1.704383744692490099e+00 5.000000000000000278e-02 1.685956270413201397e+00
1.839500000000000024e-01 1.720302972399559982e+00 5.000000000000000278e-02 1.679309025186761506e+00
1.846800000000000108e-01 1.704417200106630004e+00 5.000000000000000278e-02 1.672570961366842468e+00
1.854000000000000092e-01 1.680625260310860014e+00 5.000000000000000278e-02 1.665611630404580712e+00
1.861299999999999899e-01 1.686938488017940108e+00 5.000000000000000278e-02 1.658466052473850594e+00
1.868599999999999983e-01 1.698418715725009909e+00 5.000000000000000278e-02 1.651090561605712104e+00
1.875799999999999967e-01 1.663680775929240019e+00 5.000000000000000278e-02 1.643643857480336035e+00
1.883100000000000052e-01 1.654097003636310070e+00 5.000000000000000278e-02 1.635952481060265473e+00
1.890400000000000136e-01 1.642485231343389973e+00 5.000000000000000278e-02 1.628003985640317453e+00
1.897600000000000120e-01 1.671432291547620075e+00 5.000000000000000278e-02 1.620082812822215113e+00
1.904899999999999927e-01 1.674350519254689917e+00 5.000000000000000278e-02 1.611771230236994867e+00
1.912200000000000011e-01 1.649214746961759959e+00 5.000000000000000278e-02 1.603347991841993281e+00
1.919399999999999995e-01 1.621524807166000004e+00 5.000000000000000278e-02 1.594850459306915935e+00
1.926700000000000079e-01 1.600196034873069939e+00 5.000000000000000278e-02 1.586045461845652982e+00
1.933900000000000063e-01 1.601044095077309937e+00 5.000000000000000278e-02 1.577252378473502858e+00
1.941199999999999870e-01 1.627180322784379962e+00 5.000000000000000278e-02 1.568072373122974650e+00
1.948499999999999954e-01 1.612128550491449985e+00 5.000000000000000278e-02 1.558810954516313574e+00
1.955699999999999938e-01 1.593827610695679908e+00 5.000000000000000278e-02 1.549440192589883525e+00
1.963000000000000023e-01 1.560556838402759938e+00 5.000000000000000278e-02 1.539813407165406156e+00
1.970300000000000107e-01 1.558230066109830059e+00 5.000000000000000278e-02 1.530026772461991369e+00
1.977500000000000091e-01 1.564715126314059956e+00 5.000000000000000278e-02 1.520176144267685325e+00
1.984799999999999898e-01 1.569559354021129893e+00 5.000000000000000278e-02 1.510108747299443666e+00
1.991999999999999882e-01 1.544965414225369926e+00 5.000000000000000278e-02 1.499911795961061278e+00
1.999299999999999966e-01 1.526032641932439926e+00 5.000000000000000278e-02 1.489501454631196209e+00
2.006600000000000050e-01 1.472679869639510031e+00 5.000000000000000278e-02 1.478888021961413779e+00
2.013800000000000034e-01 1.459355929843749955e+00 5.000000000000000278e-02 1.468283840800898687e+00
2.021100000000000119e-01 1.450102157550819948e+00 5.000000000000000278e-02 1.457405428011538495e+00
2.028300000000000103e-01 1.480882217755050023e+00 5.000000000000000278e-02 1.446474028022275204e+00
2.035599999999999909e-01 1.489640445462129925e+00 5.000000000000000278e-02 1.435321661400709381e+00
2.042899999999999994e-01 1.493656673169200033e+00 5.000000000000000278e-02 1.423930067665232224e+00
2.050099999999999978e-01 1.489243733373430079e+00 5.000000000000000278e-02 1.412614662566983537e+00
2.057400000000000062e-01 1.455272961080499972e+00 5.000000000000000278e-02 1.400975137427719286e+00
2.064699999999999869e-01 1.422384188787580106e+00 5.000000000000000278e-02 1.389190254465145102e+00
2.071900000000000130e-01 1.408713248991809941e+00 5.000000000000000278e-02 1.377471503778432860e+00
2.079199999999999937e-01 1.348510476698880023e+00 5.000000000000000278e-02 1.365385791148140404e+00
2.086500000000000021e-01 1.343915704405949985e+00 5.000000000000000278e-02 1.353235249329755030e+00
2.093700000000000006e-01 1.301387764610189901e+00 5.000000000000000278e-02 1.341057234403377985e+00
2.101000000000000090e-01 1.286696992317259980e+00 5.000000000000000278e-02 1.328618694824236224e+00
2.108200000000000074e-01 1.297805052521499913e+00 5.000000000000000278e-02 1.316220319093937219e+00
2.115499999999999881e-01 1.309356280228570091e+00 5.000000000000000278e-02 1.303503502222106425e+00
2.122799999999999965e-01 1.331096507935640050e+00 5.000000000000000278e-02 1.290715921900622121e+00
2.129999999999999949e-01 1.294636568139879929e+00 5.000000000000000278e-02 1.277905915877359133e+00
2.137300000000000033e-01 1.263926795846950002e+00 5.000000000000000278e-02 1.264863541784842838e+00
2.144500000000000017e-01 1.286792856051180101e+00 5.000000000000000278e-02 1.251842471465516082e+00
2.151800000000000102e-01 1.262028083758250041e+00 5.000000000000000278e-02 1.238545485456220119e+00
2.159099999999999908e-01 1.206191311465329985e+00 5.000000000000000278e-02 1.225146433482762198e+00
2.166299999999999892e-01 1.183370371669560051e+00 5.000000000000000278e-02 1.211788738242644881e+00
2.173599999999999977e-01 1.155743599376630071e+00 5.000000000000000278e-02 1.198194653329724524e+00
2.180799999999999961e-01 1.101232659580869910e+00 5.000000000000000278e-02 1.184610538987815431e+00
2.188100000000000045e-01 1.125248887287940036e+00 5.000000000000000278e-02 1.170786488963394989e+00
2.195400000000000129e-01 1.166132114995009905e+00 5.000000000000000278e-02 1.156837281216856139e+00
2.202600000000000113e-01 1.172638175199250066e+00 5.000000000000000278e-02 1.142985084933744178e+00
2.209899999999999920e-01 1.145025402906320044e+00 5.000000000000000278e-02 1.128866518972480470e+00
2.217099999999999904e-01 1.126596463110550062e+00 5.000000000000000278e-02 1.114808282951835317e+00
2.224399999999999988e-01 1.096225690817620002e+00 5.000000000000000278e-02 1.100512164927585967e+00
2.231700000000000073e-01 1.096561918524699974e+00 5.000000000000000278e-02 1.086076375303257846e+00
2.238900000000000057e-01 1.114014978728929961e+00 5.000000000000000278e-02 1.071784589775804486e+00
2.246199999999999863e-01 1.083944206436000091e+00 5.000000000000000278e-02 1.057201068709392011e+00
2.253400000000000125e-01 1.045983266640239995e+00 5.000000000000000278e-02 1.042729055645316150e+00
2.260699999999999932e-01 1.014481494347309942e+00 5.000000000000000278e-02 1.028005138042148436e+00
2.268000000000000016e-01 1.013031722054380079e+00 5.000000000000000278e-02 1.013160547200733008e+00
2.275200000000000000e-01 9.940257822586160419e-01 5.000000000000000278e-02 9.984855257640534720e-01
2.282500000000000084e-01 9.223710099656869943e-01 5.000000000000000278e-02 9.835030347112949656e-01
2.289700000000000069e-01 9.609060701699230211e-01 5.000000000000000278e-02 9.686741776596573539e-01
2.296999999999999875e-01 9.269472978769940363e-01 5.000000000000000278e-02 9.535736050110367179e-01
2.304299999999999959e-01 9.201035255840660509e-01 5.000000000000000278e-02 9.383939170254413931e-01
2.311499999999999944e-01 8.553645857883009906e-01 5.000000000000000278e-02 9.233911599320629993e-01
2.318800000000000028e-01 7.907608134953729717e-01 5.000000000000000278e-02 9.080790452326238382e-01
2.326000000000000012e-01 8.765318736996080551e-01 5.000000000000000278e-02 8.929512944404907060e-01
2.328300000000000092e-01 9.611897262648499973e-01 5.000000000000000278e-02 8.880962379336937440e-01
2.333300000000000096e-01 9.200111014066789661e-01 5.000000000000000278e-02 8.775417672667438218e-01
2.337400000000000033e-01 9.497699690229800540e-01 5.000000000000000278e-02 8.688795870626941920e-01
2.340599999999999903e-01 8.528153291137510195e-01 5.000000000000000278e-02 8.620862443071635184e-01
2.346499999999999975e-01 9.302572117811109820e-01 5.000000000000000278e-02 8.495610186016533394e-01
2.347799999999999887e-01 7.406523893179860485e-01 5.000000000000000278e-02 8.468012231072189477e-01
2.355099999999999971e-01 7.057456170250580030e-01 5.000000000000000278e-02 8.312406867197399407e-01
2.355599999999999916e-01 9.124164545392410286e-01 5.000000000000000278e-02 8.301737373485632565e-01
2.362299999999999955e-01 7.489826772292930146e-01 5.000000000000000278e-02 8.158727217925620945e-01
2.364600000000000035e-01 8.897865297945349861e-01 5.000000000000000278e-02 8.109419143438573174e-01
2.369600000000000040e-01 7.329999049363650210e-01 5.000000000000000278e-02 8.002227677162384589e-01
2.373699999999999977e-01 8.766527725526650494e-01 5.000000000000000278e-02 7.914330674815911459e-01
2.376800000000000024e-01 7.009519651405999863e-01 5.000000000000000278e-02 7.847665427656104198e-01
2.382799999999999918e-01 8.564760153107959795e-01 5.000000000000000278e-02 7.718502838442337088e-01
2.384100000000000108e-01 7.471661928476710512e-01 5.000000000000000278e-02 7.690517610779350477e-01
2.391399999999999915e-01 7.169114205547429952e-01 5.000000000000000278e-02 7.533028475253759071e-01
2.391800000000000037e-01 8.320800905660890034e-01 5.000000000000000278e-02 7.524386317874428576e-01
2.398599999999999899e-01 5.673344807589779659e-01 5.000000000000000278e-02 7.377469642425870111e-01
2.400899999999999979e-01 8.077213333242200255e-01 5.000000000000000278e-02 7.327689593138783097e-01
