Chisq frac_deut l_lipid sigma background0 scale0 sld_solvent0 vf0 background1 sld_solvent1 background2 sld_solvent2 
-3148.148108280444 0.8867087294295141 10.82294061690483 2.0006826483498896 0.06512758770336236 1.4549252443361191 6.398869779920987 0.09999654187499477 0.6749628268371831 1.9305721286439388 1.0927553360296816 -0.5405058979661749 
-3148.8221874913993 0.8856197588175247 10.879614109539917 2.022254480414333 0.06495742629642387 1.4388792806944974 6.397517035841106 0.09998920266296063 0.6750695113453196 1.9227759625686018 1.093645656996349 -0.5412566122004017 
-3144.9447838857404 0.8859485899280356 10.838428186905684 2.0016976211781046 0.06508828112107903 1.4487534920656149 6.39893377373334 0.0999859494060833 0.6751443218304323 1.927248684484805 1.0925632694533765 -0.5404730995418406 
-3148.7011987557084 0.8861328577501604 10.857844704243792 2.0238224775147153 0.0649782187991405 1.443857559971465 6.398487809563283 0.09997537899577935 0.6755194457405798 1.9268312954482547 1.0940499700877901 -0.5414087163633112 
-3148.349171663157 0.8859101002302656 10.851331360635875 2.0005715827135107 0.06496424627712165 1.4446992688474627 6.39962303487121 0.09998118760605051 0.675572493477796 1.9270530149037297 1.0944539152881572 -0.543666346025748 
-3145.673163824621 0.8861179849731463 10.881616646167446 2.005769434434385 0.06510342249499551 1.4381528860210167 6.399726101954106 0.09997370658694175 0.675047732291755 1.924001854646306 1.093506356892776 -0.5402328593717067 
-3150.0094986629074 0.8864010633562721 10.806666279502164 2.012536151354311 0.06524867103192732 1.4561882385204759 6.399477152903324 0.09997284194404489 0.6751130636298033 1.929095331777913 1.0928038797722206 -0.5425522291717021 
-3149.1866314456374 0.8862601408190455 10.806937984176418 2.011823304887615 0.06516056797978251 1.4565695121636062 6.399039042589817 0.09996647936585915 0.6753831167853029 1.9292542789091267 1.094048229864506 -0.540721864252201 
-3149.154551642161 0.8858356868700219 10.885313275704094 2.0007212975095277 0.06511845675894117 1.4362521895691371 6.398858885919167 0.0999832264223988 0.6754635430642618 1.9294123055992682 1.0944521765604818 -0.5431541526422954 
-3149.3540153764775 0.8859587489323438 10.865724286574377 2.0019770280196743 0.0651972304788563 1.444102213683084 6.39991746881231 0.0999332355830104 0.6742719264449313 1.925827711126812 1.0935412186525053 -0.5406102068081552 
-3148.1089510043566 0.8859300605167902 10.843224166362699 2.0100303798543333 0.06515525403451576 1.4467243001610366 6.398382642712484 0.09997941215435795 0.6751738643362845 1.922445951666306 1.0923362309056235 -0.5405320754739443 
-3147.8424323359113 0.8863036977550207 10.923086567019148 2.0048283544524326 0.0651588743399419 1.4290247335055568 6.399806840428971 0.09998705052383823 0.6756618037377058 1.9299788055702263 1.0934658298905686 -0.5402291172246446 
-3169.8477697087856 0.8836007680921655 10.785748650713337 2.101787759912689 0.06497830446260261 1.4692156123573246 6.378528158405564 0.09998222910562096 0.6750388567011555 1.916430848789091 1.0923310263042463 -0.5409660408426387 
-3150.3519196291154 0.8859763540403714 10.82972481234357 2.016604067173738 0.06514419063917067 1.4503508592902077 6.399629980696113 0.09995731776674674 0.675585131007903 1.9223908347669734 1.0923998583139984 -0.5404861216293555 
-3145.449831300508 0.8860768236056942 10.84575481843021 2.009772769076979 0.06503324835937446 1.4473638341091974 6.399881419151886 0.09997345064905999 0.6748468586039972 1.9292309645267602 1.0934051336241297 -0.5402866102619476 
-3148.4675842349707 0.8865354628746422 10.860039392355887 2.0042257132690144 0.06505761626991353 1.4428753511946903 6.39929993119811 0.09994735060155543 0.6750448479525881 1.9248873670260394 1.0942685645466916 -0.5409417257014167 
-3148.198499470088 0.8856051509671552 10.867460410344792 2.0146726709291416 0.06504185097846032 1.4415565607525382 6.399720441751435 0.0999540895541266 0.6754907240180481 1.9246250458556036 1.0937631761199467 -0.5408467997658768 
-3148.7012863861814 0.8856243583971667 10.853709251006395 2.0080046537432796 0.06496647868102184 1.4454646890421736 6.394472942738967 0.09998563099564411 0.6747214827677129 1.9238038752093025 1.0941328461460884 -0.5405222428876263 
-3150.4973438625902 0.885785690313862 10.838716439282988 2.011499113136908 0.06508153143479505 1.449908649164997 6.398955393271077 0.09999116741233481 0.6743655538144566 1.924817056737223 1.0946682157702574 -0.5425442523106078 
-3147.6831420771414 0.8861499482216812 10.852500091940462 2.0077371428983546 0.06523382129853277 1.4457775115193359 6.397450589924979 0.09998241794022959 0.6753441867724443 1.9261375594741992 1.0928781799533642 -0.5412581669854013 
-3147.9479347776914 0.8858413503988842 10.82633735409948 2.0074437000548566 0.0650803098943821 1.451183805195932 6.398295959494783 0.09997010548523293 0.6747054937979347 1.9270706777853 1.093473846462217 -0.5411286402379656 
-3150.8462667338545 0.8860873463584026 10.851823132384029 2.030845053200068 0.06529710869057963 1.4493402437937755 6.395935323960093 0.09998993658945474 0.6753103857115043 1.9314284871612097 1.0932617297513707 -0.5401632086265774 
-3147.2593739251834 0.886087073742847 10.884758338188059 2.0140420351159425 0.06523662333155822 1.4403249338832504 6.398478386724688 0.09998705248414322 0.6750420895420868 1.9291873000733006 1.0939046922389475 -0.540236899235162 
-3148.719543275196 0.8856909657098992 10.908359451356754 2.0030321035832115 0.06502462736937384 1.4337583808033445 6.399583225826552 0.09997494767191697 0.6746551973120523 1.9283343405524696 1.0942964503033656 -0.5404301169217649 
-3154.1530355730315 0.886013956436086 10.869559460302225 2.0280534479710597 0.06504503507364555 1.441897507253687 6.393799275866708 0.09998939467399075 0.6750569541108491 1.928517505095881 1.0936066319554865 -0.5425940551723138 
-3147.9467486800913 0.8859967770581441 10.884206741553536 2.0037594366467473 0.06525122743931544 1.4372825967778655 6.397466312085236 0.09998408235157817 0.6747638632527365 1.9275495355472312 1.0937645992010636 -0.5413325032135484 
-3150.4973438625902 0.885785690313862 10.838716439282988 2.011499113136908 0.06508153143479505 1.449908649164997 6.398955393271077 0.09999116741233481 0.6743655538144566 1.924817056737223 1.0946682157702574 -0.5425442523106078 
-3146.6925300122202 0.8865762818955365 10.836920071732875 2.0160221258906352 0.0651258270335692 1.45002086128006 6.398795595257165 0.09999248947470166 0.6752596406066371 1.9321723575620173 1.0932499319992872 -0.540062996518782 
-3147.9479347776914 0.8858413503988842 10.82633735409948 2.0074437000548566 0.0650803098943821 1.451183805195932 6.398295959494783 0.09997010548523293 0.6747054937979347 1.9270706777853 1.093473846462217 -0.5411286402379656 
-3152.6157570504165 0.8862247246847902 10.871037147555198 2.0238790646884945 0.06497555720028446 1.4446830985517136 6.399438898054942 0.09998738923204825 0.6745884280025848 1.9306620403005075 1.0925824179513437 -0.5413547806154531 
-3151.573992138859 0.8862206932531452 10.83758511839519 2.003941305619229 0.06482785540375487 1.4500391425401296 6.396702643438602 0.0999964056582276 0.6750108307014633 1.9292118873897888 1.0927177313628569 -0.5429957229631928 
-3149.6531288499846 0.884849682133856 10.856599749309499 2.0091840351637744 0.0650909211247443 1.4491646935366942 6.3935445790031 0.09996034661999381 0.6750859354926018 1.927371522188669 1.0943099021970513 -0.540615874551511 
-3146.343890635956 0.8860076242981274 10.836305046150393 2.0025459674293082 0.06526028471555323 1.4491882743009585 6.399417218710007 0.09997707416660297 0.6749529847210043 1.9260734131192747 1.093685008438108 -0.5420509636274481 
-3148.198499470088 0.8856051509671552 10.867460410344792 2.0146726709291416 0.06504185097846032 1.4415565607525382 6.399720441751435 0.0999540895541266 0.6754907240180481 1.9246250458556036 1.0937631761199467 -0.5408467997658768 
-3146.1468694046307 0.8859626250052683 10.865749600209723 2.0019781645621118 0.06509065572965247 1.4441006055954766 6.399929516421892 0.09997538885648562 0.6746316651457923 1.9258283082659606 1.0935384288425878 -0.540701236273499 
-3147.74610414213 0.884818945734925 10.887469326032454 2.0046179862747278 0.0651052480974519 1.438451436322941 6.394586542923536 0.09999513351504576 0.675126692508013 1.9214464446665098 1.094271799894208 -0.5401674484063088 
-3150.543630101558 0.8863984491534471 10.867382531095469 2.0041130359966273 0.0648922016215675 1.4423484103821966 6.397485447389684 0.0999879557956681 0.6748665859521902 1.932758778816701 1.0934720057887526 -0.5415374036090346 
-3146.1468694046307 0.8859626250052683 10.865749600209723 2.0019781645621118 0.06509065572965247 1.4441006055954766 6.399929516421892 0.09997538885648562 0.6746316651457923 1.9258283082659606 1.0935384288425878 -0.540701236273499 
-3149.251965361934 0.8858606931864436 10.873450865892611 2.0067862986989233 0.06498900663147339 1.4429641351359674 6.398503409441183 0.09996621567032453 0.6748008668252486 1.9254129598351732 1.0927606505513678 -0.5413953279369503 
-3154.350681679698 0.8847203286276203 10.874561870758518 2.023293809401775 0.06516528958261329 1.443656523408291 6.3941251310552385 0.09994211785223606 0.674992721625223 1.9210279497659855 1.092611370501968 -0.5421744267723069 
-3147.6163885088363 0.8865132029062304 10.824214683322186 2.001004638029292 0.06511803722679163 1.4525454994332256 6.398212049495612 0.09999851821358659 0.6751860470249756 1.925631113844222 1.09344532838505 -0.5405265432151636 
-3148.297670203363 0.8851901606716367 10.873715671010917 2.0157330845260524 0.06507881657681279 1.4438636452667468 6.392826262752746 0.09999957011380306 0.6750501920601422 1.9287446964138675 1.0939659878617694 -0.5406471675476928 
-3150.8656106234776 0.8854192150515037 10.838883980331437 2.0093698054807154 0.06505168216319403 1.446382948367838 6.397638868539406 0.09999717521311052 0.6747420751442381 1.9178307330948952 1.092734889649423 -0.5426820477464146 
-3148.3763543054356 0.8863032147135945 10.92309854658124 2.0048280126241877 0.06523963087938812 1.4290237781790454 6.399800069014754 0.099986903347103 0.6756626384688208 1.9299814606163337 1.0934674089270142 -0.5402288824385858 
-3150.1635837009976 0.8855803875781333 10.857446691567711 2.0029543210815124 0.06513677913022242 1.445683531954707 6.3974049343707104 0.09987959567774675 0.6751700265625795 1.927303565279913 1.093448202943337 -0.5416057141445907 
-3153.9048983151774 0.8857458996425757 10.810656192348942 2.0067373684444054 0.06510726391290576 1.454150822873285 6.394797011622896 0.0999521473073559 0.6745824161837377 1.9220500556255098 1.0925392382291557 -0.5417990363509397 
-3155.6958717017064 0.8855109627495606 10.846576208615907 2.0047105605940776 0.06528848590503113 1.4511442844528175 6.3931063807320685 0.09996421766071603 0.6754864387183805 1.930272049708134 1.0949295761519489 -0.5429426791650069 
-3145.8068195624337 0.8855410204000652 10.868864331039099 2.00379840663278 0.06513401388614572 1.4413917906728797 6.396589868786482 0.0999893306489911 0.6751890837522301 1.9240056428658256 1.0943621302407613 -0.5408182101012269 
-3148.148108280444 0.8867087294295141 10.82294061690483 2.0006826483498896 0.06512758770336236 1.4549252443361191 6.398869779920987 0.09999654187499477 0.6749628268371831 1.9305721286439388 1.0927553360296816 -0.5405058979661749 
-3150.4741451006357 0.8866425833603703 10.856394674441045 2.0115889272548486 0.06504048858144187 1.4445124348290916 6.398811716822495 0.09999412148400694 0.674954021743784 1.928609332359898 1.0943317327675883 -0.5430229129476221 
-3145.8068195624337 0.8855410204000652 10.868864331039099 2.00379840663278 0.06513401388614572 1.4413917906728797 6.396589868786482 0.0999893306489911 0.6751890837522301 1.9240056428658256 1.0943621302407613 -0.5408182101012269 
-3153.206112655851 0.8854273843502968 10.841239212276776 2.0072355503703734 0.06478004292032305 1.44807561240462 6.399915144486208 0.09999756738950069 0.675676163277678 1.9267992110986356 1.0945980440502745 -0.5412215077393323 
-3145.3065353628663 0.885904286950507 10.840290865086562 2.004319457838172 0.06506726295187538 1.4497817976864706 6.399854000091883 0.09999204869961494 0.675113723400348 1.9251338252906636 1.0930718024722963 -0.5408914566627953 
-3149.4661767416874 0.8860593213087687 10.804560860986149 2.006878445927358 0.06506018558558642 1.4567725940477947 6.399397293078028 0.09996392242464036 0.6744454159970353 1.9253334070276247 1.0934082778090404 -0.5424535089749595 
-3151.1026145909 0.8847030621463281 10.818254727951368 2.016890100128679 0.06513899515571145 1.4576675220251556 6.392761016976474 0.09999143998824575 0.6753585079058403 1.9252381732854782 1.0924460253014234 -0.5403781294492722 
-3146.1468694046307 0.8859626250052683 10.865749600209723 2.0019781645621118 0.06509065572965247 1.4441006055954766 6.399929516421892 0.09997538885648562 0.6746316651457923 1.9258283082659606 1.0935384288425878 -0.540701236273499 
-3148.7890108597257 0.8856188413568964 10.879610199472014 2.02225499222669 0.064957459410452 1.4388793802954318 6.3975187122470105 0.09998916422370419 0.6751121633638676 1.9227775097821087 1.0936461122002308 -0.5412557970060993 
-3152.6157570504165 0.8862247246847902 10.871037147555198 2.0238790646884945 0.06497555720028446 1.4446830985517136 6.399438898054942 0.09998738923204825 0.6745884280025848 1.9306620403005075 1.0925824179513437 -0.5413547806154531 
-3159.1704175963973 0.8850513884074213 10.782721349855853 2.0368737156828916 0.06493844876321332 1.4677079413162903 6.388996421336925 0.09993680486581444 0.6751261221733261 1.9271182942870317 1.0930804562045084 -0.5411343972079858 
-3148.148588408306 0.8864680424279311 10.875921894620497 2.004264344994204 0.06506243073516738 1.4392254361657981 6.3993931824988515 0.09997002326293446 0.6758611132909554 1.9307013180125439 1.0941169076856165 -0.5408116770518103 
-3150.021630859592 0.8864374868963272 10.853836072370996 2.0069759307345043 0.065316720114616 1.4450041242659866 6.399962168209827 0.09997139909515225 0.6753463881314354 1.9320930605697593 1.0932983693663783 -0.5430129924917371 
-3156.8663312237304 0.8854202953384279 10.791942412907456 2.0416628256564504 0.06510941017064661 1.4609930519135854 6.398820304056552 0.09998166523162846 0.6747875729168787 1.9179051638843925 1.0937360045077154 -0.5416833616618869 
-3146.9657178928273 0.8860347583099506 10.850205506648996 2.020028207199009 0.0649791586720644 1.4473886561853788 6.39881066462721 0.09998591337423046 0.6748022288119591 1.9256613104262321 1.093715133328494 -0.5403890369938134 
-3151.573992138859 0.8862206932531452 10.83758511839519 2.003941305619229 0.06482785540375487 1.4500391425401296 6.396702643438602 0.0999964056582276 0.6750108307014633 1.9292118873897888 1.0927177313628569 -0.5429957229631928 
-3147.4538593285833 0.8859944331474418 10.856160127318901 2.0026016752306526 0.06484294796617933 1.4432998275616469 6.399744484591144 0.09997104720849542 0.67495836619556 1.9254509935136936 1.0944712385052646 -0.5405000640861517 
-3151.3431165466764 0.8861956116891151 10.861431732620673 2.0302249975618767 0.06521556940104246 1.4431384860608534 6.397771916838316 0.09994187935144079 0.6745613849017055 1.926494913086751 1.0936094574255908 -0.5401763605639699 
-3156.8663312237304 0.8854202953384279 10.791942412907456 2.0416628256564504 0.06510941017064661 1.4609930519135854 6.398820304056552 0.09998166523162846 0.6747875729168787 1.9179051638843925 1.0937360045077154 -0.5416833616618869 
-3147.9228861146203 0.8861886139356215 10.848457086743947 2.0003498988963826 0.0650958704601853 1.446942666561365 6.398080235702457 0.09995578707759596 0.6748963414368728 1.9295440638967807 1.0943883841727484 -0.5419706803673021 
-3147.342869884109 0.8858515529666657 10.863827507998582 2.001410048064079 0.06496647610015575 1.4417825346025757 6.399888029840216 0.09995832132122179 0.6752675664677855 1.9275479076641648 1.0928256481563583 -0.5400695280303998 
-3145.8068195624337 0.8855410204000652 10.868864331039099 2.00379840663278 0.06513401388614572 1.4413917906728797 6.396589868786482 0.0999893306489911 0.6751890837522301 1.9240056428658256 1.0943621302407613 -0.5408182101012269 
-3150.232394507471 0.8859906299613357 10.84392030448725 2.009476423938466 0.06504773529474735 1.4484260908073552 6.399196936875356 0.09999134348228311 0.6741587113933547 1.9266420613069974 1.094174645325326 -0.5424070117913953 
-3148.148108280444 0.8867087294295141 10.82294061690483 2.0006826483498896 0.06512758770336236 1.4549252443361191 6.398869779920987 0.09999654187499477 0.6749628268371831 1.9305721286439388 1.0927553360296816 -0.5405058979661749 
-3147.5519017257775 0.8856561642618033 10.874600072870438 2.0063282859147176 0.06524474249941375 1.4423908474865348 6.398482963557895 0.09996036654680486 0.6751988378239341 1.9281298884100673 1.0945418038509296 -0.5404729861002915 
-3146.1032021240667 0.8863599808747096 10.836409146979761 2.002444285932332 0.06527443969674397 1.4502319826300016 6.399289122698757 0.09998951059521033 0.6750805535946063 1.9291372887194749 1.0944565087438112 -0.5402228409406598 
-3152.6157570504165 0.8862247246847902 10.871037147555198 2.0238790646884945 0.06497555720028446 1.4446830985517136 6.399438898054942 0.09998738923204825 0.6745884280025848 1.9306620403005075 1.0925824179513437 -0.5413547806154531 
-3145.520143350735 0.886295157719523 10.885097635830732 2.002274888166811 0.06499788359576214 1.4398548814140781 6.399984874189145 0.09999683061416646 0.6753962840646552 1.9303151720282465 1.0938220279628887 -0.5404814292886237 
-3150.021630859592 0.8864374868963272 10.853836072370996 2.0069759307345043 0.065316720114616 1.4450041242659866 6.399962168209827 0.09997139909515225 0.6753463881314354 1.9320930605697593 1.0932983693663783 -0.5430129924917371 
-3149.3362073706267 0.8858344783382537 10.88528574469822 2.0021595702050976 0.06511846539326871 1.4362495405594846 6.398865872026104 0.09998312064426497 0.6754627299727887 1.9294119432948145 1.0944505233284154 -0.543153775165407 
-3146.2363107298306 0.8862008696717834 10.867405624560664 2.0022668772659236 0.06508832510822576 1.443676654789833 6.398508532575495 0.09998491380124844 0.6747871870123843 1.9263137451007113 1.092890886314109 -0.5400295778435812 
-3148.8840953499807 0.8861682802251024 10.83789731218814 2.0273343936338097 0.06498296511119867 1.4486809217824845 6.398532894866915 0.09996255050641584 0.6753078213574684 1.9269514206352056 1.0940481632865646 -0.5406624424002816 
-3147.7518711994726 0.8859611373968039 10.901943132900833 2.001977150067271 0.06501322182395922 1.4313714722624846 6.399904265784816 0.09997576768822432 0.6748826069348314 1.925672755295713 1.0941722023780016 -0.5408921475716821 
-3147.3846133976185 0.8858582930164115 10.873461712737068 2.0056839685757977 0.06496120871021975 1.4429650166490158 6.399520364970763 0.09996626600453841 0.6752513118184021 1.926115299311479 1.0927598349149852 -0.5402014666916457 
-3144.4365348921565 0.8860787655105185 10.84578641637114 2.008614109622782 0.06513425752649815 1.4473603713038459 6.399875049952327 0.09999270077516552 0.6748471087408039 1.9292323197653116 1.093403388785592 -0.5402849464753806 
-3151.4564298645064 0.8867581960464196 10.823012988698583 2.0112930414184285 0.06513167280980053 1.45062172274521 6.399804913736463 0.09999469232062881 0.6747922775089898 1.9304405367593054 1.0954561734709576 -0.5401199544271286 
-3145.520143350735 0.886295157719523 10.885097635830732 2.002274888166811 0.06499788359576214 1.4398548814140781 6.399984874189145 0.09999683061416646 0.6753962840646552 1.9303151720282465 1.0938220279628887 -0.5404814292886237 
-3150.54174852675 0.8847021632101744 10.81825769266893 2.016890223994568 0.06513898904147221 1.4576676936051638 6.392764751679421 0.09999146087829404 0.6753584000518649 1.9252397732254594 1.0939367635031487 -0.5403783139494306 
-3146.8967786169637 0.8858879783101478 10.84062575446292 2.0043854973265143 0.06506607550445608 1.449682528786611 6.399877253999294 0.0999919338483952 0.6756317725290159 1.9250262589257792 1.0930773857425216 -0.5408993605802431 
-3148.136174047422 0.8856558468932286 10.874606893902836 2.006326459439753 0.06529265207506912 1.4423903543395058 6.398471118399057 0.09996047047341035 0.6751980266180685 1.9281284367586842 1.0945427305340734 -0.5404735706909127 
-3147.3846133976185 0.8858582930164115 10.873461712737068 2.0056839685757977 0.06496120871021975 1.4429650166490158 6.399520364970763 0.09996626600453841 0.6752513118184021 1.926115299311479 1.0927598349149852 -0.5402014666916457 
-3147.8518653410074 0.8860470035466942 10.838820743911773 2.0048444136220547 0.06504168300774432 1.4504206580817842 6.399332293890061 0.09996246941348255 0.6754706342582464 1.9299069113622127 1.094780403945976 -0.540539735583417 
-3147.2593739251834 0.886087073742847 10.884758338188059 2.0140420351159425 0.06523662333155822 1.4403249338832504 6.398478386724688 0.09998705248414322 0.6750420895420868 1.9291873000733006 1.0939046922389475 -0.540236899235162 
-3148.148588408306 0.8864680424279311 10.875921894620497 2.004264344994204 0.06506243073516738 1.4392254361657981 6.3993931824988515 0.09997002326293446 0.6758611132909554 1.9307013180125439 1.0941169076856165 -0.5408116770518103 
-3152.410416775549 0.8864579673007619 10.811661098693566 2.0028891104507305 0.06502484188727657 1.4570994282805094 6.397460162727098 0.09999304497967086 0.6751885240678978 1.9322125797292202 1.0939938758389618 -0.5429037896458243 
-3148.1495374781807 0.8856975305811667 10.89251667575434 2.015432317331485 0.06497954798739618 1.4373221556707227 6.398657110686486 0.09999213937776157 0.6754980061334698 1.9304744513885859 1.0938377112269928 -0.5404915022006757 
-3147.712429700644 0.8859490073676771 10.844589145677547 2.0153258824317692 0.0651273532125901 1.4478378919812966 6.399192734025362 0.09994875018212263 0.6755083016390172 1.9254915010119498 1.0929140550247425 -0.5406843165174591 
-3146.5501911679858 0.8860720207628668 10.84162307941196 2.022517638343171 0.06510030636027958 1.4488436705278882 6.398093254685715 0.09997122680017871 0.6752461804686315 1.9270558588185556 1.0936325860030318 -0.5401136530717195 
-3150.54174852675 0.8847021632101744 10.81825769266893 2.016890223994568 0.06513898904147221 1.4576676936051638 6.392764751679421 0.09999146087829404 0.6753584000518649 1.9252397732254594 1.0939367635031487 -0.5403783139494306 
-3149.4312077957125 0.8861511054675176 10.846630639210748 2.004285216932463 0.06524850939279572 1.4457789288175669 6.397145384858401 0.09998224549088199 0.6747798705790241 1.9236447397583243 1.0923343424873269 -0.5403283383952597 
-3147.7135422222946 0.8864354473617663 10.84194631785719 2.0100847869568215 0.0651746010502889 1.4479456950541527 6.39953145688621 0.09998005126688635 0.6745730199001617 1.9307457573283644 1.0933451594264534 -0.5413832029950583 
-3146.6600501474877 0.8860979680012635 10.898895107274 2.010264462905613 0.06513558401838593 1.4334436865278035 6.399068590605374 0.0999936049297798 0.6755348448531519 1.927971080354921 1.0938996905883032 -0.5411035398356805 
-3145.520143350735 0.886295157719523 10.885097635830732 2.002274888166811 0.06499788359576214 1.4398548814140781 6.399984874189145 0.09999683061416646 0.6753962840646552 1.9303151720282465 1.0938220279628887 -0.5404814292886237 
-3150.3921269871216 0.8859921236306879 10.843917977161794 2.0094737660677886 0.06504783494563927 1.4484255954499061 6.399190335692589 0.09999139036491342 0.6741591635477591 1.9266407866172135 1.0926186791628922 -0.5424072987705324 
-3147.0382816463953 0.8862298996021144 10.829136028297285 2.010437286988652 0.06524293114284481 1.4521634774866914 6.399977283129149 0.09999255016216942 0.6754555480743548 1.930388155958114 1.0934644892573167 -0.5411322287042146 
-3149.087140930965 0.8860867729264322 10.851817919360963 2.0206785325466305 0.06521022763843062 1.4493413508205253 6.395917782528827 0.09998986614209754 0.6753100744496661 1.931434221800677 1.0932591359361579 -0.5401639210945659 
