# Q Iq dIq dQ fit
1.043999999999999963e-02 1.030999999999999943e+02 4.774000000000000021e+00 5.379999999999999583e-04 1.101290862894818900e+02
1.069999999999999944e-02 1.062999999999999972e+02 4.884000000000000341e+00 5.490999999999999570e-04 1.049182722770068779e+02
1.095999999999999926e-02 1.032999999999999972e+02 5.011999999999999567e+00 5.601999999999999558e-04 9.994756262672440528e+01
1.122000000000000081e-02 8.734999999999999432e+01 4.621000000000000441e+00 5.712999999999999546e-04 9.518675976741786826e+01
1.146999999999999929e-02 9.223999999999999488e+01 4.591000000000000192e+00 5.825000000000000100e-04 9.083363503611091971e+01
1.173000000000000084e-02 9.925000000000000000e+01 4.629999999999999893e+00 5.936999999999999569e-04 8.653958321888700311e+01
1.199000000000000066e-02 8.525000000000000000e+01 4.426999999999999602e+00 6.049000000000000123e-04 8.247095416129937462e+01
1.225000000000000047e-02 7.426999999999999602e+01 4.086999999999999744e+00 6.162000000000000159e-04 7.871420994471249344e+01
1.251000000000000029e-02 7.290999999999999659e+01 4.054000000000000270e+00 6.275000000000000196e-04 7.542818047573693718e+01
1.276000000000000051e-02 6.731999999999999318e+01 3.769000000000000128e+00 6.388000000000000232e-04 7.235398071009292664e+01
1.289000000000000042e-02 6.612999999999999545e+01 6.264999999999999458e-01 1.211999999999999970e-03 7.256071783680448561e+01
1.302000000000000032e-02 6.581000000000000227e+01 3.620999999999999996e+00 6.501999999999999750e-04 6.942174318556870105e+01
1.328000000000000014e-02 6.247999999999999687e+01 3.741000000000000103e+00 6.616000000000000353e-04 6.678181879718601976e+01
1.329999999999999932e-02 6.364999999999999858e+01 5.886000000000000121e-01 1.221999999999999996e-03 6.795544978051960072e+01
1.353999999999999995e-02 6.285999999999999943e+01 3.435999999999999943e+00 6.729999999999999871e-04 6.430231663905836115e+01
1.370999999999999996e-02 6.121999999999999886e+01 5.707999999999999741e-01 1.232000000000000022e-03 6.396692044996423476e+01
1.379000000000000017e-02 5.935999999999999943e+01 3.354999999999999982e+00 6.844999999999999956e-04 6.209427996052126275e+01
1.396000000000000019e-02 5.967999999999999972e+01 5.681000000000000494e-01 2.204999999999999929e-03 6.500932613649287362e+01
1.404999999999999999e-02 6.192999999999999972e+01 3.549999999999999822e+00 6.958999999999999474e-04 5.999270637173884779e+01
1.412000000000000061e-02 5.692000000000000171e+01 5.080999999999999961e-01 1.242000000000000048e-03 6.026436721058594514e+01
1.430999999999999980e-02 5.560999999999999943e+01 3.436999999999999833e+00 7.073999999999999559e-04 5.795919089760828058e+01
1.452999999999999951e-02 5.397999999999999687e+01 5.169000000000000261e-01 1.252000000000000075e-03 5.702443114318334949e+01
1.456999999999999962e-02 5.910999999999999943e+01 3.459000000000000075e+00 7.188999999999999644e-04 5.605486636890883290e+01
1.482999999999999943e-02 5.600000000000000000e+01 3.172000000000000153e+00 7.303999999999999729e-04 5.424490801985780308e+01
1.494000000000000015e-02 5.189000000000000057e+01 5.089000000000000190e-01 1.262000000000000101e-03 5.393367602615504097e+01
1.528999999999999977e-02 5.007000000000000028e+01 4.339000000000000079e-01 2.222000000000000017e-03 5.358203037207402986e+01
1.533999999999999947e-02 4.989000000000000057e+01 4.557999999999999829e-01 1.273000000000000043e-03 5.124834048173025280e+01
1.575000000000000011e-02 4.793999999999999773e+01 4.803999999999999937e-01 1.283999999999999985e-03 4.857347827306647048e+01
1.616000000000000075e-02 4.538000000000000256e+01 4.459000000000000186e-01 1.294999999999999927e-03 4.614927627630109441e+01
1.657000000000000139e-02 4.453000000000000114e+01 4.566999999999999948e-01 1.307000000000000002e-03 4.383003297007415711e+01
1.661999999999999936e-02 4.357999999999999829e+01 3.321999999999999953e-01 2.242000000000000069e-03 4.498818360203763689e+01
1.697999999999999857e-02 4.186999999999999744e+01 4.213000000000000078e-01 1.317999999999999944e-03 4.174069103662519353e+01
1.738999999999999921e-02 4.028999999999999915e+01 4.434000000000000163e-01 1.330000000000000019e-03 3.972447698684437967e+01
1.779999999999999985e-02 3.832000000000000028e+01 3.904000000000000248e-01 1.340999999999999961e-03 3.788228778946805164e+01
1.795000000000000068e-02 3.757000000000000028e+01 3.261999999999999900e-01 2.262999999999999821e-03 3.833340362476492658e+01
1.821000000000000049e-02 3.660000000000000142e+01 3.966999999999999971e-01 1.353999999999999952e-03 3.618581828978945225e+01
1.862000000000000113e-02 3.459000000000000341e+01 3.493999999999999884e-01 1.366000000000000027e-03 3.457410314746603319e+01
1.902999999999999831e-02 3.364000000000000057e+01 3.796999999999999820e-01 1.378000000000000102e-03 3.309505141511577619e+01
1.927999999999999853e-02 3.299000000000000199e+01 2.485999999999999877e-01 2.285999999999999838e-03 3.306877061566977716e+01
1.943999999999999895e-02 3.192000000000000171e+01 3.383999999999999786e-01 1.391000000000000092e-03 3.171690289741591684e+01
1.984000000000000000e-02 3.060999999999999943e+01 3.320000000000000173e-01 1.402999999999999950e-03 3.046029842586699843e+01
2.025000000000000064e-02 2.992000000000000171e+01 3.044000000000000039e-01 1.415999999999999941e-03 2.924876343222984332e+01
2.060999999999999985e-02 2.901000000000000156e+01 2.240000000000000047e-01 2.311000000000000120e-03 2.883973132003749384e+01
2.066000000000000128e-02 2.850000000000000000e+01 3.119000000000000106e-01 1.428999999999999932e-03 2.810880920008439787e+01
2.106999999999999845e-02 2.753000000000000114e+01 3.257999999999999785e-01 1.441999999999999922e-03 2.702686876657219983e+01
2.147999999999999909e-02 2.660999999999999943e+01 2.948000000000000065e-01 1.454999999999999913e-03 2.602197191566918733e+01
2.188999999999999974e-02 2.530999999999999872e+01 2.803999999999999826e-01 1.469000000000000037e-03 2.501875347928804771e+01
2.194000000000000117e-02 2.560999999999999943e+01 1.899000000000000132e-01 2.337000000000000102e-03 2.541335258655047014e+01
2.230000000000000038e-02 2.460999999999999943e+01 2.968999999999999972e-01 1.482000000000000027e-03 2.415561634886023512e+01
2.271000000000000102e-02 2.351999999999999957e+01 2.767000000000000015e-01 1.495999999999999934e-03 2.330115604711849286e+01
2.312000000000000166e-02 2.280000000000000071e+01 2.750000000000000222e-01 1.508999999999999925e-03 2.243491582752753288e+01
2.326999999999999902e-02 2.276000000000000156e+01 1.847000000000000031e-01 2.364999999999999915e-03 2.255296572739775485e+01
2.352999999999999883e-02 2.167999999999999972e+01 2.684000000000000274e-01 1.523000000000000048e-03 2.167718915624642051e+01
2.392999999999999988e-02 2.132999999999999829e+01 2.596999999999999864e-01 1.536999999999999955e-03 2.097618529213958283e+01
2.434000000000000052e-02 2.044999999999999929e+01 2.730000000000000204e-01 1.551000000000000078e-03 2.025899900735693038e+01
2.460000000000000034e-02 2.001999999999999957e+01 1.446999999999999953e-01 2.393999999999999861e-03 2.015977028058332365e+01
2.475000000000000117e-02 1.969000000000000128e+01 2.614000000000000212e-01 1.564999999999999985e-03 1.960651160436072971e+01
2.515999999999999834e-02 1.896000000000000085e+01 2.813999999999999835e-01 1.580000000000000024e-03 1.899701514503010458e+01
2.556999999999999898e-02 1.823000000000000043e+01 2.671999999999999931e-01 1.593999999999999931e-03 1.837906619145231346e+01
2.593000000000000166e-02 1.785000000000000142e+01 1.348000000000000032e-01 2.423999999999999939e-03 1.809953431546459157e+01
2.725999999999999951e-02 1.607000000000000028e+01 1.010999999999999954e-01 2.455999999999999850e-03 1.637005566542362800e+01
2.859000000000000083e-02 1.430000000000000071e+01 1.054999999999999966e-01 2.488999999999999893e-03 1.487846346934407826e+01
2.990999999999999909e-02 1.301999999999999957e+01 9.767000000000000681e-02 2.523000000000000069e-03 1.359312043321382291e+01
3.124000000000000041e-02 1.208000000000000007e+01 9.672999999999999654e-02 2.557999999999999944e-03 1.246366214474518230e+01
3.257000000000000173e-02 1.117999999999999972e+01 8.500000000000000611e-02 2.593999999999999952e-03 1.144804124678841362e+01
3.389999999999999958e-02 1.033000000000000007e+01 8.813000000000000000e-02 2.631000000000000092e-03 1.057146889024285663e+01
3.522999999999999743e-02 9.628999999999999559e+00 8.003000000000000391e-02 2.668999999999999932e-03 9.831621930603539283e+00
3.656000000000000222e-02 8.855000000000000426e+00 6.804999999999999938e-02 2.707999999999999904e-03 9.137069918497248366e+00
3.787999999999999701e-02 8.307000000000000384e+00 6.690000000000000113e-02 2.746999999999999876e-03 8.519687732291444604e+00
3.921000000000000180e-02 7.860000000000000320e+00 6.877999999999999392e-02 2.788000000000000114e-03 7.960889221668131732e+00
4.053999999999999965e-02 7.347999999999999865e+00 6.364999999999999825e-02 2.830000000000000050e-03 7.457319888032254873e+00
4.186999999999999750e-02 6.878000000000000114e+00 5.571999999999999870e-02 2.871999999999999987e-03 7.003312913425080666e+00
4.320000000000000229e-02 6.469999999999999751e+00 5.437999999999999778e-02 2.915000000000000056e-03 6.588703434306016682e+00
4.451999999999999708e-02 6.134000000000000341e+00 5.584000000000000075e-02 2.958000000000000126e-03 6.215228285945103792e+00
4.585000000000000187e-02 5.849000000000000199e+00 5.394999999999999796e-02 3.001999999999999894e-03 5.871886239780949701e+00
4.717999999999999972e-02 5.496000000000000441e+00 5.059999999999999915e-02 3.046999999999999795e-03 5.556826371633649231e+00
4.850000000000000144e-02 5.256999999999999673e+00 4.930999999999999966e-02 3.092999999999999829e-03 5.271900236998838807e+00
4.982999999999999929e-02 5.038999999999999702e+00 4.819999999999999979e-02 3.138999999999999863e-03 5.004088165807365485e+00
5.049000000000000016e-02 4.772999999999999687e+00 5.279999999999999971e-02 6.380000000000000254e-03 5.051500816666389504e+00
5.115999999999999714e-02 4.660999999999999588e+00 4.479000000000000342e-02 3.184999999999999897e-03 4.774289488608697951e+00
5.247999999999999887e-02 4.397999999999999687e+00 4.182000000000000300e-02 3.233000000000000197e-03 4.550339004759317518e+00
5.380999999999999672e-02 4.309000000000000163e+00 4.209999999999999853e-02 3.279999999999999930e-03 4.342093627928209187e+00
5.514000000000000151e-02 4.051999999999999602e+00 3.980999999999999817e-02 3.327999999999999795e-03 4.149166583584134038e+00
5.580000000000000238e-02 3.992999999999999883e+00 3.885999999999999871e-02 6.472000000000000322e-03 4.160231998132166709e+00
5.646000000000000324e-02 3.879999999999999893e+00 4.095000000000000029e-02 3.376999999999999794e-03 3.970847435859611529e+00
5.779000000000000109e-02 3.741999999999999993e+00 3.753999999999999698e-02 3.425999999999999792e-03 3.804901756837650861e+00
5.911000000000000282e-02 3.632000000000000117e+00 3.667000000000000121e-02 3.474999999999999790e-03 3.653069918855603060e+00
6.044000000000000067e-02 3.454000000000000181e+00 3.357999999999999874e-02 3.524999999999999922e-03 3.506495635931120791e+00
6.110000000000000153e-02 3.373000000000000220e+00 3.096000000000000141e-02 6.572999999999999850e-03 3.510124157364425734e+00
6.176000000000000240e-02 3.319999999999999840e+00 3.466000000000000331e-02 3.575000000000000053e-03 3.370978826962608199e+00
6.308999999999999331e-02 3.178999999999999826e+00 3.282000000000000195e-02 3.625999999999999883e-03 3.244873662356114075e+00
6.440999999999999504e-02 3.145000000000000018e+00 3.148999999999999716e-02 3.677000000000000147e-03 3.129791749787655508e+00
6.572999999999999676e-02 2.991999999999999993e+00 3.191999999999999699e-02 3.727999999999999977e-03 3.023295468718907308e+00
6.640000000000000069e-02 2.924999999999999822e+00 2.562000000000000041e-02 6.681999999999999572e-03 3.026469703831384805e+00
6.705999999999999461e-02 2.891999999999999904e+00 3.065999999999999975e-02 3.778999999999999807e-03 2.919835349622187159e+00
6.837999999999999634e-02 2.786999999999999922e+00 2.847999999999999837e-02 3.831000000000000204e-03 2.824275352318363019e+00
6.970999999999999419e-02 2.706999999999999851e+00 2.904999999999999943e-02 3.883000000000000167e-03 2.735526060212713606e+00
7.102999999999999592e-02 2.604999999999999982e+00 2.760999999999999913e-02 3.936000000000000262e-03 2.646466663183434598e+00
7.169000000000000372e-02 2.556000000000000050e+00 2.057000000000000148e-02 6.799000000000000356e-03 2.649199907279515820e+00
7.234999999999999765e-02 2.540999999999999925e+00 2.922999999999999904e-02 3.988000000000000225e-03 2.568671674481509903e+00
7.366999999999999937e-02 2.490000000000000213e+00 2.566999999999999837e-02 4.041000000000000321e-03 2.495318173006821461e+00
7.499999999999999722e-02 2.403000000000000025e+00 2.811999999999999916e-02 4.094999999999999682e-03 2.427131446814561500e+00
7.631999999999999895e-02 2.367999999999999883e+00 2.692999999999999908e-02 4.147999999999999778e-03 2.357667091910474522e+00
7.698000000000000675e-02 2.275999999999999801e+00 1.791999999999999843e-02 6.923000000000000334e-03 2.353876210993176343e+00
8.226999999999999591e-02 2.057999999999999829e+00 1.478999999999999933e-02 7.053000000000000241e-03 2.115731470038652251e+00
8.755000000000000282e-02 1.891000000000000014e+00 1.247000000000000018e-02 7.190000000000000210e-03 1.929460140062130069e+00
9.281999999999999973e-02 1.729000000000000092e+00 1.327000000000000055e-02 7.331999999999999976e-03 1.778039730362083848e+00
9.808999999999999664e-02 1.612000000000000099e+00 1.024000000000000084e-02 7.479999999999999670e-03 1.654196136726404864e+00
1.034000000000000058e-01 1.526999999999999913e+00 8.881999999999999271e-03 7.631999999999999895e-03 1.548293227461857935e+00
1.086000000000000021e-01 1.449999999999999956e+00 9.294000000000000178e-03 7.790000000000000049e-03 1.459739617698585512e+00
1.139000000000000012e-01 1.372999999999999998e+00 9.131999999999999493e-03 7.950999999999999734e-03 1.387751712082505362e+00
1.190999999999999975e-01 1.330000000000000071e+00 8.481000000000000691e-03 8.116999999999999216e-03 1.333640646034796484e+00
1.243999999999999967e-01 1.282000000000000028e+00 8.701000000000000401e-03 8.285999999999999963e-03 1.289859092084240988e+00
1.295999999999999930e-01 1.250000000000000000e+00 7.755999999999999873e-03 8.458999999999999506e-03 1.256894893195457552e+00
1.348000000000000032e-01 1.213999999999999968e+00 7.091000000000000081e-03 8.635000000000000314e-03 1.226377629694076044e+00
1.400000000000000133e-01 1.195999999999999952e+00 8.087000000000000438e-03 8.814000000000000654e-03 1.200266996093500182e+00
1.451999999999999957e-01 1.181999999999999940e+00 7.446999999999999627e-03 8.996000000000000524e-03 1.178727369509080303e+00
1.504000000000000059e-01 1.151000000000000023e+00 7.922000000000000222e-03 9.180000000000000659e-03 1.161064011597581214e+00
1.555999999999999883e-01 1.149999999999999911e+00 7.647000000000000151e-03 9.367000000000000326e-03 1.146650402765977850e+00
1.607999999999999985e-01 1.141999999999999904e+00 7.187999999999999945e-03 9.556000000000000258e-03 1.134947099228337253e+00
1.660000000000000087e-01 1.122000000000000108e+00 7.213999999999999926e-03 9.747000000000000455e-03 1.125504566143553209e+00
1.711999999999999911e-01 1.127999999999999892e+00 7.693000000000000185e-03 9.939999999999999183e-03 1.117941939966426768e+00
1.763000000000000123e-01 1.114000000000000101e+00 6.583000000000000310e-03 1.013000000000000012e-02 1.112028200589206595e+00
1.814999999999999947e-01 1.110999999999999988e+00 6.317999999999999831e-03 1.033000000000000064e-02 1.107260355462051704e+00
1.865999999999999881e-01 1.118999999999999995e+00 6.217000000000000304e-03 1.052999999999999943e-02 1.103937718173849447e+00
1.917000000000000093e-01 1.098000000000000087e+00 6.743999999999999995e-03 1.072999999999999995e-02 1.101133250823999932e+00
1.968000000000000027e-01 1.108999999999999986e+00 6.279999999999999992e-03 1.093000000000000048e-02 1.099020905373289558e+00
2.018999999999999961e-01 1.110000000000000098e+00 7.258999999999999828e-03 1.112999999999999927e-02 1.097469140224530237e+00
2.069999999999999896e-01 1.104000000000000092e+00 6.069999999999999875e-03 1.132999999999999979e-02 1.096358161373874873e+00
2.121000000000000107e-01 1.090999999999999970e+00 6.019000000000000045e-03 1.153000000000000032e-02 1.095586306521869391e+00
2.172000000000000042e-01 1.100000000000000089e+00 6.007000000000000187e-03 1.174000000000000044e-02 1.095071425501138229e+00
2.222999999999999976e-01 1.094999999999999973e+00 6.346000000000000078e-03 1.193999999999999923e-02 1.094752766246334774e+00
2.273000000000000020e-01 1.090000000000000080e+00 6.239999999999999887e-03 1.214999999999999934e-02 1.094586984683483699e+00
2.323000000000000065e-01 1.098000000000000087e+00 5.965999999999999949e-03 1.234999999999999987e-02 1.094548723840136351e+00
2.373999999999999999e-01 1.092000000000000082e+00 6.472000000000000322e-03 1.255999999999999998e-02 1.094570958987265419e+00
2.424000000000000044e-01 1.096000000000000085e+00 6.440999999999999677e-03 1.277000000000000010e-02 1.094650224625508761e+00
2.474000000000000088e-01 1.090999999999999970e+00 6.076999999999999937e-03 1.297000000000000063e-02 1.094763442447862056e+00
2.524000000000000132e-01 1.096999999999999975e+00 5.844000000000000236e-03 1.318000000000000074e-02 1.094896852250794694e+00
2.572999999999999732e-01 1.088000000000000078e+00 6.308000000000000239e-03 1.339000000000000086e-02 1.095031668320314289e+00
2.622999999999999776e-01 1.096999999999999975e+00 6.048000000000000424e-03 1.359999999999999924e-02 1.095163556016369943e+00
2.671999999999999931e-01 1.096000000000000085e+00 6.355999999999999671e-03 1.380999999999999936e-02 1.095281613306990254e+00
2.721999999999999975e-01 1.100999999999999979e+00 6.041000000000000363e-03 1.401999999999999948e-02 1.095379600536609432e+00
2.771000000000000130e-01 1.090000000000000080e+00 5.864000000000000289e-03 1.422000000000000000e-02 1.095464479673429858e+00
2.819999999999999729e-01 1.092000000000000082e+00 5.584999999999999687e-03 1.443000000000000012e-02 1.095531100019649928e+00
2.868999999999999884e-01 1.092000000000000082e+00 6.202000000000000048e-03 1.464000000000000024e-02 1.095577678649999109e+00
2.917000000000000148e-01 1.090000000000000080e+00 5.748999999999999770e-03 1.485000000000000035e-02 1.095605693432426309e+00
2.965999999999999748e-01 1.094000000000000083e+00 5.360000000000000181e-03 1.506000000000000047e-02 1.095616076128703931e+00
3.014999999999999902e-01 1.094999999999999973e+00 5.841999999999999971e-03 1.527000000000000059e-02 1.095609003886907740e+00
3.063000000000000167e-01 1.080000000000000071e+00 5.440999999999999656e-03 1.546999999999999938e-02 1.095586866591949926e+00
3.110999999999999877e-01 1.100000000000000089e+00 5.569000000000000165e-03 1.567999999999999949e-02 1.095551429577264146e+00
3.159000000000000141e-01 1.094000000000000083e+00 6.259999999999999939e-03 1.589000000000000135e-02 1.095507270193333271e+00
3.206999999999999851e-01 1.094999999999999973e+00 5.903000000000000261e-03 1.609999999999999973e-02 1.095457948877698984e+00
3.254000000000000226e-01 1.088999999999999968e+00 6.133999999999999696e-03 1.631000000000000158e-02 1.095406796893473089e+00
3.301999999999999935e-01 1.094000000000000083e+00 6.524000000000000285e-03 1.651000000000000037e-02 1.095353610341214479e+00
3.348999999999999755e-01 1.088999999999999968e+00 5.891999999999999668e-03 1.671999999999999875e-02 1.095301296443730976e+00
3.397000000000000020e-01 1.098000000000000087e+00 6.978999999999999961e-03 1.693000000000000060e-02 1.095247803044278712e+00
3.443999999999999839e-01 1.090999999999999970e+00 6.165999999999999606e-03 1.712999999999999939e-02 1.095194211045270816e+00
3.489999999999999769e-01 1.088999999999999968e+00 5.932999999999999906e-03 1.734000000000000125e-02 1.095144618376080903e+00
3.537000000000000144e-01 1.100000000000000089e+00 6.964999999999999837e-03 1.754000000000000004e-02 1.095090969943800951e+00
3.583999999999999964e-01 1.086000000000000076e+00 6.655000000000000325e-03 1.774999999999999842e-02 1.095037098746344473e+00
3.629999999999999893e-01 1.076999999999999957e+00 6.799999999999999621e-03 1.795000000000000068e-02 1.094984480020725348e+00
3.675999999999999823e-01 1.082999999999999963e+00 6.825999999999999603e-03 1.814999999999999947e-02 1.094932297384928255e+00
3.721999999999999753e-01 1.088999999999999968e+00 6.829000000000000001e-03 1.836000000000000132e-02 1.094883494732859619e+00
3.768000000000000238e-01 1.090000000000000080e+00 6.640000000000000069e-03 1.856000000000000011e-02 1.094834915545392251e+00
3.814000000000000168e-01 1.084000000000000075e+00 6.579999999999999911e-03 1.875999999999999890e-02 1.094790848104273628e+00
3.859000000000000208e-01 1.096000000000000085e+00 7.262000000000000226e-03 1.897000000000000075e-02 1.094747730160865018e+00
3.905000000000000138e-01 1.090000000000000080e+00 7.471000000000000210e-03 1.916999999999999954e-02 1.094705954255635660e+00
3.950000000000000178e-01 1.086999999999999966e+00 7.706000000000000176e-03 1.936999999999999833e-02 1.094667924550553506e+00
3.995000000000000218e-01 1.090999999999999970e+00 7.028000000000000393e-03 1.957000000000000059e-02 1.094632332524756446e+00
4.040000000000000258e-01 1.100999999999999979e+00 7.246999999999999970e-03 1.976999999999999938e-02 1.094599039928963569e+00
4.083999999999999853e-01 1.080999999999999961e+00 6.389999999999999847e-03 1.997000000000000164e-02 1.094568623472841118e+00
4.128999999999999893e-01 1.102999999999999980e+00 7.415999999999999849e-03 2.016000000000000084e-02 1.094541373322399425e+00
4.173000000000000043e-01 1.082999999999999963e+00 7.300000000000000065e-03 2.035999999999999963e-02 1.094515037429922177e+00
4.217000000000000193e-01 1.086999999999999966e+00 7.104000000000000072e-03 2.055999999999999842e-02 1.094490604374541265e+00
4.260999999999999788e-01 1.094999999999999973e+00 6.905999999999999812e-03 2.076000000000000068e-02 1.094468033202402824e+00
4.304999999999999938e-01 1.084000000000000075e+00 7.281000000000000145e-03 2.094999999999999987e-02 1.094447268127120898e+00
4.348000000000000198e-01 1.082999999999999963e+00 6.689999999999999766e-03 2.114999999999999866e-02 1.094428547607737778e+00
4.391999999999999793e-01 1.096999999999999975e+00 6.117000000000000041e-03 2.134000000000000133e-02 1.094412431986446776e+00
4.435000000000000053e-01 1.086000000000000076e+00 6.878000000000000433e-03 2.154000000000000012e-02 1.094397017258917915e+00
4.477999999999999758e-01 1.100999999999999979e+00 6.897000000000000353e-03 2.172999999999999932e-02 1.094383011184659305e+00
4.521000000000000019e-01 1.084999999999999964e+00 7.799000000000000377e-03 2.191999999999999851e-02 1.094370307946785470e+00
4.562999999999999834e-01 1.104000000000000092e+00 7.669999999999999735e-03 2.211000000000000118e-02 1.094358931496095089e+00
4.606000000000000094e-01 1.102999999999999980e+00 7.920999999999999222e-03 2.230000000000000038e-02 1.094348438505261756e+00
4.647999999999999909e-01 1.106999999999999984e+00 7.261000000000000093e-03 2.248999999999999957e-02 1.094339084469174272e+00
4.689999999999999725e-01 1.096999999999999975e+00 7.148999999999999973e-03 2.267999999999999877e-02 1.094331252297821688e+00
4.732000000000000095e-01 1.084000000000000075e+00 7.721000000000000432e-03 2.287000000000000144e-02 1.094323422372749821e+00
4.773999999999999910e-01 1.082999999999999963e+00 6.675999999999999643e-03 2.306000000000000064e-02 1.094316223384560027e+00
4.814999999999999836e-01 1.088999999999999968e+00 8.625999999999999987e-03 2.324999999999999983e-02 1.094309816320141904e+00
4.855999999999999761e-01 1.090999999999999970e+00 6.889000000000000158e-03 2.343999999999999903e-02 1.094303864475428156e+00
4.897000000000000242e-01 1.082000000000000073e+00 8.576000000000000290e-03 2.361999999999999864e-02 1.094298531722395440e+00
4.938000000000000167e-01 1.094000000000000083e+00 7.891000000000000444e-03 2.381000000000000130e-02 1.094294129438449614e+00
4.979000000000000092e-01 1.094000000000000083e+00 7.157000000000000167e-03 2.399000000000000091e-02 1.094289867661464077e+00
