# Q Iq dIq dQ fit
7.607000000000000046e-03 6.865999999999999659e+01 2.528999999999999915e+00 4.203000000000000247e-04 6.044652661961961826e+01
7.865000000000000463e-03 6.192000000000000171e+01 2.164000000000000146e+00 4.306000000000000040e-04 5.602255650533983555e+01
8.123000000000000012e-03 6.193999999999999773e+01 2.299999999999999822e+00 4.409999999999999858e-04 5.211689560985112024e+01
8.380000000000000296e-03 5.378000000000000114e+01 2.057999999999999829e+00 4.515000000000000241e-04 4.868687037984259547e+01
8.637999999999999845e-03 4.906000000000000227e+01 1.915000000000000036e+00 4.621000000000000107e-04 4.566645507194559883e+01
8.895999999999999394e-03 4.295000000000000284e+01 2.064000000000000057e+00 4.727999999999999998e-04 4.301276002597955994e+01
9.154000000000000678e-03 3.871000000000000085e+01 1.735999999999999988e+00 4.834999999999999888e-04 4.066417849134234785e+01
9.412000000000000227e-03 3.577000000000000313e+01 1.586000000000000076e+00 4.943000000000000345e-04 3.856163874815888448e+01
9.669999999999999776e-03 3.435999999999999943e+01 1.556000000000000050e+00 5.050999999999999717e-04 3.665360985907196323e+01
9.927000000000000060e-03 3.275000000000000000e+01 1.520999999999999908e+00 5.159999999999999656e-04 3.497815760237814686e+01
1.018999999999999941e-02 2.892000000000000171e+01 1.417999999999999927e+00 5.270000000000000162e-04 3.330817080761784155e+01
1.043999999999999963e-02 2.719000000000000128e+01 1.352000000000000091e+00 5.379999999999999583e-04 3.180728285193583460e+01
1.069999999999999944e-02 2.789000000000000057e+01 1.493000000000000105e+00 5.490999999999999570e-04 3.032473276513544036e+01
1.095999999999999926e-02 2.557000000000000028e+01 1.270999999999999908e+00 5.601999999999999558e-04 2.890947926549633706e+01
1.122000000000000081e-02 2.580999999999999872e+01 1.322999999999999954e+00 5.712999999999999546e-04 2.755744998342894903e+01
1.146999999999999929e-02 2.644000000000000128e+01 1.383999999999999897e+00 5.825000000000000100e-04 2.631308856318828049e+01
1.173000000000000084e-02 2.660000000000000142e+01 1.330000000000000071e+00 5.936999999999999569e-04 2.509053834298533658e+01
1.199000000000000066e-02 2.585000000000000142e+01 1.254999999999999893e+00 6.049000000000000123e-04 2.393094432922780257e+01
1.225000000000000047e-02 2.614999999999999858e+01 1.272999999999999909e+00 6.162000000000000159e-04 2.286121032040869849e+01
1.251000000000000029e-02 2.248000000000000043e+01 1.189000000000000057e+00 6.275000000000000196e-04 2.192561845266032705e+01
1.276000000000000051e-02 2.316000000000000014e+01 1.179000000000000048e+00 6.388000000000000232e-04 2.105028436991735674e+01
1.302000000000000032e-02 2.019000000000000128e+01 1.032999999999999918e+00 6.501999999999999750e-04 2.021549040586261370e+01
1.328000000000000014e-02 1.846999999999999886e+01 1.000000000000000000e+00 6.616000000000000353e-04 1.946423751080321196e+01
1.353999999999999995e-02 1.939000000000000057e+01 1.032999999999999918e+00 6.729999999999999871e-04 1.875916818605350045e+01
1.370999999999999996e-02 1.764999999999999858e+01 2.479999999999999982e-01 1.232000000000000022e-03 1.866587248188146120e+01
1.379000000000000017e-02 1.828000000000000114e+01 1.044999999999999929e+00 6.844999999999999956e-04 1.813175090522397426e+01
1.396000000000000019e-02 1.764000000000000057e+01 1.973999999999999921e-01 2.204999999999999929e-03 1.896388605732188637e+01
1.404999999999999999e-02 1.785999999999999943e+01 9.897000000000000242e-01 6.958999999999999474e-04 1.753490862216200696e+01
1.412000000000000061e-02 1.637999999999999901e+01 2.225999999999999923e-01 1.242000000000000048e-03 1.761307245184774928e+01
1.430999999999999980e-02 1.623000000000000043e+01 9.333000000000000185e-01 7.073999999999999559e-04 1.695752365060729971e+01
1.452999999999999951e-02 1.586999999999999922e+01 2.159999999999999976e-01 1.252000000000000075e-03 1.669208427926789540e+01
1.456999999999999962e-02 1.632999999999999829e+01 9.747999999999999998e-01 7.188999999999999644e-04 1.640736342220329647e+01
1.482999999999999943e-02 1.564000000000000057e+01 9.244999999999999885e-01 7.303999999999999729e-04 1.590763627855374551e+01
1.494000000000000015e-02 1.432000000000000028e+01 1.976999999999999869e-01 1.262000000000000101e-03 1.581351689338102062e+01
1.528999999999999977e-02 1.483000000000000007e+01 1.370999999999999996e-01 2.222000000000000017e-03 1.571337408390872348e+01
1.533999999999999947e-02 1.438000000000000078e+01 1.908999999999999864e-01 1.273000000000000043e-03 1.505011709773973294e+01
1.575000000000000011e-02 1.373000000000000043e+01 1.940000000000000058e-01 1.283999999999999985e-03 1.428949886480836895e+01
1.616000000000000075e-02 1.332000000000000028e+01 1.940000000000000058e-01 1.294999999999999927e-03 1.360562750268339549e+01
1.657000000000000139e-02 1.274000000000000021e+01 1.701999999999999902e-01 1.307000000000000002e-03 1.294098253166306733e+01
1.661999999999999936e-02 1.292999999999999972e+01 1.076000000000000012e-01 2.242000000000000069e-03 1.326874944486097796e+01
1.697999999999999857e-02 1.247000000000000064e+01 1.643999999999999906e-01 1.317999999999999944e-03 1.234537128039406539e+01
1.738999999999999921e-02 1.158999999999999986e+01 1.597000000000000086e-01 1.330000000000000019e-03 1.177149912881382221e+01
1.779999999999999985e-02 1.100999999999999979e+01 1.461000000000000076e-01 1.340999999999999961e-03 1.124717676962774959e+01
1.795000000000000068e-02 1.128999999999999915e+01 9.976999999999999758e-02 2.262999999999999821e-03 1.137566707112808118e+01
1.821000000000000049e-02 1.096000000000000085e+01 1.685999999999999999e-01 1.353999999999999952e-03 1.076441124509675085e+01
1.862000000000000113e-02 1.058000000000000007e+01 1.461999999999999966e-01 1.366000000000000027e-03 1.030586917038695738e+01
1.902999999999999831e-02 1.001999999999999957e+01 1.413000000000000089e-01 1.378000000000000102e-03 9.885165417159061718e+00
1.927999999999999853e-02 9.958000000000000185e+00 8.142000000000000626e-02 2.285999999999999838e-03 9.877958985534004199e+00
1.943999999999999895e-02 9.641999999999999460e+00 1.388000000000000067e-01 1.391000000000000092e-03 9.493228333542589326e+00
1.984000000000000000e-02 9.272999999999999687e+00 1.335000000000000075e-01 1.402999999999999950e-03 9.135879862822578801e+00
2.025000000000000064e-02 9.131999999999999673e+00 1.381999999999999895e-01 1.415999999999999941e-03 8.791330328516961501e+00
2.060999999999999985e-02 8.855999999999999872e+00 7.621999999999999609e-02 2.311000000000000120e-03 8.674767878608893312e+00
2.066000000000000128e-02 8.631000000000000227e+00 1.233000000000000068e-01 1.428999999999999932e-03 8.467088407690839702e+00
2.106999999999999845e-02 8.412000000000000810e+00 1.338000000000000023e-01 1.441999999999999922e-03 8.159281916798297729e+00
2.147999999999999909e-02 8.111000000000000654e+00 1.288999999999999868e-01 1.454999999999999913e-03 7.873323594905171419e+00
2.188999999999999974e-02 7.879999999999999893e+00 1.203999999999999931e-01 1.469000000000000037e-03 7.587795079334366477e+00
2.194000000000000117e-02 7.910000000000000142e+00 6.360999999999999988e-02 2.337000000000000102e-03 7.699827148479061023e+00
2.230000000000000038e-02 7.477999999999999758e+00 1.165000000000000063e-01 1.482000000000000027e-03 7.342076130244988619e+00
2.271000000000000102e-02 7.157000000000000028e+00 1.131000000000000061e-01 1.495999999999999934e-03 7.098829557838177706e+00
2.312000000000000166e-02 6.878999999999999559e+00 1.123999999999999999e-01 1.508999999999999925e-03 6.852235699673451919e+00
2.326999999999999902e-02 7.102000000000000313e+00 5.675999999999999795e-02 2.364999999999999915e-03 6.885817509990564744e+00
2.352999999999999883e-02 6.684999999999999609e+00 1.043000000000000038e-01 1.523000000000000048e-03 6.636545909737129989e+00
2.392999999999999988e-02 6.557999999999999829e+00 1.097999999999999948e-01 1.536999999999999955e-03 6.437026708944358688e+00
2.434000000000000052e-02 6.298000000000000043e+00 1.067000000000000032e-01 1.551000000000000078e-03 6.232918400398284930e+00
2.460000000000000034e-02 6.379999999999999893e+00 5.041999999999999954e-02 2.393999999999999861e-03 6.204685159585851650e+00
2.475000000000000117e-02 6.269000000000000128e+00 1.039999999999999952e-01 1.564999999999999985e-03 6.047239276890740811e+00
2.515999999999999834e-02 5.847999999999999865e+00 1.074999999999999983e-01 1.580000000000000024e-03 5.873795988040376059e+00
2.556999999999999898e-02 5.732999999999999652e+00 1.101000000000000034e-01 1.593999999999999931e-03 5.697925312004155529e+00
2.593000000000000166e-02 5.783000000000000362e+00 4.472000000000000280e-02 2.423999999999999939e-03 5.618223739528914962e+00
2.725999999999999951e-02 5.230000000000000426e+00 4.089000000000000273e-02 2.455999999999999850e-03 5.125799070488460174e+00
2.859000000000000083e-02 4.753999999999999559e+00 3.701999999999999735e-02 2.488999999999999893e-03 4.701009020167814967e+00
2.990999999999999909e-02 4.445999999999999730e+00 3.520000000000000212e-02 2.523000000000000069e-03 4.334868061514464799e+00
3.124000000000000041e-02 4.030999999999999694e+00 3.164999999999999758e-02 2.557999999999999944e-03 4.013037083348936385e+00
3.257000000000000173e-02 3.720000000000000195e+00 3.047000000000000056e-02 2.593999999999999952e-03 3.723533931198207636e+00
3.389999999999999958e-02 3.528000000000000025e+00 3.180999999999999800e-02 2.631000000000000092e-03 3.473574936914263667e+00
3.522999999999999743e-02 3.220000000000000195e+00 2.783000000000000057e-02 2.668999999999999932e-03 3.262499061552476931e+00
3.656000000000000222e-02 3.076000000000000068e+00 2.826000000000000040e-02 2.707999999999999904e-03 3.064267326658034918e+00
3.787999999999999701e-02 2.862000000000000099e+00 2.333000000000000004e-02 2.746999999999999876e-03 2.887964578613631428e+00
3.921000000000000180e-02 2.741999999999999993e+00 2.403999999999999887e-02 2.788000000000000114e-03 2.728295075502795264e+00
4.053999999999999965e-02 2.613999999999999879e+00 2.425000000000000072e-02 2.830000000000000050e-03 2.584316031809319014e+00
4.186999999999999750e-02 2.484999999999999876e+00 2.273999999999999980e-02 2.871999999999999987e-03 2.454417900681401754e+00
4.320000000000000229e-02 2.346000000000000085e+00 2.142000000000000154e-02 2.915000000000000056e-03 2.335694680435851822e+00
4.451999999999999708e-02 2.241999999999999993e+00 1.992000000000000021e-02 2.958000000000000126e-03 2.228661265907164513e+00
4.585000000000000187e-02 2.158999999999999808e+00 2.077999999999999986e-02 3.001999999999999894e-03 2.130173513410176689e+00
4.717999999999999972e-02 2.100000000000000089e+00 2.032000000000000126e-02 3.046999999999999795e-03 2.039710092383064222e+00
4.850000000000000144e-02 1.997999999999999998e+00 1.910999999999999852e-02 3.092999999999999829e-03 1.957810291429529226e+00
4.982999999999999929e-02 1.897000000000000020e+00 1.683000000000000121e-02 3.138999999999999863e-03 1.880737388803550569e+00
5.049000000000000016e-02 1.834000000000000075e+00 1.544000000000000060e-02 6.380000000000000254e-03 1.893646841474499354e+00
5.115999999999999714e-02 1.824000000000000066e+00 1.765999999999999862e-02 3.184999999999999897e-03 1.814516346204433583e+00
5.247999999999999887e-02 1.772999999999999909e+00 1.717000000000000123e-02 3.233000000000000197e-03 1.749907715277899678e+00
5.380999999999999672e-02 1.709999999999999964e+00 1.685999999999999999e-02 3.279999999999999930e-03 1.689746216653589261e+00
5.514000000000000151e-02 1.653000000000000025e+00 1.711000000000000021e-02 3.327999999999999795e-03 1.633925292716791100e+00
5.580000000000000238e-02 1.616999999999999993e+00 1.293000000000000052e-02 6.472000000000000322e-03 1.636426479527094191e+00
5.646000000000000324e-02 1.614999999999999991e+00 1.566999999999999990e-02 3.376999999999999794e-03 1.582245702281889210e+00
5.779000000000000109e-02 1.552999999999999936e+00 1.566000000000000031e-02 3.425999999999999792e-03 1.534072807815360928e+00
5.911000000000000282e-02 1.542000000000000037e+00 1.536000000000000039e-02 3.474999999999999790e-03 1.489912939443789330e+00
6.044000000000000067e-02 1.447999999999999954e+00 1.490999999999999964e-02 3.524999999999999922e-03 1.447207163547707953e+00
6.110000000000000153e-02 1.425000000000000044e+00 1.106999999999999998e-02 6.572999999999999850e-03 1.447609797829103151e+00
6.176000000000000240e-02 1.423000000000000043e+00 1.493000000000000056e-02 3.575000000000000053e-03 1.407634129389281119e+00
6.308999999999999331e-02 1.417000000000000037e+00 1.544000000000000060e-02 3.625999999999999883e-03 1.370735090824231950e+00
6.440999999999999504e-02 1.356999999999999984e+00 1.372999999999999915e-02 3.677000000000000147e-03 1.336981832014833671e+00
6.572999999999999676e-02 1.316000000000000059e+00 1.332999999999999984e-02 3.727999999999999977e-03 1.305673602358992325e+00
6.640000000000000069e-02 1.296999999999999931e+00 8.613000000000000864e-03 6.681999999999999572e-03 1.305988237770230986e+00
6.705999999999999461e-02 1.298999999999999932e+00 1.230999999999999976e-02 3.778999999999999807e-03 1.275185568080956067e+00
6.837999999999999634e-02 1.276000000000000023e+00 1.391000000000000049e-02 3.831000000000000204e-03 1.246961760120036677e+00
6.970999999999999419e-02 1.254999999999999893e+00 1.306000000000000043e-02 3.883000000000000167e-03 1.220686776445255362e+00
7.102999999999999592e-02 1.217000000000000082e+00 1.246000000000000059e-02 3.936000000000000262e-03 1.194229125008983150e+00
7.169000000000000372e-02 1.197000000000000064e+00 7.288000000000000207e-03 6.799000000000000356e-03 1.194460878991350228e+00
7.234999999999999765e-02 1.199999999999999956e+00 1.260999999999999968e-02 3.988000000000000225e-03 1.171057393802965807e+00
7.366999999999999937e-02 1.165999999999999925e+00 1.166000000000000023e-02 4.041000000000000321e-03 1.149148576490277129e+00
7.499999999999999722e-02 1.151000000000000023e+00 1.197999999999999933e-02 4.094999999999999682e-03 1.128723081226305158e+00
7.631999999999999895e-02 1.120999999999999996e+00 1.240999999999999916e-02 4.147999999999999778e-03 1.107811166069343933e+00
7.698000000000000675e-02 1.108999999999999986e+00 6.917999999999999670e-03 6.923000000000000334e-03 1.106113676143441138e+00
8.226999999999999591e-02 1.034000000000000030e+00 5.232999999999999804e-03 7.053000000000000241e-03 1.033825440992058642e+00
8.755000000000000282e-02 9.750999999999999668e-01 5.466999999999999638e-03 7.190000000000000210e-03 9.762403592783819306e-01
9.281999999999999973e-02 9.318999999999999506e-01 5.048000000000000403e-03 7.331999999999999976e-03 9.280903596907605912e-01
9.808999999999999664e-02 8.918000000000000371e-01 5.569000000000000165e-03 7.479999999999999670e-03 8.868296886388764566e-01
1.034000000000000058e-01 8.569999999999999840e-01 4.357999999999999895e-03 7.631999999999999895e-03 8.500026857111105949e-01
1.086000000000000021e-01 8.250999999999999446e-01 4.447999999999999697e-03 7.790000000000000049e-03 8.193088311026781589e-01
1.139000000000000012e-01 8.025999999999999801e-01 4.497000000000000129e-03 7.950999999999999734e-03 7.954424706152204427e-01
1.190999999999999975e-01 7.845999999999999641e-01 4.244999999999999642e-03 8.116999999999999216e-03 7.780195024448597341e-01
1.243999999999999967e-01 7.750000000000000222e-01 3.621000000000000087e-03 8.285999999999999963e-03 7.634122848010798101e-01
1.295999999999999930e-01 7.576000000000000512e-01 3.562000000000000062e-03 8.458999999999999506e-03 7.514778522997718202e-01
1.348000000000000032e-01 7.403999999999999471e-01 3.085000000000000069e-03 8.635000000000000314e-03 7.397445878408515085e-01
1.400000000000000133e-01 7.285000000000000364e-01 3.412000000000000102e-03 8.814000000000000654e-03 7.291223010854018804e-01
1.451999999999999957e-01 7.190999999999999615e-01 3.677999999999999846e-03 8.996000000000000524e-03 7.199849171052208341e-01
1.504000000000000059e-01 7.207999999999999963e-01 3.131000000000000102e-03 9.180000000000000659e-03 7.121731415721654912e-01
1.555999999999999883e-01 7.062000000000000499e-01 3.246999999999999886e-03 9.367000000000000326e-03 7.055135459728388847e-01
1.607999999999999985e-01 7.004000000000000226e-01 2.954000000000000029e-03 9.556000000000000258e-03 6.998530721096087870e-01
1.660000000000000087e-01 7.015000000000000124e-01 3.592999999999999840e-03 9.747000000000000455e-03 6.950624858913069248e-01
1.711999999999999911e-01 6.915000000000000036e-01 3.500000000000000073e-03 9.939999999999999183e-03 6.910289820052047949e-01
1.763000000000000123e-01 6.927999999999999714e-01 2.932999999999999843e-03 1.013000000000000012e-02 6.877071228378367485e-01
1.814999999999999947e-01 6.915000000000000036e-01 3.276999999999999965e-03 1.033000000000000064e-02 6.848754467395301582e-01
1.865999999999999881e-01 6.892000000000000348e-01 3.108999999999999785e-03 1.052999999999999943e-02 6.827737217684548554e-01
1.917000000000000093e-01 6.814999999999999947e-01 3.203999999999999817e-03 1.072999999999999995e-02 6.809217082621560335e-01
1.968000000000000027e-01 6.803000000000000158e-01 2.990000000000000036e-03 1.093000000000000048e-02 6.794453332639913690e-01
2.018999999999999961e-01 6.774000000000000021e-01 2.749999999999999840e-03 1.112999999999999927e-02 6.782934374219401485e-01
2.069999999999999896e-01 6.777999999999999581e-01 2.848999999999999970e-03 1.132999999999999979e-02 6.774077886493740097e-01
2.121000000000000107e-01 6.830000000000000515e-01 3.034999999999999937e-03 1.153000000000000032e-02 6.767315159440027150e-01
2.172000000000000042e-01 6.814999999999999947e-01 2.781000000000000052e-03 1.174000000000000044e-02 6.762176593910488309e-01
2.222999999999999976e-01 6.713999999999999968e-01 2.916999999999999888e-03 1.193999999999999923e-02 6.758409951919958081e-01
2.273000000000000020e-01 6.734999999999999876e-01 2.736999999999999850e-03 1.214999999999999934e-02 6.755882937038404368e-01
2.323000000000000065e-01 6.754000000000000004e-01 2.583999999999999925e-03 1.234999999999999987e-02 6.754578429788724581e-01
2.373999999999999999e-01 6.734999999999999876e-01 2.736000000000000151e-03 1.255999999999999998e-02 6.753939942510330807e-01
2.424000000000000044e-01 6.721000000000000307e-01 2.928000000000000047e-03 1.277000000000000010e-02 6.754044290079105339e-01
2.474000000000000088e-01 6.722000000000000197e-01 2.997999999999999797e-03 1.297000000000000063e-02 6.754673086308017327e-01
2.524000000000000132e-01 6.719000000000000528e-01 2.861999999999999961e-03 1.318000000000000074e-02 6.755711450018483388e-01
2.572999999999999732e-01 6.722000000000000197e-01 2.624000000000000030e-03 1.339000000000000086e-02 6.756968120312260018e-01
2.622999999999999776e-01 6.684999999999999831e-01 2.785999999999999848e-03 1.359999999999999924e-02 6.758366154975133933e-01
2.671999999999999931e-01 6.694999999999999840e-01 2.673000000000000029e-03 1.380999999999999936e-02 6.759770476922177807e-01
2.721999999999999975e-01 6.750000000000000444e-01 2.864999999999999925e-03 1.401999999999999948e-02 6.761104069053754939e-01
2.771000000000000130e-01 6.702000000000000179e-01 2.492999999999999990e-03 1.422000000000000000e-02 6.762382363256757012e-01
2.819999999999999729e-01 6.735999999999999766e-01 2.660000000000000038e-03 1.443000000000000012e-02 6.763552458558627078e-01
2.868999999999999884e-01 6.719000000000000528e-01 2.814999999999999794e-03 1.464000000000000024e-02 6.764582320248875291e-01
2.917000000000000148e-01 6.731000000000000316e-01 2.732000000000000053e-03 1.485000000000000035e-02 6.765439265706792993e-01
2.965999999999999748e-01 6.712000000000000188e-01 2.618000000000000101e-03 1.506000000000000047e-02 6.766151777651802091e-01
3.014999999999999902e-01 6.680000000000000382e-01 2.840000000000000076e-03 1.527000000000000059e-02 6.766691608771028266e-01
3.063000000000000167e-01 6.713000000000000078e-01 2.944000000000000002e-03 1.546999999999999938e-02 6.767044213968634869e-01
3.110999999999999877e-01 6.710000000000000409e-01 2.920999999999999985e-03 1.567999999999999949e-02 6.767176541980111093e-01
3.159000000000000141e-01 6.703999999999999959e-01 3.010999999999999788e-03 1.589000000000000135e-02 6.767152843378075877e-01
3.206999999999999851e-01 6.722000000000000197e-01 3.039000000000000035e-03 1.609999999999999973e-02 6.766957614573992918e-01
3.254000000000000226e-01 6.773000000000000131e-01 3.011999999999999920e-03 1.631000000000000158e-02 6.766611695348703215e-01
3.301999999999999935e-01 6.724999999999999867e-01 3.168999999999999942e-03 1.651000000000000037e-02 6.766127263667461866e-01
3.348999999999999755e-01 6.719000000000000528e-01 3.075000000000000042e-03 1.671999999999999875e-02 6.765549622563180598e-01
3.397000000000000020e-01 6.695999999999999730e-01 3.170000000000000075e-03 1.693000000000000060e-02 6.764882145016126724e-01
3.443999999999999839e-01 6.784000000000000030e-01 3.102999999999999856e-03 1.712999999999999939e-02 6.764161106064913165e-01
3.489999999999999769e-01 6.746999999999999664e-01 3.412999999999999801e-03 1.734000000000000125e-02 6.763449930810356836e-01
3.537000000000000144e-01 6.776999999999999691e-01 3.089999999999999865e-03 1.754000000000000004e-02 6.762682533907472537e-01
3.583999999999999964e-01 6.788999999999999480e-01 2.985999999999999939e-03 1.774999999999999842e-02 6.761900571512590163e-01
3.629999999999999893e-01 6.776999999999999691e-01 3.073000000000000211e-03 1.795000000000000068e-02 6.761127709951587628e-01
3.675999999999999823e-01 6.788999999999999480e-01 3.263999999999999974e-03 1.814999999999999947e-02 6.760342197340384329e-01
3.721999999999999753e-01 6.754000000000000004e-01 3.315999999999999937e-03 1.836000000000000132e-02 6.759595599389696119e-01
3.768000000000000238e-01 6.830000000000000515e-01 3.230999999999999931e-03 1.856000000000000011e-02 6.758866400523499962e-01
3.814000000000000168e-01 6.762000000000000233e-01 3.295000000000000186e-03 1.875999999999999890e-02 6.758195428170709063e-01
3.859000000000000208e-01 6.752000000000000224e-01 3.114000000000000015e-03 1.897000000000000075e-02 6.757536160068533526e-01
3.905000000000000138e-01 6.745999999999999774e-01 3.203000000000000118e-03 1.916999999999999954e-02 6.756894035567401202e-01
3.950000000000000178e-01 6.744999999999999885e-01 3.115999999999999846e-03 1.936999999999999833e-02 6.756309363656978206e-01
3.995000000000000218e-01 6.726999999999999647e-01 3.529000000000000019e-03 1.957000000000000059e-02 6.755765340199285651e-01
4.040000000000000258e-01 6.834000000000000075e-01 3.086000000000000201e-03 1.976999999999999938e-02 6.755262305601761330e-01
4.083999999999999853e-01 6.838999999999999524e-01 3.506000000000000002e-03 1.997000000000000164e-02 6.754810125374087759e-01
4.128999999999999893e-01 6.706999999999999629e-01 3.481999999999999852e-03 2.016000000000000084e-02 6.754415186290663176e-01
4.173000000000000043e-01 6.720000000000000417e-01 3.346000000000000016e-03 2.035999999999999963e-02 6.754040388149715746e-01
4.217000000000000193e-01 6.756999999999999673e-01 3.523999999999999789e-03 2.055999999999999842e-02 6.753700842386344272e-01
4.260999999999999788e-01 6.762000000000000233e-01 3.158999999999999916e-03 2.076000000000000068e-02 6.753394826732693756e-01
4.304999999999999938e-01 6.710000000000000409e-01 3.471000000000000127e-03 2.094999999999999987e-02 6.753120325565602489e-01
4.348000000000000198e-01 6.743999999999999995e-01 3.625000000000000184e-03 2.114999999999999866e-02 6.752879983580386547e-01
4.391999999999999793e-01 6.767999999999999572e-01 4.068999999999999700e-03 2.134000000000000133e-02 6.752681280803984887e-01
4.435000000000000053e-01 6.766999999999999682e-01 3.769999999999999914e-03 2.154000000000000012e-02 6.752495077320951333e-01
4.477999999999999758e-01 6.760000000000000453e-01 3.755000000000000091e-03 2.172999999999999932e-02 6.752332643300773540e-01
4.521000000000000019e-01 6.758999999999999453e-01 4.041000000000000321e-03 2.191999999999999851e-02 6.752192520104841611e-01
4.562999999999999834e-01 6.764999999999999902e-01 3.730999999999999941e-03 2.211000000000000118e-02 6.752074713293941821e-01
4.606000000000000094e-01 6.752000000000000224e-01 3.520000000000000125e-03 2.230000000000000038e-02 6.751973287415766745e-01
4.647999999999999909e-01 6.725999999999999757e-01 4.303999999999999666e-03 2.248999999999999957e-02 6.751890087702321352e-01
4.689999999999999725e-01 6.791000000000000369e-01 3.641999999999999838e-03 2.267999999999999877e-02 6.751829005503828807e-01
4.732000000000000095e-01 6.702000000000000179e-01 3.931999999999999731e-03 2.287000000000000144e-02 6.751771539480259099e-01
4.773999999999999910e-01 6.758999999999999453e-01 3.567999999999999991e-03 2.306000000000000064e-02 6.751724781249694995e-01
4.814999999999999836e-01 6.725999999999999757e-01 3.671999999999999917e-03 2.324999999999999983e-02 6.751687984379367569e-01
4.855999999999999761e-01 6.790000000000000480e-01 3.853999999999999787e-03 2.343999999999999903e-02 6.751657797101440206e-01
4.897000000000000242e-01 6.807999999999999607e-01 3.566999999999999858e-03 2.361999999999999864e-02 6.751633619521354435e-01
4.938000000000000167e-01 6.808999999999999497e-01 3.937999999999999660e-03 2.381000000000000130e-02 6.751619947838218838e-01
4.979000000000000092e-01 6.754000000000000004e-01 3.876999999999999804e-03 2.399000000000000091e-02 6.751607393039830152e-01
