# z rho mu
54 1.19691e-05 6.17504e-08
54 1.19317e-05 6.10256e-08
54.5 1.19317e-05 6.10256e-08
54.5 1.19018e-05 6.03009e-08
55 1.19018e-05 6.03009e-08
55 1.18783e-05 5.95978e-08
55.5 1.18783e-05 5.95978e-08
55.5 1.18601e-05 5.89381e-08
56 1.18601e-05 5.89381e-08
56 1.1846e-05 5.83437e-08
56.5 1.1846e-05 5.83437e-08
56.5 1.18347e-05 5.7836e-08
57 1.18347e-05 5.7836e-08
57 1.1825e-05 5.7436e-08
57.5 1.1825e-05 5.7436e-08
57.5 1.18158e-05 5.71639e-08
58 1.18158e-05 5.71639e-08
58 1.1806e-05 5.70392e-08
58.5 1.1806e-05 5.70392e-08
58.5 1.17948e-05 5.70719e-08
59 1.17948e-05 5.70719e-08
59 1.17842e-05 5.71684e-08
59.5 1.17842e-05 5.71684e-08
59.5 1.17744e-05 5.73011e-08
60 1.17744e-05 5.73011e-08
60 1.17651e-05 5.7473e-08
60.5 1.17651e-05 5.7473e-08
60.5 1.17559e-05 5.76864e-08
61 1.17559e-05 5.76864e-08
61 1.17465e-05 5.79429e-08
61.5 1.17465e-05 5.79429e-08
61.5 1.17294e-05 5.83151e-08
62 1.17294e-05 5.83151e-08
62 1.1721e-05 5.86393e-08
62.5 1.1721e-05 5.86393e-08
62.5 1.17113e-05 5.90135e-08
63 1.17113e-05 5.90135e-08
63 1.17003e-05 5.94356e-08
63.5 1.17003e-05 5.94356e-08
63.5 1.16882e-05 5.9904e-08
64 1.16882e-05 5.9904e-08
64 1.16749e-05 6.04169e-08
64.5 1.16749e-05 6.04169e-08
64.5 1.16605e-05 6.09722e-08
65 1.16605e-05 6.09722e-08
65 1.16451e-05 6.15684e-08
65.5 1.16451e-05 6.15684e-08
65.5 1.16286e-05 6.22035e-08
66 1.16286e-05 6.22035e-08
66 1.16112e-05 6.28756e-08
66.5 1.16112e-05 6.28756e-08
66.5 1.15929e-05 6.35831e-08
67 1.15929e-05 6.35831e-08
67 1.15737e-05 6.4324e-08
67.5 1.15737e-05 6.4324e-08
67.5 1.15537e-05 6.50966e-08
68 1.15537e-05 6.50966e-08
68 1.15329e-05 6.58989e-08
68.5 1.15329e-05 6.58989e-08
68.5 1.15114e-05 6.67293e-08
69 1.15114e-05 6.67293e-08
69 1.14892e-05 6.75858e-08
69.5 1.14892e-05 6.75858e-08
69.5 1.14663e-05 6.84666e-08
70 1.14663e-05 6.84666e-08
70 1.14429e-05 6.937e-08
70.5 1.14429e-05 6.937e-08
70.5 1.1419e-05 7.0294e-08
71 1.1419e-05 7.0294e-08
71 1.13946e-05 7.12369e-08
71.5 1.13946e-05 7.12369e-08
71.5 1.13697e-05 7.21969e-08
72 1.13697e-05 7.21969e-08
72 1.13444e-05 7.3172e-08
72.5 1.13444e-05 7.3172e-08
72.5 1.13188e-05 7.41606e-08
73 1.13188e-05 7.41606e-08
73 1.12929e-05 7.51607e-08
73.5 1.12929e-05 7.51607e-08
73.5 1.12667e-05 7.61705e-08
74 1.12667e-05 7.61705e-08
74 1.12403e-05 7.71883e-08
74.5 1.12403e-05 7.71883e-08
74.5 1.12138e-05 7.82121e-08
75 1.12138e-05 7.82121e-08
75 1.11872e-05 7.92403e-08
75.5 1.11872e-05 7.92403e-08
75.5 1.11605e-05 8.02708e-08
76 1.11605e-05 8.02708e-08
76 1.11338e-05 8.1302e-08
76.5 1.11338e-05 8.1302e-08
76.5 1.11071e-05 8.2332e-08
77 1.11071e-05 8.2332e-08
77 1.10805e-05 8.33589e-08
77.5 1.10805e-05 8.33589e-08
77.5 1.1054e-05 8.4381e-08
78 1.1054e-05 8.4381e-08
78 1.10277e-05 8.53964e-08
78.5 1.10277e-05 8.53964e-08
78.5 1.10016e-05 8.64033e-08
79 1.10016e-05 8.64033e-08
79 1.09758e-05 8.73999e-08
79.5 1.09758e-05 8.73999e-08
79.5 1.09502e-05 8.83843e-08
80 1.09502e-05 8.83843e-08
80 1.09251e-05 8.93548e-08
80.5 1.09251e-05 8.93548e-08
80.5 1.09004e-05 9.03094e-08
81 1.09004e-05 9.03094e-08
81 1.08761e-05 9.12464e-08
81.5 1.08761e-05 9.12464e-08
81.5 1.08523e-05 9.2164e-08
82 1.08523e-05 9.2164e-08
82 1.08291e-05 9.30603e-08
82.5 1.08291e-05 9.30603e-08
82.5 1.08065e-05 9.39335e-08
